,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
gammaF0,15.83796504358683,-13.725824142270612,-28.490600594488388,-3.1261308711094142,-91.12603402418824,-7.391950375541002,1.050418414807427,-12.982439403127989,-1.0298709713275944,144.5460665670781,6.967854564123113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,13.607576099217884,-62.1811439233057,-8.56839357049375,-0.08791942207849757,43.823971175234554,30.598573916537987,-13.34961093591031,-8.846500331237525,0.317860364648082,0.0,0.0,77.7066470246377,7.523167911777409,104.04894827695927,-108.76107532687905,43.25375705780792,15.849672015620804,58.582214306469574,105.22269524769665,-0.13499256264641638,-292.9165019727725,25.56238116491086,-7.825429880254872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-0.6128130275847681,-3.9987543172721915,0.4347516490695075,0.36940079344649446,2.670447826114369,1.5503763926916883,-0.9467003594644801,-0.5581166295605828,0.39451767509030367,0.0,0.0,7.523167911777409,0.9758516379478697,14.129126547711643,-15.46568512658129,4.7975082117068135,1.0593770241592921,5.658414450131371,11.221265204538593,-0.01575921824377877,-32.678925509266634,1.8656408313498172,-5.345143397496611e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-16.495094118656436,-46.84801853917125,11.366482908532806,6.743505048589318,32.922007529939364,20.043029065943927,-13.093666394257578,-8.751555812502028,7.671817132573016,0.0,0.0,104.04894827695927,14.129126547711643,208.96545546581413,-232.2241801390748,63.88517009037115,13.391836369061643,73.44308898558096,148.21458879823433,-0.21220435772865892,-434.9555500595861,22.641834278571256,-6.474073559453198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,25.253992254895824,40.55228499151103,-17.4065794483779,-8.74103140922913,-29.79506559921646,-18.55892411611826,13.381879128181463,9.81298354985287,-10.167341784663071,0.0,0.0,-108.76107532687905,-15.46568512658129,-232.2241801390748,261.091052387084,-65.4289321558736,-12.550989158044958,-73.19217255052061,-150.57374409915786,0.2196230905831778,445.3993966401871,-20.88354089132224,5.9033987255308573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,64.9799399073191,-118.48940204461559,-21.9107103119808,-3.2378572742316045,41.15150100501461,-8.612174879295734,-1.878472821839271,15.54493388256691,-16.954564820405185,0.0,0.0,43.25375705780792,4.7975082117068135,63.88517009037115,-65.4289321558736,225.10535267311283,74.76134702552548,292.86650127789375,541.0528060206971,-0.7143606449299073,-1524.7473704179329,119.97413502653733,-0.0003653487330013791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,102.88554210573588,-147.61945187057327,-54.04821952451918,-12.962839391978626,110.06604759930435,85.25211994677868,-27.912053207699337,-23.27266878755734,-15.119839351010867,0.0,0.0,15.849672015620804,1.0593770241592921,13.391836369061643,-12.550989158044958,74.76134702552548,93.9549593909624,144.45107189505302,206.41581627115667,-0.19298270110431356,-458.9715751213746,111.47881079320142,-0.000407586149381058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,144.31558342263693,-235.22881465027797,-79.97014285758061,-16.938472872905145,152.16659647528036,76.54561479707752,-27.424727326743614,-15.911404874399151,-31.137879078670643,0.0,0.0,58.582214306469574,5.658414450131371,73.44308898558096,-73.19217255052061,292.86650127789375,144.45107189505302,448.6525211406493,741.5914102206419,-0.8614197524708344,-1969.7471691530602,236.03254936563997,-0.0007366334070915586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,185.63987050968248,-325.96808466352786,-77.30468620920696,-13.447218497177584,150.44489293277155,22.81558428437936,-17.27859011310492,18.112284273646765,-44.87730448160625,0.0,0.0,105.22269524769665,11.221265204538593,148.21458879823433,-150.57374409915786,541.0528060206971,206.41581627115667,741.5914102206419,1322.8303167576103,-1.6758438896270433,-3660.8690588533223,332.88503896071194,-0.0010256323498806072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.159040839543573,0.3092131853401082,0.028485096686946577,0.0011583463490140097,-0.04274118511289117,0.09949407878094547,-0.015190491356241446,-0.0830646839398187,0.04711556714230317,0.0,0.0,-0.13499256264641638,-0.01575921824377877,-0.21220435772865892,0.2196230905831778,-0.7143606449299073,-0.19298270110431356,-0.8614197524708344,-1.6758438896270433,0.0023435928537214237,4.841250885198837,-0.30126999097421003,9.012944379481133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,1186.0663935702114,-759.4112660135995,-191.76647736238212,-101.4612209254506,-54.865955189812155,171.9409278359352,10.939256787724181,2.7378039045211864,-118.76613391105462,0.0,0.0,-292.9165019727725,-32.678925509266634,-434.9555500595861,445.3993966401871,-1524.7473704179329,-458.9715751213746,-1969.7471691530602,-3660.8690588533223,4.841250885198837,13646.853813538904,718.5552194440312,-0.0027446484409813106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,816.2423063939335,-842.9721311261102,-235.354922630123,-75.88649605540897,232.74483651435298,136.8345599104345,-25.909981667498577,25.943481083502473,-133.1709018613387,0.0,0.0,25.56238116491086,1.8656408313498172,22.641834278571256,-20.88354089132224,119.97413502653733,111.47881079320142,236.03254936563997,332.88503896071194,-0.30126999097421003,718.5552194440312,873.3975436821379,-0.002702835984015754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.0029886356014665206,0.003006198024448975,0.0006020681468598965,0.00019363178394977499,-0.0007313755110843434,-0.0004643151560566359,0.00010983090386309418,-1.604009575004208e-05,0.000360370260709268,0.0,0.0,-7.825429880254872e-05,-5.345143397496611e-06,-6.474073559453198e-05,5.9033987255308573e-05,-0.0003653487330013791,-0.000407586149381058,-0.0007366334070915586,-0.0010256323498806072,9.012944379481133e-07,-0.0027446484409813106,-0.002702835984015754,1.1949711816656071e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,175.0436273248339,-227.87507572177245,-33.821964643771636,-3.2158210536684915,190.15750194122845,180.81896104510943,-61.55830047688013,-91.33612983783472,2.23271156531974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.03270146478678,117.14675772787848,0.0,0.0,0.0,0.0,37.87189058102823,0.0,0.0,0.028096714181627024,41.6914441256139,-31.532443560902436
k_EA_stationary,122.42712231722126,-161.4035915442657,-30.030540726308537,-3.991503943183926,132.23542045300417,126.02091793615335,-42.71412982665442,-61.52857344113474,1.0931151730675859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.14675772787848,103.16999497292912,0.0,0.0,0.0,0.0,18.11966807542472,0.0,0.0,0.026180294148998057,39.62182044240588,-15.437965790516163
k_IAA_growth,69.75206713608071,-62.49431909482903,-20.338715873001224,-2.564576238507664,80.90088407326579,77.31806328965122,-25.484460339419197,-38.816290061809106,1.150497340508707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71454268342529,69.86375029281537,0.0,0.0,0.0,37.13705605880588,0.0,0.0,0.0,-16.246446435363215
k_IAA_stationary,163.1816596945128,-149.81181306268184,-45.1362334547805,-5.347129066186127,179.24977990227526,176.28279112177032,-56.30140424956819,-94.79513869169142,3.103378420561606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86375029281537,145.9893869869308,0.0,0.0,0.0,98.23444491239532,0.0,0.0,0.0,-43.82329503907007
k_EO_growth,111.27139496483001,-152.8357044161998,-53.02981922897751,-8.76776650500161,144.91870835091834,147.26681387916696,-44.494212546435655,-71.52865142356175,1.7933672267495304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.83619614150342,110.95085468019015,0.0,0.0,76.12782370416264,0.0,0.0,-44.6688233402608
k_EO_stationary,57.99609321077935,-104.28371620974701,-40.48659069197399,-7.289279516488299,100.93566718433198,85.24672451859664,-27.39359849920676,-36.608846613678246,-0.22624900369604312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.95085468019015,170.47556040241795,0.0,0.0,19.687502667754426,0.0,0.0,-11.959927925509778
alpha_EA_loss,76.48181210845777,-86.04231137031067,-2.320902491556859,1.7472091976801558,69.56747281636953,70.96944199301014,-22.65816782425427,-45.96727410521426,1.9149196652284481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.87189058102823,18.11966807542472,0.0,0.0,0.0,0.0,32.22878312051277,0.0,0.0,0.003859230492345797,5.430401587619627,-27.044270652273227
alpha_IAA_loss,168.11901497219876,-161.12408067408202,-33.92776098375232,-2.69283161410465,162.8676629651718,169.59236022140473,-50.8037388909131,-106.28608037753989,4.20350961542245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13705605880588,98.23444491239532,0.0,0.0,0.0,134.69402124669708,0.0,0.0,0.0,-59.358641060875975
alpha_EO_loss,167.72964243803128,-191.02673937577998,-61.3838940865358,-9.21177951095647,177.29939138137095,206.53451538400017,-58.717040523967206,-110.79124373651635,4.460016857640208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.12782370416264,19.687502667754426,0.0,0.0,153.29018381824568,0.0,0.0,-89.58947342557103
k_EA_XE,0.029555531806928163,-0.03883742384188545,-0.0076497318154180255,-0.0010836916288627897,0.03172768175064475,0.030316438829256595,-0.010283763688543286,-0.014781418474506217,0.00023388013650159145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028096714181627024,0.026180294148998057,0.0,0.0,0.0,0.0,0.003859230492345797,0.0,0.0,6.848172848897382e-06,0.010414350816688145,-0.003303066594074599
k_EA_XE_Nlim,43.874169741334384,-57.69016963981652,-11.58334044379014,-1.6723016100335863,47.05291100326299,44.97838460434093,-15.25178618709657,-21.866958549839783,0.33034223185204625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6914441256139,39.62182044240588,0.0,0.0,0.0,0.0,5.430401587619627,0.0,0.0,0.010414350816688145,15.858479137144064,-4.665389990447816
qgas_threshold_fraction,-326.57775147429345,343.33417271544977,55.96266826563689,1.0716994536000262,-294.24554863758596,-350.34446253945123,100.72067574665448,219.1147903223739,-9.12932679796851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.532443560902436,-15.437965790516163,-16.246446435363215,-43.82329503907007,-44.6688233402608,-11.959927925509778,-27.044270652273227,-59.358641060875975,-89.58947342557103,-0.003303066594074599,-4.665389990447816,171.30787668870636
