,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
gammaF0,16.085918383525193,-13.620097039561818,-25.016597762521815,-2.634906258372263,-80.05643906830521,-5.230766491532859,0.7338323470480247,-15.495487273735167,-0.331193156514017,130.8779846393498,5.989796153169387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,22.780270109823036,-82.40531072838002,-16.09933582880253,-2.1266402727530354,66.51358561412353,40.98161172703199,-19.4811731716483,-18.290805723903727,-0.4245914205257929,0.0,0.0,100.64183415324104,7.566861777418869,117.62069487766796,-126.44710299853578,54.43210986033421,20.265566721217322,68.80608586895156,122.57877728485423,-0.17943304960214002,-338.34089666100203,29.91527364899,-0.00013079854613428423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-0.6398248628505654,-3.795798697051099,-0.4845376871287332,-0.004567933048034216,3.5092691172250645,1.7792660364355992,-1.0055238857406146,-0.7058215002466057,0.098643048034803,0.0,0.0,7.566861777418869,0.8514502391640507,13.348597430660947,-15.3877217502561,4.943715532687268,1.0337166398598103,5.718694762605592,10.526303342420155,-0.017533502321012258,-30.687311965177372,1.6206806074334354,-6.61153694417274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-13.365019110189419,-55.56320421862988,-6.518523393598105,0.22394776224157795,53.82658168313361,27.24580331766999,-15.629156914537639,-11.02033900231959,1.8582269587011706,0.0,0.0,117.62069487766796,13.348597430660947,209.81492493106376,-243.25713074068943,75.61835897145305,15.892606130685605,87.18647641101691,160.6862926075059,-0.26896747379651664,-469.0719897498675,24.395644653597717,-9.984228731183427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,29.127256552922518,44.775570016735834,2.566827029595203,-1.3949283622671578,-52.152608830458234,-24.996043261197556,15.631630733834973,10.376995950343485,-3.192772202208965,0.0,0.0,-126.44710299853578,-15.3877217502561,-243.25713074068943,287.1647813073564,-80.1222127695535,-15.089135029533399,-90.56689179264086,-168.17262991601277,0.2895038268656342,496.0000364064874,-22.626090342237617,9.134143936915821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,148.38783790602028,-208.21122244056875,-18.54877733077396,-4.66680004815184,58.278168921226374,12.00917748212436,-7.441402464219959,-0.5888704600163202,-10.238832838585346,0.0,0.0,54.43210986033421,4.943715532687268,75.61835897145305,-80.1222127695535,261.0520686101984,88.91183914161243,322.40140278330296,579.4785521757647,-0.8780910511254695,-1619.9901249962143,129.215939551647,-0.0005634207150320576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,129.49476432219515,-187.84220405474696,-37.22629229848606,-5.895486521463677,136.68501277406423,96.25056642069448,-41.11199574667825,-53.11219635010261,-5.503621641480539,0.0,0.0,20.265566721217322,1.0337166398598103,15.892606130685605,-15.089135029533399,88.91183914161243,128.70680240142033,139.54365020909896,236.60986890443544,-0.22490607570624016,-523.9992941317374,127.36698869304358,-0.0006671241822447044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,213.44340205013145,-299.74238528496187,-47.59713020635945,-10.44691014670476,138.04692857759403,78.15887690612153,-30.79943478815556,-41.72239233633718,-13.10789217101906,0.0,0.0,68.80608586895156,5.718694762605592,87.18647641101691,-90.56689179264086,322.40140278330296,139.54365020909896,425.40367605229676,746.6953902147349,-1.0184013782108605,-2014.0336694325972,209.06966731500285,-0.0009220480904292228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,368.3430725405394,-516.9273560535387,-69.40878283687796,-15.670682822050338,207.61932750104302,100.81268131848002,-42.14007653775996,-48.918207178045776,-23.324465847477445,0.0,0.0,122.57877728485423,10.526303342420155,160.6862926075059,-168.17262991601277,579.4785521757647,236.60986890443544,746.6953902147349,1322.529942924868,-1.8723630144185717,-3606.246318014553,346.54183861853505,-0.0015317489884229677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.4239216135764387,0.5951156177103659,0.003457715239145921,0.0043050717550266685,-0.037280636941155396,0.1134771288789856,-0.026853310726909455,-0.0980106461444975,0.03356646760897738,0.0,0.0,-0.17943304960214002,-0.017533502321012258,-0.26896747379651664,0.2895038268656342,-0.8780910511254695,-0.22490607570624016,-1.0184013782108605,-1.8723630144185717,0.0031185259621282096,5.41909390140684,-0.3125858051396286,1.3326748364475124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,739.8599672439417,-245.4591155966948,232.69964323294585,50.63886545489117,-342.3970128587198,-75.057099542619,31.016858477368174,-28.97394228862171,-2.390402591672956,0.0,0.0,-338.34089666100203,-30.687311965177372,-469.0719897498675,496.0000364064874,-1619.9901249962143,-523.9992941317374,-2014.0336694325972,-3606.246318014553,5.41909390140684,13356.054869074496,721.5090941725448,-0.003979216974257201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,894.3966538243989,-903.2401392229257,-11.79741194142116,-3.2319358426167346,180.75617884781786,138.76339592369288,-56.573672389771914,-97.85899546389967,-40.99370705900417,0.0,0.0,29.91527364899,1.6206806074334354,24.395644653597717,-22.626090342237617,129.215939551647,127.36698869304358,209.06966731500285,346.54183861853505,-0.3125858051396286,721.5090941725448,909.5213165412837,-0.003997058220520443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.004596823320169649,0.004489080302307758,-3.878159912701511e-05,-8.286407517563933e-06,-0.000867176079944305,-0.0006629068111487502,0.00028613233069213506,0.0004951125581105049,0.00015105850887188192,0.0,0.0,-0.00013079854613428423,-6.61153694417274e-06,-9.984228731183427e-05,9.134143936915821e-05,-0.0005634207150320576,-0.0006671241822447044,-0.0009220480904292228,-0.0015317489884229677,1.3326748364475124e-06,-0.003979216974257201,-0.003997058220520443,2.5792426047723435e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,198.7584995047285,-263.2261179871412,-10.196705627168651,-2.4860246882057173,279.22377683299845,149.91140436066163,-71.9096902886004,-136.72742616466545,1.0423880073352039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.6364907573797,121.10041795698277,0.0,0.0,0.0,0.0,52.19944395087663,0.0,0.0,0.03664922452987798,52.708164101334994,-158.19486118593557
k_EA_stationary,110.50998855082625,-145.95652126562476,-11.264354978377451,-1.9772331989002883,149.91979132053578,85.29356121247562,-39.65574505305415,-73.99750790069375,0.4906135623808874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.10041795698277,78.69830588712786,0.0,0.0,0.0,0.0,24.021808252959662,0.0,0.0,0.02449359112082456,36.08743770910011,-75.16028143966406
k_IAA_growth,64.24759590425309,-55.00548798792634,-9.063799048163464,-2.2733796770875023,97.02388021634964,48.675677631917985,-22.8486645920529,-47.847771265391565,0.46142523712370004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.718475739658494,59.38866542779093,0.0,0.0,0.0,43.23157308595888,0.0,0.0,0.0,-71.24359145598919
k_IAA_stationary,129.39974560422675,-118.3733624317621,-8.361760646428442,-3.653483148830339,180.6215970545499,81.3844191663891,-38.0266891074861,-100.45188813698472,1.1430574314202284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.38866542779093,101.16305602309876,0.0,0.0,0.0,105.31804377905942,0.0,0.0,0.0,-177.7756900014561
k_EO_growth,44.49275465608099,-80.59735541228177,-28.006051421146584,-5.359733841810792,94.42433714455505,61.52196981337035,-25.233023255365744,-38.2635035322597,-0.0841192519935559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.48322172157427,99.46091226107345,0.0,0.0,13.226620163740755,0.0,0.0,-19.200783840658445
k_EO_stationary,27.800050021312863,-68.53538363170286,-37.63665939798759,-6.468839086265888,75.94605296669526,60.62315994098553,-22.24489617321201,-27.33318539648513,-0.5074508603578024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46091226107345,147.9540584931427,0.0,0.0,-11.62223050475827,0.0,0.0,16.68602353970611
alpha_EA_loss,91.95277885261807,-102.83437512611337,22.495924946158127,1.9696012484294287,111.73473115558446,39.192803376918235,-21.714145627030966,-68.68183585282084,0.8876046035650158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.19944395087663,24.021808252959662,0.0,0.0,0.0,0.0,44.22800801835698,0.0,0.0,0.007317243318415947,10.372737334483858,-134.96700951767
alpha_IAA_loss,158.7888707831598,-151.57304844770943,0.6521103576312495,-3.5330655221898266,208.88056396657672,84.33694422543165,-39.55114691424253,-126.50385437399709,1.582800429089604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23157308595888,105.31804377905942,0.0,0.0,0.0,146.97488013533143,0.0,0.0,0.0,-245.48023061841766
alpha_EO_loss,35.9262898718844,-36.884978865901125,7.456029076275668,-0.37378683289936887,48.72302125149378,13.731334288968634,-8.237222281794423,-26.99075100222691,0.48351943303926453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.226620163740755,-11.62223050475827,0.0,0.0,44.06825970162503,0.0,0.0,-61.33721853363345
k_EA_XE,0.03402951173675521,-0.04477110251680565,-0.003531501045253688,-0.0006140428620653786,0.04579868348714132,0.02614983460696845,-0.01211301464051662,-0.022745951678480033,0.00015011609127963727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664922452987798,0.02449359112082456,0.0,0.0,0.0,0.0,0.007317243318415947,0.0,0.0,7.675166583551742e-06,0.01134327732232853,-0.023046659634237236
k_EA_XE_Nlim,49.351363991968064,-64.86653960509173,-5.381593274894724,-0.9178977523191334,66.10059652020314,37.982725297819364,-17.530116488149172,-32.888008194538585,0.21353752510114662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.708164101334994,36.08743770910011,0.0,0.0,0.0,0.0,10.372737334483858,0.0,0.0,0.01134327732232853,16.803430714876892,-32.83124561107587
qgas_threshold_fraction,-708.155606744142,717.8631383169459,-154.16010076670906,-7.773971785411932,-868.9940421885055,-292.445052640315,157.5412627721092,544.5695221869064,-7.494583454331083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.19486118593557,-75.16028143966406,-71.24359145598919,-177.7756900014561,-19.200783840658445,16.68602353970611,-134.96700951767,-245.48023061841766,-61.33721853363345,-0.023046659634237236,-32.83124561107587,1127.1477542476896
