medium,batch,source_file,sample_id,time_h,temperature_c,density,brix,X_viable_mcells_ml,X_total_mcells_ml,X_dead_direct_mcells_ml,X_dead_mcells_ml,X_dead_inferred,X_viable_kg_m3,X_total_kg_m3,X_dead_kg_m3,G_g_l,F_g_l,S_GF_g_l,S_Y15_g_l,S_observed_g_l,YAN_mg_l,N_kg_m3,N_pulse_mg_l,N_pulse_kg_m3,glycerol_g_l,ethanol_percent_vv,ethanol_source,E_g_l,ethyl_acetate_total,isoamyl_acetate_total,ethyl_octanoate_total,Condicion,Replica,Variedad,Levadura,Adicion
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-3,46.0,23.0,1052.9,13.7,54.38,69.74,15.359999999999992,15.359999999999992,False,1.6314,2.0921999999999996,0.46079999999999977,54.09,83.54999999999998,137.64,137.64,137.64,16.0,0.016,0.0,0.0,5.39,,,,,,,T=23; Adición=4,,,,4.0
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-4,70.5,23.0,1031.7,8.7,46.85,63.29,16.439999999999998,16.439999999999998,False,1.4055,1.8986999999999998,0.4931999999999999,28.02,63.86,91.88,91.88,91.88,0.0001,1.0000000000000001e-07,0.0,0.0,6.36,,,,,,,T=23; Adición=4,,,,4.0
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-5,93.5,23.0,1018.9,5.4,49.77,69.74,19.96999999999999,19.96999999999999,False,1.4931,2.0921999999999996,0.5990999999999997,15.36,49.730000000000004,65.09,65.09,65.09,0.0001,1.0000000000000001e-07,0.0,0.0,6.64,9.96,ETANOL,78.608304,,,,T=23; Adición=4,,,,4.0
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-N,96.0,,,,,,,,False,,,,,,,,,,,100.0,0.1,,,,,,,,,,,,
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-6,166.0,23.0,991.6,-1.5,46.01,75.96,29.949999999999996,29.949999999999996,False,1.3802999999999999,2.2788,0.8984999999999999,1.05,4.44,5.49,5.49,5.49,100.0,0.1,0.0,0.0,7.08,13.75,ETANOL,108.5205,,,,T=23; Adición=4,,,,4.0
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-7,191.0,23.0,988.6,-2.3,33.33,61.37,28.04,28.04,False,0.9998999999999999,1.8411,0.8412,0.56,-0.45000000000000007,0.10999999999999999,0.11,0.10999999999999999,95.0,0.095,0.0,0.0,7.27,,,,,,,T=23; Adición=4,,,,4.0
synthetic,MS012,mosto_sintetico_vl3.xlsx,MS012-8,213.5,23.0,988.8,-2.3,50.84,89.25,38.41,38.41,False,1.5252000000000001,2.6774999999999998,1.1522999999999999,2.97,-1.4400000000000002,1.53,1.53,1.53,,,0.0,0.0,7.68,14.2,ETANOL,112.07208,,,,T=23; Adición=4,,,,4.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-0,0.0,19.0,1098.4,23.8,,15.0,,0.0,True,,0.44999999999999996,0.0,125.07,116.20000000000002,241.27,241.27,241.27,218.0,0.218,0.0,0.0,0.27,0.0,ETANOL,0.0,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-1,22.0,19.0,1095.8,23.2,15.325,26.69,11.365000000000002,11.365000000000002,False,0.45974999999999994,0.8007,0.34095000000000003,116.07,115.70000000000002,231.77,231.77,231.77,263.0,0.263,0.0,0.0,0.88,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-2,45.0,19.0,1083.1,20.4,31.64,49.54,17.9,17.9,False,0.9491999999999999,1.4862,0.5369999999999999,96.42,104.85000000000001,201.27,201.27,201.27,162.0,0.162,0.0,0.0,2.83,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-3,69.0,19.0,1063.3,15.9,54.69,71.89,17.200000000000003,17.200000000000003,False,1.6406999999999998,2.1567,0.516,52.17,71.3,123.47,123.47,123.47,36.0,0.036000000000000004,0.0,0.0,4.03,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-N,72.0,,,,,,,,False,,,,,,,,,,,100.0,0.1,,,,,,,,,,,,
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-4,93.5,19.0,1043.6,11.4,46.54,69.66,23.119999999999997,23.119999999999997,False,1.3961999999999999,2.0898,0.6935999999999999,39.8,74.94,114.74,114.74,114.74,118.0,0.11800000000000001,0.0,0.0,6.39,7.13,ETANOL,56.272812,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-5,165.5,19.0,1006.1,2.1,66.51,91.32,24.809999999999988,24.809999999999988,False,1.9953,2.7396,0.7442999999999996,4.42,29.629999999999995,34.05,34.05,34.05,92.0,0.092,0.0,0.0,7.15,12.15,ETANOL,95.89266,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-6,191.5,19.0,990.0,0.2,85.33,116.05,30.72,30.72,False,2.5599,3.4814999999999996,0.9216,1.79,16.41,18.2,18.2,18.2,86.0,0.08600000000000001,0.0,0.0,7.79,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS013,mosto_sintetico_vl3.xlsx,MS013-7,213.0,19.0,993.9,-1.1,57.3,85.25,27.950000000000003,27.950000000000003,False,1.7189999999999999,2.5575,0.8385,1.09,8.43,9.52,9.52,9.52,90.0,0.09,0.0,0.0,8.08,13.9,ETANOL,109.70436000000001,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-0,0.0,19.0,1101.2,24.4,,15.0,,0.0,True,,0.44999999999999996,0.0,127.15,126.5,253.65,253.65,253.65,226.0,0.226,0.0,0.0,0.21,0.0,ETANOL,0.0,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-1,22.0,19.0,1099.1,23.9,16.165,28.035,11.870000000000001,11.870000000000001,False,0.48494999999999994,0.84105,0.3561,121.23,120.88000000000001,242.11,242.11,242.11,275.0,0.275,0.0,0.0,0.95,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-2,45.0,19.0,1086.3,21.2,30.72,46.02,15.300000000000004,15.300000000000004,False,0.9216,1.3806,0.45900000000000013,100.2,104.93999999999998,205.14,205.14,205.14,175.0,0.17500000000000002,0.0,0.0,2.99,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-3,69.0,19.0,1066.3,16.6,51.08,68.43,17.35000000000001,17.35000000000001,False,1.5324,2.0529,0.5205000000000002,68.48,96.54,165.02,165.02,165.02,73.0,0.073,0.0,0.0,5.17,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-N,72.0,,,,,,,,False,,,,,,,,,,,100.0,0.1,,,,,,,,,,,,
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-4,93.5,19.0,1046.4,12.0,61.9,87.56,25.660000000000004,25.660000000000004,False,1.857,2.6268,0.7698,44.45,80.41,124.86,124.86,124.86,132.0,0.132,0.0,0.0,6.62,7.08,ETANOL,55.878192000000006,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-5,165.5,19.0,1009.3,2.9,57.07,83.72,26.65,26.65,False,1.7121,2.5116,0.7994999999999999,6.17,35.53,41.7,41.7,41.7,102.0,0.10200000000000001,0.0,0.0,7.1,12.06,ETANOL,95.182344,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-6,191.5,19.0,1002.1,1.0,68.59,98.92,30.33,30.33,False,2.0577,2.9676,0.9098999999999999,2.69,22.82,25.51,25.51,25.51,101.0,0.101,0.0,0.0,8.01,,,,,,,T=19; Adición=3,,,,3.0
synthetic,MS014,mosto_sintetico_vl3.xlsx,MS014-7,213.0,19.0,995.6,-0.6,52.69,78.42,25.730000000000004,25.730000000000004,False,1.5806999999999998,2.3526,0.7719000000000001,1.54,12.280000000000001,13.82,13.82,13.82,98.0,0.098,0.0,0.0,7.92,13.9,ETANOL,109.70436000000001,,,,T=19; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-0,0.0,15.0,1098.3,23.6,,15.0,,2.289999999999999,True,,0.44999999999999996,0.06869999999999997,121.91,118.49000000000001,240.4,240.4,240.4,220.0,0.22,0.0,0.0,0.22,0.0,ETANOL,0.0,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-1,22.0,15.0,1097.9,23.5,12.71,23.425,10.715,10.715,False,0.38130000000000003,0.70275,0.32144999999999996,119.1,116.71000000000001,235.81,235.81,235.81,286.0,0.28600000000000003,0.0,0.0,0.62,,,,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-2,45.0,15.0,1093.5,22.6,13.98,29.11,15.129999999999999,15.129999999999999,False,0.4194,0.8733,0.45389999999999997,109.73,112.7,222.43,222.43,222.43,249.0,0.249,0.0,0.0,1.15,,,,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-3,69.0,15.0,1085.5,20.8,22.2,37.86,15.66,15.66,False,0.6659999999999999,1.1358,0.4698,94.4,104.15,198.55,198.55,198.55,191.0,0.191,0.0,0.0,2.57,,,,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-N,72.0,,,,,,,,False,,,,,,,,,,,100.0,0.1,,,,,,,,,,,,
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-4,93.5,15.0,1070.2,17.5,54.38,80.41,26.029999999999994,26.029999999999994,False,1.6314,2.4122999999999997,0.7808999999999998,74.85,100.14000000000001,174.99,174.99,174.99,232.0,0.232,0.0,0.0,4.18,3.55,ETANOL,28.01802,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-5,165.5,15.0,1032.4,8.5,48.77,70.89,22.119999999999997,22.119999999999997,False,1.4631,2.1267,0.6635999999999999,26.41,63.650000000000006,90.06,90.06,90.06,126.0,0.126,0.0,0.0,6.09,8.45,ETANOL,66.69078,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-6,191.5,15.0,1024.1,6.4,56.07,81.26,25.190000000000005,25.190000000000005,False,1.6821,2.4378,0.7557000000000001,17.21,52.51,69.72,69.72,69.72,118.0,0.11800000000000001,0.0,0.0,6.73,,,,,,,T=15; Adición=3,,,,3.0
synthetic,MS015,mosto_sintetico_vl3.xlsx,MS015-7,213.0,15.0,1016.3,4.5,55.76,77.8,22.04,22.04,False,1.6727999999999998,2.3339999999999996,0.6611999999999999,11.15,43.0,54.15,54.15,54.15,111.0,0.111,0.0,0.0,7.39,10.8,ETANOL,85.23792,,,,T=15; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-0,0.0,23.0,1098.5,24.1,,15.0,,0.0,True,,0.44999999999999996,0.0,125.22,116.88,242.1,242.1,242.1,214.0,0.214,0.0,0.0,0.08,0.0,ETANOL,0.0,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-1,17.0,23.0,1094.3,23.2,16.36,27.11,10.75,10.75,False,0.49079999999999996,0.8132999999999999,0.3225,113.46,117.3,230.76,230.76,230.76,252.0,0.252,0.0,0.0,1.4,,,,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-2,40.0,23.0,1067.4,17.1,42.55,58.53,15.980000000000004,15.980000000000004,False,1.2765,1.7559,0.4794000000000001,72.34,97.19999999999999,169.54,169.54,169.54,77.0,0.077,0.0,0.0,4.84,,,,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-3,64.0,23.0,1041.7,11.1,48.0,64.29,16.290000000000006,16.290000000000006,False,1.44,1.9287,0.4887000000000002,39.09,75.33,114.42,114.42,114.42,26.0,0.026000000000000002,0.0,0.0,6.39,,,,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS015-N,72.0,,,,,,,,False,,,,,,,,,,,100.0,0.1,,,,,,,,,,,,
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-4,88.5,23.0,1024.1,6.8,48.54,76.65,28.110000000000007,28.110000000000007,False,1.4562,2.2995,0.8433000000000002,20.31,55.349999999999994,75.66,75.66,75.66,130.0,0.13,0.0,0.0,6.78,9.61,ETANOL,75.845964,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-5,160.5,23.0,994.3,-0.8,42.86,73.5,30.64,30.64,False,1.2857999999999998,2.205,0.9192,1.43,9.700000000000001,11.13,11.13,11.13,123.0,0.123,0.0,0.0,7.37,13.8,ETANOL,108.91512000000002,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-6,186.5,23.0,989.5,-2.1,41.71,74.96,33.24999999999999,33.24999999999999,False,1.2513,2.2487999999999997,0.9974999999999997,0.93,0.7199999999999999,1.65,1.65,1.65,137.0,0.137,0.0,0.0,7.9,,,,,,,T=23; Adición=3,,,,3.0
synthetic,MS016,mosto_sintetico_vl3.xlsx,MS016-7,208.0,23.0,989.0,-2.2,39.17,72.43,33.260000000000005,33.260000000000005,False,1.1751,2.1729000000000003,0.9978000000000001,0.6,0.12,0.72,0.72,0.72,129.0,0.129,0.0,0.0,7.86,14.5,ETANOL,114.4398,,,,T=23; Adición=3,,,,3.0
