batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,iG
25150,G,120.0,-58.147671821467156,392.07842986063014,1.970543125140199,1.682451431360868,-7.299256048301443,-0.08080204752885106,-8.787996172042774
25150,G,126.0,-36.55223408650252,249.1234257482828,1.2707981840048763,1.1091410844630392,-4.809860771774517,-0.05813526919585019,-5.629762212552669
25150,G,144.0,-8.660929506156902,60.915162918654104,0.32508644176138435,0.3016805809859515,-1.29967654467137,-0.02105744889067433,-1.3953538786400834
25150,G,150.0,-5.355932098267178,38.03302929571444,0.20607308322376136,0.1948153754672815,-0.8373033883023233,-0.015089471846961319,-0.8718284772221389
25150,G,168.0,-1.30391903999942,9.489522832800036,0.05379951834892402,0.05340493241260769,-0.22922627043716476,-0.005886204325838555,-0.21449863152667975
25150,G,174.0,-0.8245287134265095,6.041534311902439,0.03480482689403365,0.03504566664313455,-0.1506269135495326,-0.004401230490623584,-0.13507917797996097
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-2.6615821548207146,0.1008144646566067,0.014275693169871751,0.008278746511341023,-0.0050454456127490156,-1.0923903978189338,18.60849253871392
25150,F,24.0,-38.63469941741571,8.121438024486537,0.3124220555581195,0.18665050172397957,-0.13092662051573853,-6.386703241900708,102.3243852060498
25150,F,30.0,-67.13480722738915,16.622414511187806,0.5787131651592738,0.3499833512472633,-0.26118944367449537,-9.07385525004971,141.33669724039208
25150,F,48.0,-223.05099667916852,190.45035598728413,2.4226164301173143,1.541270132188679,-1.4337748728841004,-21.000242328990733,288.62763125070495
25150,F,54.0,-255.2641812492585,593.4683725767699,3.4895481603167204,2.2740873024861905,-2.2664548699883413,-26.38401577345101,338.2744900534453
25150,F,72.0,-336.4289884471569,1663.1484314056174,7.09941451680867,4.950039539803475,-5.67008150383817,-41.23248807131403,433.07105988786213
25150,F,102.0,-462.33443748551366,3210.1670765074773,13.904527386121261,11.063443740116,-12.510190244210476,-63.296448051080006,441.94890128857395
25150,F,120.0,-505.32917707522324,3841.81468874122,17.902260165195706,15.4928746341475,-15.886106829889318,-73.25146404244876,404.19473430421385
25150,F,126.0,-514.4773006844157,4002.245387005818,19.04875423639014,16.923081016053203,-16.78546564401302,-75.87976262200989,389.511260492916
25150,F,144.0,-525.574101456448,4315.208700207142,21.799035771414005,20.83649654631852,-18.841733082977246,-81.13004027356592,342.3215482678354
25150,F,150.0,-523.2529019854081,4357.567430555975,22.436701890540004,21.936352407829315,-19.291144354296655,-81.84679728089314,325.36729207573234
25150,F,168.0,-492.334162355998,4242.4720496147875,23.128219379177928,24.095881723126126,-19.652293453508605,-79.72853693646229,268.0533482743786
25150,F,174.0,-473.5417859011664,4115.866406947815,22.88761741386517,24.32291145324457,-19.398596693037465,-77.45991069587514,247.1392939809733
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,4.740242340310086,-0.1694744927234108,1.835763843385748,1.0667701828662932,-0.0008646141633182805,-0.0003353210191845145,-9.40328631023889
25150,E,24.0,84.06216444756092,-15.518468690412874,9.661611121897895,5.849081605152767,-0.030919362944164037,-0.00891526655597157,-48.86990566453873
25150,E,30.0,144.08795323410348,-33.57102217578356,13.130576850810057,8.100624168572855,-0.07069421102271979,-0.017952700419903413,-65.95800905093832
25150,E,48.0,439.87774095841166,-290.40045452395424,25.88032950345548,17.35963204364024,-0.6597815005471399,-0.10318960305025254,-124.98609346413143
25150,E,54.0,504.74299748467064,-835.4412380861368,30.609134383844978,21.47568238310722,-1.3846302830482802,-0.17659731983163648,-143.5672905354078
25150,E,72.0,543.295625236729,-2394.6725056349896,41.92338924871255,33.300105093835604,-6.564632016660895,-0.5238486421660943,-179.56939910754988
25150,E,102.0,356.5119782230228,-2271.0566092144772,56.67872896328359,57.7791548401699,-33.91628359092124,-2.149965007012701,-203.7502430430272
25150,E,120.0,258.38967391720297,-1816.1821226818715,60.086617332445066,71.44059802966035,-46.209630332731656,-3.928758381428244,-200.18663198688878
25150,E,126.0,243.76966220003052,-1766.08761782803,60.333050649254666,75.34620231720726,-48.17248950673045,-4.717765471164025,-195.45272121780184
25150,E,144.0,223.07985724626147,-1735.674626829616,60.044317488383946,85.39126988022234,-50.53332897956608,-7.831275287230816,-175.22008373811423
