campaign_order,lot,candidate,event,relative_time_h,datetime,weekday,details,channel,amount,operational
7,3,synthetic_lit_SM410_24C_highN_strip,liquid_sample,100.0,2026-07-17 12:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
7,3,synthetic_lit_SM410_24C_highN_strip,liquid_sample,102.0,2026-07-17 14:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
7,3,synthetic_lit_SM410_24C_highN_strip,liquid_sample,104.0,2026-07-17 16:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
7,3,synthetic_lit_SM410_24C_highN_strip,terminal_condensate_retrieval,170.0,2026-07-20 10:00:00,Monday,single terminal condensate GC sample; CO2 online remains continuous,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,0.0,2026-07-13 08:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,2.0,2026-07-13 10:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,2.0,2026-07-13 10:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,4.0,2026-07-13 12:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,4.0,2026-07-13 12:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,6.0,2026-07-13 14:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,6.0,2026-07-13 14:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,8.0,2026-07-13 16:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,8.0,2026-07-13 16:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,26.0,2026-07-14 10:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,26.0,2026-07-14 10:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,28.0,2026-07-14 12:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,28.0,2026-07-14 12:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,30.0,2026-07-14 14:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,30.0,2026-07-14 14:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,32.0,2026-07-14 16:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,32.0,2026-07-14 16:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,50.0,2026-07-15 10:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,50.0,2026-07-15 10:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,manual_pulse,50.0,2026-07-15 10:00:00,Wednesday,manual addition inside working window,N,0.06,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,52.0,2026-07-15 12:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,52.0,2026-07-15 12:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,54.0,2026-07-15 14:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,54.0,2026-07-15 14:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,DO_measurement,56.0,2026-07-15 16:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,56.0,2026-07-15 16:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,74.0,2026-07-16 10:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,76.0,2026-07-16 12:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,78.0,2026-07-16 14:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,80.0,2026-07-16 16:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,98.0,2026-07-17 10:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,100.0,2026-07-17 12:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,102.0,2026-07-17 14:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,104.0,2026-07-17 16:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,170.0,2026-07-20 10:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,172.0,2026-07-20 12:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,174.0,2026-07-20 14:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,176.0,2026-07-20 16:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,194.0,2026-07-21 10:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,196.0,2026-07-21 12:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,198.0,2026-07-21 14:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,liquid_sample,200.0,2026-07-21 16:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
8,3,synthetic_lit_SM70_warm_shift_Nrescue,terminal_condensate_retrieval,218.0,2026-07-22 10:00:00,Wednesday,single terminal condensate GC sample; CO2 online remains continuous,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,0.0,2026-07-13 08:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,2.0,2026-07-13 10:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,2.0,2026-07-13 10:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,4.0,2026-07-13 12:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,4.0,2026-07-13 12:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,6.0,2026-07-13 14:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,6.0,2026-07-13 14:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,8.0,2026-07-13 16:00:00,Monday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,8.0,2026-07-13 16:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,26.0,2026-07-14 10:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,26.0,2026-07-14 10:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,manual_pulse,26.0,2026-07-14 10:00:00,Tuesday,manual addition inside working window,N,0.03,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,28.0,2026-07-14 12:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,28.0,2026-07-14 12:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,30.0,2026-07-14 14:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,30.0,2026-07-14 14:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,32.0,2026-07-14 16:00:00,Tuesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,32.0,2026-07-14 16:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,50.0,2026-07-15 10:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,50.0,2026-07-15 10:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,manual_pulse,50.0,2026-07-15 10:00:00,Wednesday,manual addition inside working window,G,35.0,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,52.0,2026-07-15 12:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,52.0,2026-07-15 12:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,54.0,2026-07-15 14:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,54.0,2026-07-15 14:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,DO_measurement,56.0,2026-07-15 16:00:00,Wednesday,DO spot measurement; do not treat as controlled oxygen pulse,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,56.0,2026-07-15 16:00:00,Wednesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,74.0,2026-07-16 10:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,76.0,2026-07-16 12:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,78.0,2026-07-16 14:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,80.0,2026-07-16 16:00:00,Thursday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,98.0,2026-07-17 10:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,100.0,2026-07-17 12:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,102.0,2026-07-17 14:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,104.0,2026-07-17 16:00:00,Friday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,170.0,2026-07-20 10:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,172.0,2026-07-20 12:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,174.0,2026-07-20 14:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,176.0,2026-07-20 16:00:00,Monday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,194.0,2026-07-21 10:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,196.0,2026-07-21 12:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,198.0,2026-07-21 14:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,liquid_sample,200.0,2026-07-21 16:00:00,Tuesday,G/F/YAN/PAN/NH4/glycerol/ethanol/biomass/Pyr/AcAld/Acetate/aromas,,,True
9,3,natural_glucose_pulse_after_growth,terminal_condensate_retrieval,218.0,2026-07-22 10:00:00,Wednesday,single terminal condensate GC sample; CO2 online remains continuous,,,True
