campaign_order,batch,candidate,start_datetime,nominal_horizon_h,operational_final_h,sample_time_h,calendar_time,date,weekday,clock,is_final,sampling_phase,measurements
7,3,high_biomass_low_N_maintenance,2026-07-13 08:00:00,168.0,169.0,78.0,2026-07-16 14:00:00,2026-07-16,Thursday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
7,3,high_biomass_low_N_maintenance,2026-07-13 08:00:00,168.0,169.0,80.0,2026-07-16 16:00:00,2026-07-16,Thursday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
7,3,high_biomass_low_N_maintenance,2026-07-13 08:00:00,168.0,169.0,97.0,2026-07-17 09:00:00,2026-07-17,Friday,09:00,False,late_morning,"X,Xd,N,G,F,E,aromas_liquid"
7,3,high_biomass_low_N_maintenance,2026-07-13 08:00:00,168.0,169.0,104.0,2026-07-17 16:00:00,2026-07-17,Friday,16:00,False,pre_weekend,"X,Xd,N,G,F,E,aromas_liquid"
7,3,high_biomass_low_N_maintenance,2026-07-13 08:00:00,168.0,169.0,169.0,2026-07-20 09:00:00,2026-07-20,Monday,09:00,True,final,"X,Xd,N,G,F,E,aromas_liquid,condensate_final"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,1.0,2026-07-13 09:00:00,2026-07-13,Monday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,3.0,2026-07-13 11:00:00,2026-07-13,Monday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,6.0,2026-07-13 14:00:00,2026-07-13,Monday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,8.0,2026-07-13 16:00:00,2026-07-13,Monday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,25.0,2026-07-14 09:00:00,2026-07-14,Tuesday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,27.0,2026-07-14 11:00:00,2026-07-14,Tuesday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,30.0,2026-07-14 14:00:00,2026-07-14,Tuesday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,32.0,2026-07-14 16:00:00,2026-07-14,Tuesday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,49.0,2026-07-15 09:00:00,2026-07-15,Wednesday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,51.0,2026-07-15 11:00:00,2026-07-15,Wednesday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,54.0,2026-07-15 14:00:00,2026-07-15,Wednesday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,56.0,2026-07-15 16:00:00,2026-07-15,Wednesday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,73.0,2026-07-16 09:00:00,2026-07-16,Thursday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,75.0,2026-07-16 11:00:00,2026-07-16,Thursday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,78.0,2026-07-16 14:00:00,2026-07-16,Thursday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,80.0,2026-07-16 16:00:00,2026-07-16,Thursday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,97.0,2026-07-17 09:00:00,2026-07-17,Friday,09:00,False,late_morning,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,104.0,2026-07-17 16:00:00,2026-07-17,Friday,16:00,False,pre_weekend,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,169.0,2026-07-20 09:00:00,2026-07-20,Monday,09:00,False,late_morning,"X,Xd,N,G,F,E,aromas_liquid"
8,3,ethanol_initial_challenge,2026-07-13 08:00:00,192.0,193.0,193.0,2026-07-21 09:00:00,2026-07-21,Tuesday,09:00,True,final,"X,Xd,N,G,F,E,aromas_liquid,condensate_final"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,1.0,2026-07-13 09:00:00,2026-07-13,Monday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,3.0,2026-07-13 11:00:00,2026-07-13,Monday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,6.0,2026-07-13 14:00:00,2026-07-13,Monday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,8.0,2026-07-13 16:00:00,2026-07-13,Monday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,25.0,2026-07-14 09:00:00,2026-07-14,Tuesday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,27.0,2026-07-14 11:00:00,2026-07-14,Tuesday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,30.0,2026-07-14 14:00:00,2026-07-14,Tuesday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,32.0,2026-07-14 16:00:00,2026-07-14,Tuesday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,49.0,2026-07-15 09:00:00,2026-07-15,Wednesday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,51.0,2026-07-15 11:00:00,2026-07-15,Wednesday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,54.0,2026-07-15 14:00:00,2026-07-15,Wednesday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,56.0,2026-07-15 16:00:00,2026-07-15,Wednesday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,73.0,2026-07-16 09:00:00,2026-07-16,Thursday,09:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,75.0,2026-07-16 11:00:00,2026-07-16,Thursday,11:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,78.0,2026-07-16 14:00:00,2026-07-16,Thursday,14:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,80.0,2026-07-16 16:00:00,2026-07-16,Thursday,16:00,False,front_loaded,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,97.0,2026-07-17 09:00:00,2026-07-17,Friday,09:00,False,late_morning,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,104.0,2026-07-17 16:00:00,2026-07-17,Friday,16:00,False,pre_weekend,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,169.0,2026-07-20 09:00:00,2026-07-20,Monday,09:00,False,late_morning,"X,Xd,N,G,F,E,aromas_liquid"
9,3,glucose_pulse_after_N_depletion,2026-07-13 08:00:00,192.0,193.0,193.0,2026-07-21 09:00:00,2026-07-21,Tuesday,09:00,True,final,"X,Xd,N,G,F,E,aromas_liquid,condensate_final"
