,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,15.720813240950676,-13.497857108736133,-27.124094167751448,-2.946424960506255,-89.1285253364239,-7.04901753763857,1.0263977989893696,-13.665378123359991,-0.7309477343259245,141.3988235780062,6.730161333541974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-5.898514017162964,-58.7991900128216,-5.16232394484332,0.35713620232980825,40.7431203206596,33.31178694325783,-14.612671014734715,-12.310303678008252,3.031080182462088,0.0,0.0,82.74707751278585,92.9518155863538,-99.9464069157839,0.17193862667856172,-0.0003377048989597465,-0.3052486614134188,0.01049792269139685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-29.932371380171197,-44.53005504042009,2.98107114458585,3.206118207341556,41.8317399034662,36.78815919324464,-17.025745114593196,-17.479412866186767,7.267571857680516,0.0,0.0,92.9518155863538,160.42070827892903,-184.19420294475046,0.15906568628543505,-0.0003699895971014981,-0.31928761391233607,0.00708060918873024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,38.86327680059723,41.432087152578184,-6.41064055851717,-4.463911370192385,-43.53496500780801,-39.2979549901234,18.52379916781149,20.07421780064381,-9.130618681736134,0.0,0.0,-99.9464069157839,-184.19420294475046,214.3498253034146,-0.1582866320937057,0.0003783038907654455,0.3233859389756337,-0.006514845325406996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-94.0882853051429,-384.78254073960437,-40.93546676544885,0.6340311576086974,310.3590294253878,249.18990399484295,-109.03797936617975,-89.03715654944413,7.7929623313351435,0.0,0.0,0.17193862667856172,0.15906568628543505,-0.1582866320937057,618.274566401243,-0.7765590380668448,-767.9244652436142,51.100565983485396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.17584800192059993,0.4253039323819741,0.012563437437897803,-0.013198263653841247,-0.37227670283997705,-0.31020614206038327,0.13965709957218336,0.12807609077744814,-0.02392651645359467,0.0,0.0,-0.0003377048989597465,-0.0003699895971014981,0.0003783038907654455,-0.7765590380668448,0.0016639289365936233,1.457490624012834,-0.04027433179228474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,353.6908760262639,252.23853644042583,27.46803732278609,-10.128156406988326,-370.66938016661095,-309.3803139788719,137.39711226540885,125.85654707588189,-40.214774624880924,0.0,0.0,-0.3052486614134188,-0.31928761391233607,0.3233859389756337,-767.9244652436142,1.457490624012834,1433.1075427374476,248.2082261435757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,514.0886625593287,-529.2980059881046,6.523923934528965,-2.183013484507098,32.23081253539612,15.0147831825077,-8.550635394684097,4.490730001686693,-64.37908834736484,0.0,0.0,0.01049792269139685,0.00708060918873024,-0.006514845325406996,51.100565983485396,-0.04027433179228474,248.2082261435757,908.146429573646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.0686712511634564,-0.04822666233502339,0.035090237546164804,0.012209991943068158,-0.013437258012121544,0.005387982772347622,-0.00600274292224919,-0.019111366572776654,-0.0006871492197880202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40840239625937e-05,0.0322994305494619,0.0,0.0,0.0,0.0,0.030405418593640918,0.0,0.0,2.4431523140270097e-05,0.0888366911200755
k_EA_stationary,41.729170257717485,-30.937812847693998,19.241075046054064,6.687276367851345,-7.152806681211484,3.4995403334595663,-3.4199153026397493,-10.725677304176862,-0.40275180415903955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322994305494619,19.43533530914494,0.0,0.0,0.0,0.0,15.32910727815525,0.0,0.0,0.015201522213846552,56.179068000214144
k_IAA_growth,40.194993847038404,-37.69203363910897,-6.350053493480535,0.34337730108757114,53.15821894305194,43.9560062041587,-18.57590013180043,-21.802881810133556,3.944304526105059e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29183958743196,59.692716658360105,0.0,0.0,0.0,28.760763544739117,0.0,0.0,0.0
k_IAA_stationary,60.38259827608605,-57.690394636607934,-6.55538406239604,1.3192658697252644,74.35979410523917,62.531443426271295,-26.55045102430759,-33.56614875781212,3.944304526105059e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.692716658360105,87.61577953599097,0.0,0.0,0.0,50.552821834639225,0.0,0.0,0.0
k_EO_growth,49.665644564921934,-124.89164054136705,-9.187168780912694,2.3896920856244024,73.49883003689972,77.94124446342852,-33.19879468210803,-38.265661579572445,-0.7202656106628007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.38771484219464,139.90824021623263,0.0,0.0,107.6248910968956,0.0,0.0
k_EO_stationary,47.106124181170756,-129.28679857561508,-33.09024665941912,-4.239473710284857,97.80989238726711,78.81544303861963,-30.10012086600451,-36.287808923174076,-0.8700065619100998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.90824021623263,217.7989072101483,0.0,0.0,39.70617529837312,0.0,0.0
alpha_EA_loss,30.103707053832533,-22.137294132074768,28.612268345955442,10.593813240289427,-25.09321781091633,-4.1977474082822095,-1.9012956994166372,-9.68298525147521,-0.8108889475001573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030405418593640918,15.32910727815525,0.0,0.0,0.0,0.0,29.954312178346285,0.0,0.0,0.012031698763656205,43.9068669409082
alpha_IAA_loss,47.07436203611861,-46.26476872717741,15.262939419007395,5.989259549136007,36.30361564102374,34.08324918165265,-16.009744284762064,-29.77498957151944,1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.760763544739117,50.552821834639225,0.0,0.0,0.0,80.58213514937952,0.0,0.0,0.0
alpha_EO_loss,38.88617355382206,-92.47812646969288,33.85299659486092,13.7321418876651,10.912783985875128,54.727750044598295,-29.3888102310285,-33.234336532811014,-0.707240688333683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.6248910968956,39.70617529837312,0.0,0.0,214.3164502497498,0.0,0.0
k_EA_XE,0.03262237714016275,-0.024456081242762127,0.015160431735415874,0.005287691022020262,-0.006109323208595673,0.002533795555720743,-0.002604541242559807,-0.008269369292983431,-0.00033096395796116925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4431523140270097e-05,0.015201522213846552,0.0,0.0,0.0,0.0,0.012031698763656205,0.0,0.0,1.2004130757053101e-05,0.04449355110523136
k_EA_XE_Nlim,120.63956754827308,-90.83802171959937,55.70014969346454,19.43125059443236,-22.545947531788755,9.355797071293782,-9.56840383563226,-30.379404629647752,-1.2255997580477507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888366911200755,56.179068000214144,0.0,0.0,0.0,0.0,43.9068669409082,0.0,0.0,0.04449355110523136,165.1227000785064
