,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
k_EA_growth,0.07343839134332364,-0.042733735693870144,0.03749533994695074,0.012626992923702236,-0.02090622280536578,0.0013731562360646196,-0.005117318771413559,-0.015619619648361178,-0.0007026447803137233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.873209263461456e-05,0.02803674060087061,0.0,0.0,0.0,0.0,0.023673952856301327,0.0,0.0,2.8578336836630497e-05,0.09377833262041746
k_EA_stationary,30.70468229273311,-19.287598360711883,15.234731773800274,5.158556755355409,-9.174964468666293,0.48936515457727836,-2.0111118187293835,-6.094753377436368,-0.3001511185147502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02803674060087061,11.552305851325704,0.0,0.0,0.0,0.0,9.254530797888258,0.0,0.0,0.011973021557263746,40.21635511426927
k_IAA_growth,36.22060481079333,-29.29612413236645,-6.107834620917462,0.9054187497950907,55.07576822057377,36.81378938753109,-18.622561522576603,-27.382335323423362,3.944304526105059e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.601122315681174,45.42073489687602,0.0,0.0,0.0,33.72295861127097,0.0,0.0,0.0
k_IAA_stationary,41.48090804569047,-37.34725644026234,-1.521885857774988,2.4689388948800564,50.44679942872085,35.69062688106895,-18.045447973839426,-31.768323070014137,-7.888609052210118e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42073489687602,49.47645104364612,0.0,0.0,0.0,52.697468678127,0.0,0.0,0.0
k_EO_growth,38.72242542967412,-137.62631631075112,-21.232477848092174,2.7513861904162704,90.804041142458,77.12619996030355,-38.88468604925285,-45.449563207892545,-0.799151682944739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3522662415229,161.77406751004378,0.0,0.0,94.26464960821028,0.0,0.0
k_EO_stationary,35.062843640846516,-124.60054418404857,-36.92807071986125,-4.249395767936239,101.97438318785248,68.8899718667145,-30.52857645934611,-41.21594024095418,-0.6827872538313083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.77406751004378,191.80989227487797,0.0,0.0,22.46496394413314,0.0,0.0
alpha_EA_loss,22.373003290563123,-14.587156201096677,23.465182483163193,8.78351538094006,-26.757338046433212,-4.55706754176375,-0.9145649485941595,-3.604799368922724,-0.5811238811302222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023673952856301327,9.254530797888258,0.0,0.0,0.0,0.0,21.151347176789056,0.0,0.0,0.009773771115160439,33.43910475551313
alpha_IAA_loss,50.130496233501226,-49.40977458619703,8.391956787347011,5.214483343283811,42.31743102252816,33.51092490697787,-17.15453639078563,-38.99604727180929,-1.1832913578315177e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72295861127097,52.697468678127,0.0,0.0,0.0,85.4220072386616,0.0,0.0,0.0
alpha_EO_loss,3.735076507975589,-49.32535650730607,40.23157726004776,18.539124470437088,-34.408328453347124,18.348924659826086,-19.551624577389696,-10.572664220358954,-0.7868945955919762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26464960821028,22.46496394413314,0.0,0.0,201.09316130723835,0.0,0.0
k_EA_XE,0.031567081111232666,-0.02008553723415971,0.016262279035111384,0.005606436134534279,-0.010637527888989478,7.961602648193017e-05,-0.001986186623579168,-0.006043073465281068,-0.0003389904038782158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8578336836630497e-05,0.011973021557263746,0.0,0.0,0.0,0.0,0.009773771115160439,0.0,0.0,1.2524528688702508e-05,0.04182072550988171
k_EA_XE_Nlim,107.57645130449639,-68.90440665461121,53.68170580350162,18.163853351228873,-33.93915417723607,1.5618214039549052,-6.912229204652502,-20.950764458522556,-1.0657817833731411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09377833262041746,40.21635511426927,0.0,0.0,0.0,0.0,33.43910475551313,0.0,0.0,0.04182072550988171,142.2186924278876
