sample_id,analyte,station,value_raw,unit,analysis_datetime_raw,source_file,session_datetime,value,analysis_datetime,source_kind,process,analyte_canonical,analyte_priority,is_numeric
DOE-LAB002-19,PAN,ST1,2,mg/L,24-06-2026 11:47:19,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,2.0,2026-06-24 11:47:19,EXPAuto,F2,pan_mg_l,0,True
DOE-LAB002-19,PYRUVIC ACID,ST1,45,mg/L,24-06-2026 12:04:08,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,45.0,2026-06-24 12:04:08,EXPAuto,F2,pyruvic_acid_mg_l,0,True
DOE-LAB002-19,GLU-FRU-320,ST1,"70,19",g/L,24-06-2026 12:03:20,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,70.19,2026-06-24 12:03:20,EXPAuto,F2,sugar_total_g_l,0,True
DOE-LAB002-19,GLUCOSE-320,ST1,"16,91",g/L,24-06-2026 12:02:32,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,16.91,2026-06-24 12:02:32,EXPAuto,F2,glucose_g_l,0,True
DOE-LAB002-19,ACETALDEHID-1000,ST1,68,mg/L,24-06-2026 12:24:33,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,68.0,2026-06-24 12:24:33,EXPAuto,F2,acetaldehyde_mg_l,0,True
DOE-LAB003-19,ACETIC ACID,ST1,"0,62",g/L,24-06-2026 12:27:22,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,0.62,2026-06-24 12:27:22,EXPAuto,F3,acetic_acid_g_l,0,True
DOE-LAB003-19,AMMONIA,ST1,1,mg/L,24-06-2026 11:49:43,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,1.0,2026-06-24 11:49:43,EXPAuto,F3,ammonia_mg_l,0,True
DOE-LAB003-19,GLUCOSE,ST1,"1,30",g/L,24-06-2026 12:09:44,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,1.3,2026-06-24 12:09:44,EXPAuto,F3,glucose_g_l,1,True
DOE-LAB003-19,GLUCOSE-FRUCTOSE,ST1,Out High,g/L,24-06-2026 12:10:08,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,,2026-06-24 12:10:08,EXPAuto,F3,sugar_total_g_l,1,False
DOE-LAB003-19,GLYCEROL,ST1,"6,44",g/L,24-06-2026 12:27:22,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,6.44,2026-06-24 12:27:22,EXPAuto,F3,glycerol_g_l,0,True
DOE-LAB003-19,PAN,ST1,3,mg/L,24-06-2026 11:48:08,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,3.0,2026-06-24 11:48:08,EXPAuto,F3,pan_mg_l,0,True
DOE-LAB003-19,GLU-FRU-320,ST1,"13,71",g/L,24-06-2026 12:24:57,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,13.71,2026-06-24 12:24:57,EXPAuto,F3,sugar_total_g_l,0,True
DOE-LAB003-19,ACETALDEHID-1000,ST1,40,mg/L,24-06-2026 12:26:58,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 10-57).txt,2026-06-24 10:57:00,40.0,2026-06-24 12:26:58,EXPAuto,F3,acetaldehyde_mg_l,0,True
DOE-LAB002-20,ACETIC ACID,ST1,"0,43",g/L,25-06-2026 16:04:37,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,0.43,2026-06-25 16:04:37,EXPAuto,F2,acetic_acid_g_l,0,True
DOE-LAB002-20,AMMONIA,ST1,8,mg/L,25-06-2026 15:57:00,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,8.0,2026-06-25 15:57:00,EXPAuto,F2,ammonia_mg_l,0,True
DOE-LAB002-20,GLYCEROL,ST1,"5,50",g/L,25-06-2026 16:04:37,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,5.5,2026-06-25 16:04:37,EXPAuto,F2,glycerol_g_l,0,True
DOE-LAB002-20,PAN,ST1,-1,mg/L,25-06-2026 15:55:24,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,-1.0,2026-06-25 15:55:24,EXPAuto,F2,pan_mg_l,0,True
DOE-LAB002-20,GLU-FRU-320,ST1,"68,03",g/L,25-06-2026 16:02:12,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,68.03,2026-06-25 16:02:12,EXPAuto,F2,sugar_total_g_l,0,True
DOE-LAB002-20,GLUCOSE-320,ST1,"13,69",g/L,25-06-2026 16:01:48,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,13.69,2026-06-25 16:01:48,EXPAuto,F2,glucose_g_l,0,True
DOE-LAB002-20,ACETALDEHID-1000,ST1,81,mg/L,25-06-2026 16:04:13,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-24 13-04).txt,2026-06-24 13:04:00,81.0,2026-06-25 16:04:13,EXPAuto,F2,acetaldehyde_mg_l,0,True
DOE-LAB002-21,ACETIC ACID,ST1,"0,49",g/L,26-06-2026 11:52:27,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,0.49,2026-06-26 11:52:27,EXPAuto,F2,acetic_acid_g_l,0,True
DOE-LAB002-21,AMMONIA,ST1,8,mg/L,26-06-2026 11:52:03,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,8.0,2026-06-26 11:52:03,EXPAuto,F2,ammonia_mg_l,0,True
DOE-LAB002-21,GLYCEROL,ST1,"5,53",g/L,26-06-2026 11:53:15,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,5.53,2026-06-26 11:53:15,EXPAuto,F2,glycerol_g_l,0,True
DOE-LAB002-21,PAN,ST1,-1,mg/L,26-06-2026 11:53:39,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,-1.0,2026-06-26 11:53:39,EXPAuto,F2,pan_mg_l,0,True
DOE-LAB002-21,GLU-FRU-320,ST1,"55,13",g/L,26-06-2026 11:49:39,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,55.13,2026-06-26 11:49:39,EXPAuto,F2,sugar_total_g_l,0,True
DOE-LAB002-21,GLUCOSE-320,ST1,"10,66",g/L,26-06-2026 11:49:15,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,10.66,2026-06-26 11:49:15,EXPAuto,F2,glucose_g_l,0,True
DOE-LAB002-21,ACETALDEHID-1000,ST1,87,mg/L,26-06-2026 11:51:39,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-06-26 10-17).txt,2026-06-26 10:17:00,87.0,2026-06-26 11:51:39,EXPAuto,F2,acetaldehyde_mg_l,0,True
DOE-LAB002-22,ACETIC ACID,ST1,"1,17",g/L,01-07-2026 16:10:14,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,1.17,2026-07-01 16:10:14,EXPAuto,F2,acetic_acid_g_l,0,True
DOE-LAB002-22,AMMONIA,ST1,-2,mg/L,01-07-2026 15:41:00,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,-2.0,2026-07-01 15:41:00,EXPAuto,F2,ammonia_mg_l,0,True
DOE-LAB002-22,GLYCEROL,ST1,"6,05",g/L,01-07-2026 16:10:14,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,6.05,2026-07-01 16:10:14,EXPAuto,F2,glycerol_g_l,0,True
DOE-LAB002-22,PAN,ST1,6,mg/L,01-07-2026 15:39:48,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,6.0,2026-07-01 15:39:48,EXPAuto,F2,pan_mg_l,0,True
DOE-LAB002-22,PYRUVIC ACID,ST1,56,mg/L,01-07-2026 16:07:26,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,56.0,2026-07-01 16:07:26,EXPAuto,F2,pyruvic_acid_mg_l,0,True
DOE-LAB002-22,GLU-FRU-320,ST1,"26,80",g/L,01-07-2026 16:07:50,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,26.8,2026-07-01 16:07:50,EXPAuto,F2,sugar_total_g_l,0,True
DOE-LAB002-22,GLUCOSE-320,ST1,"1,97",g/L,01-07-2026 16:07:26,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,1.97,2026-07-01 16:07:26,EXPAuto,F2,glucose_g_l,0,True
DOE-LAB002-22,ACETALDEHID-1000,ST1,35,mg/L,01-07-2026 16:09:50,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\EXPAuto(2026-07-01 15-18).txt,2026-07-01 15:18:00,35.0,2026-07-01 16:09:50,EXPAuto,F2,acetaldehyde_mg_l,0,True
DOE-LAB001-2,ACETIC ACID,ST1,"0,23",g/L,16-06-2026 09:38:20,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,0.23,2026-06-16 09:38:20,ONLINE,F1,acetic_acid_g_l,0,True
DOE-LAB001-2,AMMONIA,ST1,217,mg/L,16-06-2026 09:25:55,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,217.0,2026-06-16 09:25:55,ONLINE,F1,ammonia_mg_l,0,True
DOE-LAB001-2,GLYCEROL,ST1,"1,30",g/L,16-06-2026 09:38:21,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,1.3,2026-06-16 09:38:21,ONLINE,F1,glycerol_g_l,0,True
DOE-LAB001-2,PAN,ST1,59,mg/L,16-06-2026 09:24:19,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,59.0,2026-06-16 09:24:19,ONLINE,F1,pan_mg_l,0,True
DOE-LAB001-2,PYRUVIC ACID,ST1,39,mg/L,16-06-2026 09:35:32,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,39.0,2026-06-16 09:35:32,ONLINE,F1,pyruvic_acid_mg_l,0,True
DOE-LAB001-2,GLU-FRU-320,ST1,"228,78",g/L,16-06-2026 09:35:56,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,228.78,2026-06-16 09:35:56,ONLINE,F1,sugar_total_g_l,0,True
DOE-LAB001-2,GLUCOSE-320,ST1,"97,62",g/L,16-06-2026 09:35:32,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,97.62,2026-06-16 09:35:32,ONLINE,F1,glucose_g_l,0,True
DOE-LAB001-2,ACETALDEHID-1000,ST1,49,mg/L,16-06-2026 09:37:56,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,49.0,2026-06-16 09:37:56,ONLINE,F1,acetaldehyde_mg_l,0,True
DOE-LAB002-2,ACETIC ACID,ST1,"0,16",g/L,16-06-2026 09:45:57,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,0.16,2026-06-16 09:45:57,ONLINE,F2,acetic_acid_g_l,0,True
DOE-LAB002-2,AMMONIA,ST1,-4,mg/L,16-06-2026 09:26:43,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,-4.0,2026-06-16 09:26:43,ONLINE,F2,ammonia_mg_l,0,True
DOE-LAB002-2,GLYCEROL,ST1,"1,38",g/L,16-06-2026 09:45:57,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,1.38,2026-06-16 09:45:57,ONLINE,F2,glycerol_g_l,0,True
DOE-LAB002-2,PAN,ST1,-4,mg/L,16-06-2026 09:25:07,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,-4.0,2026-06-16 09:25:07,ONLINE,F2,pan_mg_l,0,True
DOE-LAB002-2,PYRUVIC ACID,ST1,20,mg/L,16-06-2026 09:43:09,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,20.0,2026-06-16 09:43:09,ONLINE,F2,pyruvic_acid_mg_l,0,True
DOE-LAB002-2,GLU-FRU-320,ST1,"131,31",g/L,16-06-2026 09:42:45,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,131.31,2026-06-16 09:42:45,ONLINE,F2,sugar_total_g_l,0,True
DOE-LAB002-2,GLUCOSE-320,ST1,"55,31",g/L,16-06-2026 09:41:57,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,55.31,2026-06-16 09:41:57,ONLINE,F2,glucose_g_l,0,True
DOE-LAB002-2,ACETALDEHID-1000,ST1,31,mg/L,16-06-2026 09:45:33,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,31.0,2026-06-16 09:45:33,ONLINE,F2,acetaldehyde_mg_l,0,True
DOE-LAB003-2,ACETIC ACID,ST1,"0,17",g/L,16-06-2026 09:53:34,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,0.17,2026-06-16 09:53:34,ONLINE,F3,acetic_acid_g_l,0,True
DOE-LAB003-2,AMMONIA,ST1,124,mg/L,16-06-2026 09:29:07,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,124.0,2026-06-16 09:29:07,ONLINE,F3,ammonia_mg_l,0,True
DOE-LAB003-2,GLYCEROL,ST1,"1,19",g/L,16-06-2026 09:53:34,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,1.19,2026-06-16 09:53:34,ONLINE,F3,glycerol_g_l,0,True
DOE-LAB003-2,PAN,ST1,22,mg/L,16-06-2026 09:27:31,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,22.0,2026-06-16 09:27:31,ONLINE,F3,pan_mg_l,0,True
DOE-LAB003-2,PYRUVIC ACID,ST1,21,mg/L,16-06-2026 09:50:46,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,21.0,2026-06-16 09:50:46,ONLINE,F3,pyruvic_acid_mg_l,0,True
DOE-LAB003-2,GLU-FRU-320,ST1,"148,81",g/L,16-06-2026 09:50:22,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,148.81,2026-06-16 09:50:22,ONLINE,F3,sugar_total_g_l,0,True
DOE-LAB003-2,GLUCOSE-320,ST1,"27,93",g/L,16-06-2026 09:49:34,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,27.93,2026-06-16 09:49:34,ONLINE,F3,glucose_g_l,0,True
DOE-LAB003-2,ACETALDEHID-1000,ST1,32,mg/L,16-06-2026 09:53:10,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,32.0,2026-06-16 09:53:10,ONLINE,F3,acetaldehyde_mg_l,0,True
DOE-LAB001-3,ACETIC ACID,ST1,"0,27",g/L,16-06-2026 12:52:26,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,0.27,2026-06-16 12:52:26,ONLINE,F1,acetic_acid_g_l,0,True
DOE-LAB001-3,AMMONIA,ST1,206,mg/L,16-06-2026 12:44:01,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,206.0,2026-06-16 12:44:01,ONLINE,F1,ammonia_mg_l,0,True
DOE-LAB001-3,GLYCEROL,ST1,"1,70",g/L,16-06-2026 12:52:27,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,1.7,2026-06-16 12:52:27,ONLINE,F1,glycerol_g_l,0,True
DOE-LAB001-3,PAN,ST1,48,mg/L,16-06-2026 12:42:25,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,48.0,2026-06-16 12:42:25,ONLINE,F1,pan_mg_l,0,True
DOE-LAB001-3,PYRUVIC ACID,ST1,51,mg/L,16-06-2026 13:10:19,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,51.0,2026-06-16 13:10:19,ONLINE,F1,pyruvic_acid_mg_l,0,True
DOE-LAB001-3,GLU-FRU-320,ST1,"216,32",g/L,16-06-2026 12:50:02,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,216.32,2026-06-16 12:50:02,ONLINE,F1,sugar_total_g_l,0,True
DOE-LAB001-3,GLUCOSE-320,ST1,"93,48",g/L,16-06-2026 12:49:38,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,93.48,2026-06-16 12:49:38,ONLINE,F1,glucose_g_l,0,True
DOE-LAB001-3,ACETALDEHID-1000,ST1,61,mg/L,16-06-2026 12:52:02,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,61.0,2026-06-16 12:52:02,ONLINE,F1,acetaldehyde_mg_l,0,True
DOE-LAB002-3,ACETIC ACID,ST1,"0,16",g/L,16-06-2026 13:20:43,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,0.16,2026-06-16 13:20:43,ONLINE,F2,acetic_acid_g_l,0,True
DOE-LAB002-3,GLYCEROL,ST1,"1,58",g/L,16-06-2026 13:20:44,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,1.58,2026-06-16 13:20:44,ONLINE,F2,glycerol_g_l,0,True
DOE-LAB002-3,PAN,ST1,-5,mg/L,16-06-2026 12:43:13,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,-5.0,2026-06-16 12:43:13,ONLINE,F2,pan_mg_l,0,True
DOE-LAB002-3,PYRUVIC ACID,ST1,43,mg/L,16-06-2026 13:17:55,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,43.0,2026-06-16 13:17:55,ONLINE,F2,pyruvic_acid_mg_l,0,True
DOE-LAB002-3,GLU-FRU-320,ST1,"129,27",g/L,16-06-2026 13:17:31,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,129.27,2026-06-16 13:17:31,ONLINE,F2,sugar_total_g_l,0,True
DOE-LAB002-3,GLUCOSE-320,ST1,"52,33",g/L,16-06-2026 13:16:43,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,52.33,2026-06-16 13:16:43,ONLINE,F2,glucose_g_l,0,True
DOE-LAB002-3,ACETALDEHID-1000,ST1,31,mg/L,16-06-2026 13:20:19,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,31.0,2026-06-16 13:20:19,ONLINE,F2,acetaldehyde_mg_l,0,True
DOE-LAB003-3,ACETIC ACID,ST1,"0,21",g/L,16-06-2026 13:28:20,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,0.21,2026-06-16 13:28:20,ONLINE,F3,acetic_acid_g_l,0,True
DOE-LAB003-3,GLYCEROL,ST1,"1,28",g/L,16-06-2026 13:28:20,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,1.28,2026-06-16 13:28:20,ONLINE,F3,glycerol_g_l,0,True
DOE-LAB003-3,PAN,ST1,20,mg/L,16-06-2026 12:45:38,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,20.0,2026-06-16 12:45:38,ONLINE,F3,pan_mg_l,0,True
DOE-LAB003-3,PYRUVIC ACID,ST1,32,mg/L,16-06-2026 13:25:32,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,32.0,2026-06-16 13:25:32,ONLINE,F3,pyruvic_acid_mg_l,0,True
DOE-LAB003-3,GLU-FRU-320,ST1,"169,07",g/L,16-06-2026 13:25:08,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,169.07,2026-06-16 13:25:08,ONLINE,F3,sugar_total_g_l,0,True
DOE-LAB003-3,GLUCOSE-320,ST1,"28,07",g/L,16-06-2026 13:24:20,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,28.07,2026-06-16 13:24:20,ONLINE,F3,glucose_g_l,0,True
DOE-LAB003-3,ACETALDEHID-1000,ST1,38,mg/L,16-06-2026 13:27:56,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-16 09-10)_1.txt,2026-06-16 09:10:00,38.0,2026-06-16 13:27:56,ONLINE,F3,acetaldehyde_mg_l,0,True
DOE-LAB001-12,ACETIC ACID,ST1,"0,84",g/L,19-06-2026 10:50:16,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,0.84,2026-06-19 10:50:16,ONLINE,F1,acetic_acid_g_l,0,True
DOE-LAB001-12,AMMONIA,ST1,-3,mg/L,19-06-2026 10:33:50,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,-3.0,2026-06-19 10:33:50,ONLINE,F1,ammonia_mg_l,0,True
DOE-LAB001-12,GLYCEROL,ST1,"6,08",g/L,19-06-2026 10:50:16,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,6.08,2026-06-19 10:50:16,ONLINE,F1,glycerol_g_l,0,True
DOE-LAB001-12,PAN,ST1,30,mg/L,19-06-2026 10:32:14,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,30.0,2026-06-19 10:32:14,ONLINE,F1,pan_mg_l,0,True
DOE-LAB001-12,PYRUVIC ACID,ST1,49,mg/L,19-06-2026 10:47:28,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,49.0,2026-06-19 10:47:28,ONLINE,F1,pyruvic_acid_mg_l,0,True
DOE-LAB001-12,GLU-FRU-320,ST1,"104,60",g/L,19-06-2026 10:47:52,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,104.6,2026-06-19 10:47:52,ONLINE,F1,sugar_total_g_l,0,True
DOE-LAB001-12,GLUCOSE-320,ST1,"29,80",g/L,19-06-2026 10:47:28,fermentation_model\data\Laboratorio 2026\DOE_Lote_1\Y15_lote1\ONLINE(26-06-19 10-18)_1.txt,2026-06-19 10:18:00,29.8,2026-06-19 10:47:28,ONLINE,F1,glucose_g_l,0,True
