mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
-14.201186331471458,12.691629548150017,6.672699117992011,2.2911202852185952,-6.816602885754932,-20.999151559041042,6.392651669408879,8.22209394649536,0.0602029975518892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.077268409596124,9.318247201994321,5.802305927035691,2.465457630316674,-5.850167662366597,-14.954872410803503,3.8810820198745724,6.214569970498875,0.2219890718120899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.4318783451277755,3.1944111474715164,2.0883845434168027,1.039503781234075,-2.0817186377476102,-5.233202601350403,1.2430576415113141,2.132223274495768,0.10457962111668498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004775044837781299,0.0045216856452631755,0.003465631761594841,0.002424945072553713,-0.0033302669864780656,-0.00804805247042115,0.001450120689081708,0.0030036674399699934,0.00029816676163918487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005075486290570505,0.000483574224191541,0.0003930644501666526,0.00028908458808082763,-0.0003736566104362017,-0.0008749186753143071,0.00014712116729667662,0.00032177687041348723,3.8033383468333306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.1102230246251569e-14,0.0,-1.1102230246251512e-14,1.1102230246251569e-14,-1.1102230246251569e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7488823574202071,-0.004015193510387151,2.471031263508384,0.4249596351004727,-0.008629231092682769,-0.0002938075122083107,-0.21796541688761115,-0.4327177954664975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.25617759282807,-2.911341416203329,8.91396077802105,1.7767859488171303,-0.2339484360240008,-0.008067116743948336,-0.8190624973310359,-2.9369602901272005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55466166737409,-4.464591870770109,10.289621642551964,2.1174915883371956,-0.37476903887396784,-0.013219574215472821,-0.950408297232919,-3.743297893297727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.09032333539373,-9.412215297006469,14.383337465341667,3.3755889086642568,-1.4590230667193897,-0.05883609893340138,-1.3365530647663886,-6.566707491449899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.88280131773279,-12.197675470737483,17.479516605292762,4.709944732108362,-4.827807891246584,-0.30315609522932896,-1.5157237766792457,-8.676364388000316,-0.022187725684785782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.952452153081417,-11.610433869935713,17.33346914744726,4.801907101919288,-5.968042890790916,-0.4681470703056691,-1.4251574885005618,-8.35931232028018,-0.058890884990703295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.027857451704559,-8.452795050972028,19.65314169094417,5.622515951663929,-11.761995878621002,-3.148833297430876,-0.7052224784106611,-6.478200614198909,-0.21766655375261854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.232572125012272,-5.939643128415295,21.30604664784925,6.0743911920970906,-14.640887725664552,-5.746394657997207,-0.03034539012682914,-4.830419165900728,-0.21923409927671897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.549863303776061,-2.59749989458735,24.48797072791685,6.441348871024214,-20.680638800222958,-7.147173101339805,0.2568413938249929,-2.671131253002273,-0.2295710245420691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8600738164241273,-1.9431416406534001,25.894097593705165,6.645923238527527,-22.696579527461108,-7.353672097930436,0.25406472317794365,-2.274358700973426,-0.2229093056960522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.172065784643289e-14,0.0,-6.344131569286612e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22546271469796902,-0.0012064898586849897,-0.18196372865289806,-0.006476633767896169,-0.005459539693157546,-1.664858086392052e-05,-0.01102869594055839,-0.1304585784865434,0.0,1.0235676347759102,0.02807732953900578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.132227608397059,-0.8560300467565732,-1.137602965315904,-0.08678903128884154,-0.13291659111728255,-0.000353221244731028,-0.01901926322729342,-0.8641953543588269,0.0,4.231787070452973,0.13068763165310365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.497011439014012,-1.3027402907793866,-1.4294012118886261,-0.11655758113101543,-0.20671785171266782,-0.0006243976732489556,-0.016830275832169235,-1.09400434216862,0.0,5.019875802681058,0.15884032054610536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.701926628187639,-2.6526419897973894,-2.4603329393524063,-0.2286991406235106,-0.7153097540435807,-0.0033791438430297318,-0.0055885499237184905,-1.8592445589846747,0.0,7.579795299234318,0.2650524605578576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.162855020848577,-3.3880036015767288,-3.4416088820280035,-0.35929842899681086,-2.208969972991121,-0.023232396697930875,0.012351935948412555,-2.4328134005037367,-0.006203781767732954,10.144799657842736,0.4005798303551801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.048459953419189,-3.3403289046680005,-3.5708208741234495,-0.3839250743113013,-2.801536205068562,-0.039002014641020835,0.018123505032968674,-2.4326657101728495,-0.01706616351881963,10.636782368752637,0.43357144008407417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.146477693355294,-2.6273776322167994,-3.428093339700912,-0.3894145880511938,-5.1603284857234994,-0.2638859863398181,0.06861771951532927,-2.036666054803427,-0.06802160532158877,11.747796716253083,0.5176704251863564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6492834050459195,-2.1882884516197807,-3.16278707774963,-0.34435352355360715,-6.107560917444134,-0.47940205231286076,0.11656843822693834,-1.761555077599753,-0.08025423014170754,12.001835311738787,0.5295848708757547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4765329328570704,-1.1245272998857474,-2.2851282299232176,-0.2339186161541484,-8.589798642648253,-0.665886161236662,0.13156265304584697,-1.0897246249019448,-0.09548526976349561,12.483377953712486,0.5323509246737748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1682567730377067,-0.8379110244036705,-1.9871569726676148,-0.19927863922701752,-9.25657663042693,-0.6955503208071037,0.128376625515414,-0.9076596983789934,-0.09104876893881733,12.574271407925213,0.5323532993161575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8020480946134573,-0.0006393223133782657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.190871008047005,-0.016849872435820153,-4.4598373882820413e-07,-4.021177080204533e-06,8.358718162071457e-08,5.265121671982344e-09,2.7680106651217792e-06,-5.414634518530194e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5305069433192235,-0.024722964125967202,0.00017089504802392247,-4.578598877813511e-06,9.533822620255708e-08,6.005107522355503e-09,3.1545681178357663e-06,-6.155153320364095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.965368553045302,-0.08013517838869613,0.001976304811157626,-5.0974947818360515e-06,1.0631411306860631e-07,6.7027272621089676e-09,3.51750497618042e-06,-6.400891705560243e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.99881593077515,-3.028722702346088,0.003109834551351388,-2.9143713220491774e-06,-1.2053296416514318e-05,-3.319028940573788e-07,5.800940705569248e-06,-2.5183708751708174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.931770744550672,-8.898553432530857,0.0005157070760208884,1.702803453795801e-07,-2.5242352652554707e-08,-8.25572943341513e-10,-1.1088695517358364e-07,1.6402995628439504e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
