,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
gammaF0,63.68281644241728,-39.369738275893994,-62.218306875710965,-5.874125260734907,-266.06082792514354,-19.124107921849184,2.31890460863254,-40.46811859875138,-0.5858981096999762,398.35700035353386,18.36471319955223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-112.45899926253986,-973.428892426135,-186.31170154307725,-29.05958328301746,518.0665621100238,330.5115199710387,-149.01088551451664,-149.82942188267657,-2.202821185522262,0.0,0.0,1002.3603669562901,37.377626587213136,692.0920591152906,-957.8092572070459,465.25561283218525,118.89939376094493,280.74613985144657,1262.758100496887,-2.300840906748538,-2124.092059297012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-9.965647306524803,-34.412622952032166,-5.010978020017612,-0.7281113887033288,15.051044399568628,8.213140636682136,-4.199635402851166,-2.8133793819785105,-0.0015800297762731952,0.0,0.0,37.377626587213136,2.0911483241134663,37.95422456240208,-57.94936798858939,27.537496953945986,4.330649172068756,14.980373210580819,68.78777664224631,-0.14596090478654652,-116.20871090753899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-191.03925011509077,-625.3427740960886,-91.12736102275923,-13.079004570806593,278.1198662498382,154.98407152943489,-78.69761396417758,-54.217210363406394,1.110154652568986,0.0,0.0,692.0920591152906,37.95422456240208,703.965501968185,-1085.925432737902,506.6821653798203,79.2073886847135,267.47254973424805,1255.4262058087843,-2.6987819020349635,-2111.811683373902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,372.7666305042261,766.2094837338582,90.38284216987572,9.755411305529343,-335.5319895204075,-175.24385520651936,98.45426239791706,53.92998271044357,-9.553556769312948,0.0,0.0,-957.8092572070459,-57.94936798858939,-1085.925432737902,1776.3069198058588,-783.263168349109,-103.57665716738663,-387.5115350791119,-1846.2613263499288,4.397839238829865,3109.464644546556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,507.2455278057098,-1313.052792943435,-109.96115584978477,-29.662969624297716,133.42212143664347,-75.31003769510477,4.905824529669626,151.83622553866752,-58.50236180161938,0.0,0.0,465.25561283218525,27.537496953945986,506.6821653798203,-783.263168349109,1688.2045780115168,393.1219881609461,984.5903375848853,4486.17564693103,-8.302766365542219,-7631.520752572835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-20.453670102677542,-502.1751527355101,-167.222707670657,-28.746867071828085,428.5140849104421,315.31699972386883,-123.58702626722618,-163.7383049707096,-5.452043918732209,0.0,0.0,118.89939376094493,4.330649172068756,79.2073886847135,-103.57665716738663,393.1219881609461,549.3971551593108,369.3121227688927,1508.5653829752127,-1.2066371086121412,-2632.287386518442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,136.78954677738287,-753.005515993395,-128.25067648892906,-27.73415413503395,236.40380395890216,100.35611985608415,-43.85006601198715,-15.982829450270085,-25.772621933836326,0.0,0.0,280.74613985144657,14.980373210580819,267.47254973424805,-387.5115350791119,984.5903375848853,369.3121227688927,728.267920135181,3019.6346683906368,-4.0875059322994,-5222.690754973519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,917.8878351028166,-3513.4715075792274,-458.8754387680707,-100.46948389748239,823.344055221156,237.40158493886753,-136.13541103549002,78.41701499756365,-121.45893156715121,0.0,0.0,1262.758100496887,68.78777664224631,1255.4262058087843,-1846.2613263499288,4486.17564693103,1508.5653829752127,3019.6346683906368,13288.180579117346,-19.23122932642889,-22721.622048790072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-3.2283832784584394,6.514513839410305,0.3517575659023102,0.1336788237352315,0.0011484786461022911,1.0440993710326958,-0.25596076447295824,-1.2869446728791314,0.3704709483126143,0.0,0.0,-2.300840906748538,-0.14596090478654652,-2.6987819020349635,4.397839238829865,-8.302766365542219,-1.2066371086121412,-4.0875059322994,-19.23122932642889,0.04817702457805405,32.43102522159988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,-1382.587525143338,5839.099952954997,832.7636864411795,180.51184381064456,-1520.2399602757241,-507.31977726987975,266.10974724374864,-61.42020152079861,204.90519975637673,0.0,0.0,-2124.092059297012,-116.20871090753899,-2111.811683373902,3109.464644546556,-7631.520752572835,-2632.287386518442,-5222.690754973519,-22721.622048790072,32.43102522159988,39126.25136060881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,2.760265640640581,-1.0515399527096028,1.5876307154357687,0.4843534402517464,-1.1687879455651673,0.051505197916794324,-0.17662932502586226,-0.5873079521357789,-0.05144856386053047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003334351989583864,1.7419253662173868,0.0,0.0,0.0,0.0,3.294686347366677,0.0,0.0,0.0006736217873180318,1.6322711428364591,-0.025412043135791026,-0.06750179996397407
k_EA_stationary,1534.1772116585958,-754.8894260475588,787.5149148092215,239.8428907754586,-648.0813511036481,-5.079469570145363,-71.89124029224844,-256.4240234559353,-50.42242284443634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7419253662173868,1239.619744155365,0.0,0.0,0.0,0.0,1537.2663985722957,0.0,0.0,0.5309035604315996,1352.7449468945729,-25.390986507315457,-29.40890323923636
k_IAA_growth,304.0680335591687,-177.5425835251169,-115.46164170515578,-14.719960027201289,264.4223279508135,245.4730318856602,-86.26678272984789,-170.8387792955608,-0.5722582362768136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.53675405008013,579.7861476925805,0.0,0.0,0.0,105.77569418607271,0.0,0.0,0.0,-0.4566535348361334,-1.9762358855578765
k_IAA_stationary,967.5664884115198,-631.44327605275,-493.91961071605067,-81.08956681927847,936.550430428004,852.547603682643,-272.60413749738933,-599.6252427196312,-2.9972665868243826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.7861476925805,2672.2516243383707,0.0,0.0,0.0,214.62917417429773,0.0,0.0,0.0,-2.6899015433977898,-3.6916978240268414
k_EO_growth,177.560516557514,-395.4927400421609,-105.07311023596982,-13.37341405904674,276.13441547772,235.17332280368527,-90.14098439192944,-145.26434045901547,-0.49735879593906096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.12589744725375,376.5729548650672,0.0,0.0,93.20816854529494,0.0,0.0,0.4210759262119725,-2.196579810508927
k_EO_stationary,126.19456427720732,-368.2035662017803,-125.09302269862866,-22.787328762043202,275.40385509297,212.56919441767513,-75.53848198584618,-128.46561599832617,-0.5436386583490529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.5729548650672,485.41779433530894,0.0,0.0,-14.064243799599307,0.0,0.0,-0.14485334743182138,0.23941034587899312
alpha_EA_loss,2155.006876267791,-681.4063700456074,3148.183688067648,943.8931654764365,-2890.559887723549,-413.7013791290149,-174.82115410151735,-586.6874561242164,-25.419487032655304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294686347366677,1537.2663985722957,0.0,0.0,0.0,0.0,6018.630258746681,0.0,0.0,0.4735266594699822,1086.1109457000823,-74.58950946235946,-120.75610796137198
alpha_IAA_loss,240.09096633941215,-170.06297313538641,149.7797672067527,67.0470277675914,-53.273167156025366,133.10062083979804,-74.56201027331898,-157.4889993036443,-0.6285554448066534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.77569418607271,214.62917417429773,0.0,0.0,0.0,661.9902330000216,0.0,0.0,0.0,-2.6714859268814646,-12.75043085715961
alpha_EO_loss,109.29590963930399,-133.4124865122275,120.17146121346205,48.86662313784654,-57.378316793081396,71.6249662951674,-48.33134187841493,-82.86271192953816,-0.30964460674877253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.20816854529494,-14.064243799599307,0.0,0.0,569.4945777196334,0.0,0.0,6.563224880222243,-13.735420105989393
k_EA_XE,0.6854969920007621,-0.3810586974779388,0.24436817556287407,0.07367936967675472,-0.20072788058532406,-0.004427256096177012,-0.0199607735080597,-0.08236457459853817,-0.03215274896627164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006736217873180318,0.5309035604315996,0.0,0.0,0.0,0.0,0.4735266594699822,0.0,0.0,0.0002666319015891417,0.693723081783911,-0.008074565915095928,-0.008993025747687277
k_EA_XE_Nlim,1705.1207468036698,-984.6637320995762,569.3251810150674,171.09985197919823,-478.1901436804821,-17.893405652763697,-42.53716190611169,-186.24866061665958,-85.90864381302805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6322711428364591,1352.7449468945729,0.0,0.0,0.0,0.0,1086.1109457000823,0.0,0.0,0.693723081783911,1813.9790540413787,-20.617578172029187,-20.275075061215446
kCO2_release_h,47.27204373312857,-29.09929070690969,-57.058062011129515,-20.3007269284111,136.53132054156856,39.36197266690979,-7.977978859757231,-31.322202221277852,0.6437771192034885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025412043135791026,-25.390986507315457,-0.4566535348361334,-2.6899015433977898,0.4210759262119725,-0.14485334743182138,-74.58950946235946,-2.6714859268814646,6.563224880222243,-0.008074565915095928,-20.617578172029187,23.567837799832024,-4.339789695100895
CO2sat_scale,-56.561434566934274,20.955393929875424,-72.44370692188794,-21.368572922082848,49.94743665506007,2.093837472330522,7.141476437770219,20.560171569792626,0.42744133672267237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06750179996397407,-29.40890323923636,-1.9762358855578765,-3.6916978240268414,-2.196579810508927,0.23941034587899312,-120.75610796137198,-12.75043085715961,-13.735420105989393,-0.008993025747687277,-20.275075061215446,-4.339789695100895,7.416521794108504
