,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
k_EA_stationary,182.05958837411163,-130.1191651824905,-11.432286584365752,1.4193577926025531,93.0652713622332,96.27521387916242,-32.91277144590854,-73.06151673324719,-0.006936529261472632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18638931284952337,201.89908928140915,0.0,0.0,0.0,0.0,48.36933926060606,0.0,0.0,0.045243668138024634,116.84241102035178,-0.6943188488386668,-0.1163324430562146
k_IAA_growth,27.687688387131775,-17.074713199254713,-4.83849106306879,0.08451719312937142,32.98291756142479,26.536029903763477,-11.253513970337591,-14.620970105467936,4.930380657631301e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.516896105954128,41.991752775199096,0.0,0.0,0.0,18.00244904197264,0.0,0.0,0.0,0.13738317795185703,-0.19039476469775962
k_IAA_stationary,73.34091054118693,-49.167729062928785,-8.550638914153915,1.3324117550737065,79.96147640151722,65.63471766488952,-27.878394183410457,-39.70387287462052,9.860761315262653e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.991752775199096,104.55164399833936,0.0,0.0,0.0,57.989321361766905,0.0,0.0,0.0,0.2905944364078063,-0.5765213068930548
k_EO_growth,51.970814014217865,-107.16136961001568,-19.125950179700276,2.1804073048806423,56.4138539826152,86.00573159970553,-33.558669595971715,-37.35247552677373,-2.2275677949244446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.54979546760687,200.94309859705396,0.0,0.0,138.8600782812578,0.0,0.0,-4.41669001122028,-1.3450641430583699
k_EO_stationary,74.99387768320611,-169.07060280601127,-46.97197196141813,-2.393311243773975,110.97913912515085,123.66104828575011,-46.75754261659543,-54.45999811795685,-3.678593698414552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.94309859705396,425.9435188454397,0.0,0.0,145.24816833020463,0.0,0.0,-5.1956944788132375,-1.366169969240772
alpha_EA_loss,61.06640233899196,-43.62259000464196,19.05872404075133,8.700009005037701,16.52281266571514,24.47037694990148,-11.340592172116967,-31.139047301523803,0.00013782440850838246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06935180403763776,48.36933926060606,0.0,0.0,0.0,0.0,76.89087052997387,0.0,0.0,0.009755210838645965,23.777825234700916,-1.1089497424088826,-0.18276390106018398
alpha_IAA_loss,55.238018657187055,-46.20056983324395,8.63856288956747,4.712386571124435,41.924556120262956,37.5755209850496,-16.63964196079391,-32.57714200943736,4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.00244904197264,57.989321361766905,0.0,0.0,0.0,75.67645573001344,0.0,0.0,0.0,0.7900894097636778,-0.8692840401715458
alpha_EO_loss,57.80896515064767,-122.5771409250004,16.815613427783653,17.359431815426753,-8.931677919606454,116.26022523633937,-48.47667848152509,-45.63844228025328,-4.089217041337044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8600782812578,145.24816833020463,0.0,0.0,367.863488423945,0.0,0.0,-11.456973726905776,-3.646850781667709
k_EA_XE,0.04064457331835248,-0.029482405944115102,-0.0029780725745250465,0.00016214316570757078,0.020808925725490538,0.02160468019419832,-0.007271164051591205,-0.016226187266068334,-1.7141258472628105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.004743617634945e-05,0.045243668138024634,0.0,0.0,0.0,0.0,0.009755210838645965,0.0,0.0,1.023653781573645e-05,0.02654096808790022,-0.00014275416389268359,-2.2430795329083693e-05
k_EA_XE_Nlim,104.73581371641082,-76.4797634073605,-8.232551488421347,0.22218991815469497,53.718553765401396,55.82079942121421,-18.656926840048424,-41.701243041696,-0.004571724731988865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10130763372054669,116.84241102035178,0.0,0.0,0.0,0.0,23.777825234700916,0.0,0.0,0.02654096808790022,68.93626980209669,-0.35412701952997194,-0.05259710797008603
kCO2_release_h,23.131830022344733,-17.465331491921937,-4.104221306192959,-3.3190570483774358,40.51885308856463,22.020544460996145,-5.609604878855832,-16.35258037172748,0.8767403393541022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008791886368058669,-0.6943188488386668,0.13738317795185703,0.2905944364078063,-4.41669001122028,-5.1956944788132375,-1.1089497424088826,0.7900894097636778,-11.456973726905776,-0.00014275416389268359,-0.35412701952997194,18.063831254679986,-11.102750358949168
CO2sat_scale,-0.2592252011517671,-1.150363144337128,-20.00072224156395,-4.249512198316037,5.9106316445563385,1.5259753999026548,1.5149930055984335,1.155601893800873,-0.015189954105532142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020430444558000655,-0.1163324430562146,-0.19039476469775962,-0.5765213068930548,-1.3450641430583699,-1.366169969240772,-0.18276390106018398,-0.8692840401715458,-3.646850781667709,-2.2430795329083693e-05,-0.05259710797008603,-11.102750358949168,8.764112586112345
