time_h_effective,co2_raw,batch
252.0022222222222,0.18855221569538116,25170
254.00333333333333,0.31672607362270355,25170
256.0038888888889,0.2440953105688095,25170
258.00416666666666,0.2801497280597687,25170
260.00444444444446,0.26816558837890625,25170
262.0052777777778,0.24895182251930237,25170
264.0058333333333,0.30818894505500793,25170
266.00666666666666,0.19077855348587036,25170
268.00666666666666,0.27154241502285004,25170
270.00694444444446,0.1460215523838997,25170
272.0077777777778,0.24887815862894058,25170
274.0,0.2517445385456085,25170
275.99194444444447,0.21002890169620514,25170
277.9925,0.22749736160039902,25170
279.99277777777775,0.14897896349430084,25170
281.99333333333334,0.18359868973493576,25170
283.9941666666667,0.2330804392695427,25170
285.9945833333333,0.2391098439693451,25170
287.9952777777778,0.1702709123492241,25170
289.9961111111111,0.237287238240242,25170
291.99694444444447,0.15782906115055084,25170
293.9975,0.2147100493311882,25170
295.99805555555554,0.10364668443799019,25170
297.99888888888887,0.21209334582090378,25170
299.99944444444446,0.2150188684463501,25170
301.99944444444446,0.18467075377702713,25170
303.9997222222222,0.16795704513788223,25170
306.00083333333333,0.17765527963638306,25170
308.00166666666667,0.14285282045602798,25170
310.0025,0.12291436269879341,25170
312.0025,0.19325070828199387,25170
314.00333333333333,0.18606183677911758,25170
316.0036111111111,0.11333898454904556,25170
318.0038888888889,0.12730340659618378,25170
320.00458333333336,0.15322154760360718,25170
322.005,0.15288059413433075,25170
324.0052777777778,0.09755769744515419,25170
326.0055555555556,0.0,25170
328.00638888888886,0.11417782679200172,25170
330.00666666666666,0.08088314905762672,25170
332.00722222222225,0.058217285200953484,25170
334.0075,0.11389579251408577,25170
335.9997222222222,0.14201034605503082,25170
337.9922222222222,0.08606862649321556,25170
339.9926388888889,0.10622508823871613,25170
341.99333333333334,0.11300522834062576,25170
343.99361111111114,0.10256433114409447,25170
345.9941666666667,0.0,25170
347.9941666666667,0.0,25170
349.99555555555554,0.08526002615690231,25170
351.99666666666667,0.0,25170
353.99694444444447,0.0,25170
355.99777777777774,0.0,25170
357.99833333333333,0.020015770569443703,25170
359.99861111111113,0.0,25170
361.99916666666667,0.06933164969086647,25170
363.99944444444446,0.048734547570347786,25170
366.0002777777778,0.07116474211215973,25170
368.00083333333333,0.05656919442117214,25170
370.00138888888887,0.06970534846186638,25170
372.00138888888887,0.0,25170
374.00194444444446,0.04881179705262184,25170
376.0025,0.048261480405926704,25170
378.0025,0.0,25170
379.8611111111111,0.0,25170
0.5075000000000003,0.8966177105903625,25171
2.0,1.0077099800109863,25171
3.99305555555555,1.087964653968811,25171
5.994444444444447,1.2940880060195923,25171
7.994722222222222,1.4111799001693726,25171
9.995555555555562,1.4755344986915588,25171
11.996388888888895,1.4894561767578125,25171
13.996388888888895,1.5801073908805847,25171
15.996944444444452,1.6058717966079712,25171
17.99722222222222,1.7284287214279175,25171
19.997777777777785,1.685668408870697,25171
21.998333333333335,1.7897506356239319,25171
23.999166666666667,1.6657332181930542,25171
26.0,1.7469052076339722,25171
28.00055555555555,1.645696759223938,25171
30.001666666666665,1.6147007942199707,25171
32.0025,1.4993385076522827,25171
34.00305555555555,1.485105574131012,25171
36.003888888888895,1.4768308997154236,25171
38.004444444444445,1.2267774939537048,25171
40.004999999999995,1.2437371611595154,25171
42.00527777777778,1.2025887966156006,25171
44.00555555555556,0.7370048761367798,25171
46.00638888888889,0.864924430847168,25171
48.007222222222225,0.9298628568649292,25171
50.007222222222225,0.9515603482723236,25171
52.00805555555556,1.0021700263023376,25171
54.00027777777777,0.8588043451309204,25171
55.99194444444444,0.9227873086929321,25171
57.992222222222225,0.946250319480896,25171
59.992777777777775,0.8144015371799469,25171
61.99333333333334,0.870048463344574,25171
63.99333333333334,0.8795121312141418,25171
65.99361111111111,0.8749131262302399,25171
67.99416666666667,0.7442700564861298,25171
69.99472222222222,0.5520975887775421,25171
71.99527777777777,0.6200417876243591,25171
73.99555555555555,0.6285392045974731,25171
75.9961111111111,0.6049787700176239,25171
77.99638888888889,0.599564254283905,25171
79.99666666666667,0.6129176914691925,25171
81.99694444444445,0.5946856141090393,25171
83.99777777777778,0.563105046749115,25171
85.99833333333333,0.5567769110202789,25171
87.99888888888889,0.5214395523071289,25171
89.99944444444445,0.4976239949464798,25171
91.99972222222222,0.5244962275028229,25171
94.00027777777778,0.508849710226059,25171
96.00166666666667,0.49044395983219147,25171
98.0025,0.46785973012447357,25171
100.00333333333333,0.4553823918104172,25171
102.00444444444445,0.4589790999889374,25171
104.00527777777778,0.43708813190460205,25171
106.00583333333333,0.44966933131217957,25171
108.00638888888889,0.42858435213565826,25171
110.00694444444444,0.40800541639328003,25171
112.00750000000001,0.36780761182308197,25171
113.99944444444444,0.40204471349716187,25171
115.99194444444444,0.4123866707086563,25171
117.99305555555556,0.4027434438467026,25171
119.99388888888889,0.37688834965229034,25171
121.99402777777777,0.35268230736255646,25171
123.99444444444444,0.33847102522850037,25171
125.99527777777777,0.29679641127586365,25171
127.9961111111111,0.28761163353919983,25171
129.9961111111111,0.3137179762125015,25171
131.9961111111111,0.31062687933444977,25171
133.99694444444447,0.25456178188323975,25171
135.9975,0.22689730674028397,25171
137.99833333333333,0.2280840054154396,25171
139.99861111111113,0.26110588014125824,25171
141.99944444444446,0.29015325009822845,25171
144.00083333333333,0.254693403840065,25171
146.00138888888887,0.2017449289560318,25171
148.00166666666667,0.20070771872997284,25171
150.00194444444446,0.19978489726781845,25171
152.00222222222223,0.17563484609127045,25171
154.0025,0.1340184435248375,25171
156.0027777777778,0.07704564556479454,25171
158.00305555555556,0.0969294123351574,25171
160.00333333333333,0.047401063144207,25171
162.0038888888889,0.0,25171
164.00416666666666,0.09385086223483086,25171
166.00472222222223,0.17001202702522278,25171
168.0052777777778,0.12270576879382133,25171
170.00611111111112,0.09362838417291641,25171
172.00611111111112,0.06864945963025093,25171
174.00694444444446,0.0,25171
176.0077777777778,0.0,25171
177.9997222222222,0.0832299292087555,25171
179.9922222222222,0.0,25171
181.99305555555554,0.0,25171
183.99333333333334,0.0,25171
185.99444444444444,0.0,25171
187.9947222222222,0.0,25171
189.99555555555554,0.0,25171
191.9961111111111,0.0,25171
193.99638888888887,0.0,25171
195.99666666666667,0.0,25171
197.99680555555557,0.0,25171
199.9972222222222,0.0,25171
201.99777777777777,0.0,25171
203.99833333333333,0.0,25171
205.99861111111113,0.0,25171
207.99916666666667,0.0,25171
210.0,0.0,25171
212.0002777777778,0.0,25171
214.00111111111113,0.0,25171
216.00166666666667,0.0,25171
217.8938888888889,0.0,25171
