,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
kPyrS_N,13.845642347661775,-115.07627275675819,-18.21781857683939,-2.005064197298122,76.80089698587894,41.210577226099076,-21.75714387551597,-24.290608594602702,-0.23068692920376455,0.0,0.0,110.3444804658673,7.712677950803267,122.96726315016224,-131.0959197212257,55.06210697692338,22.038735199567746,70.3827525205243,248.7945233807237,-0.17435621557392744,-346.7679864512663,29.607979475456947,-0.0001690844087736232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-1.309046872522867,-6.074438013937241,-0.2829780108508488,0.09741431354876051,3.828638751094891,1.64700332872669,-1.104955976623661,-1.1822610250306884,0.2064035329248029,0.0,0.0,7.712677950803267,0.8412509363106481,13.174081169898477,-15.134136217949829,4.6605739427338815,1.0404678597375505,5.542986487637071,19.97251810950986,-0.015887393463692983,-29.51003199013809,1.4690313631673027,-7.803501764743588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-21.4405197315973,-95.66052102365693,-4.176250577668604,1.7248494136698689,61.96025322957655,27.424190205652252,-18.201380269229276,-19.8282429853949,3.5534117947619706,0.0,0.0,122.96726315016224,13.174081169898477,206.9872195671948,-238.27997710559137,71.34307194038523,16.70501531474353,84.93399561722167,306.178601426572,-0.24283543474516403,-451.22980352253774,23.15759424470736,-0.00012413978943553474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,35.62310395400726,89.42310070319964,-1.3899791846769678,-3.4137564667191875,-59.92547253150415,-25.16020645261051,18.406737035773368,20.43496633268541,-5.46967524046321,0.0,0.0,-131.0959197212257,-15.134136217949829,-238.27997710559137,279.037517231073,-74.96606241014753,-15.68985905697523,-87.69620538065902,-318.11430335965935,0.2591053190009165,473.93960397981294,-21.291727276951246,0.00011246045494023147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,116.58776122637515,-219.64132163185394,-31.556114450866875,-7.50460071973454,72.4592052597104,10.897576525845741,-8.488654293277806,-2.4034537913001373,-13.381580769690403,0.0,0.0,55.06210697692338,4.6605739427338815,71.34307194038523,-74.96606241014753,253.4749037045953,94.29085868304257,318.2316070289709,1131.7577223662543,-0.8171477320230494,-1596.284326093013,124.18423166609743,-0.0007082339174884489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,117.05838496273526,-209.23323627953852,-51.211130503875324,-9.349344828963366,151.47267948824586,93.26897428177513,-41.927815684998535,-54.17447553385163,-9.21833655893947,0.0,0.0,22.038735199567746,1.0404678597375505,16.70501531474353,-15.68985905697523,94.29085868304257,141.78659897788248,138.01548942720643,497.0369704044959,-0.230624504601255,-558.9079221529012,127.32061123925163,-0.000866278737466815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,169.67345335579225,-313.31849609878185,-62.98779649392393,-14.646496728166436,142.37591874808737,64.62584740055141,-26.643385988688394,-35.42862972047929,-18.085432924058995,0.0,0.0,70.3827525205243,5.542986487637071,84.93399561722167,-87.69620538065902,318.2316070289709,138.01548942720643,420.90883054890355,1468.0129581669828,-0.9739199370620806,-2003.5787089733162,197.1109289677736,-0.0011231621972910683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,585.8970551698582,-1093.3693561704386,-197.65003983354478,-45.15252786764019,464.3364225005327,174.37160544356547,-81.68081825186086,-90.22475862002258,-63.24174581819855,0.0,0.0,248.7945233807237,19.97251810950986,306.178601426572,-318.11430335965935,1131.7577223662543,497.0369704044959,1468.0129581669828,5169.9541787538765,-3.5236285666075537,-7123.978749608108,657.0500469520808,-0.003798853914553492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.3113720559161967,0.5966508852489358,0.04207612801770211,0.011705551813786214,-0.08875405366187858,0.09754834717843824,-0.017645941954788524,-0.0767630548105637,0.03985344093709266,0.0,0.0,-0.17435621557392744,-0.015887393463692983,-0.24283543474516403,0.2591053190009165,-0.8171477320230494,-0.230624504601255,-0.9739199370620806,-3.5236285666075537,0.002769380065498062,5.143277836961668,-0.2936199000672896,1.6348120340257505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,839.3958859250256,-47.600893307056026,148.57106830643775,18.440437622868682,-357.80961303015704,-36.061535547289196,43.57549368112833,34.16572353967889,-25.785967479276135,0.0,0.0,-346.7679864512663,-29.51003199013809,-451.22980352253774,473.93960397981294,-1596.284326093013,-558.9079221529012,-2003.5787089733162,-7123.978749608108,5.143277836961668,13305.374553693364,696.6661612705061,-0.004989788396355934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,805.5048903348547,-842.773783387225,-99.0359745109537,-29.703063598569013,206.73170564915952,130.13818476665432,-46.12501028760887,-57.11147818571594,-64.91089204754945,0.0,0.0,29.607979475456947,1.4690313631673027,23.15759424470736,-21.291727276951246,124.18423166609743,127.32061123925163,197.1109289677736,657.0500469520808,-0.2936199000672896,696.6661612705061,844.909236810062,-0.004858978379663997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.005426454626722806,0.005412573028963185,0.0004072484291187349,0.00013106350575680878,-0.0012596859947455155,-0.0008018214233670239,0.00031421285399851233,0.0004352152278375845,0.00032062295191606193,0.0,0.0,-0.0001690844087736232,-7.803501764743588e-06,-0.00012413978943553474,0.00011246045494023147,-0.0007082339174884489,-0.000866278737466815,-0.0011231621972910683,-0.003798853914553492,1.6348120340257505e-06,-0.004989788396355934,-0.004858978379663997,4.060991968965606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.09685644687975987,-0.036525098293128375,-0.004416224679001143,0.0010805244860111318,0.06292314025577249,0.04626915208190117,-0.020773358134365396,-0.04519507047121777,-9.86019849842555e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001732376502038341,0.10988169986886227,0.0,0.0,0.0,0.0,0.021988338168612058,0.0,0.0,2.8049672556941344e-05,0.06778813814983964,7.23723452707793e-05,0.0001336329616560899
k_EA_stationary,79.6103958834141,-38.66718333586578,-6.939772988055859,-0.0011955374278013536,51.70795536771274,39.20580208513558,-16.608070755030276,-36.75983491986741,-1.479114197289398e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10988169986886227,91.38748838390639,0.0,0.0,0.0,0.0,11.13507266215301,0.0,0.0,0.023672672831825545,59.40120030895277,0.03324031128513386,0.08429821881235733
k_IAA_growth,35.8580752372152,-15.53447893968844,-14.657549634107792,-1.0462735917497827,57.88799614973395,36.400209890731105,-17.951216438534363,-26.020422186279028,-6.770640622312922e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.980639296582616,62.6235728956217,0.0,0.0,0.0,14.044084335319084,0.0,0.0,0.0,0.1165599185998066,0.03299601041197814
k_IAA_stationary,86.84239036434606,-48.07727059447623,-33.16799304129853,-1.7002156860917763,130.13825013889533,83.72087448701215,-40.653965197187645,-63.9608180096742,-4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6235728956217,152.2200829373748,0.0,0.0,0.0,43.3338716219014,0.0,0.0,0.0,0.3820411143402617,0.14363137756234212
k_EO_growth,43.97685149397003,-93.28525909724739,-34.50336376269569,-0.1124134464732369,80.25270497376934,76.26556433718441,-31.959566866844355,-46.03136783174378,-0.999150304194858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25964986470998,153.94448897004295,0.0,0.0,82.15939850164659,0.0,0.0,-1.7678492135985235,-0.5378703282495971
k_EO_stationary,66.2923205418632,-150.72309148840054,-70.35420912083197,-8.454617127663088,144.10970111120105,118.97311791677934,-44.68862088670164,-71.57375402679725,-1.953959476579216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.94448897004295,340.34296336416395,0.0,0.0,67.2126679056074,0.0,0.0,-1.6378208095740088,-0.42193721565974507
alpha_EA_loss,14.722950158565336,-7.704783130900477,5.640895149425041,2.0555196580000654,5.715535402403133,5.011385698821164,-2.964001763486298,-8.855381659382076,3.944304526105024e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021988338168612058,11.13507266215301,0.0,0.0,0.0,0.0,19.29076738085457,0.0,0.0,0.0027718282008646743,6.413073361673929,0.057907286165246354,0.1460981166240878
alpha_IAA_loss,37.625046205718576,-29.442173497953597,4.249788644727213,3.955008703553312,35.0586822805937,25.975333314325837,-13.211289840169421,-29.937662162088035,4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.044084335319084,43.3338716219014,0.0,0.0,0.0,60.0464875363784,0.0,0.0,0.0,0.775055499312165,-0.037331939207468356
alpha_EO_loss,42.26822859157955,-84.7707539800165,-5.964051747346291,16.116302389972653,22.072430064010025,75.39804430063799,-36.88403663593378,-44.92069334798815,-1.1799714656078706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.15939850164659,67.2126679056074,0.0,0.0,233.1821850108695,0.0,0.0,-4.690623252824263,-1.6914706502077914
k_EA_XE,0.02060288951928226,-0.010145709562779028,-0.0018504333457630819,-1.5233127173635129e-05,0.013378165843234004,0.010170948757359168,-0.004289365759364697,-0.009508418584660751,-9.860761315262653e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8049672556941344e-05,0.023672672831825545,0.0,0.0,0.0,0.0,0.0027718282008646743,0.0,0.0,6.141713707590026e-06,0.015439617999226904,8.337878816875513e-06,2.123573268658878e-05
k_EA_XE_Nlim,51.625742129052554,-26.110915986739215,-4.892484770415384,-0.10699846213288186,33.5177678278738,25.579987300064346,-10.710920416725306,-23.79795912238223,-4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778813814983964,59.40120030895277,0.0,0.0,0.0,0.0,6.413073361673929,0.0,0.0,0.015439617999226904,38.978929660609154,0.018983506318674036,0.05115043323781253
kCO2_release_h,16.222656623127254,-10.434795683470728,22.889777056067903,0.12379614521823187,32.68470586056028,13.21081910378504,-5.67021943119572,-17.845328787394134,0.3431132596829102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23723452707793e-05,0.03324031128513386,0.1165599185998066,0.3820411143402617,-1.7678492135985235,-1.6378208095740088,0.057907286165246354,0.775055499312165,-4.690623252824263,8.337878816875513e-06,0.018983506318674036,24.45625750118726,-28.268814051453905
CO2sat_scale,-5.910755875251057,1.4830104332224472,-65.56095964850566,-10.651453128532372,1.0592122545825609,-1.5422546946291849,5.864836643713769,14.268010185441014,0.2797731346377246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001336329616560899,0.08429821881235733,0.03299601041197814,0.14363137756234212,-0.5378703282495971,-0.42193721565974507,0.1460981166240878,-0.037331939207468356,-1.6914706502077914,2.123573268658878e-05,0.05115043323781253,-28.268814051453905,54.874454510170224
