,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
kAcAld,1479.9630585746224,8780.700864678389,2353.965532863788,421.10962906606204,-3786.6547887994075,-962.6669858427593,531.249891193545,-166.02790372591784,201.89575682237708,0.0,0.0,-4680.269816822404,-309.7699986296665,-5254.878193368904,6625.148640379038,-18482.014169318652,-6303.49526378606,-17305.537121161444,-66351.43111677616,70.71912941181478,120884.95672382538,4613.841939583336,-0.040979071232322986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,5758.36236316696,-6106.564895170694,-416.4884304073063,-141.57374609340923,1451.2496117497838,897.9015378174605,-353.64294299932743,-621.5364343172757,-508.2069924307114,0.0,0.0,228.362957082636,10.024200968143141,165.96740428724635,-156.25637717732565,886.3647056462675,954.8897442602499,1270.3777434043109,4506.01644245344,-2.071788821388349,4613.841939583336,6105.612789588344,-0.04496451685971707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.049638932944510425,0.05021384031928684,0.0004989527257006205,0.0003165545791846137,-0.011450832904861024,-0.007143606151324387,0.0032808933952857035,0.006619441258150426,0.002884567434133984,0.0,0.0,-0.0018015832388939873,-6.432963127738323e-05,-0.0011727467175502184,0.0010945450550675093,-0.0066609822561945675,-0.008682972667533213,-0.008744816220560496,-0.03354571773411903,1.4860680359267595e-05,-0.040979071232322986,-0.04496451685971707,5.151206228349766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,3.605858815223698,-1.372317096494965,1.6018998364286698,0.5130887604163563,-0.7492554635239083,0.4251306998541429,-0.33877950119218336,-0.9641453500540922,-0.051694295204943855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046844691861003115,2.5926446243594565,0.0,0.0,0.0,0.0,3.631221269422299,0.0,0.0,0.0009008266334714579,2.1737923485934423,-0.030397865966333138,-0.06827813575150944
k_EA_stationary,2236.816594782533,-1129.323871512408,770.9623659934957,255.87463493601862,-290.5959842147935,341.34196774285687,-206.35550012112202,-564.5783111069277,-50.592359168634786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5926446243594565,1996.3516153787882,0.0,0.0,0.0,0.0,1772.2144541452699,0.0,0.0,0.7194431106569597,1826.1996907175464,-29.547316955139248,-29.99416197255028
k_IAA_growth,526.2488546195043,-265.4628055761591,-198.76458522421407,-20.801423415937006,601.0986067525959,459.89047522921106,-190.6282478927266,-324.8152188577654,-0.5722582362768136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.76709101001944,936.319437463482,0.0,0.0,0.0,196.0546336864988,0.0,0.0,0.0,-0.49931938873749865,-2.808965879513117
k_IAA_stationary,1461.9525255129472,-884.3458888556644,-644.9485108338812,-86.55146713940107,1603.071419510445,1310.3638731070987,-486.3938759501428,-932.517057397432,-2.9972665868243826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.319437463482,3451.713943434388,0.0,0.0,0.0,497.86526302556405,0.0,0.0,0.0,-3.556226715203606,-6.333665691018407
k_EO_growth,453.72733102479526,-1067.5025817944586,-298.391173987276,-12.073873597208813,767.24000934625,718.2866164238401,-295.049273391836,-435.9898827773951,-6.506672695530514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.7167164362604,1382.1208230768943,0.0,0.0,607.6218619012874,0.0,0.0,-12.664077639558812,-6.642086174313339
k_EO_stationary,531.2884867378559,-1363.282061488678,-498.66822729863213,-66.29455875974216,1101.5317237222948,912.3468480227815,-340.14761534158356,-549.175480238604,-10.698092203399723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.1208230768943,2521.7012870671465,0.0,0.0,390.47750570094905,0.0,0.0,-11.707870093984083,-4.248431608726085
alpha_EA_loss,2445.5469194287443,-866.7731716139555,3251.280424911641,990.5266301410795,-2841.193435445278,-298.02942188126826,-232.83739899135654,-755.3632203607131,-25.742114238095255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.631221269422299,1772.2144541452699,0.0,0.0,0.0,0.0,6419.974700776918,0.0,0.0,0.5350685197623292,1237.294410517129,-81.51333074855566,-121.51507798882444
alpha_IAA_loss,491.5645300251301,-366.1158916164196,179.18406188320213,89.39165086950433,159.5361147559293,310.7361599919226,-159.25139346275867,-341.2475010802679,-0.6285554448066534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0546336864988,497.86526302556405,0.0,0.0,0.0,1043.9288279475584,0.0,0.0,0.0,-1.3439905985832714,-17.19500568131267
alpha_EO_loss,320.05443550276283,-621.4407228971901,181.79347603026918,148.5670894973947,-65.86473223505153,489.7773283836746,-251.21438140733898,-286.3603701294156,-8.864092674954493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.6218619012874,390.47750570094905,0.0,0.0,2005.724789755219,0.0,0.0,-27.58418054388354,-27.461834576465904
k_EA_XE,0.8675273169357333,-0.47164442612598095,0.24105014722343093,0.07825538299139373,-0.11162057182160719,0.08039950684533449,-0.05419937985088532,-0.16334791171063798,-0.03221437470294087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009008266334714579,0.7194431106569597,0.0,0.0,0.0,0.0,0.5350685197623292,0.0,0.0,0.0003169891880454526,0.8187923401638101,-0.009082923018500815,-0.009021711985695726
k_EA_XE_Nlim,2158.4647572264275,-1220.204543839108,559.8115222258779,182.21814295029594,-257.115087845999,196.28774463977788,-127.76374792116225,-388.0107165918364,-86.0600091718038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1737923485934423,1826.1996907175464,0.0,0.0,0.0,0.0,1237.294410517129,0.0,0.0,0.8187923401638101,2127.607147190212,-23.16067549889058,-20.34707807950554
kCO2_release_h,164.54230384382922,-120.54455282503392,-72.92304437349158,-50.29075155843761,382.4283952013185,153.07960281230208,-38.046554159114486,-145.38060834293714,3.06120115536567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030397865966333138,-29.547316955139248,-0.49931938873749865,-3.556226715203606,-12.664077639558812,-11.707870093984083,-81.51333074855566,-1.3439905985832714,-27.58418054388354,-0.009082923018500815,-23.16067549889058,98.32979090329474,-100.29286450438046
CO2sat_scale,-64.43257891659088,13.520062680537555,-378.58710917694714,-65.95590547762494,84.41853216148021,12.37867227388748,28.880562432862256,72.60680258351712,1.148255322809823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06827813575150944,-29.99416197255028,-2.808965879513117,-6.333665691018407,-6.642086174313339,-4.248431608726085,-121.51507798882444,-17.19500568131267,-27.461834576465904,-0.009021711985695726,-20.34707807950554,-100.29286450438046,262.1064686017979
