annex_id,oe,activity,category,evidence_requirement,role_in_bundle,status,source_path,bundle_path,bytes,sha256
A02,OE2,2.14,predicho_observado,Comparacion predicho-observado,Metricas por lote/estado,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/04_predicho_observado_metricas.csv,15728,b3789703659b2c9e7159d355e0087fdfde48a4e2d01abdb7c0d6b8596e1547f7
A02,OE2,2.14,metricas,Metricas de error,Metricas agregadas por medio/estado,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/04_metricas_error_por_medio_estado.csv,1088,0ef4c61f9b70cf67bcde4042605f4dec2a5ecaad6b61e24cafcd61d42e0d9ddf
A02,OE2,2.14,metricas,Metricas de error,Residuales agregados base vs best,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/04_residuales_agregados_base_vs_best.csv,2097,06ceb293a9142d2a1fa5857536e408d003b7323b0d49db0e7ea448be39e734a8
A02,OE2,2.14,predicciones,Comparacion predicho-observado y factibilidad,Factibilidad de predicciones DOE,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/04_factibilidad_predicciones.csv,4864,5303f73e479224f7f0282f38807fe0ef39361d30bde9047473c07cc7c73cce38
A02,OE2,2.14,sensibilidad,Criterio de validacion,Desacuerdo theta base vs best,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/04_desacuerdo_theta.csv,850,50a2f15bc9f469b9375a74ddb70934dec24544e4801b6b6aa222e1d03aea9191
A02,OE2,2.14,brechas,Brechas,Redundancia de trayectorias,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/04_redundancia_trayectorias.csv,4840,dffa7191e579505c663bbefbff270388bb6a16015085196f848ef7ada15b1398
A02,OE2,2.14,criterios,Criterio de validacion,Criterios y estado,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/05_criterios_validacion.csv,1684,836869c73f7c426caf9c8a6482f99bc6e66823eea755b5938efef6afb33cd6e4
A02,OE2,2.14,brechas,Brechas,Brechas y acciones,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/06_brechas_y_acciones.csv,1670,291f3902df0a3eeca5ba0c0e05d13b8b94706d6ed625181405cc58ed01f26cc1
A02,OE2,2.14,decision,Decision tecnica,Decision tecnica estructurada,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/07_decision_tecnica.csv,504,078c537209e2ce9b0a2d8502c148b50adfb3a36b5cd2a56183ceb2b8e8654412
A02,OE2,2.14,protocolo,Protocolo de validacion,Documento de protocolo,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/03_protocolo_validacion_A02.md,2344,a3f40a4ba9f1fb3ae6d32d70e469b6c740a2268d4c2c383bdd5e6056c065e3a8
A02,OE2,2.14,decision,Decision tecnica,Documento de decision tecnica,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/04_decision_tecnica_A02.md,7011,6407f7ede8e31e15253332d28c1c58f633fefafdc78800b111f37ef285a74bc3
A02,OE2,2.14,version_codigo,Version de codigo,Version y trazabilidad,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/08_version_codigo.md,9490,73e17e3639c4c6688142df5e86e59330f5bfc84c0dc3d0a8899d113bd0f7f6c0
A02,OE2,2.14,guia,Uso del bundle,Guia principal,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/README_A02_bundle.md,3362,78e9d250391c5b537db36a0ee22adc1179c03ed242f038899cfa66b7190efd83
A02,OE2,2.14,anexo,Anexo propuesto,Borrador narrativo del anexo,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/ANEXO_A02_borrador.md,20400,8d2348aa2b88262eddb60fa2a8ee06e5f6b5280e2a8864a6519f146a9bbd2b75
A02,OE2,2.14,manifest,Inventario y trazabilidad,Resumen legible del manifest,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/00_manifest.md,11218,67282d1f66f4693df2e7bbdeab0f2343f2fafa731041a3d0545987696ed2056a
A02,OE2,2.14,manifest,Inventario y trazabilidad,Inventario completo con hashes; fila autoreferencial sin hash estable,self_index,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/00_manifest.csv,,
