batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25086,N,30.0,-329.9085464672853,-1.1196767897341245e-05,1.4536345986223908e-05,383.2812082662392,-4.723346285338655e-08,5.310401950309928e-07,-0.0028652041474840537,2.9710796713273724,2.806488441660848e-05,-4.796696832937627e-05,-5.4371505584586825e-06
25086,N,48.0,-78.94519868310812,-9.312069434800779e-06,4.359128841239457e-06,68.77142568879323,5.549189080963073e-09,-3.79388733065764e-07,-0.0016757289691951727,0.468850513592089,1.7221865944543156e-05,-3.1566980928877306e-05,-3.3514494239743183e-06
25086,N,54.0,-38.27388162250208,-1.2407070155686009e-05,-1.342196469545758e-06,30.409890019027618,6.609918964390055e-08,-2.7589885615183453e-07,-0.00161195600372957,0.20458561878292397,1.8860250766906e-05,-4.186241258446726e-05,-4.269693597923238e-06
25086,N,72.0,-3.8870279584554406,-4.403790680078733e-05,-0.0001229720117864426,2.341672453934725,1.275512615749653e-06,3.3810689993906383e-08,0.005622444870169307,0.015946551959599792,1.3275606669281182e-06,-1.5122103963588174e-05,-9.533399811353446e-06
25086,N,102.0,-0.06845935529465921,-0.0004052796339989912,-0.0003464621240898871,0.024642499692328648,6.954116972953482e-06,8.789894995187582e-06,0.09630948324661692,0.0001664339231876469,-0.00044135027670712604,9.019292943645622e-05,-0.00013606714748671189
25086,N,120.0,-0.0038297133103965177,-0.00022480189916938617,0.00015604240393810777,0.0002956997143128483,-1.988529767305385e-06,1.9895752769128402e-05,0.04516088155688419,5.898102944059904e-05,-0.0006286213814279496,0.0001565252986666104,-0.00014957438094851929
25086,N,126.0,-0.0012123502120107465,-0.00018287639521513886,0.00017140141298009986,-0.0005274600659840831,-2.4221427666095486e-06,1.9028346334784305e-05,0.021150370460858076,5.722474022065464e-05,-0.0005897484970226921,2.516577685146866e-05,-0.00013559293357877304
25086,N,144.0,0.00026020141898503866,-0.00015252806167316565,0.00018647395591639594,-0.0010701293276670736,-3.1912451812695423e-06,1.872218176901947e-05,0.018216242011356434,6.070746235347243e-05,-0.0006122003224011217,4.690006319013481e-05,-0.00012972724211390743
25086,N,150.0,0.0002870389574756158,-0.00013558126430612602,0.00018368449405783575,-0.000978480230785752,-2.9723518676502343e-06,1.7780103469521612e-05,0.007742578154980883,6.131673355937708e-05,-0.0006052333677811918,-3.609868260293443e-05,-0.00012741103162683615
25086,N,168.0,1.3998790603101526e-05,-0.00014435008125754294,0.0003459078011362675,-0.0014675511205801666,-3.417926569348314e-06,2.1612035016507772e-05,0.0005739460173671877,9.497850385789724e-05,-0.0007065352997264756,0.00016858157464892039,-0.00015156685489280683
25086,N,174.0,-4.1236139325195325e-05,-9.118348685665221e-05,0.00033599193064864344,-0.0012850305115543529,-3.849453550364495e-06,2.1087019229943362e-05,0.0003550912760080104,9.47576323192892e-05,-0.0007135149073412943,0.00013723189980169884,-0.00013690894362560025
25086,N,192.0,-0.0002179139853824323,-3.9880968992312656e-05,0.00040565562554165774,-0.0012915807577195588,-5.235640162076022e-06,2.3503978337993207e-05,-0.011175998087642101,0.00011172395359267775,-0.0007386176955607438,0.0001618193938901757,-0.00012884885534731547
25086,N,198.0,-0.00031024601439882086,-4.6364018671114e-05,0.00045695306159708,-0.0014728486285476097,-6.071274085911138e-06,2.5782540031661192e-05,-0.003924705565301592,0.00012310044046377375,-0.0006959674163164094,0.0003042558651615873,-0.00012706156884262454
25086,N,216.0,-0.00044606030384531335,-6.098081656920662e-05,0.0005077698789967037,-0.0017238363496621986,-7.771264568005271e-06,3.327404990737181e-05,0.0026957575425935218,0.00012994718093166282,-0.0004827762734394719,0.0005490102785651323,-0.0001234501042887767
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-2.787661456059418,-1.3127747162528483,0.06402787655411858,3.8164235310415817,0.000819669533471167,-0.0671684370021747,0.00026955456895591724,-0.03170381915577586,0.005281448635534293,2.6195494488547597,0.00015961331736805856
25086,G,24.0,-6.652951887752134,-2.725574565354774,0.18021663130908822,8.520334706513008,0.0022950118330364914,-0.14463170941678236,0.00068649513871013,-0.09293868321989722,0.020236190376336984,5.610603061567547,0.0005947710279801981
25086,G,30.0,-8.852718859853503,-3.5924827150224097,0.27707559977785334,10.881029612249908,0.0034895064802594462,-0.19288235164773715,0.0009562421027587559,-0.15228032012641848,0.04267518762136285,7.525489566757593,0.0011996173737650806
25086,G,48.0,-9.16750833650691,-5.817845330564685,0.6007214063938405,10.511993903033556,0.007283694567344797,-0.32201728137596736,0.0016510027864320626,-0.34765109518999054,0.15806703222327123,12.614782062511326,0.004837881524791444
25086,G,54.0,-8.586024232742451,-6.401242373420702,0.7018039323785479,9.789996775530916,0.008402256144215204,-0.3562518624693681,0.0018489507645398555,-0.4003351884937565,0.20334938095993269,13.96508735915692,0.006565342509683197
25086,G,72.0,-7.066406287384097,-7.6616499290105455,0.9501073137688594,8.033377469050134,0.01103233644124672,-0.4313862203612548,0.0021941178953512348,-0.5120222221066892,0.32731147017910334,16.863244552058784,0.012186037658620733
25086,G,102.0,-5.015906459333726,-8.575489096144159,1.2124813724729222,5.694377826608584,0.013242957642183202,-0.4754818890040805,-0.0009321180780170667,-0.5985240132009826,0.5056442394938376,18.488652042566887,0.023930892316423355
25086,G,120.0,-3.973722152617893,-8.272583487797329,1.2360107426315292,4.497441543779815,0.01298320957761407,-0.44425243164566236,-0.005507813230984363,-0.5843216187856919,0.5602869271256128,17.22772838142956,0.030050150348096244
25086,G,126.0,-3.623593919884553,-8.007675123298233,1.2143368889485822,4.094757742398231,0.0125829727726832,-0.4222843500535318,-0.006656183515109913,-0.5670292800174931,0.5650053865029977,16.43313119234602,0.03154849412393122
25086,G,144.0,-2.6436052095338773,-6.894459966019087,1.0752784362317804,2.9689760303635055,0.010699898656424931,-0.3326292488624693,-0.008505211089826114,-0.48633604093158445,0.5364863255261755,13.554655597698185,0.03341730101655691
25086,G,150.0,-2.3267742759056445,-6.41552141051099,1.0171956701135827,2.6065689065878606,0.00984084240090962,-0.29353911615615735,-0.0085929359302137,-0.4485551173452983,0.51146226604098,12.474353607720914,0.032979255328533005
25086,G,168.0,-1.3937830576914207,-4.947695415065137,0.8526274455250661,1.7030236879065768,0.008291556303348727,-0.18948899650480297,4.305375298326559,-0.330082016824919,0.41622287078372233,9.543520518293876,0.029476349259044916
25086,G,174.0,-1.1433923097842469,-4.466728846214295,0.7944901210576237,1.4434836587906856,0.00770339324428721,-0.1601828602598166,7.098574509071025,-0.29011340766082855,0.38211359587906685,8.637495810219786,0.02793792610034102
25086,G,192.0,-0.6143972646328206,-3.2382010951461204,0.6195370275829818,0.8588640614069223,0.005798406245890866,-0.09539594379348786,14.873428912967755,-0.18877667479617413,0.28828497614463505,6.371415330375764,0.022999169931097962
25086,G,198.0,-0.493918465166584,-2.8580873151489614,0.5652656667476211,0.715426888656574,0.005200899296998239,-0.08003695573141595,19.442570550727233,-0.1605752789833686,0.2658466386933037,5.694626710720765,0.022055821492484633
25086,G,216.0,-0.2864763661149587,-2.1663574712294076,0.45561984647653003,0.4579107185432464,0.004002565515498086,-0.052237792938064076,26.633827702415257,-0.10916247265627588,0.21862919493316718,4.46751589921843,0.019501800320521782
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-4.768912799368724,0.01666398953919596,-0.2211365677322352,6.581865385158628,-0.00282849786457785,-0.015331500510715341,0.0004512009550724798,-0.05426373995127543,7.034926224999916,0.026176294719251494,0.21051769327389422
25086,F,24.0,-11.754948506278275,0.041305097048423806,-0.4710754187761699,14.335013207128736,-0.00597914814199515,-0.034438238400560754,0.0011300346175944344,-0.1696485847051719,17.56042617891653,0.08826663459948775,0.45846931519285417
25086,F,30.0,-13.65440052782273,0.05734696362151045,-0.6443735236367695,16.036274552947834,-0.007965998556302704,-0.04858153021952708,0.0015389041673301174,-0.29338165824918166,24.819004459589134,0.15908125117590172,0.6369212999376869
25086,F,48.0,-5.431738512488913,0.07152266526956003,-1.1431821042776686,5.516401564658659,-0.013225160909530036,-0.0953969277562362,0.0022879262628018003,-0.5597358587137428,32.9031687712233,0.5137056220391536,1.1759866807539316
25086,F,54.0,-3.9944380945559197,0.06167761354675279,-1.295944457236538,4.137970109169956,-0.014643654876005899,-0.11153112083270544,0.002475753779230389,-0.5963641659128202,33.268627049171805,0.6715079468726871,1.3480732286547752
