batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25150,X,72.0,0.05006492016736259,5.735707684626187e-14,4.18906428928476e-07,-0.015801443388708907,-1.2146204508620162e-13,-2.6316776435343685e-13,-7.422680533045655e-14,9.722337235575674,6.073102254310085e-14,2.4994189722182826e-11,-1.788191219324635e-13
25150,X,102.0,0.0008594118403528029,1.3495782787355736e-13,2.0151927649832577e-05,-0.00015791538342204854,2.024367418103361e-14,-3.3739456968389343e-13,1.686972848419467e-14,9.734685198597916,1.0121837090516807e-13,9.642062012426308e-11,-2.0243674181033604e-13
25150,X,120.0,7.570418052410953e-05,2.091846332040139e-13,6.834426547249668e-05,-9.781754498296243e-06,-8.097469672413443e-14,-6.882849221551425e-13,-6.747891393677869e-15,9.734805383756463,1.956888504166583e-13,3.1246111098425374e-11,-4.2174321210486673e-13
25150,X,126.0,3.350829593070434e-05,2.3145267480315092e-12,8.334137851856213e-05,-3.836670493115217e-06,7.621743329159154e-12,-2.3302585204840867,6.376757367025586e-13,9.734810402907042,2.8880975164941296e-12,5.993139741295e-11,-8.930834259532657e-12
25150,X,144.0,-1.0991803810621092,-2.2224811311248,-3.4063479884318144,0.03514782354970468,-1.1180504848883708,-6.999551537715368,-0.4144630946866206,5.695508077789796,-0.022656243206599074,-1.1005267043372609,-1.0887213376182046
25150,X,150.0,-1.1094025275703672,-3.375971726331965,-4.601153563437447,0.06849707061883023,-1.1680001973996936,-7.107152795802104,-0.8269117932959161,4.300110354894943,-0.04690090753395205,-2.2530068444952827,-1.0791977833890785
25150,X,168.0,-1.0939692443059463,-4.411457642215528,-6.0318896741344785,0.16194079606696027,-1.2936423062405535,-7.228410077066557,-2.108274166426437,1.7711712679776719,-0.13489611017181105,-2.450763727438989,-1.0497946528931255
25150,X,174.0,-1.0751559192059514,-4.34149057016036,-6.133522701667315,0.18521995100931188,-1.3179812399237179,-7.191139903041095,-2.4637959706972525,1.284756675313697,-0.16322118725324355,-2.517077317702819,-1.0415450489865203
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-13.010461808459802,0.0,3.068789159325742e-07,8.798847065014963,2.086122153410559e-14,0.0,0.0,9.51658688638996,-4.17224430682112e-14,-1.6914278419852813e-10,0.0
25150,N,24.0,-60.577186919525644,-8.40290003393773e-11,4.079482173310919e-07,39.89677097369349,1.926116584243969e-10,3.8013317879447195e-10,1.197851340488343e-10,26.952509961305417,-7.931436427266949e-11,-2.7236640308365136e-08,2.443683490505128e-10
25150,N,30.0,-63.296054974702294,-1.0823844792970685e-10,2.4442573827095326e-07,39.33651845944331,2.5084575833685267e-10,4.902387060514813e-10,1.5668863494266708e-10,23.515027181880637,-1.0117692444041214e-10,-1.834633869450456e-08,3.13961384088289e-10
25150,N,48.0,-13.299077518953675,-1.5542261956081604e-11,1.3324901532043405e-07,6.096902584415604,3.490408319242335e-11,6.995158728289368e-11,2.160635829077692e-11,3.1824690945303615,-1.473323770846208e-11,1.0695665624907066e-09,4.502307946281044e-11
25150,N,54.0,-6.289959197900094,-7.292300752515784e-12,1.4141004644042632e-07,2.6302774196328884,1.600088287324546e-11,3.273451615287637e-11,9.820420037180205e-12,1.3513973645513215,-7.0256682647830004e-12,1.2819025058756004e-09,2.1207387428937147e-11
25150,N,72.0,-0.6006535291753828,-7.482740888161116e-13,9.789457485000364e-07,0.18957770642132404,1.4815949192278935e-12,3.285194201315233e-12,8.824255964353354e-13,0.09809064228690338,-7.41754957086704e-13,-2.998368703050606e-10,2.1466889616340895e-12
