,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,14.289772711196221,-11.773881732762769,-24.63399565185237,-2.571988260307433,-97.9217819735008,-7.801134751144391,1.0898823030538258,-11.266612667991582,-1.1224137299630395,144.2670812828362,6.835771401196125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,17.65555359613777,-122.68131737711164,-11.979984315988425,-0.00845087753168805,63.57137221138188,40.667149531549605,-19.892547449515735,-15.150356715773002,0.3292687387515816,0.0,0.0,116.16725365852699,8.969592227314836,133.65369105259154,-148.27852301102047,62.75637595294262,24.373382457983848,73.7841136129849,139.5791835312833,-0.19970092421051394,-390.0785310654602,35.25504643649711,-0.00016794183120450592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-0.8554256232605608,-6.9630811671544155,0.9266173553401507,0.5367308297214262,2.7984098622366917,1.5534164310301173,-1.1564422971707242,-0.8752584476063627,0.6488022962352259,0.0,0.0,8.969592227314836,0.9218351200890398,14.164397550338823,-16.587791219744283,5.538503834915041,1.3175095430499622,5.763979766813046,11.79043293756985,-0.018642302405085402,-34.67456399164395,1.9744018527891276,-8.861094783737318e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-20.932089461968324,-94.88020740147826,20.810832570003942,10.136553552674515,37.20455480566637,22.432184473671022,-17.596646081293734,-15.171497594939582,13.002053545638327,0.0,0.0,133.65369105259154,14.164397550338823,220.41321586952304,-261.43519959553277,78.72907363640361,18.32450192158175,80.81289202701689,166.69957524216284,-0.2669608684757862,-492.8306270887983,26.420851349668496,-0.00011878837530358929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,36.0205269791156,91.19564291777073,-34.516247567195556,-14.69070467217449,-32.08361709767743,-20.792721922665976,19.12964250861115,18.546651426941835,-19.30351431130179,0.0,0.0,-148.27852301102047,-16.587791219744283,-261.43519959553277,314.68506514765465,-85.06869314447349,-17.908641724681978,-84.97295036113556,-178.3591573379978,0.29206350292923644,532.7356976717763,-25.100905206170225,0.00011145851499382175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,113.05695179511213,-219.08658903335743,-58.31729455149689,-14.91092581106333,68.011821575423,-6.762358217267234,-1.7188277262449727,32.572400563074865,-38.66397120853253,0.0,0.0,62.75637595294262,5.538503834915041,78.72907363640361,-85.06869314447349,278.0239342759619,100.46709845830924,317.03620524197163,611.5388608558309,-0.8984749028506671,-1728.6807718785215,142.57313873011822,-0.0006785352018925564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,138.68599385380023,-237.19222887698004,-88.25007137067182,-21.83794329080358,159.46504595721106,107.74291207648427,-37.06448058119673,-30.46776560423899,-30.44134065304406,0.0,0.0,24.373382457983848,1.3175095430499622,18.32450192158175,-17.908641724681978,100.46709845830924,134.6148242191546,164.83068811167016,260.2416178326923,-0.2549560925356673,-566.9447883897276,150.62417557212925,-0.0008400406831826302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,182.3734438305625,-336.3251089573837,-118.30528209156348,-29.327237178602186,174.53512401475473,72.52285173752574,-26.173201115200452,-0.045305187297437044,-55.70470970011345,0.0,0.0,73.7841136129849,5.763979766813046,80.81289202701689,-84.97295036113556,317.03620524197163,164.83068811167016,415.3821082725201,736.1569396178356,-0.9473578359796824,-1949.2851213497042,247.59730617083355,-0.0011974919111547508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,284.96955038816213,-543.5147598640224,-160.96421525998386,-40.12238289102406,216.9458388378898,39.27755496049568,-20.86125061918252,45.443979502956076,-92.01880350851407,0.0,0.0,139.5791835312833,11.79043293756985,166.69957524216284,-178.3591573379978,611.5388608558309,260.2416178326923,736.1569396178356,1374.437392074161,-1.9178775207572283,-3791.37866710866,374.0581087817335,-0.001802988010666327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.3020015956090616,0.5992950688472205,0.1290128325336071,0.035211262035352645,-0.09544426039053686,0.12104674290545933,-0.02555388092265555,-0.15550776554558407,0.11259272319802589,0.0,0.0,-0.19970092421051394,-0.018642302405085402,-0.2669608684757862,0.29206350292923644,-0.8984749028506671,-0.2549560925356673,-0.9473578359796824,-1.9178775207572283,0.0030216449156868926,5.601740196872475,-0.3433194280879389,1.6033792221920814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,1068.9105708475192,-333.17012135152515,-181.76449983110192,-93.48102442569504,-22.55573073753129,212.54240605683864,9.353648213991733,-65.8757583185376,-116.14848974889017,0.0,0.0,-390.0785310654602,-34.67456399164395,-492.8306270887983,532.7356976717763,-1728.6807718785215,-566.9447883897276,-1949.2851213497042,-3791.37866710866,5.601740196872475,14287.859358330843,783.700532261139,-0.004592229288488822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,922.9552820982118,-996.907855065765,-377.48086740344576,-118.2210546464342,366.89156914119593,187.15056078242264,-33.18633656209768,37.606108898942736,-214.03601728080898,0.0,0.0,35.25504643649711,1.9744018527891276,26.420851349668496,-25.100905206170225,142.57313873011822,150.62417557212925,247.59730617083355,374.0581087817335,-0.3433194280879389,783.700532261139,990.5111666966194,-0.004765852925109942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.005271871531199505,0.005509841399471538,0.0015308679738835348,0.0004810156617289072,-0.0017281320740586163,-0.0009410903112169052,0.00021062338738824285,-5.522354005860846e-05,0.0009049502760688531,0.0,0.0,-0.00016794183120450592,-8.861094783737318e-06,-0.00011878837530358929,0.00011145851499382175,-0.0006785352018925564,-0.0008400406831826302,-0.0011974919111547508,-0.001802988010666327,1.6033792221920814e-06,-0.004592229288488822,-0.004765852925109942,3.101092058287696e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.07259203275083417,-0.049599857490174266,0.0202682124860906,0.006595390390905563,0.007163847589369447,0.01240645600555416,-0.006502920064443578,-0.018889481642940915,-3.351270042705051e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45990784445432e-05,0.027586340346367227,0.0,0.0,0.0,0.0,0.014175919910836722,0.0,0.0,2.1962486402657373e-05,0.07752353961483444
k_EA_stationary,39.25911811766325,-28.9251275894274,9.072953775834993,2.8375086809031718,4.6025874489012395,6.766654932821876,-3.254757179846962,-9.249214476849987,-0.0021252379562417593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586340346367227,14.709096433151021,0.0,0.0,0.0,0.0,4.6404041845418345,0.0,0.0,0.012237338180353476,44.318739744576625
k_IAA_growth,43.538258786861206,-39.664154093300404,-6.82664443634472,0.640931702430233,56.132013132537494,45.1013444717937,-19.568746072708073,-24.4407982271318,1.753024233824471e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.659831079259206,59.35763747175506,0.0,0.0,0.0,32.35982937991823,0.0,0.0,0.0
k_IAA_stationary,58.310362493106126,-54.187434014351766,-6.127287018277456,1.6823882173706926,68.94046220880526,56.516777425994285,-24.58023286346949,-33.32601017324913,8.765121169122355e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.35763747175506,76.66983877807655,0.0,0.0,0.0,50.70392901442927,0.0,0.0,0.0
k_EO_growth,52.81847366244439,-160.39917509028288,-9.599891798132377,4.877135600074036,73.97875844070188,89.25479033171482,-39.32594811223948,-40.426925503661614,-1.7036963546121924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.9302211646893,171.480208747161,0.0,0.0,138.96615345094386,0.0,0.0
k_EO_stationary,46.62367886661702,-148.26004440672904,-31.53498569498312,-2.972692965033706,94.97744202693674,79.85127449760508,-32.18496461783174,-34.971862801669346,-1.5689837215638394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.480208747161,220.75249326467065,0.0,0.0,51.140569112493836,0.0,0.0
alpha_EA_loss,14.170884939388403,-9.93776321879641,7.379782990470307,2.783721221988078,-1.5569701013732287,1.886171196710205,-1.433674934549507,-5.542452628060998,-0.00105822497019877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014175919910836722,4.6404041845418345,0.0,0.0,0.0,0.0,8.724335569274603,0.0,0.0,0.0034734422826721654,11.726867353125845
alpha_IAA_loss,52.60858406157406,-50.78319665745204,13.154690205578055,6.183095011419582,37.801595858852096,35.008953779482326,-16.359076110768104,-32.6822757972378,8.765121169122355e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35982937991823,50.70392901442927,0.0,0.0,0.0,83.74434942003113,0.0,0.0,0.0
alpha_EO_loss,28.236855559190552,-101.9070041070208,44.7120485531739,20.096476325996054,-21.898183208602568,52.625603423130656,-30.428251002327606,-26.14385617438389,-1.9084469864589486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96615345094386,51.140569112493836,0.0,0.0,268.0024402849076,0.0,0.0
k_EA_XE,0.03281231497883891,-0.024518026658721243,0.0073250767480568454,0.00227124337255218,0.003920049482917755,0.005654265411545272,-0.0026757404662251954,-0.007598773947663286,-1.86993054361301e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1962486402657373e-05,0.012237338180353476,0.0,0.0,0.0,0.0,0.0034734422826721654,0.0,0.0,1.02777105672227e-05,0.037389755154711726
k_EA_XE_Nlim,119.03210377731706,-89.57618353476583,26.024822083634263,8.027340606816903,14.418618457715251,20.524092227542326,-9.62625687875803,-27.285510342235057,-0.006899425356116331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07752353961483444,44.318739744576625,0.0,0.0,0.0,0.0,11.726867353125845,0.0,0.0,0.037389755154711726,136.34385364343476
