experiment_id,sample_id,lab_sample_id,sample_timestamp,time_h,analyte,observed_value,unit,observation_operator,model_observation_type,lower_bound,upper_bound,result_status,sample_basis_loq_ug_l,reported_value
26210,26210-P-14,Lab-26-2078,2026-04-25 11:00:00,187.0,Feniletil Acetato,66.5506234552367,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,66.5506234552367
26210,26210-P-14,Lab-26-2078,2026-04-25 11:00:00,187.0,Hexil Acetato,129.273067124422,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,129.273067124422
26210,26210-P-14,Lab-26-2078,2026-04-25 11:00:00,187.0,Isoamil Acetato,913.78459643876,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,913.78459643876
26210,26210-P-14,Lab-26-2078,2026-04-25 11:00:00,187.0,Octanoato de Etilo,71.7735233193559,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,71.7735233193559
26211,26211-P-01,Lab-26-2079,2026-04-17 16:00:00,0.0,Decanoato de Etilo,0.480120899545584,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,0.480120899545584
26211,26211-P-01,Lab-26-2079,2026-04-17 16:00:00,0.0,Etil Acetato,882.793809441464,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,882.793809441464
26211,26211-P-01,Lab-26-2079,2026-04-17 16:00:00,0.0,Feniletil Acetato,,ug/L_wine,instantaneous liquid concentration,left_censored,0.0,5.0,NQ,5.0,NQ
26211,26211-P-01,Lab-26-2079,2026-04-17 16:00:00,0.0,Hexil Acetato,0.885939846647974,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,0.885939846647974
26211,26211-P-01,Lab-26-2079,2026-04-17 16:00:00,0.0,Isoamil Acetato,,ug/L_wine,instantaneous liquid concentration,left_censored,0.0,5.0,NQ,5.0,NQ
26211,26211-P-01,Lab-26-2079,2026-04-17 16:00:00,0.0,Octanoato de Etilo,2.8215877489116,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,2.8215877489116
26211,26211-P-05,Lab-26-2081,2026-04-19 16:00:00,48.0,Decanoato de Etilo,6.10802676399756,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,6.10802676399756
26211,26211-P-05,Lab-26-2081,2026-04-19 16:00:00,48.0,Etil Acetato,2789.95837276647,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,2789.95837276647
26211,26211-P-05,Lab-26-2081,2026-04-19 16:00:00,48.0,Feniletil Acetato,,ug/L_wine,instantaneous liquid concentration,left_censored,0.0,5.0,NQ,5.0,NQ
26211,26211-P-05,Lab-26-2081,2026-04-19 16:00:00,48.0,Hexil Acetato,71.492280510467,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,71.492280510467
26211,26211-P-05,Lab-26-2081,2026-04-19 16:00:00,48.0,Isoamil Acetato,137.58033128115,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,137.58033128115
26211,26211-P-05,Lab-26-2081,2026-04-19 16:00:00,48.0,Octanoato de Etilo,25.7759774092403,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,25.7759774092403
26211,26211-P-08,Lab-26-2083,2026-04-21 08:00:00,88.0,Decanoato de Etilo,11.6225548272177,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,11.6225548272177
26211,26211-P-08,Lab-26-2083,2026-04-21 08:00:00,88.0,Etil Acetato,6618.37947530073,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,6618.37947530073
26211,26211-P-08,Lab-26-2083,2026-04-21 08:00:00,88.0,Feniletil Acetato,39.4902651494496,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,39.4902651494496
26211,26211-P-08,Lab-26-2083,2026-04-21 08:00:00,88.0,Hexil Acetato,108.521393619773,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,108.521393619773
26211,26211-P-08,Lab-26-2083,2026-04-21 08:00:00,88.0,Isoamil Acetato,557.340500398434,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,557.340500398434
26211,26211-P-08,Lab-26-2083,2026-04-21 08:00:00,88.0,Octanoato de Etilo,51.7458370768133,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,51.7458370768133
26211,26211-P-10,Lab-26-2085,2026-04-22 08:00:00,112.0,Decanoato de Etilo,10.3820043438793,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,10.3820043438793
26211,26211-P-10,Lab-26-2085,2026-04-22 08:00:00,112.0,Etil Acetato,6235.95601385183,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,6235.95601385183
26211,26211-P-10,Lab-26-2085,2026-04-22 08:00:00,112.0,Feniletil Acetato,52.3595748548771,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,52.3595748548771
26211,26211-P-10,Lab-26-2085,2026-04-22 08:00:00,112.0,Hexil Acetato,88.1082416387588,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,88.1082416387588
26211,26211-P-10,Lab-26-2085,2026-04-22 08:00:00,112.0,Isoamil Acetato,543.460428103363,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,543.460428103363
26211,26211-P-10,Lab-26-2085,2026-04-22 08:00:00,112.0,Octanoato de Etilo,42.6375915640932,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,42.6375915640932
26211,26211-P-12,Lab-26-2087,2026-04-23 16:00:00,144.0,Decanoato de Etilo,69.2402460878585,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,69.2402460878585
26211,26211-P-12,Lab-26-2087,2026-04-23 16:00:00,144.0,Etil Acetato,27465.5897825689,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,27465.5897825689
26211,26211-P-12,Lab-26-2087,2026-04-23 16:00:00,144.0,Feniletil Acetato,115.00177580839,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,115.00177580839
26211,26211-P-12,Lab-26-2087,2026-04-23 16:00:00,144.0,Hexil Acetato,420.70569988432,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,420.70569988432
26211,26211-P-12,Lab-26-2087,2026-04-23 16:00:00,144.0,Isoamil Acetato,2731.60672911657,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,2731.60672911657
26211,26211-P-12,Lab-26-2087,2026-04-23 16:00:00,144.0,Octanoato de Etilo,226.216794539138,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,226.216794539138
26211,26211-P-13,Lab-26-2089,2026-04-24 08:00:00,160.0,Decanoato de Etilo,17.0857427865302,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,17.0857427865302
26211,26211-P-13,Lab-26-2089,2026-04-24 08:00:00,160.0,Etil Acetato,10401.1742731794,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,10401.1742731794
26211,26211-P-13,Lab-26-2089,2026-04-24 08:00:00,160.0,Feniletil Acetato,61.9270932037113,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,61.9270932037113
26211,26211-P-13,Lab-26-2089,2026-04-24 08:00:00,160.0,Hexil Acetato,94.1613825882409,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,94.1613825882409
26211,26211-P-13,Lab-26-2089,2026-04-24 08:00:00,160.0,Isoamil Acetato,707.176939066057,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,707.176939066057
26211,26211-P-13,Lab-26-2089,2026-04-24 08:00:00,160.0,Octanoato de Etilo,74.2858849922219,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,74.2858849922219
26211,26211-P-14,Lab-26-2091,2026-04-25 11:00:00,187.0,Decanoato de Etilo,22.740709228043,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,22.740709228043
26211,26211-P-14,Lab-26-2091,2026-04-25 11:00:00,187.0,Etil Acetato,11727.8663765975,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,11727.8663765975
26211,26211-P-14,Lab-26-2091,2026-04-25 11:00:00,187.0,Feniletil Acetato,73.4488193343434,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,73.4488193343434
26211,26211-P-14,Lab-26-2091,2026-04-25 11:00:00,187.0,Hexil Acetato,118.173729978691,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,118.173729978691
26211,26211-P-14,Lab-26-2091,2026-04-25 11:00:00,187.0,Isoamil Acetato,859.626162111899,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,859.626162111899
26211,26211-P-14,Lab-26-2091,2026-04-25 11:00:00,187.0,Octanoato de Etilo,96.5375018757447,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,96.5375018757447
26212,26212-P-01,Lab-26-2092,2026-04-17 16:00:00,0.0,Decanoato de Etilo,0.2823720156295385,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,0.2823720156295385
26212,26212-P-01,Lab-26-2092,2026-04-17 16:00:00,0.0,Etil Acetato,787.8732672282165,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,787.8732672282165
26212,26212-P-01,Lab-26-2092,2026-04-17 16:00:00,0.0,Feniletil Acetato,,ug/L_wine,instantaneous liquid concentration,left_censored,0.0,5.0,NQ,5.0,NQ
26212,26212-P-01,Lab-26-2092,2026-04-17 16:00:00,0.0,Hexil Acetato,0.899276515315786,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,0.899276515315786
26212,26212-P-01,Lab-26-2092,2026-04-17 16:00:00,0.0,Isoamil Acetato,,ug/L_wine,instantaneous liquid concentration,left_censored,0.0,5.0,NQ,5.0,NQ
26212,26212-P-01,Lab-26-2092,2026-04-17 16:00:00,0.0,Octanoato de Etilo,2.54850099100909,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,2.54850099100909
26212,26212-P-05,Lab-26-2094,2026-04-19 16:00:00,48.0,Decanoato de Etilo,7.68643056636832,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,7.68643056636832
26212,26212-P-05,Lab-26-2094,2026-04-19 16:00:00,48.0,Etil Acetato,2521.42221858047,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,2521.42221858047
26212,26212-P-05,Lab-26-2094,2026-04-19 16:00:00,48.0,Feniletil Acetato,8.68173729307865,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,8.68173729307865
26212,26212-P-05,Lab-26-2094,2026-04-19 16:00:00,48.0,Hexil Acetato,78.8471318216689,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,78.8471318216689
26212,26212-P-05,Lab-26-2094,2026-04-19 16:00:00,48.0,Isoamil Acetato,159.611346153438,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,159.611346153438
26212,26212-P-05,Lab-26-2094,2026-04-19 16:00:00,48.0,Octanoato de Etilo,26.7755630265241,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,26.7755630265241
26212,26212-P-06,Lab-26-2096,2026-04-20 08:00:00,64.0,Decanoato de Etilo,22.4894186045865,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,22.4894186045865
26212,26212-P-06,Lab-26-2096,2026-04-20 08:00:00,64.0,Etil Acetato,8156.66690562832,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,8156.66690562832
26212,26212-P-06,Lab-26-2096,2026-04-20 08:00:00,64.0,Feniletil Acetato,56.1849893763513,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,56.1849893763513
26212,26212-P-06,Lab-26-2096,2026-04-20 08:00:00,64.0,Hexil Acetato,164.95601738239,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,164.95601738239
26212,26212-P-06,Lab-26-2096,2026-04-20 08:00:00,64.0,Isoamil Acetato,863.462140200962,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,863.462140200962
26212,26212-P-06,Lab-26-2096,2026-04-20 08:00:00,64.0,Octanoato de Etilo,78.3124496761568,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,78.3124496761568
26212,26212-P-08,Lab-26-2098,2026-04-21 08:00:00,88.0,Decanoato de Etilo,23.6392236590232,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,23.6392236590232
26212,26212-P-08,Lab-26-2098,2026-04-21 08:00:00,88.0,Etil Acetato,12388.4107745575,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,12388.4107745575
26212,26212-P-08,Lab-26-2098,2026-04-21 08:00:00,88.0,Feniletil Acetato,81.8025970156514,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,81.8025970156514
26212,26212-P-08,Lab-26-2098,2026-04-21 08:00:00,88.0,Hexil Acetato,161.880553621174,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,161.880553621174
26212,26212-P-08,Lab-26-2098,2026-04-21 08:00:00,88.0,Isoamil Acetato,1115.21397435581,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,1115.21397435581
26212,26212-P-08,Lab-26-2098,2026-04-21 08:00:00,88.0,Octanoato de Etilo,89.8091399022281,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,89.8091399022281
26212,26212-P-11,Lab-26-2100,2026-04-23 16:00:00,144.0,Decanoato de Etilo,20.7713911143146,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,20.7713911143146
26212,26212-P-11,Lab-26-2100,2026-04-23 16:00:00,144.0,Etil Acetato,10672.109638039896,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,10672.109638039896
26212,26212-P-11,Lab-26-2100,2026-04-23 16:00:00,144.0,Feniletil Acetato,70.87490175683945,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,70.87490175683945
26212,26212-P-11,Lab-26-2100,2026-04-23 16:00:00,144.0,Hexil Acetato,129.5967710590605,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,129.5967710590605
26212,26212-P-11,Lab-26-2100,2026-04-23 16:00:00,144.0,Isoamil Acetato,976.2629941951654,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,976.2629941951654
26212,26212-P-11,Lab-26-2100,2026-04-23 16:00:00,144.0,Octanoato de Etilo,85.8627545143415,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,85.8627545143415
26212,26212-P-12,Lab-26-2102,2026-04-24 08:00:00,160.0,Decanoato de Etilo,18.7354486869059,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,18.7354486869059
26212,26212-P-12,Lab-26-2102,2026-04-24 08:00:00,160.0,Etil Acetato,10439.6276245471,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,10439.6276245471
26212,26212-P-12,Lab-26-2102,2026-04-24 08:00:00,160.0,Feniletil Acetato,70.1210133531602,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,70.1210133531602
26212,26212-P-12,Lab-26-2102,2026-04-24 08:00:00,160.0,Hexil Acetato,127.249212629817,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,127.249212629817
26212,26212-P-12,Lab-26-2102,2026-04-24 08:00:00,160.0,Isoamil Acetato,961.214474929614,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,961.214474929614
26212,26212-P-12,Lab-26-2102,2026-04-24 08:00:00,160.0,Octanoato de Etilo,92.6088666408465,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,92.6088666408465
26212,26212-P-13,Lab-26-2104,2026-04-25 11:00:00,187.0,Decanoato de Etilo,17.1577876459995,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,17.1577876459995
26212,26212-P-13,Lab-26-2104,2026-04-25 11:00:00,187.0,Etil Acetato,8922.531998137481,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,187.5,8922.531998137481
26212,26212-P-13,Lab-26-2104,2026-04-25 11:00:00,187.0,Feniletil Acetato,64.6057354048009,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,64.6057354048009
26212,26212-P-13,Lab-26-2104,2026-04-25 11:00:00,187.0,Hexil Acetato,113.6178100270685,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.0125,113.6178100270685
26212,26212-P-13,Lab-26-2104,2026-04-25 11:00:00,187.0,Isoamil Acetato,870.367259426642,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,5.0,870.367259426642
26212,26212-P-13,Lab-26-2104,2026-04-25 11:00:00,187.0,Octanoato de Etilo,74.4157449688082,ug/L_wine,instantaneous liquid concentration,observed,,,quantified,0.5,74.4157449688082
