t,temperature_c,N_pulse,N_pulse_rate,X,N,G,F,E,mu,beta_G,beta_F,growth_factor,glucose_ferm_factor,fructose_ferm_factor,qN_growth,qXG_growth,qXF_growth,qEG_ferm,qEF_ferm,Kn,Kg,Kf,Kig,Kie,iG_T,iE_T,Kd,maintenance,Td_K,Kn0,Kg0,Kf0,Kig0,Kie0,Yxn,Yxg,Yxf,Yeg,Yef,candidate,batch_template,status,termination
189.0,21.3,8.579121841721289e-46,2.8597072805737633e-46,3.1276987894791017,2.88340338783898e-11,1.9083470479885292,8.142609872531898,86.50705595068654,3.046652740549322e-10,0.015148928706950518,0.03955399054894614,1.9426405627108266e-09,0.03834788009232967,0.13952230387189096,2.606121339789544e-11,2.1854706330496782e-10,2.1854706330496782e-10,0.01970563964331317,0.07007624523593925,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0022777434081152344,0.010622096336152496,276.75745200915713,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
192.0,21.3,1.5312214065539526e-37,5.104071355179842e-38,3.1060488033212583,3.093124706040545e-11,1.7228676389966295,7.442998600721176,86.98551064110457,3.2682478283051575e-10,0.013783995163751854,0.03756255696880933,2.083936484048529e-09,0.034892697956277655,0.13249774333444755,2.7956748387186326e-11,2.344428544554593e-10,2.344428544554593e-10,0.01793014191277049,0.06654810089459744,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002323421977444893,0.010622096336152496,276.02289609839625,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
195.0,21.3,3.698658073057384e-30,1.2328860243524613e-30,3.0841510985163083,3.4922108448922056e-12,1.5540421757838159,6.781538820948606,87.43013755128732,3.689928996584084e-11,0.012522894790472508,0.0355321340737802,2.3528135146096925e-10,0.031700358297518806,0.12533565232372787,3.1563829288178513e-12,2.646915203935902e-11,2.646915203935902e-11,0.016289709774589746,0.06295088072161244,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0023666917786003996,0.010622096336152496,275.3315769991412,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
198.0,21.3,1.2090977495658808e-23,4.030325831886269e-24,3.0620356483289966,5.470497678217279e-13,1.4004584695558844,6.1583258741806155,87.84197215758684,5.780220299241437e-12,0.011359836022500881,0.033472497061130035,3.685648274009174e-11,0.028756200394521664,0.11807051176125619,4.944428116156661e-13,4.146354308260317e-12,4.146354308260317e-12,0.014776809594715692,0.05930190304850289,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0024074888712856592,0.010622096336152496,274.6837223127035,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
201.0,21.3,5.349210366557937e-18,1.783070122185979e-18,3.0397322084607534,2.1504700087470862e-13,1.2607968844035098,5.573256012988164,88.22209188383292,2.2722229546684134e-12,0.010288896233944567,0.0313945701788823,1.4488400402553342e-11,0.02604523175824973,0.11074085571732856,1.9436703934473678e-13,1.6299450452872496e-12,1.6299450452872496e-12,0.013383737255330125,0.05562052193469205,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0024457680654629494,0.010622096336152496,274.07930104538616,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
204.0,21.3,3.2027937955169513e-13,1.0675979318389838e-13,3.017270107638045,1.9954316762288865e-13,1.1338298283527097,5.026017163076749,88.57162195093913,2.1084068323504865e-12,0.00930412339736555,0.02931025921087335,1.3443857846700968e-11,0.023552385472823026,0.10338868052068945,1.8035412981644748e-13,1.5124340077538577e-12,1.5124340077538577e-12,0.012102750393252813,0.05192783038789578,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0024815037037389984,0.010622096336152496,273.518020368123,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
207.0,21.3,2.595250692779157e-09,8.65083564259719e-10,2.9946780724001196,2.8471438975511577e-10,1.0184200528119978,4.516084207388821,88.89173960577682,3.008340269155292e-09,0.008399623623985414,0.027232214712607124,1.9182113391248395e-08,0.0212627417941115,0.09605860959933366,2.5733486683422383e-10,2.157987756515443e-09,2.157987756515443e-09,0.01092618227173874,0.048246240898423186,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0025146901401770527,0.010622096336152496,272.9993255874343,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
210.0,21.3,2.846037964136052e-06,9.48679321378684e-07,2.9720133037174956,3.142205447328614e-07,0.9134978858479094,4.04269519522418,89.1836766909353,3.319997230273068e-06,0.00756947750585688,0.025173431685623,2.1169335125647373e-05,0.019161316378959868,0.08879648137634899,2.839941524906702e-07,2.3815502016353275e-06,2.3815502016353275e-06,0.00984633295885428,0.04459877619804107,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002545341893555951,0.010622096336152496,272.5224035513571,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
213.0,21.3,0.0004223894851832971,0.00014079649506109902,2.95360065672289,4.712915791080984e-05,0.8151573290208592,3.6013715291691257,89.44875980609987,0.0004955088858958117,0.006784951373791369,0.023131428210926442,0.0031595187994785884,0.017175373041069312,0.08159354115843308,4.2386067319099226e-05,0.0003554458649413409,0.0003554458649413409,0.008825825862391928,0.040981039168741795,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002573497656734461,0.010622096336152496,272.08612475815346,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
216.0,21.3,0.008483919600615345,0.0028279732002051148,3.017912149418395,0.0010168497732768369,0.6694767114112846,3.127352116376491,89.68803527846929,0.009702489175935176,0.005616450929578522,0.020811916378984493,0.061866089238105874,0.014217440121235247,0.07341172106495394,0.0008299555690722601,0.006959935039286905,0.006959935039286905,0.007305847181249603,0.03687165152650913,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002599179612746329,0.010622096336152496,271.68967389699264,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
219.0,21.3,0.02306168448446021,0.007687228161486737,3.2367558421564384,0.0031808028474718205,0.43321579742366984,2.5599455288001147,89.89700454027003,0.025159167778351595,0.0036868249962950603,0.01783361831086529,0.1604226802738952,0.009332800068856286,0.06290610577015876,0.0021521272564422778,0.018047551530813194,0.018047551530813194,0.004795800825943327,0.0315951182890099,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002621818303532154,0.010622096336152496,271.34137576198924,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
222.0,21.3,0.008483919600615345,0.0028279732002051148,3.3314683028985352,0.001304862109300807,0.3001899353226521,2.1134533847494117,90.07533552302894,0.012117841954686319,0.002574538891167841,0.01526854275181797,0.07726712992386603,0.006517167688976321,0.053858086932188534,0.0010365660020909037,0.008692552116434922,0.008692552116434922,0.003348945434918552,0.027050675075319962,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002641293665184335,0.010622096336152496,271.04261972695275,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
225.0,21.3,0.0004223894851832971,0.00014079649506109902,3.3231104065219266,0.0001754128666459414,0.24728728005173878,1.7786369611756294,90.22816289656717,0.0018197380849386737,0.002126098791508173,0.01320365304162291,0.011603216114069493,0.005381989914824461,0.046574418063145634,0.00015566126696577026,0.0013053618128328168,0.0013053618128328168,0.0027656171232967263,0.02339239140511132,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002658098872892655,0.010622096336152496,270.78547012527275,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
228.0,21.3,2.846037964136052e-06,9.48679321378684e-07,3.298538442882361,1.7956833142699638e-05,0.210355148959336,1.4915010794500887,90.35829001432174,0.00018937587594958973,0.0018114038553000934,0.011338573526890959,0.001207519496141313,0.004585373605327019,0.039995557442807965,1.6199303090400026e-05,0.0001358459433158976,0.0001358459433158976,0.0023562637537976254,0.020088103578649145,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002672492167710269,0.010622096336152496,270.5657001502377,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
231.0,21.3,2.595250692779157e-09,8.65083564259719e-10,3.2723714073431984,1.8193490286052168e-06,0.17832628854655602,1.2388630308289028,90.46784782283174,1.9219857188048014e-05,0.001537732979788567,0.009622146189607543,0.00012255178834815053,0.0038926052834282045,0.03394105085060628,1.644075785166383e-06,1.3787076189166923e-05,1.3787076189166923e-05,0.002000274247343229,0.017047176952843808,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002684670716508271,0.010622096336152496,270.3800863103532,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
234.0,21.3,3.2027937955169513e-13,1.0675979318389838e-13,3.2461470759786533,1.856143423069044e-07,0.1497107407737374,1.0168803500248145,90.55884868912483,1.9611940737580678e-06,0.0012926530150998315,0.008051847214776153,1.250518350294026e-05,0.0032722117704133886,0.028401995809749437,1.6776147996992065e-07,1.4068331440807781e-06,1.4068331440807781e-06,0.0016814756338322733,0.014265140184193158,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0026948286407964504,0.010622096336152496,270.22550593634134,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
237.0,21.3,5.349210366557937e-18,1.783070122185979e-18,3.2200361938668296,1.9074311289042872e-08,0.12407052836032005,0.8227922745582842,90.6332395456085,2.0154199078110245e-07,0.0010725739820753128,0.00662825627829885,1.2850944289445606e-06,0.0027151054210127258,0.023380437062530998,1.7239998377484783e-08,1.4457312325626294e-07,1.4457312325626294e-07,0.0013951980889494982,0.01174302026163324,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0027031610264772517,0.010622096336152496,270.0988665227762,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
240.0,21.3,1.2090977495658808e-23,4.030325831886269e-24,3.1940699311886136,1.9744316742379444e-09,0.10112602435698108,0.6541128554401054,90.69289576806646,2.0862174404637728e-08,0.0008752238649617712,0.005350503158674448,1.3302371381350657e-07,0.0022155348722514103,0.01887330499936064,1.7845603861152432e-09,1.4965167804019475e-08,1.4965167804019475e-08,0.0011384861876240387,0.009479275448047756,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0027098616230843385,0.010622096336152496,269.99713240560317,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
243.0,21.3,3.698658073057384e-30,1.2328860243524613e-30,3.168263298771553,2.0587657235163784e-10,0.08066892033578126,0.5086121130504785,90.73961594542294,2.175326609833064e-09,0.0006989209200397667,0.004216514125463134,1.3870559165348128e-08,0.0017692429711817545,0.01487328476667855,1.8607847961943384e-10,1.560437906101663e-09,1.560437906101663e-09,0.00090915232726374,0.007470231796994476,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0027151208363970177,0.010622096336152496,269.9173477761228,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
246.0,21.3,1.5312214065539526e-37,5.104071355179842e-38,3.142627708417115,2.1623809860726503e-11,0.0625603883833375,0.384383191253697,90.77512607643621,2.284808289444023e-10,0.0005425665890423339,0.003223934389121667,1.456864841213118e-09,0.001373448835966437,0.01137207010618697,1.9544359490653668e-11,1.6389729463647565e-10,1.6389729463647565e-10,0.0007057675095707837,0.005711717420701241,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002719124979375551,0.010622096336152496,269.85664150574235,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
249.0,21.3,8.579121841721289e-46,2.8597072805737633e-46,3.117172345937082,2.2815024100863872e-12,0.046742557155447194,0.27992710827686096,90.80109538186139,2.4106740038745508e-11,0.00040575154907325874,0.0023712637009850003,1.537120736167275e-10,0.0010271163098153175,0.008364369057524306,2.062102083757866e-12,1.729260828188183e-11,1.729260828188183e-11,0.0005277992896676093,0.004201074387770796,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0027220570312300333,0.010622096336152496,269.8122100797175,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
252.0,21.3,6.505170978327055e-55,2.1683903261090185e-55,3.091904386881275,2.298476576865788e-13,0.03325246089765472,0.1942284289697686,90.81916288517992,2.4286091958830886e-12,0.0002888825076729617,0.0016589465169666669,1.5485567725202432e-11,0.0007312749290272587,0.005851749389508951,2.0774439328647797e-13,1.7421263690852722e-12,1.7421263690852722e-12,0.00037577671039194956,0.002939090123217941,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002724098798733897,0.010622096336152496,269.78128023752015,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
255.0,21.3,6.675528156323269e-65,2.225176052107756e-65,3.066829073293594,4.601601273309162e-15,0.0222183466065296,0.1267213993728437,90.83096387517882,4.8621296735817474e-14,0.00019315465199835837,0.0010894937248628203,3.1002451311063504e-13,0.0004889501810586947,0.0038430679796701023,4.159088999706834e-15,3.4877757724946415e-14,3.4877757724946415e-14,0.000251254464347889,0.0019302130679337507,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002725433228570999,0.010622096336152496,269.76107019219535,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
258.0,21.3,9.27093603040043e-76,3.090312010133477e-76,3.0419497919209095,-2.565866172087639e-14,0.013786264743435984,0.07689117478681236,90.83812068882641,0.0,0.00011991470028970401,0.0006643206462404075,0.0,0.00030355113796973524,0.0023433172174733867,0.0,0.0,0.0,0.00015598435490429344,0.0011769506913248927,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.0027262428236286794,0.010622096336152496,269.7488106011313,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
261.0,21.3,1.742499142542807e-87,5.80833047514269e-88,3.017268252377138,-3.3874650839663845e-14,0.007931730847765087,0.043326918645087774,90.84214508551551,0.0,6.901734805304233e-05,0.0003755787073288855,0.0,0.0001747099770965537,0.0013248121315827368,0.0,0.0,0.0,8.977737080816644e-05,0.0006653979847521925,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002726698178180176,0.010622096336152496,269.7419158211265,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
264.0,21.3,4.4323352094698817e-100,1.477445069823294e-100,2.9927848307267864,-3.824805064630821e-14,0.0042846739463600755,0.02295217872925449,90.84426986235721,0.0,3.729166867706214e-05,0.00019936381686396477,0.0,9.43998395222982e-05,0.000703233697827114,0.0,0.0,0.0,4.850878889613194e-05,0.0003532050123853889,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002726938624224522,0.010622096336152496,269.7382752644582,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
267.0,21.3,1.5258212495665546e-113,5.086070831888515e-114,2.9684990033241214,-4.0713485228721304e-14,0.0022183401666965906,0.011663646673581718,90.8453450678527,0.0,1.9309960513794336e-05,0.00010142507474382413,0.0,4.8881083586515064e-05,0.0003577656742655544,0.0,0.0,0.0,2.511828597073353e-05,0.00017969080520526784,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002727060305744157,0.010622096336152496,269.7364329486561,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
270.0,21.3,7.108627479509973e-128,2.369542493169991e-128,2.9444097234303763,-4.153371486846553e-14,0.0011217196748086941,0.005791964770934645,90.84587647842795,0.0,9.764929924039614e-06,5.0395467255131425e-05,0.0,2.47188675239632e-05,0.0001777644075491067,0.0,0.0,0.0,1.2702164882262828e-05,8.928366198045794e-05,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002727120447737788,0.010622096336152496,269.7355223816767,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
273.0,21.3,4.482072626269979e-143,1.4940242087566595e-143,2.9205156717660192,-4.0437496073856236e-14,0.0005610810976880784,0.002846044059898675,90.8461363028906,0.0,4.88457296012317e-06,2.4770516739988528e-05,0.0,1.2364769931955492e-05,8.73752437035085e-05,0.0,0.0,0.0,6.353824512983308e-06,4.388494767789297e-05,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.002727149853659429,0.010622096336152496,269.73507717032925,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
276.0,21.3,3.824573918200551e-159,1.274857972733517e-159,2.8968153981799625,-3.515347951964569e-14,0.0002796563808888935,0.0013937999446106213,90.84626289941558,0.0,2.434634799126341e-06,1.2132686849715406e-05,0.0,6.163015560478142e-06,4.279670389600146e-05,0.0,0.0,0.0,3.166958993782961e-06,2.1495002836677487e-05,0.009470873886712758,14.313681911305107,10.2720581021124,57.64193503027373,43.480251434225934,0.01734848074539477,0.022998947039502157,0.00272716418147639,0.010622096336152496,269.734860245052,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
279.0,22.4,4.41670369736493e-176,1.47223456578831e-176,2.868220938933533,-2.541630781126604e-14,0.00013595448248794682,0.0006662448488588214,90.84632260229336,0.0,1.1759586600026696e-06,5.7624744953760985e-06,0.0,2.9768125891719763e-06,2.0326488084760557e-05,0.0,0.0,0.0,1.5296802854986024e-06,1.0209148819108966e-05,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.003323135357286478,0.011248381443179776,269.734757942917,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
282.0,22.4,6.902787544181642e-194,2.3009291813938808e-194,2.8399087024664986,7.169972805185947e-15,6.630364644291754e-05,0.00031951447799777663,90.84635103376894,7.731814349977224e-14,5.735058044463588e-07,2.7636291247366475e-06,4.930045350986479e-13,1.4517681247700042e-06,9.748394464866149e-06,6.613831010203528e-15,5.5463010198597846e-14,5.5463010198597846e-14,7.460130636553331e-07,4.8962127360216335e-06,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.003323139278276924,0.011248381443179776,269.7347092249304,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
285.0,22.4,1.4600300180595702e-212,4.866766726865234e-213,2.8118759207133004,2.0649362072539508e-13,3.247043819950734e-05,0.00015388463809541293,90.84636463115767,2.226745321428913e-12,2.808597260879422e-07,1.3310403164575106e-06,1.419842086582672e-11,7.10966122234332e-07,4.695096725290355e-06,1.9047686082550017e-13,1.5973223474055046e-12,1.5973223474055046e-12,3.653407220848115e-07,2.3581516388233006e-06,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.0033231411534971403,0.011248381443179776,269.73468592547965,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
288.0,22.4,4.179363054855387e-232,1.3931210182851288e-232,2.7841198435279626,2.862000855556883e-13,1.597537729099278e-05,7.446463521008692e-05,90.84637116501162,3.086268230756568e-12,1.3818244984108762e-07,6.44093972444993e-07,1.9679006316264573e-11,3.4979397684663593e-07,2.271969874552089e-06,2.6400086197677386e-13,2.2138882105797626e-12,2.2138882105797626e-12,1.7974693882804637e-07,1.141115891004535e-06,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.003323142054583398,0.011248381443179776,269.73467472956173,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
291.0,22.4,1.6190842563932604e-252,5.396947521310868e-253,2.756637743516455,3.5184503287974707e-13,7.898192953972273e-06,3.6212185589696875e-05,90.84637432032635,3.794157311346979e-12,6.831714713158079e-08,3.132243097259543e-07,2.4192727304390898e-11,1.729374939397463e-07,1.1048639268791112e-06,3.2455403282479247e-13,2.7216818217439736e-12,2.7216818217439736e-12,8.886655346238896e-08,5.549271574773782e-07,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.0033231424897341303,0.011248381443179776,269.73466932285237,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
294.0,22.4,8.48867363562172e-274,2.829557878540573e-274,2.7294269182743864,2.0577716773262235e-12,3.924396250976699e-06,1.7699779237027783e-05,90.84637585188582,2.2190193760578823e-11,3.394493196790845e-08,1.5309793247516968e-07,1.4149157834752338e-10,8.592793629363363e-08,5.40035934693522e-07,1.8981597975974858e-12,1.5917802564096367e-11,1.5917802564096367e-11,4.415537296505216e-08,2.712375695182822e-07,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.0033231427009521378,0.011248381443179776,269.73466669848744,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
297.0,22.4,6.023116445362128e-296,2.007705481787376e-296,2.702484690820531,2.3556088006867187e-12,1.959942325588276e-06,8.696552636712718e-06,90.8463765991958,2.5401951191081348e-11,1.6952956021771095e-08,7.522270948295433e-08,1.6197074283857444e-10,4.29145807805629e-08,2.653397441039576e-07,2.1728950657971392e-12,1.822170856933961e-11,1.822170856933961e-11,2.2052308035530084e-08,1.3326910796816598e-07,0.010157784402346992,15.351835173604712,11.017077496515496,61.82263174183593,46.63381912922951,0.016175306224035933,0.02144366510555024,0.003323142804013974,0.011248381443179776,269.7346654179533,0.008712805077532427,13.167984488735446,9.449860811086884,53.028152440627586,40.0,11.690371795180313,1.3940488124051895,1.3940488124051895,0.7687610745531466,0.5644422074238149,lhs_07,25170,ok,optimal
