batch,state,t,mu0,betaG0,betaF0,Kn0,Kg0,Kf0,Kig0,Kie0,Kd0,Yxn,Yxg,Yxf,Yeg,Yef,m0
25086,E,174.0,-3.0425335600757623e-06,0.002937698431624695,0.012504659042100809,2.0972319825965786e-06,-2.1357713484423753e-05,-0.00010924592568582926,1.081899963941227e-05,4.664647539444038e-05,-9.070166996475619e-10,-0.00012059655291786467,0.0010236620259393642,0.0010007878290521626,0.06457687230734133,0.0665966306424673,-0.31884085798036044
25086,E,192.0,-7.39716100121813e-06,0.0029271456280893057,0.011300930251570281,7.567149775286989e-06,-2.132393515886051e-05,-0.00010894609699376878,1.0797101089895681e-05,4.520189639567722e-05,-9.242914579834693e-10,-0.00016203609780348184,0.0010237379274084268,0.0010008961582879182,0.06460246000880167,0.06731549317196855,-0.3190133323552194
25086,E,198.0,-7.4042688466562086e-06,0.002927128181016309,0.011295615163331125,7.57606480686755e-06,-2.132387984907099e-05,-0.00010894554698974997,1.0797065377483212e-05,4.519866949272741e-05,-1.7264650764540615e-09,-0.00016284492662971183,0.001023738052257224,0.001000896335946729,0.06460251218904074,0.06731943991055858,-0.3190138716784085
25086,E,216.0,-7.405099504166306e-06,0.0029271262057952514,0.011294999603652888,7.577455608687616e-06,-2.1323873603944954e-05,-0.00010894548201255091,1.0797061390485931e-05,4.519830708542958e-05,-9.341233683129486e-10,-0.00016297843310893314,0.0010237380665444784,0.0010008963562800797,0.0646025184839606,0.06731992895206888,-0.31901395407831806
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.27813452624762686,-9.606692907005693e-17,-9.606692907005693e-17,-0.35427358281173493,-2.882007872101708e-18,-2.882007872101708e-18,0.0,-5.403764760190702e-19,0.0,2.136591890605824e-05,0.0,-2.701882380095353e-17,4.411236538931187e-17,8.822473077862374e-17,4.323011808152562e-15
25150,X,24.0,0.3688720850226168,1.909810549912732e-13,-8.67292235644474e-13,-0.5776859584698157,-2.2825502347045526e-15,-7.377940152580373e-16,-4.831721747861493e-15,7.003279129207151e-16,0.0,0.010765952592312084,7.943534197480337e-15,6.538555359830753e-15,-9.987039524140206e-14,3.3101918988139626e-13,3.76188487545436e-11
25150,X,30.0,0.525647354752368,9.683546450261739e-14,-3.2432195254051217e-13,-1.605203029933466,-1.0144667709798012e-15,-4.380651965594596e-16,-2.4030043332373552e-15,4.106861217744934e-16,0.0,0.018121748592739538,2.37765649448391e-15,1.7292047232610259e-15,-5.187614169783076e-14,1.0410518231877601e-13,1.876187124738212e-11
25150,X,48.0,5.189966766258441e-06,-2.154742792269749e-11,0.0,-2.654421797242462e-05,0.0,0.0,0.0,-1.2120860507698153e-13,0.0,0.019020543852691595,1.0807529520381412e-16,0.0,9.894227107361095e-12,-3.5289892311449496e-16,0.0
25150,X,54.0,8.978113156462524e-08,-2.961628142914971e-11,-3.304702360009959e-13,-4.7415723823958416e-07,-2.3056062976813664e-17,2.3056062976813664e-17,-4.6751057066874616e-18,-1.6658726002715897e-13,0.0,0.019020545946974214,0.0,1.0807529520381412e-16,1.3598960002217063e-11,1.5174653693923282e-13,1.729204723261025e-14
25150,X,72.0,2.0431994809265058e-10,-7.613111994943873e-12,-4.091682642951865e-12,1.5528258414884003e-11,1.081329353612561e-14,1.081329353612561e-14,2.023526003025534e-13,-4.2819431959751126e-14,0.0,0.01902054597320468,5.068731345058881e-14,5.068731345058881e-14,3.4954638334490723e-12,1.724617037260537e-12,-7.565616505211636e-10
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-0.22959195097870932,3.9035647535024694e-16,0.0,0.29244252468514437,0.0,0.0,-1.1872958020115656e-18,0.0,0.0,0.0012856860925107621,0.0,0.0,1.7924532031388897e-16,8.962266015694449e-17,4.3915103476902786e-15
25150,N,24.0,-0.3044931630908927,-1.5797238611830308e-13,7.157612927941692e-13,0.4768629340897117,1.8749919388659282e-15,6.015454278346579e-16,3.988293562429007e-15,-5.785643339708985e-16,0.0,0.0003021855168115418,-6.595842690183253e-15,-5.430205470942806e-15,8.252286504763654e-14,-2.7329590002421246e-13,-3.10426946222832e-11
25150,N,30.0,-0.43390658230235984,-8.007187200621941e-14,2.6756496657288493e-13,1.3250483509956046,8.241401085832089e-16,3.564442565541943e-16,1.9854554049138408e-15,-3.385580008672474e-16,0.0,0.0002266235388958357,-1.9212857771144976e-15,-1.4546878026724053e-15,4.291805138265679e-14,-8.589211692791166e-14,-1.5486661241129767e-11
25150,N,48.0,-4.284166411761216e-06,1.7786926386698115e-11,5.767438597072317e-19,2.1911478897988445e-05,1.828790841253365e-21,8.320300315931338e-22,4.507660472686809e-21,1.0005146259425392e-13,0.0,8.182179351611926e-10,-3.9099565636291245e-21,-2.8498511857079226e-21,-8.167466353605322e-12,-1.7647589450745688e-19,-3.529391820676126e-17
25150,N,54.0,-7.411170908103473e-08,2.444686845244043e-11,2.7317094387102967e-13,3.914030371861361e-07,2.3743306663934727e-23,1.2018890190011974e-23,5.530767275487491e-23,1.375136368048423e-13,0.0,1.0884976654120112e-11,-3.2514806151518343e-23,-1.8251235528446617e-23,-1.122560306981203e-11,-1.254358632943784e-13,-4.123450007793809e-19
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.012128457445990032,-0.009624251870874559,3.269319628265603e-05,0.015355116922342335,3.124980513162906e-05,-1.0152747355049532e-07,1.2531659444299537e-07,-9.825171153231338e-06,0.0,-8.516242094188755e-07,0.00027321389280007396,3.1521166451546e-08,0.004644964048378164,2.0160820463827846e-07,-0.003350432153432303
25150,G,24.0,-0.11585508173767241,-0.09498714038666067,0.0024768284053881123,0.2218213984339381,0.0003536673564919316,-8.147044012921901e-06,9.076427820553185e-06,-0.0001296402950501605,0.0,-0.0006118489749844937,0.00196306026879819,3.3323848785317656e-06,0.04830870502673061,2.7222063416799082e-05,-0.037550635992277724
25150,G,30.0,-0.12973537537328572,-0.1389615986028235,0.005259666475294248,0.2752381946840999,0.0005626640689745817,-1.7744133284933876e-05,1.8788857571977546e-05,-0.00021359818896159494,0.0,-0.00118822225895296,0.003186911738390349,8.497369409741639e-06,0.07225391058544582,7.704705518680103e-05,-0.05821714625616004
25150,G,48.0,-0.08945805166613083,-0.22869642574349822,0.015261953196151905,0.18639929141573316,0.0011962822442036403,-5.506852761995264e-05,5.035125355676207e-05,-0.00044407103418503554,0.0,-0.0021832801044280713,0.002858608161504562,3.0669418459787716e-05,0.12263409684338289,0.0004350895480677879,-0.10841494461890988
25150,G,54.0,-0.0786646961297929,-0.23930005805206822,0.01768621381452088,0.16369625365331386,0.001389453887458938,-6.542892716734676e-05,5.665838667750144e-05,-0.0004874097789262489,0.0,-0.0023051535316226416,0.0026316389465078217,3.7920255946077005e-05,0.1275500740478385,0.000621627153746885,-0.1172984332703572
25150,G,72.0,-0.04523705684859363,-0.20149332198427644,0.018247016607205603,0.0932398310098754,0.0015829799827340547,-7.327873812497966e-05,5.311966901245427e-05,-0.00046031036071691463,0.0,-0.0019622211885964636,0.0016745698750183745,4.8452343665999836e-05,0.10024935041144782,0.0011701419862760463,-0.10608027620550646
25150,G,102.0,-0.005101351267159541,-0.04778415155358949,0.0026631138862145947,0.010239914695173045,0.00040804313016666875,-1.2083059700097585e-05,7.432484700192651e-06,-9.446746396199059e-05,0.0,-0.0004382049508303801,0.00020436732862802288,1.823468911969185e-05,0.02202978539691256,0.000938729190851435,-0.022506661308252733
25150,G,120.0,-0.0008832592250064729,-0.01193467498478919,-0.0002483521538611229,0.001768490255195044,9.10563983592951e-05,3.495583996707872e-06,5.125864026230288e-07,-2.1793736664367324e-05,0.0,-0.00011158479358957849,3.525691208268968e-05,8.615519955470747e-06,0.0055922831937570945,0.0006191355028246576,-0.007429260793709533
25150,G,126.0,-0.0004834108861307636,-0.006865427459253097,-0.0004213347603436929,0.0009676611379312459,4.878858571400938e-05,5.7760356865968824e-06,-1.567698950049342e-07,-1.2880176845977619e-05,0.0,-6.778777857872908e-05,1.8581666056051666e-05,7.044967901625116e-06,0.0032944309142387764,0.00039981704038953743,-0.005584385596160936
25150,G,144.0,-2.2428582022188626e-05,-0.00048354092581814195,-8.077174058321464e-05,3.8849465070367356e-05,1.3449216457552579e-06,8.776805647003001e-07,-7.613680125898131e-08,-1.5816562435289274e-06,0.0,-1.338111243779911e-05,5.981313449629924e-07,5.574122398154781e-07,0.0003503367738682429,5.6066403119573416e-05,-0.0006045266247573019
25150,G,150.0,-3.0535494243338993e-06,-8.406573365630375e-05,-3.335396067857305e-05,5.1123531902623255e-06,1.8256049972741747e-07,1.3926220433280728e-07,-1.0705606481584356e-08,-4.7144241656169954e-07,0.0,-7.175054503852975e-06,7.814308484851659e-08,7.4114577458556e-08,8.270041280438313e-05,2.3502310738484138e-05,-0.0001093305974335819
25150,G,168.0,-4.98447419539905e-09,-1.6491494746455195e-07,-2.132282567996923e-07,8.298007216836466e-09,3.3519397038061394e-10,2.3445588310599985e-10,-1.7526543125610537e-11,-1.237982320151672e-09,0.0,-3.1701242106879877e-07,1.277146626417654e-10,1.2131427314300389e-10,1.871971397952141e-07,1.5624358474379155e-07,-3.7613093470298766e-07
25150,G,174.0,-5.710426139005241e-10,-1.980992215316461e-08,-2.4619731275618147e-08,9.507088680304886e-10,4.0398161799798054e-11,2.654685434524007e-11,-1.9887210812826757e-12,-1.4622392619937267e-10,0.0,-5.411823882576647e-08,1.4711824164258996e-11,1.3848748722365181e-11,2.3013626824977377e-08,1.8531402781284408e-08,-5.4695452658880016e-08
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.007054688112525949,-1.3898163506979702e-06,-0.003600500390195541,0.008947382678988454,4.507063259317623e-09,1.1207234472090525e-05,-1.3782105801775958e-05,-3.6895602854492523e-06,0.0,-5.110457908256064e-07,9.71329965168189e-07,0.00027017951679205485,1.656145923765681e-05,0.0017280573524233217,-0.0034850474494222505
25150,F,24.0,-0.056809672216175666,-0.000811374361698593,-0.04101634162871754,0.10880771409280982,2.9581775436569756e-06,0.0001369387196284062,-0.0001479485710477962,-5.86780426323616e-05,0.0,-0.00036985143244955173,8.566611718083023e-05,0.0019709603050937215,0.0017614448955903703,0.020158762886333444,-0.04381386127730517
25150,F,30.0,-0.07101806945517451,-0.0028662030494969667,-0.06512679685000139,0.1561097657284495,1.1167846842340267e-05,0.00022610254015179398,-0.00022565737795932027,-0.00010889877903551133,0.0,-0.0007601137321633491,0.00020956309433906888,0.003236115809800777,0.004584836837529289,0.03244915673309745,-0.07373064611010892
25150,F,48.0,-0.0673502888948383,-0.021067023913524285,-0.13830177844467773,0.14294409449167425,9.938797162697877e-05,0.0005339435145847982,-0.0004169958505652092,-0.00033034626975670945,0.0,-0.0018124262592157199,0.0007082033236694461,0.0032352834460656478,0.022886635609115146,0.07167595602210441,-0.18518257952900108
25150,F,54.0,-0.06851062206051917,-0.03129314438901631,-0.16174186962619466,0.14533052176508493,0.00015878651355779675,0.0006576076154509896,-0.00045738064649523144,-0.0004216844435782615,0.0,-0.002193552802143322,0.0008841273448466152,0.0031830891861254523,0.031830411173139915,0.08482188371587215,-0.22781274358921796
25150,F,72.0,-0.07026191800064228,-0.06648052450382949,-0.21991259102696128,0.1486081327396404,0.00042373570143320526,0.001039934926796993,-0.0004995609904309012,-0.0007095679014670971,0.0,-0.0032472168807798746,0.0013455289820895457,0.002973830444972282,0.05947472609211758,0.1188019162930203,-0.35673775522797024
25150,F,102.0,-0.04777508516813348,-0.07017546642950524,-0.2206800432063898,0.09980587309538218,0.0005292706120202456,0.001607280743866311,-0.0003224363577548704,-0.0008128159358079915,0.0,-0.0032624021968845787,0.001201247949235294,0.0019682991133541964,0.060444040336097876,0.11207784223182779,-0.44401595129619914
25150,F,120.0,-0.020388557984464418,-0.03344432890500233,-0.12518301241000665,0.04174980791264165,0.0002488670310594825,0.0010577658306240056,-0.0001341931998177505,-0.0004503819489224735,0.0,-0.0018978015943724193,0.0005448492955925064,0.0008420578390913674,0.02941349760016351,0.058376695592072474,-0.27978530067705826
25150,F,126.0,-0.012832687040576253,-0.02197902683659289,-0.09076474552369024,0.026053370407268208,0.00016263683524547315,0.0007391819936578046,-8.369237227720933e-05,-0.00031363971330937516,0.0,-0.0014160296201569398,0.0003465920433875304,0.0005270787708122662,0.01942912495943299,0.04140238005530953,-0.20908287588329022
25150,F,144.0,-0.0006504604051607068,-0.0018428051462460928,-0.020505291536050182,0.001126637666567065,8.324093895463418e-06,5.586820052903445e-05,-4.1461401382991954e-06,-4.6329491677194804e-05,0.0,-0.0004135382976958078,1.4782091705150931e-05,2.1631664624066638e-05,0.002038409898604262,0.009264025110485645,-0.01930463498828291
25150,F,150.0,-8.857114711111598e-05,-0.00030687737380943197,-0.009484148903172977,0.00014825301501545567,1.110327124440271e-06,9.155702052767557e-06,-5.688532910226984e-07,-1.3918912051128304e-05,0.0,-0.0002347942529538753,1.9428068451603285e-06,2.8386605085990445e-06,0.00045894714952721306,0.004283867248445158,-0.0034670608458749817
25150,F,168.0,-1.445836040828099e-07,-5.23263165338309e-07,-7.347014002157758e-05,2.4063607343626205e-07,1.8048453420539963e-09,1.7373127567288478e-08,-9.293841600797032e-10,-3.660520297872636e-08,0.0,-1.0848579121763526e-05,3.1807595128595842e-09,4.632730900872495e-09,9.267802764792497e-07,3.326094553152378e-05,-1.1845724276457757e-05
25150,F,174.0,-1.656532950801237e-08,-5.98925669894958e-08,-8.892631437005919e-06,2.757290793871609e-08,2.063608482734468e-10,2.0699318228543343e-09,-1.06481883344666e-10,-4.323821673609835e-09,0.0,-1.8527511030189217e-06,3.65560553031672e-10,5.320370464250783e-10,1.0982858111064581e-07,4.094462314532518e-06,-1.7216920376152786e-06
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,0.00395341523695697,0.0034021213089462043,0.001276694821696061,-0.00498993448439691,-1.1046636128388631e-05,-3.974036189784989e-06,4.886910593462613e-06,4.792752946110152e-06,0.0,2.652321056459443e-07,-1.7944181513721917e-07,5.292978228054861e-08,-3.058769230655042e-06,3.3857025355302285e-07,1.5208860642497288e-06
25150,E,24.0,0.0561087755126791,0.03386290973027862,0.013800153033651508,-0.1086719840872865,-0.00012605990358009487,-4.61169021786811e-05,4.972772475680386e-05,6.681542605627708e-05,0.0,0.00023518549010716027,-1.3347692793632427e-05,4.7508250051427e-06,-0.00027272319495319085,3.9789626636642215e-05,0.00012520649940729223
25150,E,30.0,0.06419753049356643,0.050140716762410886,0.021443294624463358,-0.13332432539239697,-0.00020286624153888859,-7.462766175470795e-05,7.409914541207531e-05,0.00011445889586328185,0.0,0.0004972702806115187,-2.853661366070567e-05,1.1958720121120684e-05,-0.0006135896271881864,0.00011141623274625451,0.0002463246726802657
25150,E,48.0,0.053846745465754825,0.08837027459050253,0.04409045256400875,-0.11307350384020595,-0.00045838484333490353,-0.00017158248486320879,0.00013140584945728502,0.0002751546799057007,0.0,0.00118911032313573,-5.132130835871187e-05,4.401219928172685e-05,-0.0011870187899708532,0.0007099288439245716,-0.00038211841878267166
25150,E,54.0,0.05044760757044697,0.09577780962177082,0.051620884427747996,-0.10590442505287888,-0.0005479175615910791,-0.00021216926074320983,0.00014362752076834656,0.0003231558943056299,0.0,0.0013591254416980803,-3.40574571836404e-05,6.011366676300983e-05,-8.469642346887435e-05,0.0011621730195827589,-0.0020127464897078777
25150,E,72.0,0.039261845624099685,0.0950104900919024,0.07223961553890713,-0.08217996102916605,-0.0007111532604707499,-0.0003462069650004951,0.00015997876124915894,0.00041660290594450623,0.0,0.0015879273759747223,0.00013906035719891326,0.0001312024012956896,0.011430288252462416,0.003956528868264045,-0.017309731962225176
25150,E,102.0,0.017048193341315535,0.042042726985702744,0.07809278573796467,-0.0354214064239273,-0.0003339873403239684,-0.000571263152116945,0.0001128515042342172,0.00032452175908316935,0.0,0.001010091395821773,0.0007098173418728008,0.000501003287338463,0.04591842398362132,0.026590094433203135,-0.1136833105326799
25150,E,120.0,0.0058343075138326565,0.01637177394893004,0.045533603502878786,-0.011821296751380937,-0.00012295092399106918,-0.00038438123246056874,4.84389680802982e-05,0.00017093707545174424,0.0,0.00039819821964201817,0.001002165358413444,0.0009040023616612725,0.06378519504513813,0.0505244946747965,-0.2325217742078142
25150,E,126.0,0.0030857537652368614,0.010655236311362622,0.0342324157988846,-0.00613465171715109,-7.8833902255088e-05,-0.0002786138314722414,3.124888076766058e-05,0.00012161255510682715,0.0,0.00022545624759632893,0.0010759729037022655,0.001012773552196685,0.06807244406216043,0.05695318866886911,-0.2743763726392238
25150,E,144.0,9.866715141243377e-06,0.003825685484384132,0.014598244928094993,1.5304209978713733e-06,-3.1428218047147075e-05,-0.00012786104123630525,1.2000022801623918e-05,4.830839590320882e-05,0.0,-9.587028218056623e-05,0.0011571387371506778,0.0011317401107192786,0.07339496964613129,0.0675920774950995,-0.3371042484980527
25150,E,150.0,-3.212811020104032e-05,0.0036634966042391284,0.012444769210278598,7.238055823785623e-05,-3.0848580805072914e-05,-0.0001244954007079535,1.173461831518663e-05,4.396536022493988e-05,0.0,-0.00014383236065776327,0.001158059222232291,0.0011330736563180783,0.07359596625329662,0.06874897827222501,-0.33858107003229243
25150,E,168.0,-3.817575878722322e-05,0.0036378364676963783,0.011371506825782387,8.246173825874394e-05,-3.076532643187595e-05,-0.0001239561189692567,1.1696285259945374e-05,4.287887720881238e-05,0.0,-0.00018565590048597822,0.0011581904982978393,0.0011332636093954553,0.07363449306901851,0.06932355032529171,-0.3388671152775879
25150,E,174.0,-3.8183857483140804e-05,0.003637800809436198,0.011368179564579757,8.247521776214912e-05,-3.0765213427277155e-05,-0.00012395530502679107,1.1696233936154417e-05,4.287705969172586e-05,0.0,-0.00018629857733828688,0.001158190675399218,0.0011332638648852338,0.07363455080629198,0.06932533981444365,-0.3388678813423775
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,0.2651013341273265,1.1230530567482253e-16,-1.1230530567482253e-16,-0.2720785476987658,-3.3691591702446757e-18,3.3691591702446757e-18,-6.831684698029083e-19,-6.317173444208767e-19,0.0,2.2143353369141634e-05,0.0,0.0,5.1568762809867503e-17,-5.1568762809867503e-17,2.526869377683507e-15
25170,X,18.0,0.6034871667276009,0.0,1.1230530567482253e-16,-0.7043246985030777,-3.3691591702446757e-18,-6.738318340489351e-18,0.0,0.0,0.0,0.00014353580144457772,-3.1585867221043855e-17,1.5792933610521927e-17,0.0,0.0,2.526869377683507e-15
25170,X,36.0,0.0847475769073553,4.838112568471355e-13,1.6127041894904515e-13,-0.05840688941477482,-3.2465217764477697e-14,-6.276743534165832e-14,1.8226934774341595e-15,3.7524010258600077e-16,0.0,0.006296876497501854,-2.92421958732424e-13,-1.6235135751616538e-13,2.0998800216178047e-13,-1.9070128487089e-13,-2.097301583477311e-12
25170,X,42.0,0.3942103562935991,3.660434211042896e-11,2.2782254309194497e-11,-1.0785018338394323,-1.854061768022326e-12,-3.750049352759177e-12,1.4944993445408422e-13,6.002830893624939e-14,0.0,0.009666348928454763,-1.6818147688782568e-11,-1.1213235550408334e-11,2.0540457052323943e-11,-2.0291276790426663e-11,-3.3068634171868517e-10
25170,X,60.0,1.3787547181982635e-05,1.7968848907971605e-15,1.7968848907971605e-15,-7.114834121288618e-05,-8.085982008587222e-17,-1.7519627685272313e-16,8.1980216376349e-18,5.053738755367014e-18,0.0,0.01089839920236985,-7.580608133050525e-16,-5.685456099787893e-16,1.44392535867629e-15,-1.23765030743682e-15,-2.0214955021468055e-14
25170,X,66.0,2.6791212594419673e-07,0.0,-7.591838663618003e-14,-1.534675336842863e-06,-1.3476636680978703e-17,-4.042991004293611e-17,0.0,-4.295677942061962e-16,0.0,0.010898405948091331,-1.8951520332626312e-16,-1.8951520332626312e-16,6.1882515371841e-16,-2.0627505123947001e-16,1.7283786543355187e-12
25170,X,84.0,-1.0705416788367087e-08,4.492212226992901e-16,-1.0837407192631204e-08,4.493770957252484e-07,-2.6953273361957405e-17,2.870068237495014e-10,2.732673879211633e-18,-7.146633478649645e-12,0.0,0.010898405879983555,-1.2634346888417542e-16,-1.8951520332626312e-16,-4.392961588002573e-09,4.9763051638822304e-09,2.85865541295536e-08
25170,X,108.0,-1.0705416788367087e-08,0.0,-1.0837437739674349e-08,4.4937711594020343e-07,-1.3476636680978703e-17,2.870068102728647e-10,2.732673879211633e-18,-7.146802778897949e-12,0.0,0.01089840587998355,-1.2634346888417542e-16,-1.2634346888417542e-16,-4.392961381727522e-09,4.976318778035612e-09,2.8587221223069307e-08
25170,X,114.0,-1.0705416788367087e-08,0.0,-1.0837430552134785e-08,4.493770957252484e-07,-1.3476636680978703e-17,2.870068102728647e-10,5.465347758423266e-18,-7.146764875857284e-12,0.0,0.01089840587998355,-1.8951520332626312e-16,-2.5268693776835084e-16,-4.392961381727522e-09,4.976318778035612e-09,2.8587069610906647e-08
25170,X,138.0,-1.0705416788367087e-08,4.492212226992901e-16,-1.0837432798240898e-08,4.4937711594020343e-07,-2.6953273361957405e-17,2.870068102728647e-10,2.732673879211633e-18,-7.146777510204172e-12,0.0,0.010898405879983555,-1.2634346888417542e-16,-1.8951520332626312e-16,-4.392961588002573e-09,4.976318778035612e-09,2.858711004081669e-08
25170,X,156.0,-1.0705416788367087e-08,0.0,-1.0837437290453125e-08,4.4937711594020343e-07,-1.3476636680978703e-17,2.87006796796228e-10,2.732673879211633e-18,-7.146800252028572e-12,0.0,0.01089840587998355,-1.2634346888417542e-16,-1.2634346888417542e-16,-4.39296117545247e-09,4.976318778035612e-09,2.8587221223069307e-08
25170,X,162.0,-1.0705416788367087e-08,4.492212226992901e-16,-1.0837433696683344e-08,4.493770957252484e-07,-2.6953273361957405e-17,2.870068237495014e-10,0.0,-7.14678003707355e-12,0.0,0.01089840587998355,-1.8951520332626312e-16,-1.2634346888417542e-16,-4.39296117545247e-09,4.976318778035612e-09,2.858713025577171e-08
