batch,state,t,mu0,qN,qXG,qXF,betaG0,betaF0,qEG,qEF,iG
25086,F,144.0,-266.839395580973,2890.853688588481,-8.196683007437144,-15.527001397046547,36.211880015050085,24.134565996931823,-37.40298197802487,-83.36251524069075,525.537656054457
25086,F,150.0,-269.0458785157041,2911.017175837977,-8.230461579341153,-15.151981210827614,37.53422758872956,25.468679816959124,-38.39060922923873,-84.68974723303326,506.32299049245455
25086,F,168.0,-263.3429469507467,2814.532658477563,-7.980722390195538,-13.741397446111137,39.60579699663267,28.323559726126167,-39.38144278597973,-84.76492953787522,439.4491001339643
25086,F,174.0,-256.66445673428393,2722.0332986360295,-7.765369282864754,-13.12802549735359,39.49369413699368,28.7322775302311,-38.9394905213566,-83.17104681058203,413.19959584511577
25086,F,192.0,-222.00995961778258,2271.6781672001516,-6.680271792551373,-10.756556908157577,36.1712840180107,27.65529170878765,-35.03694029945401,-73.37526238029926,321.95162833421557
25086,F,198.0,-200.30528960432306,2015.8541905016375,-5.936449793142451,-9.401298302985417,32.882686645070095,25.52678669718807,-31.76555860934428,-66.9131501375833,275.9861730927053
25086,F,216.0,-146.5812684029271,1386.6390965933408,-4.10355006060481,-6.198310678929175,24.248711681979156,19.52506486847744,-23.646025050940658,-51.222095376628864,171.73448373294272
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,15.121232989067789,-3.7286064332187134,0.008852315295015956,-0.002755798176323765,5.810666374535428,2.7203302185285727,0.011886677404458488,-0.0017199029493802913,-24.434803623537896
25086,E,24.0,57.289574744012185,-176.8063898771814,0.062344616662102226,-0.01976501345168913,16.06506672022565,7.731740978622261,0.09189179207630872,-0.013838166480020883,-67.80684102717198
25086,E,30.0,84.93565340403141,-412.1121147968836,0.11948024631891485,-0.04428673743461786,22.739407761289673,11.303906447865414,0.18005074980700886,-0.03249199427632699,-96.13991742944775
25086,E,48.0,142.39777475189877,-1181.6518369888904,0.25308789402345155,-0.14529319712863753,40.44218146311847,22.093177746798798,0.4777434442083442,-0.15513545108910032,-170.39766818981045
25086,E,54.0,157.63667053898578,-1388.5595426259881,0.2548240703248439,-0.1813394184466688,45.096344440631945,25.389165731475195,0.4930254117296506,-0.21973071585198323,-189.1442909435663
25086,E,72.0,193.19559452529302,-1868.6380974989722,0.149978812316931,-0.2847869884448073,56.0179697215221,33.995954986187165,0.05418420443697685,-0.4635746069581081,-231.00949389892742
25086,E,102.0,225.47278521097695,-2314.84662924589,-1.263398758496237,-0.6034358591762157,70.90766573474866,50.781574037718514,-7.822012167272554,-1.524860752816492,-268.75579527722465
25086,E,120.0,218.7251253827499,-2256.6083922005178,-3.172402768967686,-0.9215916760894061,78.33119462643262,62.161031403032105,-18.81832853367497,-2.8621710803558478,-276.0743057304264
25086,E,126.0,212.08529501176284,-2186.692526809928,-3.9854367480813835,-1.0685883016634534,80.59961710342975,66.23971908102607,-23.21237042523248,-3.547762938311723,-275.46964405297285
25086,E,144.0,187.01750035842343,-1926.5720937863255,-6.274400070125807,-1.6010650863620413,85.99495718706756,78.16569219699684,-35.851054919376494,-6.355669749799084,-267.8807618061167
25086,E,150.0,178.10564686237907,-1835.951168686972,-6.898169452227876,-1.8261878977767765,87.33631132555419,82.02852583947275,-39.7623896351131,-7.68366422144415,-262.24363457072775
25086,E,168.0,152.38611797686457,-1566.685402153758,-8.245319017774477,-2.648591650213916,90.27270961358622,92.45786770244418,-49.927631025279446,-13.067691410345743,-235.57573952737363
25086,E,174.0,143.60699187369664,-1469.1880668718288,-8.585177432422597,-2.9979148852845583,91.14207195500624,95.65556408761651,-52.89907281364393,-15.502833038720253,-223.1290203280988
25086,E,192.0,114.60958666601215,-1132.9579939318276,-9.546559333671212,-4.330284939257467,94.42194244671818,104.72135501654883,-60.98096283806744,-24.7446014242086,-176.33882833984595
25086,E,198.0,100.55698498800616,-973.8224078748362,-10.018697387394582,-5.083809809988793,96.53685997374195,108.37597505758117,-64.15859642434886,-29.533567863255094,-151.7439881080115
25086,E,216.0,67.74449866647349,-607.0661886381243,-11.131302342903382,-6.860211088124402,101.83282868065699,116.36153947762833,-71.22603010635038,-40.41322475695241,-95.70438485369277
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,2.9138645732134174,-0.37061413528091725,0.0,0.0,7.025559925063484e-16,0.0,5.146231343245525e-16,0.0,0.0
25150,X,24.0,11.727576027859286,-126.99304642438422,4.440892098500626e-13,4.440892098500626e-13,-6.182492734055866e-14,-5.796910123521003e-14,4.734532835785883e-14,-4.292450178622605e-15,6.376853172172893e-14
25150,X,30.0,20.803766291694018,-208.0243866284232,-4.440892098500626e-13,-4.440892098500626e-13,-5.451834501849263e-13,-5.487741583599884e-13,4.1581549253423843e-13,-8.58490035724521e-15,1.2116021027128497e-12
25150,X,48.0,18.78237893953876,-226.46270049485236,-8.881784197001252e-13,-4.440892098500626e-13,0.0,-3.864606749014003e-15,2.05849253729821e-15,0.0,-6.376853172172893e-14
25150,X,54.0,18.78233368731812,-226.46280449197076,0.0,0.0,2.8102239700253936e-15,1.8921114643172558e-11,-1.0078379462612036e-11,-2.1462250893113026e-15,-1.2753706344345785e-13
25150,X,72.0,18.782332717803293,-226.4628061804351,0.0,-4.440892098500626e-13,2.8102239700253936e-14,2.979611803489796e-12,-1.6097411641672003e-12,0.0,-6.376853172172893e-13
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-0.08531905702235823,-1.8768820635141787,-1.3877787807814457e-14,1.3877787807814457e-14,0.0,0.0,6.432789179056907e-17,0.0,0.0
25150,N,24.0,-0.07018497010356521,-0.4444350040694442,2.1684043449710089e-16,9.75781955236954e-16,5.220457565410942e-15,5.014742400148785e-15,-3.966719139866888e-15,8.278895608183247e-17,-1.1816483295115297e-14
25150,N,30.0,-0.27549012249645743,-0.5893742254814938,-8.673617379884035e-15,-1.734723475976807e-15,4.7213958183903194e-14,4.7371624915648203e-14,-3.604774236214014e-14,7.796833332263716e-16,-1.0561663066411354e-13
25150,N,48.0,-5.077291006534588e-06,-5.009004813973374e-06,-4.632211430296955e-20,-1.3234889800848443e-20,4.633953936740906e-19,4.67261957548553e-19,-3.543452291320104e-19,7.611536551357656e-21,-1.042397011797676e-18
25150,N,54.0,-1.0563884398714356e-07,-8.448667827337704e-08,-8.271806125530277e-22,8.271806125530277e-22,-2.287454670110898e-21,-1.6345732724016236e-12,8.706593446554831e-13,1.1992967255290424e-23,9.145917263949528e-21
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-4.540579775715076,0.5094557336679715,-1.9056666651948717,-0.00020155271585053924,0.04627455996737216,0.022322917291321447,-2.4218792049609967,-0.00012390262296567114,-0.1916014082297436
25150,G,24.0,-68.93173571025083,287.25110776143106,-10.835494478797614,-0.012898174297504283,1.941792666179104,0.9785502297129117,-19.7086440220968,-0.009601298408910455,-7.997537339009665
25150,G,30.0,-96.20229895313237,574.8778638042693,-17.444842693642215,-0.0294744069080366,3.697199959936932,1.8981112586126945,-28.514806126203016,-0.023544695213926502,-15.157877771436977
25150,G,48.0,-147.29025876262995,1301.4154290342397,-17.288013683845804,-0.10401982038388269,10.105119879751687,5.456796502218452,-51.59971569182991,-0.11537210904137254,-40.68578509787692
25150,G,54.0,-159.18357704295772,1473.023734466964,-16.82956698623883,-0.13193474900674573,12.066594361345343,6.6232914323318814,-57.47661561947884,-0.16315655168280543,-48.1880445888568
25150,G,72.0,-180.04151536569884,1788.7327628437638,-15.204492036549055,-0.21391882659926864,16.788491256440135,9.664086841019172,-69.06989306673161,-0.34750252743417304,-65.1844841682155
25150,G,102.0,-159.2753620594087,1604.5842306351005,-10.475667989477522,-0.29987734577829883,17.815900748017132,11.083319235882948,-63.75511235163508,-0.7175007635838109,-64.22204421729457
25150,G,120.0,-114.91764602021524,1112.5128626960795,-6.624926061068681,-0.27294059496929535,13.82095895536827,9.157832708241648,-48.286906252417886,-0.844491771560554,-46.645452935851736
