batch,state,t,mu0,betaG0,betaF0,Kn0,Kg0,Kf0,Kig0,Kie0,Yxn,Yxg,Yxf,Yeg,Yef,m0
25150,X,24.0,0.015263729297221374,-2.1615059040762817e-17,0.0,-0.00864543522833637,0.0,0.0,0.0,2.1615059040762814e-17,0.026719345100011938,2.1615059040762814e-17,0.0,2.7992387675208522e-11,-2.1615059040762817e-17,0.0
25150,X,30.0,0.02491145410121356,4.3230118081525634e-17,4.323011808152562e-17,-0.013984004038025041,4.3230118081525634e-17,0.0,-4.323011808152563e-17,8.646023616305126e-17,0.040182710130889115,0.0,0.0,2.1133884914552857e-09,-4.3230118081525634e-17,0.0
25150,X,48.0,0.00322845630789407,0.0,4.323011808152562e-17,-0.0016933869091391917,4.3230118081525634e-17,0.0,0.0,4.323011808152563e-17,0.06566908106895239,0.0,0.0,2.3078999436463796e-10,-4.3230118081525634e-17,0.0
25150,X,54.0,0.0010980927912101674,0.0,4.323011808152562e-17,-0.0005535352636080253,0.0,-4.3230118081525616e-17,-4.323011808152563e-17,0.0,0.06662755370017641,0.0,4.3230118081525634e-17,5.794331585010056e-11,-4.3230118081525634e-17,4.3230118081525634e-17
25150,X,72.0,3.8997394851985634e-05,0.0,-4.323011808152562e-17,-1.695938497967267e-05,0.0,0.0,4.323011808152563e-17,0.0,0.06700562237232398,0.0,0.0,-2.116287200563006e-12,0.0,0.0
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-0.051172758191862296,0.0,4.3915103476902783e-17,0.022857683263047445,0.0,0.0,-4.391510347690279e-17,0.0,0.042248697742734834,-4.391510347690279e-17,-4.3915103476902796e-17,-4.283347447826668e-12,-4.391510347690279e-17,4.39151034769028e-17
25150,N,24.0,-0.07041448774417207,5.48938793461285e-18,2.1957551738451392e-17,0.039883037826119294,5.48938793461285e-18,-1.6468163803838543e-17,1.646816380383855e-17,-5.489387934612849e-18,0.03977470964652852,-5.489387934612849e-18,1.0978775869225699e-17,-1.2913422816573045e-10,-1.6468163803838546e-17,5.48938793461285e-18
25150,N,30.0,-0.11492127810591676,0.0,-1.9761796564606255e-16,0.064510871607846,4.39151034769028e-17,-2.1957551738451392e-17,0.0,-1.9761796564606258e-16,0.0527417047518793,0.0,0.0,-9.749463078375623e-09,2.1957551738451395e-16,0.0
25150,N,48.0,-0.014893483283025956,0.0,-5.558005283795509e-17,0.007811916042132051,1.3723469836532126e-18,0.0,1.3723469836532122e-18,-5.214918537882207e-17,0.0041465183503948365,1.3723469836532122e-18,0.0,-1.0646780616901125e-09,5.2835358870648673e-17,-2.0585204754798186e-18
25150,N,54.0,-0.0050657109991271215,-3.4308674591330314e-19,-1.5267360193141987e-17,0.0025535635018362596,0.0,1.715433729566515e-19,3.4308674591330304e-19,-1.423809995540208e-17,0.0012405979663766575,3.4308674591330304e-19,-1.7154337295665155e-19,-2.6730367923604546e-10,1.4752730074272032e-17,-3.4308674591330314e-19
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.0012136231138505464,-0.005050003882645509,8.342933142256683e-05,0.0005330270358816065,0.00013091003928973692,-3.7090357888927255e-07,4.6126008245039185e-05,-0.002004852455198504,-0.00011567908666026093,9.036335330543936e-05,5.0665533028558236e-09,0.005693537507983347,1.0818316337710047e-08,-3.8977418961269385e-07
25150,G,24.0,-0.006408757488175759,-0.02025277819115138,0.0009181159449525611,0.003326401175498648,0.000590086973367678,-4.352218665209671e-06,0.0004896182767695817,-0.010006111551564835,-0.004322570012530565,0.00031619632958542273,1.4626517717849366e-07,0.025632578084139997,3.5970288932312435e-07,-2.1628126878335294e-06
