archetype,policy,time_h,minimum_physical_temperature_c,q10_physical_temperature_c,median_physical_temperature_c,q90_physical_temperature_c,maximum_physical_temperature_c,approved_actuator_scenarios,watermark,candidate_only_not_for_physical_execution
cold_late,III_diagonal_2__N80__cold_late,456.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,459.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,462.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,465.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,468.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,471.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,474.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,477.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,480.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,483.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,486.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,489.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,492.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,495.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,498.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,501.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
cold_late,III_diagonal_2__N80__cold_late,504.0,19.28391744689639,19.283917446896393,20.678537363882047,22.073157280867697,22.0731572808677,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,0.0,17.0,17.0,18.0,19.0,19.0,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,3.0,18.980812225597393,18.983658887093465,20.378098561702558,21.76798330851961,21.77289164759057,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,6.0,18.983649658443845,18.98365373233978,20.378273630805005,21.772887462554785,21.772893562751424,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,9.0,18.983653722950844,18.983653728784773,20.378273645765905,21.772893554014463,21.772893562752746,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,12.0,18.983653728773085,18.98365372878144,20.37827364576709,21.772893562740226,21.772893562752746,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,15.0,23.564683212259467,23.571251595385284,24.965510807082573,26.35392304623077,26.360491429356593,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,18.0,23.571245350436435,23.571254763914375,24.96587465204091,26.360485184407743,26.360494597885683,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,21.0,23.57125475043214,23.571254763916563,24.96587468089993,26.360494584403448,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,24.0,23.571254763897247,23.571254763916563,24.965874680902218,26.360494597868556,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,27.0,23.571254763916535,23.571254763916563,24.965874680902218,26.360494597887843,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,30.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,33.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,36.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,39.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,42.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,45.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,48.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,51.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,54.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,57.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,60.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,63.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,66.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,69.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,72.0,23.57125476391656,23.571254763916563,24.965874680902218,26.360494597887868,26.36049459788787,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,75.0,21.0762331018874,21.079805398034516,22.471049192891403,23.86547293585871,23.869045232005824,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,78.0,21.076231378643786,21.076236498279826,22.47085131132483,23.865471212615095,23.865476332251134,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,81.0,21.076231378642596,21.076231385976268,22.470851295629494,23.865471212613905,23.865471219947576,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,84.0,21.076231378642596,21.0762313786531,22.47085129562825,23.865471212613905,23.86547121262441,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,87.0,21.076231378642596,21.076231378642614,22.47085129562825,23.865471212613905,23.865471212613922,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,90.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,93.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,96.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,99.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,102.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,105.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,108.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,111.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,114.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,117.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,120.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,123.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,126.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,129.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,132.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,135.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,138.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,141.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,144.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,147.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,150.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,153.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,156.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,159.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,162.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,165.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,168.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,171.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,174.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,177.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,180.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,183.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,186.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,189.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,192.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,195.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,198.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,201.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,204.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,207.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,210.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,213.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,216.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,219.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,222.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,225.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,228.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,231.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,234.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,237.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,240.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,243.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,246.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,249.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,252.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,255.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,258.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,261.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,264.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,267.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,270.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,273.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,276.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,279.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,282.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,285.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
warm_early,III_diagonal_2__N80__warm_early,288.0,21.076231378642596,21.0762313786426,22.47085129562825,23.865471212613905,23.865471212613908,243,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
