candidate,scenario,tau_h,tracking_error_c,initial_temperature_offset_c,probe_bias_c,command_delay_h,initial_temperature_scenario_c,initial_setpoint_c,initial_setpoint_jump_c,initial_jump_within_5c,minimum_physical_temperature_c,maximum_physical_temperature_c,physical_temperature_within_15_27c,controller_horizon_h,candidate_only_not_for_physical_execution,watermark,strategy,dose_design,candidate_id
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_083,0.45812979693594796,-0.8946199169856546,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.55025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_084,0.45812979693594796,-0.8946199169856546,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_085,0.45812979693594796,-0.8946199169856546,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_086,0.45812979693594796,-0.8946199169856546,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.55025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_087,0.45812979693594796,-0.8946199169856546,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_088,0.45812979693594796,-0.8946199169856546,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_089,0.45812979693594796,-0.8946199169856546,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,23.55025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_090,0.45812979693594796,-0.8946199169856546,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,18.729965968198588,23.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_091,0.45812979693594796,0.0,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_092,0.45812979693594796,0.0,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.444875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_093,0.45812979693594796,0.0,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_094,0.45812979693594796,0.0,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_095,0.45812979693594796,0.0,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.444875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_096,0.45812979693594796,0.0,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_097,0.45812979693594796,0.0,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_098,0.45812979693594796,0.0,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.444875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_099,0.45812979693594796,0.0,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,23.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_100,0.45812979693594796,0.8946199169856546,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,25.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_101,0.45812979693594796,0.8946199169856546,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,25.33949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_102,0.45812979693594796,0.8946199169856546,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_103,0.45812979693594796,0.8946199169856546,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,25.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_104,0.45812979693594796,0.8946199169856546,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,25.33949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_105,0.45812979693594796,0.8946199169856546,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_106,0.45812979693594796,0.8946199169856546,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,25.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_107,0.45812979693594796,0.8946199169856546,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,25.33949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_108,0.45812979693594796,0.8946199169856546,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_109,0.4344760109578126,-0.8946199169856546,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_110,0.4344760109578126,-0.8946199169856546,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.55025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_111,0.4344760109578126,-0.8946199169856546,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_112,0.4344760109578126,-0.8946199169856546,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_113,0.4344760109578126,-0.8946199169856546,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.55025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_114,0.4344760109578126,-0.8946199169856546,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_115,0.4344760109578126,-0.8946199169856546,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_116,0.4344760109578126,-0.8946199169856546,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,23.55025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_117,0.4344760109578126,-0.8946199169856546,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,18.729965968198588,23.05025574683913,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_118,0.4344760109578126,0.0,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_119,0.4344760109578126,0.0,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.444875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_120,0.4344760109578126,0.0,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_121,0.4344760109578126,0.0,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_122,0.4344760109578126,0.0,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.444875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_123,0.4344760109578126,0.0,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_124,0.4344760109578126,0.0,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_125,0.4344760109578126,0.0,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.444875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_126,0.4344760109578126,0.0,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,23.944875663824785,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_127,0.4344760109578126,0.8946199169856546,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,25.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_128,0.4344760109578126,0.8946199169856546,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,25.33949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_129,0.4344760109578126,0.8946199169856546,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_130,0.4344760109578126,0.8946199169856546,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,25.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_131,0.4344760109578126,0.8946199169856546,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,25.33949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_132,0.4344760109578126,0.8946199169856546,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_133,0.4344760109578126,0.8946199169856546,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,25.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_134,0.4344760109578126,0.8946199169856546,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,25.33949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_135,0.4344760109578126,0.8946199169856546,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.83949558081044,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_136,0.21148207178811254,-0.8946199169856546,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.050255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_137,0.21148207178811254,-0.8946199169856546,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.550255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_138,0.21148207178811254,-0.8946199169856546,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.050255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_139,0.21148207178811254,-0.8946199169856546,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.050255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_140,0.21148207178811254,-0.8946199169856546,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.550255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_141,0.21148207178811254,-0.8946199169856546,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.050255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_142,0.21148207178811254,-0.8946199169856546,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.050255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_143,0.21148207178811254,-0.8946199169856546,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,23.550255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_144,0.21148207178811254,-0.8946199169856546,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,18.729965968198584,23.050255746839134,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_145,0.21148207178811254,0.0,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.94487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_146,0.21148207178811254,0.0,-1.0,0.0,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,24.44487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_147,0.21148207178811254,0.0,-1.0,0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,23.94487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_148,0.21148207178811254,0.0,0.0,-0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.94487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_149,0.21148207178811254,0.0,0.0,0.0,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,24.44487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_150,0.21148207178811254,0.0,0.0,0.5,0.0,18.0,20.63199609109315,2.63199609109315,True,18.0,23.94487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_151,0.21148207178811254,0.0,1.0,-0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.94487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_152,0.21148207178811254,0.0,1.0,0.0,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,24.44487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_153,0.21148207178811254,0.0,1.0,0.5,0.0,19.0,20.63199609109315,1.63199609109315,True,19.0,23.94487566382479,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
II_diagonal_1__N76_historical_anchor__warm_late,approved_actuator_154,0.21148207178811254,0.8946199169856546,-1.0,-0.5,0.0,17.0,20.63199609109315,3.63199609109315,True,17.0,25.839495580810443,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_historical_anchor,8d6eff1a9d7b0f79
