policy,species,capture_interval,start_h,end_h,duration_h,capture_stage_1_c,capture_stage_2_c,maximum_capture_interval_h,maximum_capture_interval_policy,within_approved_duration,captured_mass_mean_ug,captured_mass_min_ug,captured_mass_max_ug,cumulative_mass_start_mean_ug,cumulative_mass_end_mean_ug,mass_conservation_max_abs_error_ug,maximum_trap_loading,maximum_trap_loading_policy,trap_loading_constraint_satisfied,vessel_change_required,strategy,dose_design,sampling_mode,watermark,candidate_only_not_for_physical_execution
III_diagonal_2__N76_all_conservative__anchor,ethyl_acetate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1539.352646015986,0.7012994992024351,19514.732250207686,10586.917657878052,12126.270303894036,2.9103830456733704e-11,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_acetate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,7723.826752047429,3.7150817485153382,102556.89966146994,12126.270303894036,19850.097055941467,2.9103830456733704e-11,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_acetate,9,162.0,170.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,463.96565775644547,0.2195101243478632,6094.8546874257445,19850.097055941467,20314.062713697913,2.9103830456733704e-11,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.06025144253562477,0.016398282652614945,0.31783171350554146,0.0,0.06025144253562477,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.04651094652306485,0.0076789776629632225,0.43115261190834203,0.06025144253562477,0.10676238905868962,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,0.9029191541717585,0.07884799277834591,13.60538870531825,0.10676238905868962,1.0096815432304482,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1.2920346838777437,0.11221612243983191,16.721049601223307,1.0096815432304482,2.3017162271081917,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,5,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,5.585001033574712,1.454873423061225,49.69847020061373,2.3017162271081917,7.886717260682905,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,6,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,6.601677288826292,3.56022286900269,42.630773783444994,7.886717260682905,14.488394549509199,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.58138142835203,1.2556800126803527,14.86991971225956,14.488394549509199,17.069775977861227,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,12.985992134112998,6.119461265640423,66.3786823863125,17.069775977861227,30.05576811197422,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,ethyl_octanoate,9,162.0,170.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,0.7359852130360803,0.3627220758675449,3.43688975291073,30.05576811197422,30.791753325010305,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.09086040004070592,0.00798910900813445,1.0311876924635819,0.0,0.09086040004070592,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.12403113804327406,0.004646757733970608,1.545211710510091,0.09086040004070592,0.21489153808397998,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4.522275295694193,0.074975305374439,57.322004889953874,0.21489153808397998,4.737166833778173,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,8.17951968323852,0.16918970076992074,61.26597829005214,4.737166833778173,12.916686517016695,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,5,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,40.18526890371032,4.6782878504089505,180.2050159595436,12.916686517016695,53.10195542072701,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,6,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,50.92704758699905,26.971054880324644,160.92520751905516,53.10195542072701,104.02900300772609,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,20.44216674919287,10.077942645888882,56.91167622644201,104.02900300772609,124.47116975691895,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,106.19064388433202,53.04622561055672,265.9649925390876,124.47116975691895,230.66181364125097,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__anchor,isoamyl_acetate,9,162.0,170.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,6.164417652981719,2.5672553049940916,13.257239417358505,230.66181364125097,236.82623129423268,1.1368683772161603e-13,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,1,0.0,26.0,26.0,0.0,-40.0,,unbounded_by_hardware,True,113.55750559368953,0.032134084740807256,1348.2704853852688,0.0,113.55750559368953,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,2,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,726.5723255945234,0.07751969375376389,10245.694602750697,113.55750559368953,840.1298311882128,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,3,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,502.8267100869829,0.03747571088273638,7557.906084890565,840.1298311882128,1342.9565412751956,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,4,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,674.6798980813137,0.04985048099169731,9475.990617691728,1342.9565412751956,2017.6364393565095,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,5,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,3676.275809245092,0.650757720121053,47302.73412301524,2017.6364393565095,5693.912248601602,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,6,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,3794.973246657804,1.4894254958389013,45354.52161447024,5693.912248601602,9488.885495259407,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1454.279437568758,0.620921732626897,18081.170283584826,9488.885495259407,10943.164932828164,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,9133.152088580193,4.246170070188235,120890.3795915149,10943.164932828164,20076.31702140836,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_acetate,9,162.0,186.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,1439.6012202557845,0.6510932996069494,18978.151098040194,20076.31702140836,21515.91824166414,3.637978807091713e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,1,0.0,26.0,26.0,0.0,-40.0,,unbounded_by_hardware,True,0.09120413598599791,0.021521991694939305,0.6130381393856615,0.0,0.09120413598599791,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,2,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,0.5695929539601996,0.054446894564814136,8.075127929569293,0.09120413598599791,0.6607970899461977,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,3,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.43562715408923236,0.02811393636680866,7.25115100980328,0.6607970899461977,1.09642424403543,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,4,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.6539236393549881,0.03902004671110054,10.454313537421047,1.09642424403543,1.750347883390418,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,5,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,4.594379597579201,0.6425839137850475,48.969613889250624,1.750347883390418,6.344727480969619,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,6,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,5.650128630180614,3.1629143084103797,42.546438759424376,6.344727480969619,11.994856111150234,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2.293347462987983,1.127866860649057,15.19734531990619,11.994856111150234,14.288203574138215,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,15.552691944738083,6.792079094150189,89.69850760153668,14.288203574138215,29.8408955188763,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,ethyl_octanoate,9,162.0,186.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,2.345733598184996,1.1308237688278382,12.18299523841543,29.8408955188763,32.186629117061294,2.842170943040401e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,1,0.0,26.0,26.0,0.0,-40.0,,unbounded_by_hardware,True,0.1708722091937524,0.011108544771947164,2.0297277036497006,0.0,0.1708722091937524,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,2,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,2.686506769601576,0.047662394107020396,36.42639245075324,0.1708722091937524,2.857378978795328,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,3,42.0,46.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,2.531868669168201,0.03344525693733437,29.393348832169195,2.857378978795328,5.389247647963529,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,4,46.0,50.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,4.013271740252769,0.05332433763518178,37.19804646797857,5.389247647963529,9.402519388216298,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,5,50.0,70.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,32.46832386987242,1.5113043384368345,168.21597376972386,9.402519388216298,41.870843258088726,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,6,70.0,90.0,20.0,0.0,-40.0,,unbounded_by_hardware,True,43.267522769078994,16.81110031324922,150.91084047092306,41.870843258088726,85.1383660271677,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,7,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,18.085767101909347,9.156107355697586,54.43344583061145,85.1383660271677,103.22413312907705,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,8,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,123.75100931203343,57.73588352480277,325.99697751345514,103.22413312907705,226.97514244111048,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__cold_late,isoamyl_acetate,9,162.0,186.0,24.0,0.0,-40.0,,unbounded_by_hardware,True,19.04052864424274,7.793346533338706,41.45651380360175,226.97514244111048,246.01567108535323,5.684341886080802e-14,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,213.85196508521426,0.05286586668931692,2155.7552380551624,0.0,213.85196508521426,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,345.8548289342463,0.043286597558847006,4942.596584162701,213.85196508521426,559.7067940194605,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4284.882743302729,0.8913644305214259,58819.90567883617,559.7067940194605,4844.58953732219,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,2491.059874810233,0.9752774455554345,30455.229488084762,4844.58953732219,7335.649412132423,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,4776.814996594217,2.1169149420531146,57410.73584608291,7335.649412132423,12112.464408726639,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,6,66.0,74.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1995.8030936269993,0.9446651953663547,25136.671489899425,12112.464408726639,14108.26750235364,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,7,74.0,90.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,3510.5168345827033,1.7257460513256433,45664.96478768886,14108.26750235364,17618.78433693634,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,8,90.0,98.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,1468.1628561972916,0.7392705806605306,19415.46426614598,17618.78433693634,19086.947193133634,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_acetate,9,98.0,162.0,64.0,0.0,-40.0,,unbounded_by_hardware,True,6076.270523010073,3.013489424041129,79895.65683821132,19086.947193133634,25163.217716143707,1.8189894035458565e-12,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_octanoate,1,0.0,22.0,22.0,0.0,-40.0,,unbounded_by_hardware,True,0.1911690705475133,0.03912826517449186,1.436559846894226,0.0,0.1911690705475133,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_octanoate,2,22.0,26.0,4.0,0.0,-40.0,,unbounded_by_hardware,True,0.3036311083945037,0.03382841526548157,4.244164253492359,0.1911690705475133,0.494800178942017,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_octanoate,3,26.0,42.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,5.48155694708378,0.9471473563778139,65.40116089929043,0.494800178942017,5.976357126025796,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_octanoate,4,42.0,50.0,8.0,0.0,-40.0,,unbounded_by_hardware,True,4.143570289217333,2.3439056680577046,31.364972364499963,5.976357126025796,10.11992741524313,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
III_diagonal_2__N76_all_conservative__warm_early,ethyl_octanoate,5,50.0,66.0,16.0,0.0,-40.0,,unbounded_by_hardware,True,8.710271572550944,4.608359522793639,52.97208198402923,10.11992741524313,18.830198987794073,7.105427357601002e-15,,not_applicable_for_sampling_nozzle,True,False,III_diagonal_2,N76_all_conservative,independent,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,True
