timestamp,T,SP,nutricion_activa,process,t_h
2026-07-09 11:40:00,19.9,20.0,0,F1,71.66666666666667
2026-07-09 11:50:00,19.9,20.0,1,F1,71.83333333333333
2026-07-09 12:00:00,19.9,20.0,0,F1,72.0
2026-07-09 12:10:00,19.9,20.0,0,F1,72.16666666666667
2026-07-09 12:20:00,19.8,20.0,0,F1,72.33333333333333
2026-07-09 12:30:00,19.8,20.0,0,F1,72.5
2026-07-09 12:40:00,19.8,20.0,0,F1,72.66666666666667
2026-07-09 12:50:00,19.9,20.0,0,F1,72.83333333333333
2026-07-09 13:00:00,19.9,20.0,0,F1,73.0
2026-07-09 13:10:00,19.9,20.0,0,F1,73.16666666666667
2026-07-09 13:20:00,19.9,20.0,0,F1,73.33333333333333
2026-07-09 13:30:00,20.0,20.0,0,F1,73.5
2026-07-09 13:40:00,20.0,20.0,0,F1,73.66666666666667
2026-07-09 13:50:00,20.0,20.0,0,F1,73.83333333333333
2026-07-09 14:00:00,20.0,20.0,0,F1,74.0
2026-07-09 14:10:00,19.9,20.0,0,F1,74.16666666666667
2026-07-09 14:20:00,19.9,20.0,0,F1,74.33333333333333
2026-07-09 14:30:00,19.9,20.0,0,F1,74.5
2026-07-09 14:40:00,19.9,20.0,0,F1,74.66666666666667
2026-07-09 14:50:00,19.9,20.0,0,F1,74.83333333333333
2026-07-09 15:00:00,19.9,20.0,0,F1,75.0
2026-07-09 15:10:00,19.8,20.0,0,F1,75.16666666666667
2026-07-09 15:20:00,19.8,20.0,0,F1,75.33333333333333
2026-07-09 15:30:00,19.8,20.0,0,F1,75.5
2026-07-09 15:40:00,19.8,20.0,0,F1,75.66666666666667
2026-07-09 15:50:00,19.8,20.0,0,F1,75.83333333333333
2026-07-09 16:00:00,19.8,20.0,0,F1,76.0
2026-07-09 16:10:00,19.8,20.0,0,F1,76.16666666666667
2026-07-09 16:20:00,19.8,20.0,0,F1,76.33333333333333
2026-07-09 16:30:00,19.9,20.0,0,F1,76.5
2026-07-09 16:40:00,19.9,20.0,0,F1,76.66666666666667
2026-07-09 16:50:00,19.9,20.0,0,F1,76.83333333333333
2026-07-09 17:00:00,19.9,20.0,0,F1,77.0
2026-07-09 17:10:00,19.9,20.0,0,F1,77.16666666666667
2026-07-09 17:20:00,19.9,20.0,0,F1,77.33333333333333
2026-07-09 17:30:00,19.9,20.0,0,F1,77.5
2026-07-09 17:40:00,20.0,20.0,0,F1,77.66666666666667
2026-07-09 17:50:00,20.0,20.0,0,F1,77.83333333333333
2026-07-09 18:00:00,20.0,20.0,0,F1,78.0
2026-07-09 18:10:00,20.0,20.0,0,F1,78.16666666666667
2026-07-09 18:20:00,20.0,20.0,0,F1,78.33333333333333
2026-07-09 18:30:00,20.1,20.0,0,F1,78.5
2026-07-09 18:40:00,20.1,20.0,0,F1,78.66666666666667
2026-07-09 18:50:00,20.1,20.0,0,F1,78.83333333333333
2026-07-09 19:00:00,20.1,20.0,0,F1,79.0
2026-07-09 19:10:00,20.1,20.0,0,F1,79.16666666666667
2026-07-09 19:20:00,20.1,20.0,0,F1,79.33333333333333
2026-07-09 19:30:00,20.1,20.0,0,F1,79.5
2026-07-09 19:40:00,20.1,20.0,0,F1,79.66666666666667
2026-07-09 19:50:00,20.1,20.0,0,F1,79.83333333333333
2026-07-09 20:00:00,20.1,20.0,0,F1,80.0
2026-07-09 20:10:00,20.1,20.0,0,F1,80.16666666666667
2026-07-09 20:20:00,20.1,20.0,0,F1,80.33333333333333
2026-07-09 20:30:00,20.1,20.0,0,F1,80.5
2026-07-09 20:40:00,20.0,20.0,0,F1,80.66666666666667
2026-07-09 20:50:00,20.1,20.0,0,F1,80.83333333333333
2026-07-09 21:00:00,20.0,20.0,0,F1,81.0
2026-07-09 21:10:00,20.0,20.0,0,F1,81.16666666666667
2026-07-09 21:20:00,20.0,20.0,0,F1,81.33333333333333
2026-07-09 21:30:00,20.0,20.0,0,F1,81.5
2026-07-09 21:40:00,20.0,20.0,0,F1,81.66666666666667
2026-07-09 21:50:00,19.9,20.0,0,F1,81.83333333333333
2026-07-09 22:00:00,19.9,20.0,0,F1,82.0
2026-07-09 22:10:00,19.9,20.0,0,F1,82.16666666666667
2026-07-09 22:20:00,19.9,20.0,0,F1,82.33333333333333
2026-07-09 22:30:00,19.9,20.0,0,F1,82.5
2026-07-09 22:40:00,19.9,20.0,0,F1,82.66666666666667
2026-07-09 22:50:00,19.9,20.0,0,F1,82.83333333333333
2026-07-09 23:00:00,19.9,20.0,0,F1,83.0
2026-07-09 23:10:00,19.9,20.0,0,F1,83.16666666666667
2026-07-09 23:20:00,19.9,20.0,0,F1,83.33333333333333
2026-07-09 23:30:00,19.9,20.0,0,F1,83.5
2026-07-09 23:40:00,19.9,20.0,0,F1,83.66666666666667
2026-07-09 23:50:00,19.9,20.0,0,F1,83.83333333333333
2026-07-10 00:00:00,19.9,20.0,0,F1,84.0
2026-07-10 00:10:00,19.9,20.0,0,F1,84.16666666666667
2026-07-10 00:20:00,19.9,20.0,0,F1,84.33333333333333
2026-07-10 00:30:00,19.9,20.0,0,F1,84.5
2026-07-10 00:40:00,19.8,20.0,0,F1,84.66666666666667
2026-07-10 00:50:00,19.8,20.0,0,F1,84.83333333333333
2026-07-10 01:00:00,19.8,20.0,0,F1,85.0
2026-07-10 01:10:00,19.8,20.0,0,F1,85.16666666666667
2026-07-10 01:20:00,19.8,20.0,0,F1,85.33333333333333
2026-07-10 01:30:00,19.8,20.0,0,F1,85.5
2026-07-10 01:40:00,19.8,20.0,0,F1,85.66666666666667
2026-07-10 01:50:00,19.8,20.0,0,F1,85.83333333333333
2026-07-10 02:00:00,19.8,20.0,0,F1,86.0
2026-07-10 02:10:00,19.8,20.0,0,F1,86.16666666666667
2026-07-10 02:20:00,19.8,20.0,0,F1,86.33333333333333
2026-07-10 02:30:00,19.8,20.0,0,F1,86.5
2026-07-10 02:40:00,19.8,20.0,0,F1,86.66666666666667
2026-07-10 02:50:00,19.8,20.0,0,F1,86.83333333333333
2026-07-10 03:00:00,19.8,20.0,0,F1,87.0
2026-07-10 03:10:00,19.8,20.0,0,F1,87.16666666666667
2026-07-10 03:20:00,19.8,20.0,0,F1,87.33333333333333
2026-07-10 03:30:00,19.8,20.0,0,F1,87.5
2026-07-10 03:40:00,19.8,20.0,0,F1,87.66666666666667
2026-07-10 03:50:00,19.8,20.0,0,F1,87.83333333333333
2026-07-10 04:00:00,19.8,20.0,0,F1,88.0
2026-07-10 04:10:00,19.7,20.0,0,F1,88.16666666666667
2026-07-10 04:20:00,19.7,20.0,0,F1,88.33333333333333
2026-07-10 04:30:00,19.7,20.0,0,F1,88.5
2026-07-10 04:40:00,19.7,20.0,0,F1,88.66666666666667
2026-07-10 04:50:00,19.7,20.0,0,F1,88.83333333333333
2026-07-10 05:00:00,19.7,20.0,0,F1,89.0
2026-07-10 05:10:00,19.7,20.0,0,F1,89.16666666666667
2026-07-10 05:20:00,19.7,20.0,0,F1,89.33333333333333
2026-07-10 05:30:00,19.7,20.0,0,F1,89.5
2026-07-10 05:40:00,19.7,20.0,0,F1,89.66666666666667
2026-07-10 05:50:00,19.7,20.0,0,F1,89.83333333333333
2026-07-10 06:00:00,19.7,20.0,0,F1,90.0
2026-07-10 06:10:00,19.7,20.0,0,F1,90.16666666666667
2026-07-10 06:20:00,19.7,20.0,0,F1,90.33333333333333
2026-07-10 06:30:00,19.7,20.0,0,F1,90.5
2026-07-10 06:40:00,19.7,20.0,0,F1,90.66666666666667
2026-07-10 06:50:00,19.7,20.0,0,F1,90.83333333333333
2026-07-10 07:00:00,19.7,20.0,0,F1,91.0
2026-07-10 07:10:00,19.8,20.0,0,F1,91.16666666666667
2026-07-10 07:20:00,19.8,20.0,0,F1,91.33333333333333
2026-07-10 07:30:00,19.8,20.0,0,F1,91.5
2026-07-10 07:40:00,19.8,20.0,0,F1,91.66666666666667
2026-07-10 07:50:00,19.8,20.0,0,F1,91.83333333333333
2026-07-10 08:00:00,19.8,20.0,0,F1,92.0
2026-07-10 08:10:00,19.8,20.0,0,F1,92.16666666666667
2026-07-10 08:20:00,19.8,20.0,0,F1,92.33333333333333
2026-07-10 08:30:00,19.8,20.0,0,F1,92.5
2026-07-10 08:40:00,19.8,20.0,0,F1,92.66666666666667
2026-07-10 08:50:00,19.8,20.0,0,F1,92.83333333333333
2026-07-10 09:00:00,19.8,20.0,0,F1,93.0
2026-07-10 09:10:00,19.8,20.0,0,F1,93.16666666666667
2026-07-10 09:20:00,19.8,20.0,0,F1,93.33333333333333
2026-07-10 09:30:00,19.8,20.0,0,F1,93.5
2026-07-10 09:40:00,19.8,20.0,0,F1,93.66666666666667
2026-07-10 09:50:00,19.8,20.0,0,F1,93.83333333333333
2026-07-10 10:00:00,19.9,20.0,0,F1,94.0
2026-07-10 10:10:00,19.9,20.0,0,F1,94.16666666666667
2026-07-10 10:20:00,19.9,20.0,0,F1,94.33333333333333
2026-07-10 10:30:00,19.9,20.0,0,F1,94.5
2026-07-10 10:40:00,19.9,20.0,0,F1,94.66666666666667
2026-07-10 10:50:00,19.9,20.0,0,F1,94.83333333333333
2026-07-10 11:00:00,19.9,20.0,0,F1,95.0
2026-07-10 11:10:00,19.9,20.0,0,F1,95.16666666666667
2026-07-10 11:20:00,19.9,20.0,0,F1,95.33333333333333
2026-07-10 11:30:00,19.9,20.0,0,F1,95.5
2026-07-10 11:40:00,20.0,20.0,0,F1,95.66666666666667
2026-07-10 11:50:00,20.0,20.0,0,F1,95.83333333333333
2026-07-10 12:00:00,20.1,20.0,0,F1,96.0
2026-07-10 12:10:00,20.1,20.0,0,F1,96.16666666666667
2026-07-10 12:20:00,20.1,20.0,0,F1,96.33333333333333
2026-07-10 12:30:00,20.2,20.0,0,F1,96.5
2026-07-10 12:40:00,20.2,20.0,0,F1,96.66666666666667
2026-07-10 12:50:00,20.2,20.0,0,F1,96.83333333333333
2026-07-10 13:00:00,20.2,20.0,0,F1,97.0
2026-07-10 13:10:00,20.3,20.0,0,F1,97.16666666666667
2026-07-10 13:20:00,20.3,20.0,0,F1,97.33333333333333
2026-07-10 13:30:00,20.3,20.0,0,F1,97.5
2026-07-10 13:40:00,20.4,20.0,0,F1,97.66666666666667
2026-07-10 13:50:00,20.4,20.0,0,F1,97.83333333333333
2026-07-10 14:00:00,20.4,20.0,0,F1,98.0
2026-07-10 14:10:00,20.4,20.0,0,F1,98.16666666666667
2026-07-10 14:20:00,20.4,20.0,0,F1,98.33333333333333
2026-07-10 14:30:00,20.4,20.0,0,F1,98.5
2026-07-10 14:40:00,20.4,20.0,0,F1,98.66666666666667
2026-07-10 14:50:00,20.4,20.0,0,F1,98.83333333333333
2026-07-10 15:00:00,20.4,20.0,0,F1,99.0
2026-07-10 15:10:00,20.4,20.0,0,F1,99.16666666666667
2026-07-10 15:20:00,20.5,20.0,0,F1,99.33333333333333
2026-07-10 15:30:00,20.5,20.0,0,F1,99.5
2026-07-10 15:40:00,20.5,20.0,0,F1,99.66666666666667
2026-07-10 15:50:00,20.5,20.0,0,F1,99.83333333333333
2026-07-06 12:40:00,20.3,20.0,0,F2,0.6666666666666666
2026-07-06 12:50:00,20.2,20.0,0,F2,0.8333333333333334
2026-07-06 13:00:00,19.6,20.0,0,F2,1.0
2026-07-06 13:10:00,19.7,20.0,0,F2,1.1666666666666667
2026-07-06 13:20:00,20.2,20.0,0,F2,1.3333333333333333
2026-07-06 13:30:00,19.8,20.0,0,F2,1.5
2026-07-06 13:40:00,19.7,20.0,0,F2,1.6666666666666667
2026-07-06 13:50:00,20.2,20.0,0,F2,1.8333333333333333
2026-07-06 14:00:00,19.75,20.0,0,F2,2.0
2026-07-06 14:10:00,19.8,20.0,0,F2,2.1666666666666665
2026-07-06 14:20:00,20.2,20.0,0,F2,2.3333333333333335
2026-07-06 14:30:00,19.9,20.0,0,F2,2.5
2026-07-06 14:40:00,19.7,20.0,0,F2,2.6666666666666665
2026-07-06 14:50:00,20.2,20.0,0,F2,2.8333333333333335
2026-07-06 15:00:00,20.0,20.0,0,F2,3.0
2026-07-06 15:10:00,19.7,20.0,0,F2,3.1666666666666665
2026-07-06 15:20:00,20.2,20.0,0,F2,3.3333333333333335
2026-07-06 15:30:00,19.8,20.0,0,F2,3.5
2026-07-06 15:40:00,20.2,20.0,0,F2,3.6666666666666665
2026-07-06 15:50:00,19.6,20.0,0,F2,3.8333333333333335
2026-07-06 16:00:00,20.0,20.0,0,F2,4.0
2026-07-06 16:10:00,20.2,20.0,0,F2,4.166666666666667
2026-07-06 16:20:00,19.7,20.0,0,F2,4.333333333333333
2026-07-06 16:30:00,19.8,20.0,0,F2,4.5
2026-07-06 16:40:00,20.1,20.0,0,F2,4.666666666666667
2026-07-06 16:50:00,19.7,20.0,0,F2,4.833333333333333
2026-07-06 17:00:00,20.2,20.0,0,F2,5.0
2026-07-06 17:10:00,20.1,20.0,0,F2,5.166666666666667
2026-07-06 17:20:00,19.7,20.0,0,F2,5.333333333333333
2026-07-06 17:30:00,20.2,20.0,0,F2,5.5
2026-07-06 17:40:00,19.9,20.0,0,F2,5.666666666666667
2026-07-06 17:50:00,19.7,20.0,0,F2,5.833333333333333
2026-07-06 18:00:00,20.2,20.0,0,F2,6.0
2026-07-06 18:10:00,19.7,20.0,0,F2,6.166666666666667
2026-07-06 18:20:00,19.8,20.0,0,F2,6.333333333333333
2026-07-06 18:30:00,20.2,20.0,0,F2,6.5
2026-07-06 18:40:00,19.7,20.0,0,F2,6.666666666666667
2026-07-06 18:50:00,20.1,20.0,0,F2,6.833333333333333
2026-07-06 19:00:00,20.2,20.0,0,F2,7.0
2026-07-06 19:10:00,19.7,20.0,0,F2,7.166666666666667
2026-07-06 19:20:00,20.2,20.0,0,F2,7.333333333333333
2026-07-06 19:30:00,20.2,20.0,0,F2,7.5
2026-07-06 19:40:00,19.7,20.0,0,F2,7.666666666666667
2026-07-06 19:50:00,20.2,20.0,0,F2,7.833333333333333
2026-07-06 20:00:00,20.1,20.0,0,F2,8.0
2026-07-06 20:10:00,19.8,20.0,0,F2,8.166666666666666
2026-07-06 20:20:00,20.2,20.0,0,F2,8.333333333333334
2026-07-06 20:30:00,20.1,20.0,0,F2,8.5
2026-07-06 20:40:00,19.8,20.0,0,F2,8.666666666666666
2026-07-06 20:50:00,20.2,20.0,0,F2,8.833333333333334
2026-07-06 21:00:00,20.2,20.0,0,F2,9.0
2026-07-06 21:10:00,19.7,20.0,0,F2,9.166666666666666
2026-07-06 21:20:00,20.15,20.0,0,F2,9.333333333333334
2026-07-06 21:30:00,20.2,20.0,0,F2,9.5
2026-07-06 21:40:00,19.75,20.0,0,F2,9.666666666666666
2026-07-06 21:50:00,20.2,20.0,0,F2,9.833333333333334
2026-07-06 22:00:00,20.2,20.0,0,F2,10.0
2026-07-06 22:10:00,19.8,20.0,0,F2,10.166666666666666
2026-07-06 22:20:00,20.2,20.0,0,F2,10.333333333333334
2026-07-06 22:30:00,20.1,20.0,0,F2,10.5
2026-07-06 22:40:00,19.8,20.0,0,F2,10.666666666666666
2026-07-06 22:50:00,20.2,20.0,0,F2,10.833333333333334
2026-07-06 23:00:00,19.75,20.0,0,F2,11.0
2026-07-06 23:10:00,19.9,20.0,0,F2,11.166666666666666
2026-07-06 23:20:00,20.2,20.0,0,F2,11.333333333333334
2026-07-06 23:30:00,19.8,20.0,0,F2,11.5
2026-07-06 23:40:00,20.1,20.0,0,F2,11.666666666666666
2026-07-06 23:50:00,20.2,20.0,0,F2,11.833333333333334
2026-07-07 00:00:00,19.8,20.0,1,F2,12.0
2026-07-07 00:10:00,20.2,20.0,0,F2,12.166666666666666
2026-07-07 00:20:00,20.1,20.0,0,F2,12.333333333333334
2026-07-07 00:30:00,19.8,20.0,0,F2,12.5
2026-07-07 00:40:00,20.2,20.0,0,F2,12.666666666666666
2026-07-07 00:50:00,19.9,20.0,0,F2,12.833333333333334
2026-07-07 01:00:00,19.8,20.0,0,F2,13.0
2026-07-07 01:10:00,20.2,20.0,0,F2,13.166666666666666
2026-07-07 01:20:00,20.05,20.0,0,F2,13.333333333333334
2026-07-07 01:30:00,19.8,20.0,0,F2,13.5
2026-07-07 01:40:00,20.25,20.0,0,F2,13.666666666666666
2026-07-07 01:50:00,19.7,20.0,0,F2,13.833333333333334
2026-07-07 02:00:00,20.2,20.0,0,F2,14.0
2026-07-07 02:10:00,20.2,20.0,0,F2,14.166666666666666
2026-07-07 02:20:00,19.8,20.0,0,F2,14.333333333333334
2026-07-07 02:30:00,19.75,20.0,0,F2,14.5
2026-07-07 02:40:00,20.2,20.0,0,F2,14.666666666666666
2026-07-07 02:50:00,19.8,20.0,0,F2,14.833333333333334
2026-07-07 03:00:00,19.8,20.0,0,F2,15.0
2026-07-07 03:10:00,20.25,20.0,0,F2,15.166666666666666
2026-07-07 03:20:00,19.7,20.0,0,F2,15.333333333333334
2026-07-07 03:30:00,20.3,20.0,0,F2,15.5
2026-07-07 03:40:00,20.0,20.0,0,F2,15.666666666666666
2026-07-07 03:50:00,19.8,20.0,0,F2,15.833333333333334
2026-07-07 04:00:00,20.2,20.0,0,F2,16.0
2026-07-07 04:10:00,19.9,20.0,0,F2,16.166666666666668
2026-07-07 04:20:00,19.8,20.0,0,F2,16.333333333333332
2026-07-07 04:30:00,20.2,20.0,0,F2,16.5
2026-07-07 04:40:00,20.0,20.0,0,F2,16.666666666666668
2026-07-07 04:50:00,19.7,20.0,0,F2,16.833333333333332
2026-07-07 05:00:00,20.2,20.0,0,F2,17.0
2026-07-07 05:10:00,20.0,20.0,0,F2,17.166666666666668
2026-07-07 05:20:00,19.8,20.0,0,F2,17.333333333333332
2026-07-07 05:30:00,20.2,20.0,0,F2,17.5
2026-07-07 05:40:00,20.1,20.0,0,F2,17.666666666666668
2026-07-07 05:50:00,19.8,20.0,0,F2,17.833333333333332
2026-07-07 06:00:00,20.3,20.0,0,F2,18.0
2026-07-07 06:10:00,19.8,20.0,0,F2,18.166666666666668
2026-07-07 06:20:00,19.8,20.0,0,F2,18.333333333333332
2026-07-07 06:30:00,20.3,20.0,0,F2,18.5
2026-07-07 06:40:00,19.8,20.0,0,F2,18.666666666666668
2026-07-07 06:50:00,19.8,20.0,0,F2,18.833333333333332
2026-07-07 07:00:00,20.3,20.0,0,F2,19.0
2026-07-07 07:10:00,19.8,20.0,0,F2,19.166666666666668
2026-07-07 07:20:00,19.9,20.0,0,F2,19.333333333333332
2026-07-07 07:30:00,20.3,20.0,0,F2,19.5
2026-07-07 07:40:00,19.8,20.0,0,F2,19.666666666666668
2026-07-07 07:50:00,19.95,20.0,0,F2,19.833333333333332
2026-07-07 08:00:00,20.4,20.0,0,F2,20.0
2026-07-07 08:10:00,19.7,20.0,0,F2,20.166666666666668
2026-07-07 08:20:00,20.4,20.0,0,F2,20.333333333333332
2026-07-07 08:30:00,19.8,20.0,0,F2,20.5
2026-07-07 08:40:00,19.9,20.0,0,F2,20.666666666666668
2026-07-07 08:50:00,20.3,20.0,0,F2,20.833333333333332
2026-07-07 09:00:00,19.8,20.0,0,F2,21.0
2026-07-07 09:10:00,20.2,20.0,0,F2,21.166666666666668
2026-07-07 09:20:00,20.2,20.0,0,F2,21.333333333333332
2026-07-07 09:30:00,19.8,20.0,0,F2,21.5
2026-07-07 09:40:00,20.3,20.0,0,F2,21.666666666666668
2026-07-07 09:50:00,19.9,20.0,0,F2,21.833333333333332
2026-07-07 10:00:00,20.0,20.0,0,F2,22.0
2026-07-07 10:10:00,20.3,20.0,0,F2,22.166666666666668
2026-07-07 10:20:00,20.4,20.0,0,F2,22.333333333333332
2026-07-07 10:30:00,19.9,20.0,0,F2,22.5
2026-07-07 10:40:00,20.0,20.0,0,F2,22.666666666666668
2026-07-07 10:50:00,20.2,20.0,0,F2,22.833333333333332
2026-07-07 11:00:00,20.4,20.0,0,F2,23.0
2026-07-07 11:10:00,20.2,20.0,0,F2,23.166666666666668
2026-07-07 11:20:00,19.8,20.0,0,F2,23.333333333333332
2026-07-07 11:30:00,20.2,20.0,0,F2,23.5
2026-07-07 11:40:00,20.4,20.0,0,F2,23.666666666666668
2026-07-07 11:50:00,19.75,20.0,0,F2,23.833333333333332
2026-07-07 12:00:00,20.2,20.0,0,F2,24.0
2026-07-07 12:10:00,20.4,20.0,0,F2,24.166666666666668
2026-07-07 12:20:00,20.4,20.0,0,F2,24.333333333333332
2026-07-07 12:30:00,20.4,20.0,0,F2,24.5
2026-07-07 12:40:00,20.4,20.0,0,F2,24.666666666666668
2026-07-07 12:50:00,20.3,20.0,0,F2,24.833333333333332
2026-07-07 13:00:00,20.2,20.0,0,F2,25.0
2026-07-07 13:10:00,20.2,20.0,0,F2,25.166666666666668
2026-07-07 13:20:00,20.2,20.0,0,F2,25.333333333333332
2026-07-07 13:30:00,20.2,20.0,0,F2,25.5
2026-07-07 13:40:00,20.2,20.0,0,F2,25.666666666666668
2026-07-07 13:50:00,20.1,20.0,0,F2,25.833333333333332
2026-07-07 14:00:00,20.1,20.0,0,F2,26.0
2026-07-07 14:10:00,20.1,20.0,0,F2,26.166666666666668
2026-07-07 14:20:00,20.1,20.0,0,F2,26.333333333333332
2026-07-07 14:30:00,20.1,20.0,0,F2,26.5
2026-07-07 14:40:00,20.1,20.0,0,F2,26.666666666666668
2026-07-07 14:50:00,20.1,20.0,0,F2,26.833333333333332
2026-07-07 15:00:00,20.1,20.0,0,F2,27.0
2026-07-07 15:10:00,20.1,20.0,0,F2,27.166666666666668
2026-07-07 15:20:00,20.1,20.0,0,F2,27.333333333333332
2026-07-07 15:30:00,20.0,20.0,0,F2,27.5
2026-07-07 15:40:00,20.0,20.0,0,F2,27.666666666666668
2026-07-07 15:50:00,20.0,20.0,0,F2,27.833333333333332
2026-07-07 16:00:00,19.9,20.0,0,F2,28.0
2026-07-07 16:10:00,19.9,20.0,0,F2,28.166666666666668
2026-07-07 16:20:00,19.9,20.0,0,F2,28.333333333333332
2026-07-07 16:30:00,19.9,20.0,0,F2,28.5
2026-07-07 16:40:00,19.9,20.0,0,F2,28.666666666666668
2026-07-07 16:50:00,19.9,20.0,0,F2,28.833333333333332
2026-07-07 17:00:00,19.9,20.0,0,F2,29.0
2026-07-07 17:10:00,19.9,20.0,0,F2,29.166666666666668
2026-07-07 17:20:00,19.9,20.0,0,F2,29.333333333333332
2026-07-07 17:30:00,19.9,20.0,0,F2,29.5
2026-07-07 17:40:00,19.9,20.0,0,F2,29.666666666666668
2026-07-07 17:50:00,19.9,20.0,0,F2,29.833333333333332
2026-07-07 18:00:00,19.9,20.0,0,F2,30.0
2026-07-07 18:10:00,19.9,20.0,0,F2,30.166666666666668
2026-07-07 18:20:00,19.9,20.0,0,F2,30.333333333333332
2026-07-07 18:30:00,19.9,20.0,0,F2,30.5
2026-07-07 18:40:00,19.9,20.0,0,F2,30.666666666666668
2026-07-07 18:50:00,19.8,20.0,0,F2,30.833333333333332
2026-07-07 19:00:00,19.9,20.0,0,F2,31.0
2026-07-07 19:10:00,19.8,20.0,0,F2,31.166666666666668
2026-07-07 19:20:00,19.8,20.0,0,F2,31.333333333333332
2026-07-07 19:30:00,19.8,20.0,0,F2,31.5
2026-07-07 19:40:00,19.8,20.0,0,F2,31.666666666666668
2026-07-07 19:50:00,19.8,20.0,0,F2,31.833333333333332
2026-07-07 20:00:00,19.8,20.0,0,F2,32.0
2026-07-07 20:10:00,19.8,20.0,0,F2,32.166666666666664
2026-07-07 20:20:00,19.7,20.0,0,F2,32.333333333333336
2026-07-07 20:30:00,19.7,20.0,0,F2,32.5
2026-07-07 20:40:00,19.7,20.0,0,F2,32.666666666666664
2026-07-07 20:50:00,19.7,20.0,0,F2,32.833333333333336
2026-07-07 21:00:00,19.6,20.0,0,F2,33.0
2026-07-07 21:10:00,19.6,20.0,0,F2,33.166666666666664
2026-07-07 21:20:00,19.6,20.0,0,F2,33.333333333333336
2026-07-07 21:30:00,19.6,20.0,0,F2,33.5
2026-07-07 21:40:00,19.6,20.0,0,F2,33.666666666666664
2026-07-07 21:50:00,19.8,20.0,0,F2,33.833333333333336
2026-07-07 22:00:00,20.3,20.0,0,F2,34.0
2026-07-07 22:10:00,20.0,20.0,0,F2,34.166666666666664
2026-07-07 22:20:00,19.8,20.0,0,F2,34.333333333333336
2026-07-07 22:30:00,20.2,20.0,0,F2,34.5
2026-07-07 22:40:00,19.55,20.0,0,F2,34.666666666666664
2026-07-07 22:50:00,20.3,20.0,0,F2,34.833333333333336
2026-07-07 23:00:00,19.6,20.0,0,F2,35.0
2026-07-07 23:10:00,20.4,20.0,0,F2,35.166666666666664
2026-07-07 23:20:00,19.6,20.0,0,F2,35.333333333333336
2026-07-07 23:30:00,19.9,20.0,0,F2,35.5
2026-07-07 23:40:00,20.2,20.0,0,F2,35.666666666666664
2026-07-07 23:50:00,19.6,20.0,0,F2,35.833333333333336
2026-07-08 00:00:00,20.3,20.0,1,F2,36.0
2026-07-08 00:10:00,19.6,20.0,0,F2,36.166666666666664
2026-07-08 00:20:00,19.8,20.0,0,F2,36.333333333333336
2026-07-08 00:30:00,20.2,20.0,0,F2,36.5
2026-07-08 00:40:00,19.6,20.0,0,F2,36.666666666666664
2026-07-08 00:50:00,20.2,20.0,0,F2,36.833333333333336
2026-07-08 01:00:00,19.6,20.0,0,F2,37.0
2026-07-08 01:10:00,19.9,20.0,0,F2,37.166666666666664
2026-07-08 01:20:00,20.2,20.0,0,F2,37.333333333333336
2026-07-08 01:30:00,19.6,20.0,0,F2,37.5
2026-07-08 01:40:00,20.2,20.0,0,F2,37.666666666666664
2026-07-08 01:50:00,19.95,20.0,0,F2,37.833333333333336
2026-07-08 02:00:00,19.6,20.0,0,F2,38.0
2026-07-08 02:10:00,20.2,20.0,0,F2,38.166666666666664
2026-07-08 02:20:00,19.9,20.0,0,F2,38.333333333333336
2026-07-08 02:30:00,19.7,20.0,0,F2,38.5
2026-07-08 02:40:00,20.3,20.0,0,F2,38.666666666666664
2026-07-08 02:50:00,19.6,20.0,0,F2,38.833333333333336
2026-07-08 03:00:00,20.1,20.0,0,F2,39.0
2026-07-08 03:10:00,20.2,20.0,0,F2,39.166666666666664
2026-07-08 03:20:00,19.7,20.0,0,F2,39.333333333333336
2026-07-08 03:30:00,20.1,20.0,0,F2,39.5
2026-07-08 03:40:00,20.2,20.0,0,F2,39.666666666666664
2026-07-08 03:50:00,19.6,20.0,0,F2,39.833333333333336
2026-07-08 04:00:00,20.3,20.0,1,F2,40.0
2026-07-08 04:10:00,19.6,20.0,0,F2,40.166666666666664
2026-07-08 04:20:00,19.6,20.0,0,F2,40.333333333333336
2026-07-08 04:30:00,20.25,20.0,0,F2,40.5
2026-07-08 04:40:00,19.6,20.0,0,F2,40.666666666666664
2026-07-08 04:50:00,19.9,20.0,0,F2,40.833333333333336
2026-07-08 05:00:00,20.25,20.0,0,F2,41.0
2026-07-08 05:10:00,19.6,20.0,0,F2,41.166666666666664
2026-07-08 05:20:00,20.2,20.0,0,F2,41.333333333333336
2026-07-08 05:30:00,19.9,20.0,0,F2,41.5
2026-07-08 05:40:00,19.45,20.0,0,F2,41.666666666666664
2026-07-08 05:50:00,20.1,20.0,0,F2,41.833333333333336
2026-07-08 06:00:00,20.2,20.0,0,F2,42.0
2026-07-08 06:10:00,19.6,20.0,0,F2,42.166666666666664
2026-07-08 06:20:00,20.2,20.0,0,F2,42.333333333333336
2026-07-08 06:30:00,19.9,20.0,0,F2,42.5
2026-07-08 06:40:00,19.6,20.0,0,F2,42.666666666666664
2026-07-08 06:50:00,20.2,20.0,0,F2,42.833333333333336
2026-07-08 07:00:00,19.6,20.0,0,F2,43.0
2026-07-08 07:10:00,19.6,20.0,0,F2,43.166666666666664
2026-07-08 07:20:00,20.2,20.0,0,F2,43.333333333333336
