system,medium,scale,batch,source_file,sample_id,fecha_hora,time_h,temperature_c,density,X_viable_mcells_ml,X_viable_kg_m3,X_dry_weight_g_l,G_g_l,F_g_l,S_GF_g_l,PAN_mg_l,NH4_mg_l,YAN_mg_l,N_kg_m3,PAN_kg_m3,NH4_kg_m3,N_pulse_mg_l,N_pulse_kg_m3,glycerol_g_l,pyruvic_acid_mg_l,pyruvic_acid_2_mg_l,acetaldehyde_mg_l,acetic_acid_g_l,E_g_l,E_percent_vv,E_unit_assumption,benzyl_alcohol_total,benzaldehyde_total,ethyl_decanoate_total,hexyl_acetate_total,isoamyl_acetate_total,ethyl_octanoate_total,phenylethyl_acetate_total,ethyl_acetate_total,benzyl_alcohol_condensate,benzaldehyde_condensate,ethyl_decanoate_condensate,hexyl_acetate_condensate,isoamyl_acetate_condensate,ethyl_octanoate_condensate,phenylethyl_acetate_condensate,ethyl_acetate_condensate
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-7,2025-04-11 15:00:00,54.0,20.7,1023.0,74.42,2.2326,0.1682,16.55,43.45,60.0,10.0,10.0,18.2,0.0182,0.01,0.01,0.0,0.0,5.85,81.0,,201.0,,53.33497628611122,6.757763961039889,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-11 21:00:00,60.0,20.5,1020.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-12 03:00:00,66.0,20.1,1017.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-8,2025-04-12 09:00:00,72.0,20.0,1015.0,55.99,1.6797,0.1634,7.46,32.38,39.84,10.0,4.0,13.28,0.01328,0.01,0.004,0.0,0.0,6.34,65.0,,198.0,,66.46232379673198,8.421053646131972,g_l,0.0329723593375,0.0038245404041666667,0.005022432579166666,0.16565346495833336,6.02423099054171,0.039503421954166666,0.08909971370833333,7.0611566414224525,0.006032082106927613,0.002021454908127259,0.0,0.056493340798044016,0.5544644757967091,0.012522911155294147,0.004433610511497055,0.011181082875776785
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-12 15:00:00,78.0,21.2,1013.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-12 21:00:00,84.0,20.8,1010.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-13 03:00:00,90.0,20.5,1008.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-13 09:00:00,96.0,20.1,1007.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-9,2025-04-13 15:00:00,102.0,21.3,1005.0,72.27,2.1681,0.2684,1.55,16.96,18.51,9.0,10.0,17.2,0.0172,0.009000000000000001,0.01,0.0,0.0,6.8,55.0,,189.0,,80.22571425298376,10.164932625435071,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-13 21:00:00,108.0,20.0,1002.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-14 03:00:00,114.0,20.5,1002.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-10,2025-04-14 09:00:00,120.0,19.8,1001.0,57.99,1.7397,0.2399,0.59,13.81,14.4,10.0,0.0,10.0,0.01,0.01,0.0,0.0,0.0,6.7,59.0,,187.0,,85.09533078858283,10.781933352159397,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-11,2025-04-14 15:00:00,126.0,20.2,1001.0,90.94,2.7281999999999997,0.2282,0.44,12.46,12.9,11.0,0.0,11.0,0.011,0.011,0.0,0.0,0.0,6.49,65.0,,181.0,,87.13348692437305,11.04017623591975,g_l,0.036585256600000005,0.0033088945041666665,0.0018681799670833333,0.15052857533333333,6.764975148470507,0.031733220729166664,0.10158637141666667,7.503539234917065,0.0067774627999740876,0.0022659710428800666,0.0,0.0633607979699175,0.6629051448737066,0.014333416375469483,0.004945875691018263,0.015193901908163944
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-14 21:00:00,132.0,19.7,999.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-15 03:00:00,138.0,19.8,998.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-12,2025-04-15 09:00:00,144.0,22.0,998.0,42.09,1.2627000000000002,0.2198,0.16,6.13,6.29,11.0,0.0,11.0,0.011,0.011,0.0,0.0,0.0,7.0,62.0,,180.0,,88.90426451587143,11.264541142855332,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-13,2025-04-15 15:00:00,150.0,20.8,997.0,54.92,1.6476,0.2634,0.11,4.72,4.83,11.0,0.0,11.0,0.011,0.011,0.0,0.0,0.0,6.62,56.0,,177.0,,92.59507263896548,11.732181926785955,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-15 21:00:00,156.0,20.0,996.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,nan,2025-04-16 03:00:00,162.0,20.3,994.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-14,2025-04-16 09:00:00,168.0,21.1,994.0,37.25,1.1175,0.2122,0.08,1.62,1.7000000000000002,11.0,0.0,11.0,0.011,0.011,0.0,0.0,0.0,7.3,56.0,,178.0,,92.59507263896548,11.732181926785955,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25151,Calibration_data_vl3.xlsx,ING25-SB010-D (25151),2025-04-16 15:00:00,174.0,21.4,994.0,36.71,1.1013,0.2254,0.07,1.0,1.07,11.0,0.0,11.0,0.011,0.011,0.0,0.0,0.0,7.98,69.0,,188.0,,94.12769999999999,11.926372206173026,g_l,0.034263393562499994,0.004285147333333334,0.0045185287875,0.15171351083333331,6.785890902930111,0.045336386375,0.08729279779166667,6.994612466733497,0.007762417752073294,0.002597455555651859,0.0,0.0706956129626933,0.8227461157386128,0.016232166868189995,0.005527202294657403,0.02439075324986626
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-1 (25170),2025-04-21 21:00:00,0.0,20.0,1059.0,13.75,0.4125,0.0574,65.64,74.52,140.16,73.0,31.0,98.42,0.09842000000000001,0.073,0.031,41.0,0.041,2.3,25.0,,177.0,,6.560922561112442,0.8312962547656533,g_l,0.029958785972374204,0.0021730242512489006,0.00384025478435348,0.049873543429085405,1.137472623309708,0.0212631602261692,0.004635224984735439,2.3280442590095003,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-22 03:00:00,6.0,15.3,1061.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-2 (25170),2025-04-22 09:00:00,12.0,14.8,1061.0,10.29,0.3087,0.0259,65.88,71.86,137.74,74.0,35.0,102.7,0.1027,0.074,0.035,0.0,0.0,2.31,38.0,,176.0,,7.0497581440460975,0.8932337621060891,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-3 (25170),2025-04-22 15:00:00,18.0,16.5,1060.0,13.06,0.3918,0.0572,66.53,70.17,136.7,74.0,33.0,101.06,0.10106000000000001,0.074,0.033,0.0,0.0,2.4,31.0,,198.0,,8.763267355752989,1.1103425264498743,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-22 21:00:00,24.0,16.0,1060.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-23 03:00:00,30.0,16.5,1059.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-4 (25170),2025-04-23 09:00:00,36.0,16.0,1059.0,17.97,0.5390999999999999,0.0431,64.52,67.6,132.12,70.0,31.0,95.42,0.09542,0.07,0.031,100.0,0.1,2.56,26.0,,224.0,,8.640740293420057,1.0948178365795014,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-6 (25170),2025-04-23 15:00:00,42.0,16.6,1058.0,17.74,0.5321999999999999,0.0353,63.04,68.25,131.29,86.0,74.0,146.68,0.14668,0.08600000000000001,0.074,0.0,0.0,2.77,44.0,,259.0,,10.603645422364107,1.3435261038928723,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-23 21:00:00,48.0,16.5,1058.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-24 03:00:00,54.0,16.0,1058.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-7 (25170),2025-04-24 09:00:00,60.0,15.3,1055.0,21.51,0.6453,0.0817,65.52,69.61,135.13,88.0,79.0,152.78,0.15278,0.088,0.079,0.0,0.0,2.67,38.0,,264.0,,14.174908002503933,1.7960199688946243,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-8 (25170),2025-04-24 15:00:00,66.0,16.6,1054.0,21.51,0.6453,0.0808,59.39,69.01,128.4,72.0,57.0,118.74,0.11874,0.07200000000000001,0.057,0.0,0.0,3.11,52.0,,268.0,,16.152748340224306,2.0466205894562246,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-24 21:00:00,72.0,16.3,1054.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-25 03:00:00,78.0,16.0,1059.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-9 (25170),2025-04-25 09:00:00,84.0,15.0,1048.0,21.74,0.6521999999999999,0.1167,48.75,62.04,110.78999999999999,50.0,23.0,68.86,0.06886,0.05,0.023,0.0,0.0,3.49,61.0,,266.0,,21.99371114265846,2.786694939772244,g_l,0.03170197342916667,0.00163655645625,0.0011478207741666667,0.11990553520833334,1.6402219250568786,0.029415980641666666,0.017027409895833335,4.5963418909964195,0.0008620522496886959,0.00026397758069995615,0.0,0.0013729052388404466,0.0076510218858882595,0.0007469279255465425,0.0001675249142600506,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-25 15:00:00,90.0,16.0,1046.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-25 21:00:00,96.0,16.0,1044.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-26 03:00:00,102.0,16.0,1041.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-10 (25170),2025-04-26 09:00:00,108.0,15.0,1039.0,50.92,1.5276,0.133,33.13,58.37,91.5,32.0,0.0,32.0,0.032,0.032,0.0,0.0,0.0,3.05,39.0,,284.0,,34.83164330847884,4.413314493497395,g_l,0.032354309883333335,0.0018185122308333333,0.0024659594304166665,0.16867106487499997,3.3761103699149664,0.037442057375,0.056277588291666666,6.40778873541756,0.001838018338191343,0.0005731570082543323,0.0,0.007546772313097096,0.039657734170005995,0.0032198081743058573,0.0009200780577804913,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-11 (25170),2025-04-26 15:00:00,114.0,16.0,1036.0,34.1,1.023,0.1643,32.34,51.43,83.77000000000001,27.0,0.0,27.0,0.027,0.027,0.0,0.0,0.0,4.98,51.0,,261.0,,39.41644567969136,4.99422807760521,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-26 21:00:00,120.0,15.3,1035.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-27 03:00:00,126.0,15.5,1032.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-27 09:00:00,132.0,15.3,1028.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-12 (25170),2025-04-27 15:00:00,138.0,15.7,1025.0,69.82,2.0946,0.2023,19.54,49.44,68.97999999999999,26.0,0.0,26.0,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,5.54,48.0,,245.0,,49.966359962636716,6.3309462220157,g_l,0.03032043979583333,0.00252558295,0.0015702154054166666,0.197925848875,4.72125528629594,0.030495110608333334,0.03840141740833334,6.8102799916321,0.0029874890983576105,0.000956766154342104,0.0,0.02090709863177441,0.12635160483622557,0.006633154258566357,0.0017591415867837348,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-27 21:00:00,144.0,16.0,1025.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-28 03:00:00,150.0,15.9,1024.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-13 (25170),2025-04-28 09:00:00,156.0,15.0,1022.0,43.09,1.2927,0.2001,17.88,39.54,57.42,29.0,0.0,29.0,0.029,0.029,0.0,0.0,0.0,5.84,38.0,,229.0,,57.65033951479251,7.304538481931036,g_l,0.03774107159583333,0.002587229627083333,0.009744628975,0.302626690625,6.451272402027842,0.07712401387500001,0.09173337275,10.306090536694661,0.0038106214204110624,0.001221134644221596,0.0,0.0279547121127191,0.21269357875246178,0.008495266387050643,0.0021044688287782097,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-14 (25170),2025-04-28 15:00:00,162.0,15.6,1020.0,40.02,1.2006000000000001,0.1937,15.11,35.83,50.94,22.0,8.0,28.56,0.02856,0.022,0.008,0.0,0.0,5.73,40.0,,239.0,,60.27302000478497,7.636843039479115,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-28 21:00:00,168.0,16.0,1019.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-29 03:00:00,174.0,15.5,1017.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-15 (25170),2025-04-29 09:00:00,180.0,15.0,1015.0,38.48,1.1543999999999999,0.2194,11.12,32.04,43.16,23.0,3.0,25.46,0.02546,0.023,0.003,0.0,0.0,5.79,48.0,,230.0,,66.07522478894472,8.372006587216147,g_l,0.0366632479875,0.0026269065049999997,0.008169748520833334,0.27222239095833334,7.014740864231375,0.07156064770833333,0.099345714375,9.93428477489374,0.004572937046176835,0.0014578469317681165,0.0,0.034224248867339276,0.30464821219369603,0.009947971991153473,0.002444714013600409,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-16 (25170),2025-04-29 15:00:00,186.0,15.0,1014.0,32.41,0.9722999999999998,0.2167,11.07,29.68,40.75,23.0,2.0,24.64,0.024640000000000002,0.023,0.002,0.0,0.0,6.34,21.0,,241.0,,68.99310505599956,8.741714187826208,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-29 21:00:00,192.0,15.5,1014.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-30 03:00:00,198.0,16.0,1012.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-17 (25170),2025-04-30 09:00:00,204.0,15.2,1011.0,34.1,1.023,0.2271,7.79,26.92,34.71,23.0,1.0,23.82,0.02382,0.023,0.001,0.0,0.0,6.36,27.0,,245.0,,71.78886357749728,9.095948453892007,g_l,0.03951534808333333,0.0028101526400000003,0.010967358995833334,0.2965815310416667,7.208274309778042,0.07786909916666666,0.10487997045833335,11.15686232840802,0.005199766326215848,0.0016533486685872494,0.0,0.04038231659699094,0.4080298405960216,0.011425677070445018,0.0030742449860206296,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-18 (25170),2025-04-30 15:00:00,210.0,15.5,1010.0,39.48,1.1844,0.2246,7.49,24.66,32.15,23.0,1.0,23.82,0.02382,0.023,0.001,0.0,0.0,6.14,24.0,,267.0,,73.92588838998616,9.366718411381349,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-04-30 21:00:00,216.0,16.0,1009.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-01 03:00:00,222.0,16.0,1008.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-01 09:00:00,228.0,15.2,1007.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-19 (25170),2025-05-01 15:00:00,234.0,15.8,1005.0,,,0.2581,3.93,20.65,24.58,24.0,1.0,24.82,0.024820000000000002,0.024,0.001,0.0,0.0,6.59,30.0,,216.0,,78.35251996370964,9.927591095700881,g_l,0.039129998462499996,0.0029614306125,0.005241101975,0.22223784108333333,8.601239115336773,0.051878589916666676,0.10479496820833333,9.903826261114876,0.005886259368252436,0.0018712003123169737,0.0,0.04708896569372563,0.5256702705676097,0.012903567750412109,0.0035549970273519396,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-01 21:00:00,240.0,16.0,1005.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-02 03:00:00,246.0,15.5,1005.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-20 (25170),2025-05-02 09:00:00,252.0,14.0,1004.0,41.01,1.2303,0.2378,1.79,19.76,21.55,24.0,3.0,26.46,0.02646,0.024,0.003,0.0,0.0,6.43,39.0,,200.0,,79.9685866803514,10.132353489477394,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-02 15:00:00,258.0,14.9,1003.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-02 21:00:00,264.0,15.5,1002.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-03 03:00:00,270.0,15.0,1002.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-21 (25170),2025-05-03 09:00:00,276.0,15.4,1002.0,,,0.2833,2.48,13.26,15.74,34.0,1.0,34.82,0.034820000000000004,0.034,0.001,0.0,0.0,6.66,27.0,,212.0,,85.380229000237,10.818031143915285,g_l,0.0432528665,0.00326950789125,0.0022820887033333332,0.21897035925,10.357273940871188,0.048665342083333334,0.09504343970833333,8.9684764248195,0.0066650603073897235,0.0021124597864132537,0.0,0.05339861571174649,0.6509170652459404,0.014379075721996372,0.004179381313835829,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-03 15:00:00,282.0,16.0,1001.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-03 21:00:00,288.0,16.0,1000.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-04 03:00:00,294.0,15.3,1000.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-22 (25170),2025-05-04 09:00:00,300.0,14.5,999.0,,,0.2845,0.33,8.94,9.27,34.0,0.0,34.0,0.034,0.034,0.0,0.0,0.0,6.72,24.0,,211.0,,88.78196339350193,11.249045080520744,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-04 15:00:00,306.0,15.0,998.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-04 21:00:00,312.0,15.0,998.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-05 03:00:00,318.0,14.8,998.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-23 (25170),2025-05-05 09:00:00,324.0,15.0,998.0,33.64,1.0091999999999999,0.1794,0.19,6.49,6.680000000000001,24.0,0.0,24.0,0.024,0.024,0.0,0.0,0.0,6.63,20.0,,216.0,,88.78196339350193,11.249045080520744,g_l,0.04303649670833333,0.0041371011137500005,0.010159081058333333,0.24123824354166665,9.584645455738379,0.08651038091666667,0.10904289333333334,11.903405814242562,0.007240926343716556,0.002295855746685852,0.0,0.057903737743515725,0.7329551800811596,0.0155489315764869,0.004424042359958855,0.0
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-24 (25170),2025-05-05 15:00:00,330.0,16.0,996.0,31.56,0.9468,0.1816,0.0,6.22,6.22,14.0,0.0,14.0,0.014,0.014,0.0,0.0,0.0,6.99,24.0,,214.0,,91.78795678054856,11.629916980962514,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-05 21:00:00,336.0,15.8,997.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-06 03:00:00,342.0,15.0,997.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-25 (25170),2025-05-06 09:00:00,348.0,14.5,996.0,36.02,1.0806,0.1706,0.0,4.22,4.22,,,,,,,0.0,0.0,6.63,27.0,,219.0,,90.96697915561843,11.525895691503019,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-26 (25170),2025-05-06 15:00:00,354.0,16.0,996.0,31.41,0.9422999999999999,0.1661,0.0,3.77,3.77,,,,,,,0.0,0.0,6.72,21.0,,220.0,,92.74686729411084,11.751414942743759,g_l,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-06 21:00:00,360.0,15.5,996.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,nan,2025-05-07 03:00:00,366.0,15.7,995.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
pilot_2025,natural,pilot,25170,Calibration_data_vl3.xlsx,ING25-SB011-D (25170),2025-05-07 09:00:00,372.0,15.0,995.0,30.57,0.9171,0.16168,0.07,8.9,8.97,27.0,4.0,30.28,0.03028,0.027,0.004,0.0,0.0,6.84,22.0,,222.0,,95.39009999999999,12.086323551771322,g_l,0.038605468004166664,0.004407037516666667,0.0086838211625,0.24097493208333332,10.041049078185958,0.08298747925,0.10658432295833334,10.4127262132328,0.0076735816746192,0.002430120633482658,0.0,0.060567436106225475,0.7931370039481589,0.016371201688787484,0.004538291468649429,0.0
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,ING25-SB012-1 (25171),2025-04-21 21:00:00,0.0,18.5,1059.0,11.06,0.3318,0.0527,63.97,77.1,141.07,72.0,30.0,96.6,0.09659999999999999,0.07200000000000001,0.03,41.0,0.041,2.27,23.0,,172.0,,7.0497581440460975,0.8932337621060891,g_l,0.026293850157393203,0.001741195042583541,0.0020028662279293822,0.0609601549851505,1.2344107011084129,0.017211013563434352,0.008753475337981981,1.7023877775695928,,,,,,,,
pilot_2025,natural,pilot,25171,Calibration_data_vl3.xlsx,nan,2025-04-22 03:00:00,6.0,12.5,1062.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
