annex_id,oe,activity,category,evidence_requirement,role_in_bundle,status,source_path,bundle_path,bytes,sha256
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_natural_LAB010.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_13b62761.png,179316,fbe80085f949cb6d5279e0bc3208364817df0869ce374b3122c614bfc08d1a23
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_natural_LAB011.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_cf08fef4.png,178798,8e8e85b4b438f6bb876b7b1c4674621c1af85a484749eefe4be6b3a9417e985d
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_natural_LAB012.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_def6dfc0.png,184352,b10c6eada714eaa8213fd2d5cbf4128c299b6dce0a1e44195b02585d6ce1b21c
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS007.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_48ef3bbd.png,180010,b4a883d013333efa140f7c9cc6a54dce87ca55bffebb83fe34445cc0fbe0c3bf
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS008.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_57a6e468.png,171048,fa91bcf1d453bdcf8ca2b79f2d235cf0111eb308e73305ee8ed3ae7e410f99b8
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS009.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_ba52fb38.png,175717,9f2a5ac74c27833effab4c223a23133f41b5c4fe0da68e555cc0c66c4e711c45
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS010.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_61a3fa00.png,163179,69abdd6f5bd2c4263f7002c09198c209427733e5c80d61a505b785365fcf0765
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS011.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_cbc42944.png,172343,8293df98e14f664ab310d689c58ac0f4cd456ba23042b11ed24756d430aba933
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS012.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_c5694bf5.png,199372,f83d3f0913d5ad9600d116a860ad27c983ec8e6dfdf47d3b65960f90c3c1e1c9
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS013.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_c7dae968.png,166682,5ccdbf3a19aabea902b938e9216e5515eefbcbfe5b86c3411b474a4b95d9862e
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS014.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_2695d95d.png,168321,42ed549130b51d3f17811fe03c09987571590d7e82258d35e7e4288474bf671e
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS015.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_770dd655.png,176730,5faf5a1d0354c1857776268acac145c4e2fb5fa91f3c1ef6abd94d8a2bf2a8ea
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_fit_capacity/plots/secondary_fit_capacity_synthetic_MS016.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_fit_capacity_secondary_fit_cap_821b23fa.png,167196,bd31e0556440eb3594b2a9c27993389641af2d8736af0f7c2a6cbb88d8fc80e7
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25026.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__b66f79b3.png,159688,6014ade4c4edbe7eb46aa84a7b119a57fc7bb52f6c4d36e5b88db4292d524117
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25027.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__d2c7846a.png,160548,1d9dae23372c130fbb05dd172da3ec25711fe04011349553f9e85ba7a384c0a7
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25085.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__dd7b7a4c.png,169810,5ad7f3632478ff9446c72d0398535afc219aaa93ece707533b39c4401a966b91
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25086.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__f22de79f.png,177301,ad8a41396f98911e26e7f75abf94adcd224d6408ace7f3b7b44c22179ff0b273
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25150.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__e45fd9e3.png,169714,d59c4530d9996159c965985aff8a8bc05b709de15d2092d6cd981e51a3215fb0
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25151.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__d2deac1f.png,172482,54ff9cd5b8254beefc67e7eeab772a546e7301c745a24d4a39766b1152b26fdd
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25170.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__d218588b.png,169803,465215b94705dc00cedb3c6e96ca27e9e508a60f81312fe30bdf7dd124848532
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_historical_vl3_25171.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__783b7df4.png,166760,431e152190c57b3000db0e5cf5ccaa28d4d43a83000b53d57c4a526b74cd27e5
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB004.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__83f2845f.png,169432,f0e0e522a15074e5247727ec8791c23bcb63af8d1e7e0c9829e63a2ee4a46764
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB005.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__9477ccc0.png,163488,cdc5394fc56b7612ce98034be1aaa6234eb2a6d2bc76199b1747c0ba842356b3
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB006.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__16f7c6f6.png,162230,289386c7ee5ecab1045730dd470e8bb521b59c4436725308b1c702ea58512108
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB007.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__4a004fb2.png,160611,c6efca4f6c9a6b7844231330b151465846007127bfac2fa29048423cdc21e9cf
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB008.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__750f1b77.png,162247,d8b25dbc61f63b56b1b3914833e6269d5011b6cbf0adbb7b37c66595e1a2fe74
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB009.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__1b3c28df.png,167252,20b89886a7f6f2ac1e7d90c7d5493a29a6d04f46308d0acad45385f74515ddab
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB010.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__cf8d764f.png,153932,fd7f38d2d6973cf04ba57932e293db296fabc24f134fc9c76c3bfed12df41da1
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB011.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__28739caa.png,155470,d4753d0fb1cf237d8e4a4ca3296c522a9de772f8aa57f2c502a44c8955d157e3
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_natural_LAB012.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__9bd30c53.png,160483,505e683c92adfe449fe2cd2305632eecffbfa6ca11be6de099ee5b98c396fa00
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS007.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__e6a2a462.png,158082,dd939a8291b7f630bc56d9f2e7e95bb66cbb08b7e9cf56d014f587f74126eb94
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS008.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__8b11bc8d.png,156162,c623a5aab4ecabd53b73e4809bde9095308b1ebe2589e8946d8092dcc1132b44
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS009.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__e2dd21ae.png,161826,e8c40438b6fb13d8909196bd7be5a296ea1fed1a673a02dc3c56a038467a4922
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS010.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__2867551d.png,152050,e08857c419602d6d1e8544b556cd9158315161cc91d85616e79e80696fd6b80b
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS011.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__859a8c29.png,154992,4f4bf8286963f240c55f9f6d2076b4d4f2fe68f35e7047d9070f5eceb7f5bf80
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS012.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__23efd43e.png,157197,10497f860028699b1d4d68835eb3128543b6e1bfb91d7341dc0c534c7f094a63
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS013.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__0e68c999.png,153624,683b6bd56282e5b7688cc6885ce46ea2ac53d95e6ed5bcb9a58a78c12e6ca581
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS014.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__96b25399.png,154223,1dafc1cadce360e07fb6b1d26766e02a11d91f7c2c03918d26bafa51148475f9
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS015.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__e14da615.png,157288,767385c25907dafe6520de212b5d6f886cb9f1174aadf2e3f92145f840460b91
A06,OE3,3.13,figuras,Resultados y metricas,Figura de ajuste,ok,fermentation_model/results/secondary_v2_model_evaluation/plots/secondary_v2_fit_synthetic_MS016.png,rendicion_tecnica/A06_calibracion_metabolica/figures/secondary_v2_model_evaluation_secondary__8244626d.png,154935,84511f2cf83f22c743673a7d8e425942d780f0d8c9132b0247e95e6cb0a12bf9
A06,OE3,3.13,tabla_anexo,Contenido minimo y evidencia fuente,Tabla segun fila A06,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/01_tabla_anexo_A06.csv,495,1392d907b838197980985b9fc1b163668fdc3c40dd86c0abfb7958734a7c22cc
A06,OE3,3.13,matriz_cumplimiento,Contenido minimo,Matriz contenido minimo a evidencia,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/02_matriz_cumplimiento_A06.csv,1741,6a229993b88088fe326ac6530bd6068163a107ee6fbddec2f24552bb13f917b1
A06,OE3,3.13,dataset,Dataset de calibracion,Resumen de dataset,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/03_dataset_resumen.csv,930,1cec806dc8ca23200e2aa4aa246ba23e39b864e5039d410fb72aa6fa6a5857f9
A06,OE3,3.13,estrategia,Estrategia de calibracion,Estrategia de calibracion,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/04_estrategia_calibracion.csv,1662,e8af9d85fe3563f917d81304ae8f41dd56dc6b14ecc514b533c8e93a6d7fb7df
A06,OE3,3.13,funcion_objetivo,Funcion objetivo,Funcion objetivo,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/05_funcion_objetivo.csv,913,3c283298eaba1876e250635db4e8cf0df755f7313c6eb355d7b6a74658df9a1c
A06,OE3,3.13,parametros,Parametros metabolicos,Parametros metabolicos,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/06_parametros_metabolicos.csv,5611,7c95a57835c9709550d324349f7d5f8dd6d1cc98cc6d6b36a5e54b3415c8029b
A06,OE3,3.13,metricas,Metricas,Metricas de calibracion,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/07_metricas_calibracion.csv,3019,32233858afdb938755195060a017c25633f3e6bebc8f36af2ef1e79ad6111e7a
A06,OE3,3.13,incertidumbre,Incertidumbre/identificabilidad,Incertidumbre e identificabilidad,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/08_incertidumbre_identificabilidad.csv,3202,3ef8a7595e9593be2fd7f8371a7324373141a24b87c81c42185bab287c3d559e
A06,OE3,3.13,interpretacion,Resultados e interpretacion,Interpretacion tecnica,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/09_resultados_interpretacion.csv,1357,7d0d41d943bb6c8b6784a0adfac4cf62e5920c52ac390f0d74716f5841eb3467
A06,OE3,3.13,cumplimiento,Cumplimiento,Resumen de cumplimiento,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/tables/10_cumplimiento_A06.csv,191,9f9d0ab721c4cd1a8bbfb8366fa9dc023cc24d51b890cc42cb3d5437dafd39ee
A06,OE3,3.13,metodologia,Estrategia de calibracion,Metodologia del anexo,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/03_metodologia_calibracion_A06.md,7347,c12eab24513ac4105ca52526a4bf23f659bd6dd300456fe405fa837d2fd24c1c
A06,OE3,3.13,resultados,Resultados e interpretacion,Resultados del anexo,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/04_resultados_interpretacion_A06.md,17179,63b39d800d646231c6156fc65387454b79ea02630b51526cb5c49e15c2ddfa70
A06,OE3,3.13,version_codigo,Version de codigo,Version y trazabilidad,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/08_version_codigo.md,7775,3e65c3553e22f4f7da6e694e0874013512daf5f96b1f9f2be77b1d1ac9dd7633
A06,OE3,3.13,guia,Uso del bundle,Guia principal,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/README_A06_bundle.md,2999,7666d0df103da7bd9f97e5b5c28eb48f029a97d605400c229b2071ee85577bac
A06,OE3,3.13,anexo,Anexo propuesto,Borrador narrativo del anexo,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/ANEXO_A06_borrador.md,30562,51c492913ccde543ebe87e2cf726227ed49f9ec9368aa32a9e8723daac7c7fda
A06,OE3,3.13,manifest,Inventario y trazabilidad,Resumen legible del manifest,ok,generated,rendicion_tecnica/A06_calibracion_metabolica/00_manifest.md,26020,cae20ca698052b9db9257b792736b0f4f6861c67849e9941678f1b7c17e5ded7
A06,OE3,3.13,manifest,Inventario y trazabilidad,Inventario completo con hashes; fila autoreferencial sin hash estable,self_index,generated,rendicion_tecnica/A06_calibracion_metabolica/00_manifest.csv,,
