,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
gammaF0,15.720719801429746,-13.497857107394962,-27.124094172469764,-2.946424959477063,-89.12851777997273,-7.049017536781574,1.026397797577259,-13.665463565782057,-0.7309286518920604,141.39882357791518,6.730161333527969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-5.89863747696524,-58.79919001579329,-5.162323937016877,0.3571361985898311,40.7432367886133,33.31178694183889,-14.612671009616076,-12.31022893720327,3.030867997321124,0.0,0.0,82.74707751267898,92.95181558627962,-99.94640691578404,0.17193862663544737,-0.0003377048989223511,-0.30524866137661244,0.010497922672281754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-29.93265973438037,-44.53005504743428,2.981071162742036,3.2061181980702327,41.832008347207335,36.78815919008888,-17.02574510195942,-17.47920627068107,7.267070511910647,0.0,0.0,92.95181558627962,160.4207082790579,-184.19420294510874,0.15906568631113713,-0.0003699895971071937,-0.31928761392759597,0.007080609190059551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,38.86362809104546,41.43208716110979,-6.410640580800624,-4.463911358124375,-43.53528751486001,-39.29795498630796,18.523799151389277,20.07392100170092,-9.1299994745066,0.0,0.0,-99.94640691578404,-184.19420294510874,214.3498253040984,-0.15828663211305755,0.0003783038908289801,0.3233859390330349,-0.006514845302103377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-94.08877195174213,-384.78254075329636,-40.93546673267347,0.634031153287244,310.35953143972444,249.18990398833068,-109.03797935993364,-89.03742922388184,7.7922902453247636,0.0,0.0,0.17193862663544737,0.15906568631113713,-0.15828663211305755,618.2745664011809,-0.7765590381125476,-767.9244652440359,51.10056598376391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.17584928038059036,0.4253039324639445,0.01256343735773854,-0.013198263633097024,-0.3722779710663553,-0.3102061420626008,0.1396570995516821,0.12807630249954072,-0.02392462917396277,0.0,0.0,-0.0003377048989223511,-0.0003699895971071937,0.0003783038908289801,-0.7765590381125476,0.0016639289366697178,1.4574906240439307,-0.04027433182476775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,353.69286040609813,252.23853649427886,27.468037186399375,-10.128156370129998,-370.6713687197309,-309.38031395343467,137.39711221414234,125.85665534396134,-40.21168875175968,0.0,0.0,-0.30524866137661244,-0.31928761392759597,0.3233859390330349,-767.9244652440359,1.4574906240439307,1433.1075427398064,248.20822614450412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,514.0911882771713,-529.2980059214995,6.52392375267912,-2.183013406795358,32.22837450353957,15.014783215045686,-8.550635501292932,4.48925312968592,-64.37463561604086,0.0,0.0,0.010497922672281754,0.007080609190059551,-0.006514845302103377,51.10056598376391,-0.04027433182476775,248.20822614450412,908.1464295789367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.24038479227623621,-0.10229966621332402,0.07949002927025928,0.05389755817957112,-0.009004753124250683,0.22842245203113595,-0.09362633159333936,-0.19389886154695993,-0.00804918283987105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03494966213507519,1.3595972818840942,0.0,0.0,0.0,0.0,0.30123683947604457,0.0,0.0
k_EA_stationary,8.460814684359708,-3.158615446839299,-0.03616236316789467,1.1404743758643483,2.3970593173258905,7.995644682907894,-2.857905314879727,-7.076750050187103,-0.34461449179135734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3595972818840942,66.48789418552562,0.0,0.0,0.0,0.0,8.918642090269183,0.0,0.0
k_IAA_growth,35.785282409458986,-30.70561708086226,-7.420740142548155,-0.11921286292015787,47.72113450069154,39.56700163661188,-16.509534461382543,-19.223118569208182,-3.944304526105059e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.102602860074214,54.08791238014412,0.0,0.0,0.0,22.27701318641773,0.0
k_IAA_stationary,60.81133724185942,-53.587389985167185,-9.463408024416156,0.6475025573278494,75.30173287271175,63.601314742434724,-26.641443324921028,-33.620358796447775,1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.08791238014412,88.6179472243285,0.0,0.0,0.0,45.66674697804995,0.0
k_EO_growth,52.64227531496756,-116.90979412338851,-17.68221491566676,0.746886751251626,72.63102547742693,86.62317986058447,-34.93731163573772,-41.33367124456542,-1.0656937233963761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.97146267530287,153.86900826987406,0.0,0.0,109.02809545350705
k_EO_stationary,59.37080136448265,-145.92267019639223,-41.0384331040355,-4.856496480545456,110.89259120469438,99.6317231874273,-37.442254195060194,-46.692104917432296,-1.3536742279210205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.86900826987406,278.4343694876127,0.0,0.0,66.29604028945818
alpha_EA_loss,1.8119005536899724,-0.7487820205949642,2.9967030937368753,1.1943904849234948,-3.199363971710407,1.6173886921350775,-0.9497257093345235,-1.6941543315435814,-0.09249091446762636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30123683947604457,8.918642090269183,0.0,0.0,0.0,0.0,4.775343349384058,0.0,0.0
alpha_IAA_loss,43.97559875467466,-41.67151940628323,10.259407390562462,4.711817635474975,35.427525484393634,33.57608685887099,-15.205870851751508,-28.03605580903586,-5.9164567891575885e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27701318641773,45.66674697804995,0.0,0.0,0.0,69.05628980782632,0.0
alpha_EO_loss,53.34940349511933,-107.93342842338095,17.777520299935716,11.801171164198813,20.402631637852345,90.11598194286508,-41.09725206986405,-46.57028562671424,-1.560923429520411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.02809545350705,66.29604028945818,0.0,0.0,247.85827759874303
