,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
gammaF0,66.54807064959945,-41.40882540874048,-62.941828728657825,-5.985013124224098,-263.3972467218007,-18.739203432024752,2.232110933712936,-40.79307004808652,-0.5828347091292346,397.1439991453183,18.373938185046345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-285.35062440498217,-693.6511361480248,-173.1968365215186,-22.797221346326452,549.7670600866832,397.74859445467325,-172.85569231522453,-211.92913429979592,14.036601667132846,0.0,0.0,1021.0030219316559,570.2144711376161,-785.154202057829,1.9561133189610354,-0.004093293591993565,-2.2267126553936567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-351.5392972608382,-263.9888211989286,-80.58836414822193,-8.16515058859394,293.17474528550656,223.1470502567627,-96.69949938629117,-125.99312384333012,17.05888122458103,0.0,0.0,570.2144711376161,470.56494558659483,-722.1811717776835,1.1916087120263237,-0.0029965258231108008,-1.4771976497840869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,623.0209624658437,244.35739971940052,86.2769886326202,4.1706735727463515,-385.4713507757589,-303.98937924968425,133.99991861130627,180.98542316245135,-34.92545668782452,0.0,0.0,-785.154202057829,-722.1811717776835,1177.0862030174658,-1.5806126824308426,0.004372208754379718,2.009306806926487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-1005.4385872873357,-4271.626477131091,-900.992400423431,-126.77815172502548,2877.1551372628865,2141.6838433716794,-898.8612115216569,-1146.7952930863219,13.290698025792253,0.0,0.0,1.9561133189610354,1.1916087120263237,-1.5806126824308426,5340.798248449855,-6.831467977584376,-4698.760913005146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.9383762826533932,5.824958990673714,1.1628662107151522,0.1544130195310116,-3.721978942753068,-2.693093620287974,1.1610850877373984,1.5146300898943883,-0.027037904929171463,0.0,0.0,-0.004093293591993565,-0.0029965258231108008,0.004372208754379718,-6.831467977584376,0.018218148069056875,8.549304518475127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,1008.3031853191217,3701.46349704162,776.3444081424875,104.59217610868657,-2531.768112292927,-1874.0899993821822,794.7312816634517,1028.3976046259074,-17.643894070276154,0.0,0.0,-2.2267126553936567,-1.4771976497840869,2.009306806926487,-4698.760913005146,8.549304518475127,5371.811634394884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,2.0980390017890915,-1.1175593979624736,4.525276305007933,1.3098252067073815,-3.211761250003864,-0.45986018318653044,-0.29457050073012714,-1.1806267913839221,-0.012479202961440415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07040253831845461,0.8977065040906881,0.0,0.0,0.0,0.0,4.552897935462607,0.0,0.0
k_EA_stationary,19.26175107105597,-10.39734819556968,55.59612609981289,16.299858252368615,-44.03292440517818,-7.0957146948997,-3.0737055975502043,-12.226818138144646,-0.1475516011921669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977065040906881,14.318616812723022,0.0,0.0,0.0,0.0,54.7561071405939,0.0,0.0
k_IAA_growth,243.45923515683137,-207.9783106511063,-75.01153699518547,-4.614660298842419,213.82279472822523,211.41361380974615,-79.03288305686318,-148.44461747092785,-0.47537055760377167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.1801158539697,421.8306692760369,0.0,0.0,0.0,142.50927636329257,0.0
k_IAA_stationary,478.61693630614343,-452.978855543831,-233.58516258465147,-33.80796795805047,488.0562968458903,459.4440500873466,-154.48483736691776,-314.7879720821489,-1.4620982493349906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.8306692760369,1200.6499111685216,0.0,0.0,0.0,164.68890641613288,0.0
k_EO_growth,113.8826372601181,-296.2318969121389,-57.396267559930465,-4.099418429901446,184.287508961139,162.92556264485427,-66.17438641976159,-101.37786339345641,-0.2814048745399337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.4837185002468,187.6035349597072,0.0,0.0,102.77093122577345
k_EO_stationary,49.49257657282227,-182.96643017848157,-60.4706950749544,-11.56567312790941,134.51439471654788,98.47200435387165,-35.73341548982545,-56.24627264637388,-0.17636367255815422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.6035349597072,166.66917108108748,0.0,0.0,-23.768178045085605
alpha_EA_loss,165.21958676376363,-96.7721690111282,412.84474630487944,119.32373022400535,-294.0823745729294,-47.95640418614028,-24.74910413456654,-102.28838879211071,-0.8163334157889681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.552897935462607,54.7561071405939,0.0,0.0,0.0,0.0,406.95019776885385,0.0,0.0
alpha_IAA_loss,214.95897794730803,-189.44784958123026,162.86614838237978,69.87160655667131,-62.141985579301505,119.8946720420565,-71.946922354088,-147.61828274840565,-0.6077819880344619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.50927636329257,164.68890641613288,0.0,0.0,0.0,653.2961229561239,0.0
alpha_EO_loss,110.70976607676437,-135.0398116883088,138.91787884971052,53.582043789577796,-72.37565959260624,61.02750887429453,-46.33833097442121,-82.53193668127787,-0.32308171187481777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.77093122577345,-23.768178045085605,0.0,0.0,588.0894522385955
