batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,iG
25150,G,24.0,-2.4361450231298534,1.355730561994428,0.6632915181877567,0.059720482536341275,-2.6696801303993527,-0.0013853399804469376,-0.03495432922920442
25150,G,30.0,-3.405273212105278,2.4534132203957677,1.0458848466421422,0.11428198346934668,-3.8200544322302172,-0.003374078450061608,-0.06547974612932836
25150,G,48.0,-5.2275125468002495,4.643594058034548,2.2413114114538994,0.3202599467693806,-6.749489328333951,-0.016163442904463657,-0.17231511777399436
25150,G,54.0,-5.655787669780727,5.1424761519020326,2.606674846701137,0.3865898194519667,-7.481051305348816,-0.022737397816077864,-0.20343360162895777
25150,G,72.0,-6.441049593902211,6.083691833006684,3.494029546394059,0.5617275193023045,-8.97959235648777,-0.048161664322210564,-0.2760199402204262
25150,G,102.0,-6.304301615409757,6.093582613560167,4.180100605513462,0.702624899845892,-9.2029555246486,-0.1074425213590451,-0.30014779168197786
25150,G,120.0,-5.475718510222835,5.308886974664031,4.006037042175302,0.6893071292722691,-8.144113178755909,-0.14480186753732813,-0.2613812351235674
25150,G,126.0,-5.0937938371695095,4.937874691783422,3.864438237462652,0.6783961651189635,-7.645605944278994,-0.15632771803506518,-0.2417037618696291
25150,G,144.0,-3.8485304978795973,3.732998233313819,3.224826823746144,0.5985767613346475,-5.947755288974664,-0.18639379070075446,-0.17498438117218645
25150,G,150.0,-3.441895907162029,3.337857255673311,2.9660856522267403,0.5615409427761351,-5.3661968291645525,-0.19479317484982092,-0.15219712047503534
25150,G,168.0,-2.3525112646642024,2.2797977901600617,2.170894279411987,0.44292973162784827,-3.7421727616422578,-0.21891828406594974,-0.08858715916698506
25150,G,174.0,-2.050013998237604,1.9865297118979264,1.9249877391674006,0.406381250124114,-3.2733450318253867,-0.22698088565731628,-0.07037568021894632
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.10294868886829045,0.0017074346765700275,0.0018082993539154126,0.0190546000670837,-0.0011253939157181195,-0.14495723021814483,0.07793017759994801
25150,F,24.0,-1.2612925866917195,0.8464183971503491,0.08942596276698664,0.2029989783760282,-0.06698359667525815,-1.282260478196535,0.6394746725877385
25150,F,30.0,-1.889572830238565,1.5796716136427862,0.1811921356616431,0.32533952506831876,-0.146961183837711,-1.909518294079646,0.9176588904727293
25150,F,48.0,-3.4516759982507312,3.307209451441106,0.5981296706029405,0.7602781238859377,-0.5780703344508555,-3.789352522533151,1.6441890856637336
25150,F,54.0,-3.9808956042844716,3.862864499968606,0.7672043108091183,0.9248898692249246,-0.773792245771027,-4.392251307804718,1.8341770545365137
25150,F,72.0,-5.458860400487281,5.404436561510873,1.3236262430604215,1.4179571929257375,-1.4725330279860713,-6.0084885363701215,2.2641214373768785
25150,F,102.0,-7.708255748573007,7.727887159299229,2.3390339273661076,2.3430968582861937,-2.8462910305278704,-8.305214731790326,2.5519664993388824
25150,F,120.0,-8.640227268187932,8.678751061278108,2.8984858360993573,2.8712945953026354,-3.5894078302920125,-9.223489027256111,2.499515975621187
25150,F,126.0,-8.811949294673123,8.850611372926329,3.0764998128451966,3.0505564630448565,-3.7982116587872996,-9.419375968065177,2.444283557148289
25150,F,144.0,-8.858548020649478,8.89930383022355,3.446490700862044,3.4697128523896024,-4.1859335968867315,-9.570974833732814,2.1819880833633674
25150,F,150.0,-8.707830070543343,8.74103000519887,3.493394627488654,3.5529394223350286,-4.2176065309407695,-9.448796016315379,2.0638411431025574
25150,F,168.0,-7.6617960392155675,7.649977266888478,3.328172632213307,3.53709144758638,-3.946436771089852,-8.433204244279644,1.6183898691233694
25150,F,174.0,-7.138746713292514,7.108225611808658,3.1747928763485125,3.42834338036869,-3.744029429780291,-7.896708706005982,1.4506491384561035
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,0.6671349483563728,-0.00656662816062327,0.7826523955013076,0.2902499378907887,0.00016798469402232746,-0.00027183876114756354,-0.1794492825157684
25150,E,24.0,9.873736791451327,-4.175447794399689,5.8777455456405825,2.364085219684117,-0.003665492485626984,-0.01754927244824904,-1.3887231781473812
25150,E,30.0,13.886890484303018,-7.954826469832983,8.142988560259054,3.40966203406976,-0.024917137207369645,-0.0403278239037994,-1.9472572653820615
25150,E,48.0,22.7673924848404,-17.92960969106968,13.580848827795593,6.346496114422751,-0.28364206229140027,-0.17866461085156005,-3.324023758629035
25150,E,54.0,25.146556251195705,-20.57710290464586,14.95449791880297,7.270344220883905,-0.501180025391192,-0.2579110382624679,-3.673821357136803
25150,E,72.0,30.575122510498815,-26.609544055521432,18.199367252348047,9.76534271947637,-1.5625772676542837,-0.5813397354511826,-4.456363846333259
25150,E,102.0,34.86301849058127,-31.495311717472696,22.58021927274376,13.971408994791945,-6.369819199433459,-1.847044982374217,-5.039971494598947
25150,E,120.0,34.28773033243166,-31.089450433627366,25.2751480666794,16.451368394927368,-11.199128906632374,-3.2798126907707403,-5.019064363461704
25150,E,126.0,33.46920471208962,-30.302138716273006,26.191395420350233,17.23152673627101,-13.085756365465054,-3.9543661523430917,-4.943593114050097
25150,E,144.0,29.65127168110724,-26.59873654126543,29.28192564704518,19.665077121627057,-19.24974022945453,-6.681082549470914,-4.514623621577078
25150,E,150.0,28.01993575043144,-24.98041454577858,30.43406331208286,20.523946295777503,-21.396687152329584,-7.881531425867514,-4.301642850421754
25150,E,168.0,22.13020504735686,-19.067713052252778,34.23169136253604,23.36565986369361,-27.921104107848464,-12.630459907346253,-3.4363269558696525
25150,E,174.0,19.94287995079743,-16.86049762117367,35.55721059872007,24.39415806387263,-30.03012979134164,-14.530364521618298,-3.0943352673187
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,1.4802735880114504,-0.0189485983582438,1.110223024625156e-15,-1.110223024625156e-15,1.110223024625156e-15,1.1102230246251567e-15,-1.1102230246251565e-15
25170,X,18.0,3.149797717692608,-0.13011504820801928,2.220446049250312e-15,0.0,0.0,2.2204460492503135e-15,-2.220446049250313e-15
25170,X,36.0,3.262458488191994,-3.28786590789737,0.0,0.0,-2.8865798640254054e-12,0.0,0.0
25170,X,42.0,6.091613329774041,-4.8573219894620605,0.0,-8.881784197001248e-15,-2.206013149930185e-10,0.0,0.0
25170,X,60.0,5.597820863688248,-5.654356877719209,-4.440892098500624e-15,0.0,-8.881784197001248e-15,0.0,-4.440892098500626e-15
25170,X,66.0,5.597817665684554,-5.654361182680125,0.0,0.0,0.0,0.0,0.0
25170,X,84.0,5.597817533488429,-5.654361227394277,1.3322676295501872e-14,-1.7763568394002495e-14,-1.1016312306821867e-08,1.332267629550188e-14,-4.440892098500626e-15
25170,X,108.0,5.59781753348818,-5.654361242808232,-4.440892098500624e-15,-1.7763568394002495e-14,-1.751931932858496e-11,0.0,-8.881784197001252e-15
25170,X,114.0,5.59781753348818,-5.654361242829704,-4.440892098500624e-15,-1.7763568394002495e-14,-1.9761969838327774e-12,4.440892098500627e-15,0.0
25170,X,138.0,5.59781753348818,-5.654361242832462,-4.440892098500624e-15,-1.7763568394002495e-14,-2.664535259100374e-14,4.440892098500627e-15,0.0
25170,X,156.0,5.5978175334881755,-5.65436124283247,-4.440892098500624e-15,-1.7763568394002495e-14,4.440892098500624e-15,4.440892098500627e-15,0.0
25170,X,162.0,5.479047580311156,-5.534616121535067,-0.10707857537872283,-0.05401319610361719,4.440892098500624e-15,4.440892098500627e-15,0.0
25170,X,180.0,5.075599173882308,-5.127901272542659,-0.4754497634365948,-0.31017138950328416,0.25215892488432246,0.006692115267066257,0.0672017774722633
25170,X,186.0,4.987974648534315,-5.086042999095633,-0.5001921051274258,-0.32705730564872126,0.2690279881240574,0.010096868971372077,0.07177977613070041
25170,X,204.0,4.8373673404378525,-4.941514189563663,-0.5942003606356568,-0.3924313445912685,0.3401702907341606,0.026788355533917677,0.08741355186417277
25170,X,210.0,4.787342361109679,-4.893644792049996,-0.6284900390380118,-0.4166841111735396,0.3682144615990033,0.03448195776506236,0.09246295957806792
25170,X,252.0,4.441671185981901,-4.567029524814224,-0.9250101254403281,-0.6332565170763523,0.6369828925655293,0.14269325446639505,0.12278961549378575
25170,X,324.0,4.0749323727979245,-4.236429303947203,-1.5349610055841092,-1.107249593494894,1.2544517525808623,0.5663704556610317,0.13270761863149794
25170,X,330.0,4.049313196483878,-4.213631253627728,-1.5921760707174517,-1.152610396611257,1.3138740229649397,0.6130359502536954,0.13243210134288308
25170,X,348.0,3.9810094655600556,-4.152664345401645,-1.7445468641401787,-1.2734923653686843,1.472298321888647,0.7387788237960936,0.13165550426691208
25170,X,354.0,3.9569036682496215,-4.131090204843296,-1.7977905117345552,-1.3157508761419519,1.527673053730231,0.7829687034170797,0.13137310202887775
25170,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,N,12.0,-3.1985762989009827,-6.244121957930092,0.0,-1.049542531661622e-14,1.0495425316616219e-14,-1.0495425316616228e-14,0.0
25170,N,18.0,-8.430729938460882,-11.071697546132723,-5.24771265830811e-15,5.24771265830811e-15,-5.247712658308109e-15,0.0,0.0
25170,N,36.0,-0.021359964840363756,-0.026665929712216287,-1.2811798482197532e-17,1.5374158178637042e-17,1.8675907264361737e-11,-1.2811798482197542e-17,1.024943878575803e-17
25170,N,42.0,-6.8044898805522225,-1.5600895537056936,2.623856329154055e-15,7.871568987462165e-15,1.4271075858579029e-09,5.247712658308114e-15,-7.871568987462169e-15
25170,N,60.0,-3.3107369170773e-05,-1.6399102634448236e-05,5.004608782108411e-20,4.0036870256867295e-20,5.956258163226724e-14,4.0036870256867325e-20,4.0036870256867307e-20
25170,N,66.0,-3.802567432404156e-07,-2.3941301199576777e-07,4.691820733226636e-22,6.255760977635515e-22,-1.913344669838975e-15,4.691820733226639e-22,6.255760977635517e-22
25170,N,84.0,5.699709448937436e-07,-8.852835250726415e-08,-1.0922581000018299e-13,1.0922579926764306e-13,7.126687780995502e-08,-1.1060772349124182e-13,1.3647890161662315e-15
25170,N,108.0,5.699727647495947e-07,-1.4089899435133067e-10,-2.163692756349281e-17,1.1061207694747987e-13,1.1330645126548647e-10,-1.4040265129998987e-15,3.1740312240529004e-21
25170,N,114.0,5.699727647496386e-07,-1.605980734590868e-11,1.136983990756916e-15,1.0450579411463335e-13,1.276640092566402e-11,-1.6909557278512683e-16,3.4482051793561333e-22
25170,N,138.0,5.699727647496386e-07,-2.312869073401928e-14,1.328193216504943e-15,1.0629558684800353e-13,1.6752784030267361e-13,-2.1624207848258405e-18,-8.287671944765863e-29
