batch,timestamp,flow_filt_sccm,is_spike,n_raw_rows,t_h,flow_filt_sccm_physical,co2_offgas_equivalent_g_l_h,co2_observed_increment_g_l,co2_cumulative_observed_lower_bound_g_l,co2_segment,t0,reactor_volume_l
LAB007,2026-04-18 19:50:00,1.7471,0.0,59,27.833333333333332,1.7471,0.10291318506290709,0.016718017477915348,0.81225389287945,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 20:00:00,1.87965,0.0,58,28.0,1.87965,0.11072106250557685,0.017802853964040452,0.8300567468434905,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 20:10:00,2.0378,0.0,59,28.166666666666668,2.0378,0.1200369117515838,0.019229831188096857,0.8492865780315874,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 20:20:00,2.2096999999999998,0.0,58,28.333333333333332,2.2096999999999998,0.13016270679039885,0.02084996821183159,0.870136546243419,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 20:30:00,2.3875,0.0,59,28.5,2.3875,0.14063604220576423,0.022566562416347084,0.8927031086597661,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 20:40:00,2.5629,0.0,58,28.666666666666668,2.5629,0.15096800526456677,0.02430033728919442,0.9170034459489605,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 20:50:00,2.7283,0.0,59,28.833333333333332,2.7283,0.1607109168376907,0.025973243508521086,0.9429766894574816,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 21:00:00,2.8828500000000004,0.0,58,29.0,2.8828500000000004,0.16981470754885342,0.027543802032212204,0.9705204914896938,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 21:10:00,3.0319,0.0,59,29.166666666666668,3.0319,0.17859451994289283,0.02903410229097906,0.9995545937806728,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 21:20:00,3.1826,0.0,58,29.333333333333332,3.1826,0.18747152583206922,0.030505503814579737,1.0300600975952525,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 21:30:00,3.3356500000000002,0.0,58,29.5,3.3356500000000002,0.1964869588203801,0.03199654038770434,1.0620566379829568,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 21:40:00,3.4969,0.0,59,29.666666666666668,3.4969,0.20598541402694745,0.0335393644039442,1.095596002386901,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 21:50:00,3.6675,0.0,58,29.833333333333332,3.6675,0.21603463237262424,0.03516833719996381,1.1307643395868647,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 22:00:00,3.8515,0.0,59,30.0,3.8515,0.22687317970911033,0.03690898434014481,1.1676733239270096,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 22:10:00,4.04815,0.0,58,30.166666666666668,4.04815,0.23845687717497988,0.038777504740341126,1.2064508286673508,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 22:20:00,4.2551,0.0,59,30.333333333333332,4.2551,0.2506472976710984,0.04075868123717261,1.2472095099045233,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 22:30:00,4.4683,0.0,58,30.5,4.4683,0.263205875345766,0.04282109775140567,1.290030607655929,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 22:40:00,4.6872,0.0,59,30.666666666666668,4.6872,0.2761002123672704,0.04494217397608669,1.3349727816320156,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 22:50:00,4.9075,0.0,58,30.833333333333332,4.9075,0.2890770165967698,0.04709810241366935,1.382070884045685,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 23:00:00,5.1276,0.0,59,31.0,5.1276,0.30204203979655564,0.049259921366110807,1.431330805411796,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 23:10:00,5.34535,0.0,58,31.166666666666668,5.34535,0.31486863589720704,0.05140922297448059,1.4827400283862766,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 23:20:00,5.5618,0.0,58,31.333333333333332,5.5618,0.3276186553047202,0.05354060760015984,1.5362806359864365,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 23:30:00,5.7834,0.0,59,31.5,5.7834,0.34067203622735787,0.055690890961006906,1.5919715269474435,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 23:40:00,6.01115,0.0,58,31.666666666666668,6.01115,0.3540876838136878,0.05789664333675422,1.6498681702841977,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-18 23:50:00,6.238,0.0,59,31.833333333333332,6.238,0.36745031676630685,0.06012816671499871,1.7099963369991964,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 00:00:00,6.4536999999999995,0.0,58,32.0,6.4536999999999995,0.380156157312394,0.062300539506558845,1.7722968765057552,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 00:10:00,6.6556,0.0,59,32.166666666666664,6.6556,0.3920491068082448,0.06435043867671898,1.8366473151824743,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 00:20:00,6.85205,0.0,58,32.333333333333336,6.85205,0.40362102324440075,0.06630584417105567,1.90295315935353,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 00:30:00,7.0423,0.0,59,32.5,7.0423,0.41482772775943605,0.0682040625836521,1.9711572219371822,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 00:40:00,7.22425,0.0,58,32.666666666666664,7.22425,0.425545519541358,0.07003110394173184,2.041188325878914,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 00:50:00,7.39635,0.0,58,32.833333333333336,7.39635,0.43568309560988666,0.07176905126260577,2.11295737714152,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 01:00:00,7.5792,0.0,59,33.0,7.5792,0.44645390202551966,0.07351141646961615,2.186468793611136,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 01:10:00,7.784,0.0,58,33.166666666666664,7.784,0.4585176764522173,0.075414298206477,2.261883091817613,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 01:20:00,8.0013,0.0,59,33.333333333333336,8.0013,0.4713177652360131,0.07748628680735474,2.339369378624968,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 01:30:00,8.222249999999999,0.0,58,33.5,8.222249999999999,0.4843328578120816,0.07963755192067343,2.4190069305456414,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 01:40:00,8.4365,0.0,59,33.666666666666664,8.4365,0.49695328589274557,0.08177384530873444,2.500780775854376,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 01:50:00,8.6419,0.0,58,33.833333333333336,8.6419,0.5090524034085838,0.08383380744177983,2.584614583296156,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 02:00:00,8.83065,0.0,58,34.0,8.83065,0.5201707502007674,0.08576859613411139,2.6703831794302673,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 02:10:00,9.0002,0.0,59,34.166666666666664,9.0002,0.5301581181404478,0.08752740569510004,2.757910585125367,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 02:20:00,9.15315,0.0,58,34.333333333333336,9.15315,0.5391676606139019,0.089110481562865,2.847021066688232,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 02:30:00,9.3014,0.0,59,34.5,9.3014,0.547900348889087,0.09058900079191447,2.9376100674801466,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 02:40:00,9.447949999999999,0.0,58,34.666666666666664,9.447949999999999,0.5565328984117068,0.0920361039417315,3.029646171421878,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 02:50:00,9.5919,0.0,59,34.833333333333336,9.5919,0.5650122945480502,0.09346209941331575,3.123108270835194,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 03:00:00,9.725200000000001,0.0,58,35.0,9.725200000000001,0.5728643508521459,0.09482305378334835,3.2179313246185424,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 03:10:00,9.8505,0.0,59,35.166666666666664,9.8505,0.5802451659676987,0.09609245973498569,3.314023784353528,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 03:20:00,9.9722,0.0,58,35.333333333333336,9.9722,0.5874139225484073,0.0973049240430116,3.41132870839654,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 03:30:00,10.082650000000001,0.0,58,35.5,10.082650000000001,0.5939199962077273,0.0984444932296765,3.509773201626216,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 03:40:00,10.1852,0.0,59,35.666666666666664,10.1852,0.5999607191933612,0.09949005961675597,3.609263261242972,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 03:50:00,10.296,0.0,58,35.833333333333336,10.296,0.6064874096546801,0.10053734407067297,3.709800605313645,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 04:00:00,10.4171,0.0,59,36.0,10.4171,0.6136208231462478,0.10167568606674254,3.8114762913803877,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 04:10:00,10.53405,0.0,58,36.166666666666664,10.53405,0.620509780271259,0.10284421695145744,3.914320508331845,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 04:20:00,10.6415,0.0,59,36.333333333333336,10.6415,0.6268391384848755,0.10394574322968082,4.018266251561526,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 04:30:00,10.7402,0.0,58,36.5,10.7402,0.6326530766485231,0.10495768459444839,4.123223936155974,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 04:40:00,10.82465,0.0,58,36.666666666666664,10.82465,0.6376276164450789,0.10585672442446534,4.22908066058044,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 04:50:00,10.8931,0.0,59,36.833333333333336,10.8931,0.6416596738645488,0.10660727419247201,4.335687934772912,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 05:00:00,10.943850000000001,0.0,58,37.0,10.943850000000001,0.6446491101543678,0.10719239866824151,4.4428803334411535,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 05:10:00,10.9765,0.0,59,37.166666666666664,10.9765,0.6465723632551084,0.10760178945078816,4.550482122891942,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 05:20:00,11.00555,0.0,58,37.333333333333336,11.00555,0.6482835578210047,0.10790466008967915,4.658386782981621,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 05:30:00,11.0437,0.0,59,37.5,11.0437,0.6505307892388684,0.10823452892165454,4.766621311903275,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 05:40:00,11.100850000000001,0.0,58,37.666666666666664,11.100850000000001,0.6538972184795218,0.10870233397653097,4.875323645879806,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 05:50:00,11.17525,0.0,58,37.833333333333336,11.17525,0.6582797615329704,0.10934808166771078,4.984671727547517,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 06:00:00,11.2705,0.0,59,38.0,11.2705,0.663890476934059,0.11018085320558423,5.094852580753101,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 06:10:00,11.387,0.0,58,38.166666666666664,11.387,0.6707529267422147,0.11122028363968788,5.206072864392789,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 06:20:00,11.5051,0.0,59,38.333333333333336,11.5051,0.6777096247880788,0.11237187929419432,5.3184447436869835,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 06:30:00,11.61205,0.0,58,38.5,11.61205,0.6840095304274113,0.11347659626795589,5.43192133995494,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 06:40:00,11.7092,0.0,59,38.666666666666664,11.7092,0.6897321656107789,0.11447847466984755,5.546399814624787,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 06:50:00,11.8045,0.0,58,38.833333333333336,11.8045,0.695345826269296,0.11542316599000951,5.661822980614796,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 07:00:00,11.89425,0.0,58,39.0,11.89425,0.7006325633532612,0.11633153246854479,5.778154513083341,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 07:10:00,11.9735,0.0,59,39.166666666666664,11.9735,0.7053007963772641,0.11716111331087543,5.895315626394217,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 07:20:00,12.0304,0.0,58,39.333333333333336,12.0304,0.7086524993307753,0.11782944130900663,6.013145067703223,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 07:30:00,12.0664,0.0,59,39.5,12.0664,0.7107730846792184,0.11828546533416445,6.1314305330373875,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 07:40:00,12.08385,0.0,58,39.666666666666664,12.08385,0.7118009795217274,0.11854783868341047,6.249978371720798,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 07:50:00,12.08955,0.0,58,39.833333333333336,12.08955,0.7121367388685642,0.11866147653252768,6.368639848253325,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 08:00:00,12.0896,0.0,59,40.0,12.0896,0.7121396841259927,0.1186897019162114,6.4873295501695365,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 08:10:00,12.0894,0.0,58,40.166666666666664,12.0894,0.7121279030962789,0.11868896560185428,6.606018515771391,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 08:20:00,12.0981,0.0,59,40.333333333333336,12.0981,0.7126403778888195,0.11873069008209491,6.7247492058534855,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 08:30:00,12.12905,0.0,58,40.5,12.12905,0.7144634922369945,0.1189253225104828,6.843674528363969,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 08:40:00,12.183399999999999,0.0,58,40.666666666666664,12.183399999999999,0.7176649870616576,0.11934403994155263,6.963018568305522,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 08:50:00,12.2616,0.0,59,40.833333333333336,12.2616,0.7222713696796645,0.11999469639511359,7.083013264700635,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 09:00:00,12.36235,0.0,58,41.0,12.36235,0.7282060633978763,0.12087311942312667,7.203886384123762,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 09:10:00,12.4734,0.0,59,41.166666666666664,12.4734,0.7347474801463371,0.12191279529534937,7.3257991794191115,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 09:20:00,12.569749999999999,0.0,58,41.333333333333336,12.569749999999999,0.7404229912108502,0.12293087261310244,7.448730052032214,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 09:30:00,12.639800000000001,0.0,58,41.5,12.639800000000001,0.7445492968680288,0.12374769067323815,7.572477742705453,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 09:40:00,12.6854,0.0,59,41.666666666666664,12.6854,0.7472353716427232,0.12431538904256091,7.696793131748014,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 09:50:00,12.70875,0.0,58,41.833333333333336,12.70875,0.7486108068617828,0.12465384820871238,7.821446979956726,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 10:00:00,12.7292,0.0,59,42.0,12.7292,0.7498154171499956,0.12486885200097975,7.9463158319577065,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 10:10:00,12.76445,0.0,58,42.166666666666664,12.76445,0.7518918236370123,0.1251422700655822,8.07145810202329,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 10:20:00,12.815,0.0,58,42.333333333333336,12.815,0.7548694788971179,0.12556344187784776,8.197021543901137,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 10:30:00,12.9219,0.0,59,42.5,12.9219,0.761166439279022,0.12633632651467652,8.323357870415814,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 10:40:00,13.1024,0.0,58,42.666666666666664,13.1024,0.7717988185955206,0.12774710482287674,8.45110497523869,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 10:50:00,13.3323,0.0,59,42.833333333333336,13.3323,0.7853411122512715,0.129761660903903,8.580866636142593,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 11:00:00,13.61535,0.0,58,43.0,13.61535,0.8020142145534039,0.1322796105670544,8.713146246709648,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 11:10:00,13.88315,0.0,58,43.166666666666664,13.88315,0.8177890133398767,0.13498360232443815,8.848129849034086,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 11:20:00,13.7058,0.0,59,43.333333333333336,13.7058,0.8073421852413669,0.13542759988177414,8.98355744891586,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 11:30:00,12.8063,0.0,58,43.5,12.8063,0.7543570041045774,0.13014159911216017,9.113699048028021,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 11:40:00,11.3227,0.0,59,43.666666666666664,11.3227,0.6669653256893013,0.11844352748282155,9.232142575510842,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 11:50:00,9.608550000000001,0.0,58,43.833333333333336,9.608550000000001,0.5659930652717052,0.10274653258008681,9.334889108090929,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 12:00:00,8.052399999999999,0.0,58,44.0,8.052399999999999,0.4743278183278307,0.08669340696662677,9.421582515057555,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 12:10:00,6.921,0.0,59,44.166666666666664,6.921,0.4076825332381547,0.07350086263049774,9.495083377688053,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 12:20:00,6.38375,0.0,58,44.333333333333336,6.38375,0.3760357421700722,0.06530985628402075,9.560393233972073,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 12:30:00,6.4459,0.0,58,44.5,6.4459,0.37969669715356474,0.06297770327696885,9.623370937249042,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 12:40:00,7.0198,0.0,59,44.666666666666664,7.0198,0.4135023619166592,0.06609992158918439,9.689470858838227,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 12:50:00,7.9758,0.0,58,44.833333333333336,7.9758,0.4698156839475328,0.07360983715535142,9.763080695993578,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 13:00:00,9.161999999999999,0.0,58,45.0,9.161999999999999,0.5396889711787274,0.08412538792718714,9.847206083920765,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 13:10:00,10.4387,0.0,59,45.166666666666664,10.4387,0.6148931743553135,0.09621517879450203,9.943421262715267,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 13:20:00,11.632549999999998,0.0,58,45.333333333333336,11.632549999999998,0.6852170859730523,0.10834252169403356,10.051763784409301,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 13:30:00,12.72015,0.0,58,45.5,12.72015,0.7492823255554564,0.11954161762737403,10.171305402036676,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 13:40:00,13.9061,0.0,59,45.666666666666664,13.9061,0.8191408864995091,0.13070193433791194,10.302007336374588,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 13:50:00,15.25545,0.0,58,45.833333333333336,15.25545,0.8986245487195502,0.14314711960159235,10.44515445597618,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 14:00:00,16.5655,0.0,59,46.0,16.5655,0.9757932386008744,0.15620148227669983,10.60135593825288,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 14:10:00,17.239150000000002,0.0,58,46.166666666666664,17.239150000000002,1.0154746919336128,0.16593899421120492,10.767294932464084,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 14:20:00,16.889049999999997,0.0,58,46.333333333333336,16.889049999999997,0.9948519994200051,0.16752722427947292,10.934822156743557,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 14:30:00,15.7899,0.0,59,46.5,15.7899,0.9301064053716427,0.1604132003993017,11.095235357142858,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 14:40:00,14.592400000000001,0.0,58,46.666666666666664,14.592400000000001,0.8595674899616311,0.1491394912777707,11.244374848420629,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 14:50:00,13.3873,0.0,55,46.833333333333336,13.3873,0.7885808954225036,0.13734569878201514,11.381720547202644,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 15:00:00,12.336300000000001,0.0,46,47.0,12.336300000000001,0.7266715842776836,0.12627103997501382,11.507991587177658,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 15:10:00,11.6258,0.0,49,47.166666666666664,11.6258,0.6848194762202195,0.11762425504149027,11.625615842219148,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 15:20:00,11.2619,0.0,49,47.333333333333336,11.2619,0.6633838926563754,0.11235028073971944,11.737966122958866,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 15:30:00,11.1017,0.0,49,47.5,11.1017,0.6539472878558042,0.10977759837601342,11.84774372133488,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 15:40:00,11.1727,0.0,49,47.666666666666664,11.1727,0.6581295534041224,0.109339736771659,11.957083458106538,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 15:50:00,11.586500000000001,0.0,48,47.833333333333336,11.586500000000001,0.6825045038815026,0.11171950477380525,12.068802962880344,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 16:00:00,12.078,0.0,48,48.0,12.078,0.7114563844026055,0.11616340735700736,12.184966370237351,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 16:10:00,12.32405,0.0,50,48.166666666666664,12.32405,0.7259499962077272,0.11978386505085936,12.30475023528821,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 16:20:00,12.231449999999999,0.0,48,48.333333333333336,12.231449999999999,0.7204953794503434,0.12053711463817599,12.425287349926387,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 16:30:00,11.8653,0.0,49,48.5,11.8653,0.6989272593022218,0.1182852198960454,12.543572569822432,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 16:40:00,11.3161,0.0,49,48.666666666666664,11.3161,0.6665765517087534,0.11379198425091298,12.657364554073345,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 16:50:00,10.7402,0.0,48,48.833333333333336,10.7402,0.6326530766485231,0.10826913569644278,12.765633689769787,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 17:00:00,10.3219,0.0,49,49.0,10.3219,0.6080130530025876,0.1033888441375911,12.869022533907378,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 17:10:00,10.2177,0.0,49,49.166666666666664,10.2177,0.6018751365218167,0.10082401579369892,12.969846549701076,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 17:20:00,10.47605,0.0,48,49.333333333333336,10.47605,0.6170932816543232,0.1015807015146812,13.071427251215757,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 17:30:00,10.9883,0.0,49,49.5,10.9883,0.6472674440082091,0.10536339380520952,13.176790645020967,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 17:40:00,11.5455,0.0,47,49.666666666666664,11.5455,0.6800893927902204,0.1106130697332009,13.287403714754168,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 17:50:00,12.1333,0.0,49,49.833333333333336,12.1333,0.714713839118408,0.11623360265905566,13.403637317413224,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 18:00:00,12.7994,0.0,49,50.0,12.7994,0.7539505585794593,0.12238869980815387,13.526026017221378,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 18:10:00,13.50085,0.0,48,50.166666666666664,13.50085,0.795269575042384,0.12910167780181844,13.655127695023197,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 18:20:00,14.026,0.0,49,50.333333333333336,14.026,0.8262036138127954,0.13512276573793547,13.790250460761133,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 18:30:00,14.2762,0.0,47,50.5,14.2762,0.8409416819844738,0.13892877464977046,13.929179235410903,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 18:40:00,14.377,0.0,49,50.666666666666664,14.377,0.8468793209601142,0.14065175024538035,14.069830985656283,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 18:50:00,14.450849999999999,0.0,48,50.833333333333336,14.450849999999999,0.8512294661818505,0.14150906559516774,14.211340051251451,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 19:00:00,14.56495,0.0,48,51.0,14.56495,0.8579505436334433,0.14243166748460578,14.353771718736057,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 19:10:00,14.5867,0.0,48,51.166666666666664,14.5867,0.8592317306147943,0.14309852285401778,14.496870241590075,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 19:20:00,14.448250000000002,0.0,48,51.333333333333336,14.448250000000002,0.8510763127955742,0.14252567028420143,14.639395911874276,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 19:30:00,14.2754,0.0,48,51.5,14.2754,0.8408945578656195,0.14099757255509748,14.780393484429373,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 19:40:00,14.1821,0.0,49,51.666666666666664,14.1821,0.8353987075042384,0.13969110544748617,14.92008458987686,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 19:50:00,14.18045,0.0,48,51.833333333333336,14.18045,0.8353015140091015,0.13922501845944893,15.059309608336308,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 20:00:00,14.12305,0.0,48,52.0,14.12305,0.8319203584813061,0.13893515604086532,15.198244764377174,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 20:10:00,14.02605,0.0,48,52.166666666666664,14.02605,0.8262065590702239,0.13817724312929222,15.336422007506465,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 20:20:00,13.9905,0.0,48,52.333333333333336,13.9905,0.8241124810386364,0.13752658667574227,15.473948594182207,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 20:30:00,13.9983,0.0,48,52.5,13.9983,0.8245719411974658,0.13739036851967323,15.61133896270188,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 20:40:00,13.731449999999999,0.0,48,52.666666666666664,13.731449999999999,0.8088531023021325,0.1361187536249646,15.747457716326846,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 20:50:00,13.0491,0.0,49,52.833333333333336,13.0491,0.7686591741768536,0.13145935637325257,15.878917072700098,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 21:00:00,12.0835,0.0,47,53.0,12.0835,0.7117803627197287,0.12336996140804678,16.002287034108143,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 21:10:00,11.028649999999999,0.0,48,53.166666666666664,11.028649999999999,0.6496442667529221,0.11345205245605262,16.115739086564197,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 21:20:00,10.0606,0.0,48,53.333333333333336,10.0606,0.592621137681806,0.10352211703623028,16.21926120360043,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 21:30:00,9.3193,0.0,48,53.5,9.3193,0.5489547510484518,0.09513132406085346,16.314392527661283,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 21:40:00,8.88565,0.0,48,53.666666666666664,8.88565,0.5234105333719996,0.08936377370170301,16.403756301362986,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 21:50:00,8.7816,0.0,48,53.833333333333336,8.7816,0.5172814526635137,0.08672433216962858,16.490480633532613,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 22:00:00,8.95055,0.0,48,54.0,8.95055,0.5272334775140537,0.08704291084812937,16.577523544380742,1,2026-04-17 16:00:00,2.0
LAB007,2026-04-19 22:10:00,9.33475,0.0,48,54.166666666666664,9.33475,0.5498648355938253,0.08975819275898865,16.66728173713973,1,2026-04-17 16:00:00,2.0
