candidate,scenario,tau_h,tracking_error_c,initial_temperature_offset_c,probe_bias_c,command_delay_h,initial_temperature_scenario_c,initial_setpoint_c,initial_setpoint_jump_c,initial_jump_within_5c,minimum_physical_temperature_c,maximum_physical_temperature_c,physical_temperature_within_15_27c,controller_horizon_h,candidate_only_not_for_physical_execution,watermark,strategy,dose_design,candidate_id,qualification_candidate_id,canonical_policy_hash,final_verdict,qualification_coverage_gate,qualification_thermal_gate,qualification_information_gate,qualification_nutrition_gate,qualification_sampling_gate
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_050,0.3177272541838157,0.8946199169856546,0.0,0.0,0.0,18.0,18.0,0.0,True,18.0,18.894619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_051,0.3177272541838157,0.8946199169856546,0.0,0.5,0.0,18.0,18.0,0.0,True,18.0,18.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_052,0.3177272541838157,0.8946199169856546,1.0,-0.5,0.0,19.0,18.0,1.0,True,19.0,19.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_053,0.3177272541838157,0.8946199169856546,1.0,0.0,0.0,19.0,18.0,1.0,True,18.894619916985654,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_054,0.3177272541838157,0.8946199169856546,1.0,0.5,0.0,19.0,18.0,1.0,True,18.394619916985654,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_055,0.25038706632644936,-0.8946199169856546,-1.0,-0.5,0.0,17.0,18.0,1.0,True,17.0,17.605380083014346,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_056,0.25038706632644936,-0.8946199169856546,-1.0,0.0,0.0,17.0,18.0,1.0,True,17.0,17.105380083014346,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_057,0.25038706632644936,-0.8946199169856546,-1.0,0.5,0.0,17.0,18.0,1.0,True,16.605380083014346,17.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_058,0.25038706632644936,-0.8946199169856546,0.0,-0.5,0.0,18.0,18.0,0.0,True,17.605380083014346,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_059,0.25038706632644936,-0.8946199169856546,0.0,0.0,0.0,18.0,18.0,0.0,True,17.105380083014346,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_060,0.25038706632644936,-0.8946199169856546,0.0,0.5,0.0,18.0,18.0,0.0,True,16.605380083014346,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_061,0.25038706632644936,-0.8946199169856546,1.0,-0.5,0.0,19.0,18.0,1.0,True,17.605380083014346,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_062,0.25038706632644936,-0.8946199169856546,1.0,0.0,0.0,19.0,18.0,1.0,True,17.105380083014346,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_063,0.25038706632644936,-0.8946199169856546,1.0,0.5,0.0,19.0,18.0,1.0,True,16.605380083014346,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_064,0.25038706632644936,0.0,-1.0,-0.5,0.0,17.0,18.0,1.0,True,17.0,18.5,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_065,0.25038706632644936,0.0,-1.0,0.0,0.0,17.0,18.0,1.0,True,17.0,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_066,0.25038706632644936,0.0,-1.0,0.5,0.0,17.0,18.0,1.0,True,17.0,17.5,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_067,0.25038706632644936,0.0,0.0,-0.5,0.0,18.0,18.0,0.0,True,18.0,18.5,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_068,0.25038706632644936,0.0,0.0,0.0,0.0,18.0,18.0,0.0,True,18.0,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_069,0.25038706632644936,0.0,0.0,0.5,0.0,18.0,18.0,0.0,True,17.5,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_070,0.25038706632644936,0.0,1.0,-0.5,0.0,19.0,18.0,1.0,True,18.5,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_071,0.25038706632644936,0.0,1.0,0.0,0.0,19.0,18.0,1.0,True,18.0,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_072,0.25038706632644936,0.0,1.0,0.5,0.0,19.0,18.0,1.0,True,17.5,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_073,0.25038706632644936,0.8946199169856546,-1.0,-0.5,0.0,17.0,18.0,1.0,True,17.0,19.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_074,0.25038706632644936,0.8946199169856546,-1.0,0.0,0.0,17.0,18.0,1.0,True,17.0,18.894619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_075,0.25038706632644936,0.8946199169856546,-1.0,0.5,0.0,17.0,18.0,1.0,True,17.0,18.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_076,0.25038706632644936,0.8946199169856546,0.0,-0.5,0.0,18.0,18.0,0.0,True,18.0,19.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_077,0.25038706632644936,0.8946199169856546,0.0,0.0,0.0,18.0,18.0,0.0,True,18.0,18.894619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_078,0.25038706632644936,0.8946199169856546,0.0,0.5,0.0,18.0,18.0,0.0,True,18.0,18.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_079,0.25038706632644936,0.8946199169856546,1.0,-0.5,0.0,19.0,18.0,1.0,True,19.0,19.394619916985654,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_080,0.25038706632644936,0.8946199169856546,1.0,0.0,0.0,19.0,18.0,1.0,True,18.894619916985654,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_081,0.25038706632644936,0.8946199169856546,1.0,0.5,0.0,19.0,18.0,1.0,True,18.394619916985654,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_082,0.45812979693594796,-0.8946199169856546,-1.0,-0.5,0.0,17.0,18.0,1.0,True,17.0,17.605380083014342,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_083,0.45812979693594796,-0.8946199169856546,-1.0,0.0,0.0,17.0,18.0,1.0,True,17.0,17.105380083014342,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_084,0.45812979693594796,-0.8946199169856546,-1.0,0.5,0.0,17.0,18.0,1.0,True,16.60538008301435,17.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_085,0.45812979693594796,-0.8946199169856546,0.0,-0.5,0.0,18.0,18.0,0.0,True,17.60538008301435,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_086,0.45812979693594796,-0.8946199169856546,0.0,0.0,0.0,18.0,18.0,0.0,True,17.10538008301435,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_087,0.45812979693594796,-0.8946199169856546,0.0,0.5,0.0,18.0,18.0,0.0,True,16.60538008301435,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_088,0.45812979693594796,-0.8946199169856546,1.0,-0.5,0.0,19.0,18.0,1.0,True,17.60538008301435,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_089,0.45812979693594796,-0.8946199169856546,1.0,0.0,0.0,19.0,18.0,1.0,True,17.10538008301435,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_090,0.45812979693594796,-0.8946199169856546,1.0,0.5,0.0,19.0,18.0,1.0,True,16.60538008301435,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_091,0.45812979693594796,0.0,-1.0,-0.5,0.0,17.0,18.0,1.0,True,17.0,18.499999999999996,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_092,0.45812979693594796,0.0,-1.0,0.0,0.0,17.0,18.0,1.0,True,17.0,17.999999999999996,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_093,0.45812979693594796,0.0,-1.0,0.5,0.0,17.0,18.0,1.0,True,17.0,17.499999999999996,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_094,0.45812979693594796,0.0,0.0,-0.5,0.0,18.0,18.0,0.0,True,18.0,18.499999999999996,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_095,0.45812979693594796,0.0,0.0,0.0,0.0,18.0,18.0,0.0,True,18.0,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_096,0.45812979693594796,0.0,0.0,0.5,0.0,18.0,18.0,0.0,True,17.500000000000004,18.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_097,0.45812979693594796,0.0,1.0,-0.5,0.0,19.0,18.0,1.0,True,18.500000000000004,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_098,0.45812979693594796,0.0,1.0,0.0,0.0,19.0,18.0,1.0,True,18.000000000000004,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
II_diagonal_1__N76_all_conservative__anchor,approved_actuator_099,0.45812979693594796,0.0,1.0,0.5,0.0,19.0,18.0,1.0,True,17.500000000000004,19.0,True,504.0,True,COMPUTATIONAL COVERAGE CANDIDATE — NOT AUTHORIZED FOR PHYSICAL EXECUTION,II_diagonal_1,N76_all_conservative,707410af2741165f,707410af2741165f,0a015af39a2bee3e071faf8b0125482e58bf7c56ccbf34366daca852b271a235,PASS — READY FOR OWNER PHYSICAL RELEASE REVIEW,PASS,PASS,PASS,PASS,PASS
