timestamp,flow_filt_sccm,reactor_volume_ml,reactor_volume_l,co2_volume_correction_factor,flow_filt_sccm_per_l,flow_filt_sccm_v0_corrected,process,t_h
2026-06-16 04:40:00,0.67125,1950.0,1.95,1.0256410256410255,0.34423076923076923,0.6884615384615385,F1,13.166666666666666
2026-06-16 04:50:00,0.6979,1950.0,1.95,1.0256410256410255,0.3578974358974359,0.7157948717948717,F1,13.333333333333334
2026-06-16 05:00:00,0.7275,1950.0,1.95,1.0256410256410255,0.3730769230769231,0.7461538461538462,F1,13.5
2026-06-16 05:10:00,0.7582,1950.0,1.95,1.0256410256410255,0.38882051282051283,0.7776410256410256,F1,13.666666666666666
2026-06-16 05:20:00,0.78695,1950.0,1.95,1.0256410256410255,0.4035641025641026,0.807128205128205,F1,13.833333333333334
2026-06-16 05:30:00,0.81,1950.0,1.95,1.0256410256410255,0.4153846153846154,0.8307692307692307,F1,14.0
2026-06-16 05:40:00,0.82745,1950.0,1.95,1.0256410256410255,0.42433333333333334,0.8486666666666667,F1,14.166666666666666
2026-06-16 05:50:00,0.8426,1950.0,1.95,1.0256410256410255,0.43210256410256415,0.8642051282051282,F1,14.333333333333334
2026-06-16 06:00:00,0.8573,1950.0,1.95,1.0256410256410255,0.43964102564102564,0.8792820512820512,F1,14.5
2026-06-16 06:10:00,0.8678,1950.0,1.95,1.0256410256410255,0.445025641025641,0.890051282051282,F1,14.666666666666666
2026-06-16 06:20:00,0.874,1950.0,1.95,1.0256410256410255,0.4482051282051282,0.8964102564102563,F1,14.833333333333334
2026-06-16 06:30:00,0.87535,1950.0,1.95,1.0256410256410255,0.4488974358974359,0.8977948717948716,F1,15.0
2026-06-16 06:40:00,0.8784,1950.0,1.95,1.0256410256410255,0.45046153846153847,0.9009230769230768,F1,15.166666666666666
2026-06-16 06:50:00,0.8871,1950.0,1.95,1.0256410256410255,0.45492307692307693,0.9098461538461537,F1,15.333333333333334
2026-06-16 07:00:00,0.8999,1950.0,1.95,1.0256410256410255,0.4614871794871795,0.922974358974359,F1,15.5
2026-06-16 07:10:00,0.91955,1950.0,1.95,1.0256410256410255,0.4715641025641026,0.943128205128205,F1,15.666666666666666
2026-06-16 07:20:00,0.9492,1950.0,1.95,1.0256410256410255,0.4867692307692308,0.9735384615384615,F1,15.833333333333334
2026-06-16 07:30:00,0.9865999999999999,1950.0,1.95,1.0256410256410255,0.505948717948718,1.0118974358974357,F1,16.0
2026-06-16 07:40:00,1.0182,1950.0,1.95,1.0256410256410255,0.5221538461538462,1.0443076923076922,F1,16.166666666666668
2026-06-16 07:50:00,1.0387,1950.0,1.95,1.0256410256410255,0.5326666666666666,1.0653333333333332,F1,16.333333333333332
2026-06-16 08:00:00,1.0521,1950.0,1.95,1.0256410256410255,0.5395384615384615,1.079076923076923,F1,16.5
2026-06-16 08:10:00,1.0589,1950.0,1.95,1.0256410256410255,0.543025641025641,1.0860512820512818,F1,16.666666666666668
2026-06-16 08:20:00,1.0674,1950.0,1.95,1.0256410256410255,0.5473846153846154,1.0947692307692305,F1,16.833333333333332
2026-06-16 08:30:00,1.08495,1900.0,1.9,1.0526315789473684,0.5710263157894737,1.1420526315789474,F1,17.0
2026-06-16 08:40:00,1.2881,1900.0,1.9,1.0526315789473684,0.6779473684210526,1.3558947368421053,F1,17.166666666666668
2026-06-16 08:50:00,2.87765,1900.0,1.9,1.0526315789473684,1.5145526315789475,3.0291052631578945,F1,17.333333333333332
2026-06-16 09:00:00,4.7719,1900.0,1.9,1.0526315789473684,2.5115263157894736,5.023052631578946,F1,17.5
2026-06-16 09:10:00,5.94525,1900.0,1.9,1.0526315789473684,3.129078947368421,6.258157894736842,F1,17.666666666666668
2026-06-16 09:20:00,6.1161,1900.0,1.9,1.0526315789473684,3.2190000000000003,6.438,F1,17.833333333333332
2026-06-16 09:30:00,5.42905,1900.0,1.9,1.0526315789473684,2.8573947368421058,5.71478947368421,F1,18.0
2026-06-16 09:40:00,4.2141,1900.0,1.9,1.0526315789473684,2.217947368421053,4.435894736842105,F1,18.166666666666668
2026-06-16 09:50:00,2.82245,1900.0,1.9,1.0526315789473684,1.4855,2.971,F1,18.333333333333332
2026-06-16 10:00:00,1.5384,1900.0,1.9,1.0526315789473684,0.8096842105263158,1.6193684210526316,F1,18.5
2026-06-16 10:10:00,0.54205,1900.0,1.9,1.0526315789473684,0.28528947368421054,0.5705789473684211,F1,18.666666666666668
2026-06-16 10:20:00,-0.0938,1900.0,1.9,1.0526315789473684,-0.049368421052631575,-0.09873684210526315,F1,18.833333333333332
2026-06-16 10:30:00,-0.37665,1900.0,1.9,1.0526315789473684,-0.19823684210526316,-0.3964736842105263,F1,19.0
2026-06-16 10:40:00,-0.3693,1900.0,1.9,1.0526315789473684,-0.1943684210526316,-0.38873684210526316,F1,19.166666666666668
2026-06-16 10:50:00,-0.15835,1900.0,1.9,1.0526315789473684,-0.0833421052631579,-0.16668421052631577,F1,19.333333333333332
2026-06-16 11:00:00,0.17,1900.0,1.9,1.0526315789473684,0.08947368421052633,0.17894736842105263,F1,19.5
2026-06-16 11:10:00,0.537,1900.0,1.9,1.0526315789473684,0.28263157894736846,0.5652631578947369,F1,19.666666666666668
2026-06-16 11:20:00,0.8763000000000001,1900.0,1.9,1.0526315789473684,0.4612105263157895,0.9224210526315789,F1,19.833333333333332
2026-06-16 11:30:00,1.1561,1900.0,1.9,1.0526315789473684,0.6084736842105263,1.2169473684210526,F1,20.0
2026-06-16 11:40:00,1.3632,1900.0,1.9,1.0526315789473684,0.7174736842105263,1.4349473684210525,F1,20.166666666666668
2026-06-16 11:50:00,1.4839,1900.0,1.9,1.0526315789473684,0.781,1.5619999999999998,F1,20.333333333333332
2026-06-16 12:00:00,1.52925,1895.0,1.895,1.0554089709762533,0.8069920844327176,1.6139841688654353,F1,20.5
2026-06-16 12:10:00,1.6093,1895.0,1.895,1.0554089709762533,0.8492348284960421,1.6984696569920843,F1,20.666666666666668
2026-06-16 12:20:00,2.08595,1895.0,1.895,1.0554089709762533,1.1007651715039577,2.2015303430079154,F1,20.833333333333332
2026-06-16 12:30:00,2.5275,1895.0,1.895,1.0554089709762533,1.33377308707124,2.66754617414248,F1,21.0
2026-06-16 12:40:00,2.65365,1895.0,1.895,1.0554089709762533,1.4003430079155672,2.8006860158311344,F1,21.166666666666668
2026-06-16 12:50:00,2.456,1895.0,1.895,1.0554089709762533,1.296042216358839,2.592084432717678,F1,21.333333333333332
2026-06-16 13:00:00,2.00265,1895.0,1.895,1.0554089709762533,1.0568073878627968,2.1136147757255936,F1,21.5
2026-06-16 13:10:00,1.4341,1895.0,1.895,1.0554089709762533,0.7567810026385224,1.5135620052770449,F1,21.666666666666668
2026-06-16 13:20:00,0.8767,1895.0,1.895,1.0554089709762533,0.46263852242744063,0.9252770448548813,F1,21.833333333333332
2026-06-16 13:30:00,0.42464999999999997,1895.0,1.895,1.0554089709762533,0.22408970976253298,0.448179419525066,F1,22.0
2026-06-16 13:40:00,0.1074,1895.0,1.895,1.0554089709762533,0.0566754617414248,0.1133509234828496,F1,22.166666666666668
2026-06-16 13:50:00,-0.0608,1895.0,1.895,1.0554089709762533,-0.032084432717678094,-0.0641688654353562,F1,22.333333333333332
2026-06-16 14:00:00,-0.0979,1895.0,1.895,1.0554089709762533,-0.0516622691292876,-0.1033245382585752,F1,22.5
2026-06-16 14:10:00,-0.035949999999999996,1895.0,1.895,1.0554089709762533,-0.018970976253298154,-0.03794195250659631,F1,22.666666666666668
2026-06-16 14:20:00,0.0923,1895.0,1.895,1.0554089709762533,0.04870712401055408,0.09741424802110817,F1,22.833333333333332
2026-06-16 14:30:00,0.25505,1890.0,1.89,1.0582010582010581,0.13494708994708995,0.26989417989417985,F1,23.0
2026-06-16 14:40:00,0.4339,1890.0,1.89,1.0582010582010581,0.2295767195767196,0.45915343915343915,F1,23.166666666666668
2026-06-16 14:50:00,1.44225,1890.0,1.89,1.0582010582010581,0.763095238095238,1.526190476190476,F1,23.333333333333332
2026-06-16 15:00:00,3.22735,1890.0,1.89,1.0582010582010581,1.7075925925925928,3.415185185185185,F1,23.5
2026-06-16 15:10:00,4.6722,1890.0,1.89,1.0582010582010581,2.472063492063492,4.944126984126984,F1,23.666666666666668
2026-06-16 15:20:00,5.2597000000000005,1890.0,1.89,1.0582010582010581,2.782910052910053,5.565820105820105,F1,23.833333333333332
2026-06-16 15:30:00,5.0219,1890.0,1.89,1.0582010582010581,2.657089947089947,5.314179894179893,F1,24.0
2026-06-16 15:40:00,4.15855,1890.0,1.89,1.0582010582010581,2.2002910052910054,4.40058201058201,F1,24.166666666666668
2026-06-16 15:50:00,2.9949,1890.0,1.89,1.0582010582010581,1.5846031746031746,3.169206349206349,F1,24.333333333333332
2026-06-16 16:00:00,1.81055,1890.0,1.89,1.0582010582010581,0.957962962962963,1.9159259259259258,F1,24.5
2026-06-16 16:10:00,0.8119000000000001,1890.0,1.89,1.0582010582010581,0.4295767195767196,0.8591534391534391,F1,24.666666666666668
2026-06-16 16:20:00,0.0912,1890.0,1.89,1.0582010582010581,0.04825396825396826,0.0965079365079365,F1,24.833333333333332
2026-06-16 16:30:00,-0.28454999999999997,1840.0,1.84,1.0869565217391304,-0.15464673913043475,-0.3092934782608695,F1,25.0
2026-06-16 16:40:00,0.2289,1840.0,1.84,1.0869565217391304,0.12440217391304347,0.24880434782608693,F1,25.166666666666668
2026-06-16 16:50:00,1.7708499999999998,1840.0,1.84,1.0869565217391304,0.9624184782608695,1.924836956521739,F1,25.333333333333332
2026-06-16 17:00:00,3.1914,1840.0,1.84,1.0869565217391304,1.7344565217391303,3.4689130434782602,F1,25.5
2026-06-16 17:10:00,3.97275,1840.0,1.84,1.0869565217391304,2.159103260869565,4.31820652173913,F1,25.666666666666668
2026-06-16 17:20:00,4.0557,1840.0,1.84,1.0869565217391304,2.2041847826086953,4.408369565217391,F1,25.833333333333332
2026-06-16 17:30:00,3.58595,1840.0,1.84,1.0869565217391304,1.9488858695652174,3.8977717391304347,F1,26.0
