timestamp,T,SP,process,t_h
2026-06-23 05:00:00,18.4,18.0,F1,181.5
2026-06-23 05:10:00,17.8,18.0,F1,181.66666666666666
2026-06-23 05:20:00,18.5,18.0,F1,181.83333333333334
2026-06-23 05:30:00,17.8,18.0,F1,182.0
2026-06-23 05:40:00,18.1,18.0,F1,182.16666666666666
2026-06-23 05:50:00,18.4,18.0,F1,182.33333333333334
2026-06-23 06:00:00,17.8,18.0,F1,182.5
2026-06-23 06:10:00,18.4,18.0,F1,182.66666666666666
2026-06-23 06:20:00,17.8,18.0,F1,182.83333333333334
2026-06-23 06:30:00,18.1,18.0,F1,183.0
2026-06-23 06:40:00,18.4,18.0,F1,183.16666666666666
2026-06-23 06:50:00,17.8,18.0,F1,183.33333333333334
2026-06-23 07:00:00,18.4,18.0,F1,183.5
2026-06-23 07:10:00,17.8,18.0,F1,183.66666666666666
2026-06-23 07:20:00,18.2,18.0,F1,183.83333333333334
2026-06-23 07:30:00,18.4,18.0,F1,184.0
2026-06-23 07:40:00,17.8,18.0,F1,184.16666666666666
2026-06-23 07:50:00,18.5,18.0,F1,184.33333333333334
2026-06-23 08:00:00,17.8,18.0,F1,184.5
2026-06-23 08:10:00,18.2,18.0,F1,184.66666666666666
2026-06-23 08:20:00,18.4,18.0,F1,184.83333333333334
2026-06-23 08:30:00,17.7,18.0,F1,185.0
2026-06-23 08:40:00,18.5,18.0,F1,185.16666666666666
2026-06-23 08:50:00,17.85,18.0,F1,185.33333333333334
2026-06-23 09:00:00,18.2,18.0,F1,185.5
2026-06-23 09:10:00,18.4,18.0,F1,185.66666666666666
2026-06-23 09:20:00,17.8,18.0,F1,185.83333333333334
2026-06-23 09:30:00,18.5,18.0,F1,186.0
2026-06-23 09:40:00,17.8,18.0,F1,186.16666666666666
2026-06-23 09:50:00,17.95,18.0,F1,186.33333333333334
2026-06-23 10:00:00,18.5,18.0,F1,186.5
2026-06-23 10:10:00,17.8,18.0,F1,186.66666666666666
2026-06-23 10:20:00,18.6,18.0,F1,186.83333333333334
2026-06-23 10:30:00,17.8,18.0,F1,187.0
2026-06-23 10:40:00,18.3,18.0,F1,187.16666666666666
2026-06-23 10:50:00,18.1,18.0,F1,187.33333333333334
2026-06-23 11:00:00,17.9,18.0,F1,187.5
2026-06-23 11:10:00,18.5,18.0,F1,187.66666666666666
2026-06-23 11:20:00,17.8,18.0,F1,187.83333333333334
2026-06-23 11:30:00,18.4,18.0,F1,188.0
2026-06-23 11:40:00,17.8,18.0,F1,188.16666666666666
2026-06-23 11:50:00,18.0,18.0,F1,188.33333333333334
2026-06-23 12:00:00,18.4,18.0,F1,188.5
2026-06-23 12:10:00,17.8,18.0,F1,188.66666666666666
2026-06-23 12:20:00,18.4,18.0,F1,188.83333333333334
2026-06-23 12:30:00,17.6,18.0,F1,189.0
2026-06-23 12:40:00,18.1,18.0,F1,189.16666666666666
2026-06-23 12:50:00,18.4,18.0,F1,189.33333333333334
2026-06-23 13:00:00,17.9,18.0,F1,189.5
2026-06-23 13:10:00,18.4,18.0,F1,189.66666666666666
2026-06-23 13:20:00,17.7,18.0,F1,189.83333333333334
2026-06-23 13:30:00,18.5,18.0,F1,190.0
2026-06-23 13:40:00,17.8,18.0,F1,190.16666666666666
2026-06-23 13:50:00,18.5,18.0,F1,190.33333333333334
2026-06-23 14:00:00,17.6,18.0,F1,190.5
2026-06-23 14:10:00,18.6,18.0,F1,190.66666666666666
2026-06-23 14:20:00,17.8,18.0,F1,190.83333333333334
2026-06-23 14:30:00,17.6,18.0,F1,191.0
2026-06-23 14:40:00,18.2,18.0,F1,191.16666666666666
2026-06-23 14:50:00,17.7,18.0,F1,191.33333333333334
2026-06-23 15:00:00,17.6,18.0,F1,191.5
2026-06-23 15:10:00,17.8,18.0,F1,191.66666666666666
2026-06-23 15:20:00,18.0,18.0,F1,191.83333333333334
2026-06-23 15:30:00,18.1,18.0,F1,192.0
2026-06-23 15:40:00,18.2,18.0,F1,192.16666666666666
2026-06-23 15:50:00,18.4,18.0,F1,192.33333333333334
2026-06-23 16:00:00,18.4,18.0,F1,192.5
2026-06-23 16:10:00,17.9,18.0,F1,192.66666666666666
2026-06-23 16:20:00,17.9,18.0,F1,192.83333333333334
2026-06-23 16:30:00,18.1,18.0,F1,193.0
2026-06-23 16:40:00,17.9,18.0,F1,193.16666666666666
2026-06-23 16:50:00,17.9,18.0,F1,193.33333333333334
2026-06-23 17:00:00,17.6,18.0,F1,193.5
2026-06-23 17:10:00,18.2,18.0,F1,193.66666666666666
2026-06-23 17:20:00,17.6,18.0,F1,193.83333333333334
2026-06-23 17:30:00,18.5,18.0,F1,194.0
2026-06-23 17:40:00,17.8,18.0,F1,194.16666666666666
2026-06-23 17:50:00,18.5,18.0,F1,194.33333333333334
2026-06-23 18:00:00,17.9,18.0,F1,194.5
2026-06-23 18:10:00,18.05,18.0,F1,194.66666666666666
2026-06-23 18:20:00,18.0,18.0,F1,194.83333333333334
2026-06-23 18:30:00,18.3,18.0,F1,195.0
2026-06-23 18:40:00,17.9,18.0,F1,195.16666666666666
2026-06-23 18:50:00,18.5,18.0,F1,195.33333333333334
2026-06-23 19:00:00,17.9,18.0,F1,195.5
2026-06-23 19:10:00,18.6,18.0,F1,195.66666666666666
2026-06-23 19:20:00,17.9,18.0,F1,195.83333333333334
2026-06-23 19:30:00,18.6,18.0,F1,196.0
2026-06-23 19:40:00,17.8,18.0,F1,196.16666666666666
2026-06-23 19:50:00,18.6,18.0,F1,196.33333333333334
2026-06-23 20:00:00,17.8,18.0,F1,196.5
2026-06-23 20:10:00,18.6,18.0,F1,196.66666666666666
2026-06-23 20:20:00,17.7,18.0,F1,196.83333333333334
2026-06-23 20:30:00,18.6,18.0,F1,197.0
2026-06-23 20:40:00,17.8,18.0,F1,197.16666666666666
2026-06-23 20:50:00,18.5,18.0,F1,197.33333333333334
2026-06-23 21:00:00,17.7,18.0,F1,197.5
2026-06-23 21:10:00,18.6,18.0,F1,197.66666666666666
2026-06-23 21:20:00,17.7,18.0,F1,197.83333333333334
2026-06-23 21:30:00,18.4,18.0,F1,198.0
2026-06-23 21:40:00,17.9,18.0,F1,198.16666666666666
2026-06-23 21:50:00,18.0,18.0,F1,198.33333333333334
2026-06-23 22:00:00,18.6,18.0,F1,198.5
2026-06-23 22:10:00,17.8,18.0,F1,198.66666666666666
2026-06-23 22:20:00,18.6,18.0,F1,198.83333333333334
2026-06-23 22:30:00,17.8,18.0,F1,199.0
2026-06-23 22:40:00,18.5,18.0,F1,199.16666666666666
2026-06-23 22:50:00,17.7,18.0,F1,199.33333333333334
2026-06-23 23:00:00,18.6,18.0,F1,199.5
2026-06-23 23:10:00,17.8,18.0,F1,199.66666666666666
2026-06-23 23:20:00,18.2,18.0,F1,199.83333333333334
2026-06-23 23:30:00,18.3,18.0,F1,200.0
2026-06-23 23:40:00,17.9,18.0,F1,200.16666666666666
2026-06-23 23:50:00,18.5,18.0,F1,200.33333333333334
2026-06-24 00:00:00,17.8,18.0,F1,200.5
2026-06-24 00:10:00,18.4,18.0,F1,200.66666666666666
2026-06-24 00:20:00,17.7,18.0,F1,200.83333333333334
2026-06-24 00:30:00,18.6,18.0,F1,201.0
2026-06-24 00:40:00,17.8,18.0,F1,201.16666666666666
2026-06-24 00:50:00,18.2,18.0,F1,201.33333333333334
2026-06-24 01:00:00,18.2,18.0,F1,201.5
2026-06-24 01:10:00,17.8,18.0,F1,201.66666666666666
2026-06-24 01:20:00,18.4,18.0,F1,201.83333333333334
2026-06-24 01:30:00,17.7,18.0,F1,202.0
2026-06-24 01:40:00,18.4,18.0,F1,202.16666666666666
2026-06-24 01:50:00,17.8,18.0,F1,202.33333333333334
2026-06-24 02:00:00,18.35,18.0,F1,202.5
2026-06-24 02:10:00,17.8,18.0,F1,202.66666666666666
2026-06-24 02:20:00,18.2,18.0,F1,202.83333333333334
2026-06-24 02:30:00,17.7,18.0,F1,203.0
2026-06-24 02:40:00,18.2,18.0,F1,203.16666666666666
2026-06-24 02:50:00,17.7,18.0,F1,203.33333333333334
2026-06-24 03:00:00,18.2,18.0,F1,203.5
2026-06-24 03:10:00,17.7,18.0,F1,203.66666666666666
2026-06-24 03:20:00,18.2,18.0,F1,203.83333333333334
2026-06-24 03:30:00,17.85,18.0,F1,204.0
2026-06-24 03:40:00,18.0,18.0,F1,204.16666666666666
2026-06-24 03:50:00,18.4,18.0,F1,204.33333333333334
2026-06-24 04:00:00,17.9,18.0,F1,204.5
2026-06-24 04:10:00,18.45,18.0,F1,204.66666666666666
2026-06-24 04:20:00,17.8,18.0,F1,204.83333333333334
2026-06-24 04:30:00,18.4,18.0,F1,205.0
2026-06-24 04:40:00,17.8,18.0,F1,205.16666666666666
2026-06-24 04:50:00,18.2,18.0,F1,205.33333333333334
2026-06-24 05:00:00,18.15,18.0,F1,205.5
2026-06-24 05:10:00,17.9,18.0,F1,205.66666666666666
2026-06-24 05:20:00,18.5,18.0,F1,205.83333333333334
2026-06-24 05:30:00,17.8,18.0,F1,206.0
2026-06-24 05:40:00,18.5,18.0,F1,206.16666666666666
2026-06-24 05:50:00,17.8,18.0,F1,206.33333333333334
2026-06-24 06:00:00,18.4,18.0,F1,206.5
2026-06-24 06:10:00,17.8,18.0,F1,206.66666666666666
2026-06-24 06:20:00,18.1,18.0,F1,206.83333333333334
2026-06-24 06:30:00,18.4,18.0,F1,207.0
2026-06-24 06:40:00,17.75,18.0,F1,207.16666666666666
2026-06-24 06:50:00,18.4,18.0,F1,207.33333333333334
2026-06-24 07:00:00,17.8,18.0,F1,207.5
2026-06-24 07:10:00,18.5,18.0,F1,207.66666666666666
2026-06-24 07:20:00,17.8,18.0,F1,207.83333333333334
2026-06-24 07:30:00,18.0,18.0,F1,208.0
2026-06-24 07:40:00,18.4,18.0,F1,208.16666666666666
2026-06-24 07:50:00,17.8,18.0,F1,208.33333333333334
2026-06-24 08:00:00,18.4,18.0,F1,208.5
2026-06-24 08:10:00,17.75,18.0,F1,208.66666666666666
2026-06-24 08:20:00,18.4,18.0,F1,208.83333333333334
2026-06-24 08:30:00,18.3,18.0,F1,209.0
2026-06-24 08:40:00,18.1,18.0,F1,209.16666666666666
2026-06-24 08:50:00,18.4,18.0,F1,209.33333333333334
2026-06-24 09:00:00,17.8,18.0,F1,209.5
2026-06-24 09:10:00,18.4,18.0,F1,209.66666666666666
2026-06-24 09:20:00,17.8,18.0,F1,209.83333333333334
2026-06-24 09:30:00,18.1,18.0,F1,210.0
2026-06-24 09:40:00,17.8,18.0,F1,210.16666666666666
2026-06-24 09:50:00,18.1,18.0,F1,210.33333333333334
2026-06-24 10:00:00,17.6,18.0,F1,210.5
2026-06-24 10:10:00,18.1,18.0,F1,210.66666666666666
2026-06-24 10:20:00,17.6,18.0,F1,210.83333333333334
2026-06-24 10:30:00,18.6,18.0,F1,211.0
2026-06-24 10:40:00,17.7,18.0,F1,211.16666666666666
2026-06-24 10:50:00,18.5,18.0,F1,211.33333333333334
2026-06-24 11:00:00,17.7,18.0,F1,211.5
2026-06-24 11:10:00,18.2,18.0,F1,211.66666666666666
2026-06-24 11:20:00,17.7,18.0,F1,211.83333333333334
2026-06-24 11:30:00,18.1,18.0,F1,212.0
2026-06-24 11:40:00,17.8,18.0,F1,212.16666666666666
2026-06-24 11:50:00,17.9,18.0,F1,212.33333333333334
2026-06-24 12:00:00,18.5,18.0,F1,212.5
2026-06-24 12:10:00,17.8,18.0,F1,212.66666666666666
2026-06-24 12:20:00,18.5,18.0,F1,212.83333333333334
2026-06-24 12:30:00,17.7,18.0,F1,213.0
2026-06-24 12:40:00,18.2,18.0,F1,213.16666666666666
2026-06-24 12:50:00,18.4,18.0,F1,213.33333333333334
2026-06-24 13:00:00,17.8,18.0,F1,213.5
2026-06-24 13:10:00,18.4,18.0,F1,213.66666666666666
2026-06-24 13:20:00,17.7,18.0,F1,213.83333333333334
2026-06-24 13:30:00,18.6,18.0,F1,214.0
2026-06-24 13:40:00,17.6,18.0,F1,214.16666666666666
2026-06-24 13:50:00,18.4,18.0,F1,214.33333333333334
2026-06-24 14:00:00,17.7,18.0,F1,214.5
2026-06-24 14:10:00,18.4,18.0,F1,214.66666666666666
2026-06-24 14:20:00,17.7,18.0,F1,214.83333333333334
2026-06-24 14:30:00,18.3,18.0,F1,215.0
2026-06-24 14:40:00,17.7,18.0,F1,215.16666666666666
2026-06-24 14:50:00,18.2,18.0,F1,215.33333333333334
2026-06-24 15:00:00,17.7,18.0,F1,215.5
2026-06-24 15:10:00,18.4,18.0,F1,215.66666666666666
2026-06-24 15:20:00,17.6,18.0,F1,215.83333333333334
2026-06-24 15:30:00,18.6,18.0,F1,216.0
2026-06-24 15:40:00,17.7,18.0,F1,216.16666666666666
2026-06-24 15:50:00,18.5,18.0,F1,216.33333333333334
2026-06-24 16:00:00,17.8,18.0,F1,216.5
2026-06-24 16:10:00,18.4,18.0,F1,216.66666666666666
2026-06-24 16:20:00,17.8,18.0,F1,216.83333333333334
2026-06-24 16:30:00,18.5,18.0,F1,217.0
2026-06-24 16:40:00,17.9,18.0,F1,217.16666666666666
2026-06-24 16:50:00,18.5,18.0,F1,217.33333333333334
2026-06-24 17:00:00,17.8,18.0,F1,217.5
2026-06-24 17:10:00,18.3,18.0,F1,217.66666666666666
2026-06-24 17:20:00,17.7,18.0,F1,217.83333333333334
2026-06-24 17:30:00,18.4,18.0,F1,218.0
2026-06-24 17:40:00,17.7,18.0,F1,218.16666666666666
2026-06-24 17:50:00,18.4,18.0,F1,218.33333333333334
2026-06-24 18:00:00,17.6,18.0,F1,218.5
2026-06-24 18:10:00,18.5,18.0,F1,218.66666666666666
2026-06-24 18:20:00,17.6,18.0,F1,218.83333333333334
2026-06-24 18:30:00,18.3,18.0,F1,219.0
2026-06-24 18:40:00,17.6,18.0,F1,219.16666666666666
2026-06-24 18:50:00,18.4,18.0,F1,219.33333333333334
2026-06-24 19:00:00,17.6,18.0,F1,219.5
2026-06-24 19:10:00,18.4,18.0,F1,219.66666666666666
2026-06-24 19:20:00,17.9,18.0,F1,219.83333333333334
2026-06-24 19:30:00,17.6,18.0,F1,220.0
2026-06-24 19:40:00,18.3,18.0,F1,220.16666666666666
2026-06-24 19:50:00,17.6,18.0,F1,220.33333333333334
2026-06-24 20:00:00,18.4,18.0,F1,220.5
2026-06-24 20:10:00,17.8,18.0,F1,220.66666666666666
2026-06-24 20:20:00,17.8,18.0,F1,220.83333333333334
2026-06-24 20:30:00,17.95,18.0,F1,221.0
2026-06-24 20:40:00,17.7,18.0,F1,221.16666666666666
2026-06-24 20:50:00,18.1,18.0,F1,221.33333333333334
2026-06-24 21:00:00,17.7,18.0,F1,221.5
2026-06-24 21:10:00,18.1,18.0,F1,221.66666666666666
2026-06-24 21:20:00,17.8,18.0,F1,221.83333333333334
2026-06-24 21:30:00,17.9,18.0,F1,222.0
2026-06-24 21:40:00,18.3,18.0,F1,222.16666666666666
2026-06-24 21:50:00,17.9,18.0,F1,222.33333333333334
2026-06-24 22:00:00,18.4,18.0,F1,222.5
2026-06-24 22:10:00,17.8,18.0,F1,222.66666666666666
2026-06-24 22:20:00,18.5,18.0,F1,222.83333333333334
2026-06-24 22:30:00,17.7,18.0,F1,223.0
2026-06-24 22:40:00,18.55,18.0,F1,223.16666666666666
2026-06-24 22:50:00,17.7,18.0,F1,223.33333333333334
2026-06-24 23:00:00,18.4,18.0,F1,223.5
2026-06-24 23:10:00,17.7,18.0,F1,223.66666666666666
2026-06-24 23:20:00,18.1,18.0,F1,223.83333333333334
2026-06-24 23:30:00,17.8,18.0,F1,224.0
2026-06-24 23:40:00,18.1,18.0,F1,224.16666666666666
2026-06-24 23:50:00,18.0,18.0,F1,224.33333333333334
2026-06-25 00:00:00,17.9,18.0,F1,224.5
2026-06-25 00:10:00,18.4,18.0,F1,224.66666666666666
2026-06-25 00:20:00,17.7,18.0,F1,224.83333333333334
2026-06-25 00:30:00,18.6,18.0,F1,225.0
2026-06-25 00:40:00,17.7,18.0,F1,225.16666666666666
2026-06-25 00:50:00,18.5,18.0,F1,225.33333333333334
2026-06-25 01:00:00,17.8,18.0,F1,225.5
2026-06-25 01:10:00,18.4,18.0,F1,225.66666666666666
2026-06-25 01:20:00,17.7,18.0,F1,225.83333333333334
2026-06-25 01:30:00,18.4,18.0,F1,226.0
2026-06-25 01:40:00,17.7,18.0,F1,226.16666666666666
2026-06-25 01:50:00,18.4,18.0,F1,226.33333333333334
2026-06-25 02:00:00,17.7,18.0,F1,226.5
2026-06-25 02:10:00,18.4,18.0,F1,226.66666666666666
2026-06-25 02:20:00,17.7,18.0,F1,226.83333333333334
2026-06-25 02:30:00,18.4,18.0,F1,227.0
2026-06-25 02:40:00,17.65,18.0,F1,227.16666666666666
2026-06-25 02:50:00,18.3,18.0,F1,227.33333333333334
2026-06-25 03:00:00,17.7,18.0,F1,227.5
2026-06-25 03:10:00,18.4,18.0,F1,227.66666666666666
2026-06-25 03:20:00,17.7,18.0,F1,227.83333333333334
2026-06-25 03:30:00,18.4,18.0,F1,228.0
2026-06-25 03:40:00,17.7,18.0,F1,228.16666666666666
2026-06-25 03:50:00,18.5,18.0,F1,228.33333333333334
2026-06-25 04:00:00,17.7,18.0,F1,228.5
2026-06-25 04:10:00,18.4,18.0,F1,228.66666666666666
2026-06-25 04:20:00,17.7,18.0,F1,228.83333333333334
2026-06-25 04:30:00,18.1,18.0,F1,229.0
2026-06-25 04:40:00,17.7,18.0,F1,229.16666666666666
2026-06-25 04:50:00,18.2,18.0,F1,229.33333333333334
2026-06-25 05:00:00,17.75,18.0,F1,229.5
2026-06-25 05:10:00,18.0,18.0,F1,229.66666666666666
2026-06-25 05:20:00,17.8,18.0,F1,229.83333333333334
2026-06-25 05:30:00,18.1,18.0,F1,230.0
2026-06-25 05:40:00,17.8,18.0,F1,230.16666666666666
2026-06-25 05:50:00,18.1,18.0,F1,230.33333333333334
2026-06-25 06:00:00,17.85,18.0,F1,230.5
2026-06-25 06:10:00,18.0,18.0,F1,230.66666666666666
2026-06-25 06:20:00,18.1,18.0,F1,230.83333333333334
2026-06-25 06:30:00,18.0,18.0,F1,231.0
2026-06-25 06:40:00,18.2,18.0,F1,231.16666666666666
2026-06-25 06:50:00,17.9,18.0,F1,231.33333333333334
2026-06-25 07:00:00,18.1,18.0,F1,231.5
2026-06-25 07:10:00,18.0,18.0,F1,231.66666666666666
2026-06-25 07:20:00,17.9,18.0,F1,231.83333333333334
2026-06-25 07:30:00,18.0,18.0,F1,232.0
2026-06-25 07:40:00,17.6,18.0,F1,232.16666666666666
2026-06-25 07:50:00,18.4,18.0,F1,232.33333333333334
2026-06-25 08:00:00,17.7,18.0,F1,232.5
2026-06-25 08:10:00,18.2,18.0,F1,232.66666666666666
2026-06-25 08:20:00,17.9,18.0,F1,232.83333333333334
2026-06-25 08:30:00,17.9,18.0,F1,233.0
2026-06-25 08:40:00,18.0,18.0,F1,233.16666666666666
2026-06-25 08:50:00,17.6,18.0,F1,233.33333333333334
2026-06-15 15:30:00,16.0,16.0,F2,0.0
2026-06-15 15:40:00,16.4,16.0,F2,0.16666666666666666
2026-06-15 15:50:00,16.4,16.0,F2,0.3333333333333333
2026-06-15 16:00:00,16.05,16.0,F2,0.5
2026-06-15 16:10:00,15.9,16.0,F2,0.6666666666666666
2026-06-15 16:20:00,15.9,16.0,F2,0.8333333333333334
2026-06-15 16:30:00,16.1,16.0,F2,1.0
2026-06-15 16:40:00,16.4,16.0,F2,1.1666666666666667
2026-06-15 16:50:00,16.4,16.0,F2,1.3333333333333333
2026-06-15 17:00:00,16.0,16.0,F2,1.5
2026-06-15 17:10:00,16.0,16.0,F2,1.6666666666666667
2026-06-15 17:20:00,16.1,16.0,F2,1.8333333333333333
2026-06-15 17:30:00,16.2,16.0,F2,2.0
2026-06-15 17:40:00,16.3,16.0,F2,2.1666666666666665
2026-06-15 17:50:00,16.4,16.0,F2,2.3333333333333335
2026-06-15 18:00:00,16.1,16.0,F2,2.5
2026-06-15 18:10:00,15.95,16.0,F2,2.6666666666666665
2026-06-15 18:20:00,16.0,16.0,F2,2.8333333333333335
2026-06-15 18:30:00,16.1,16.0,F2,3.0
2026-06-15 18:40:00,16.2,16.0,F2,3.1666666666666665
2026-06-15 18:50:00,16.4,16.0,F2,3.3333333333333335
2026-06-15 19:00:00,16.4,16.0,F2,3.5
2026-06-15 19:10:00,16.0,16.0,F2,3.6666666666666665
2026-06-15 19:20:00,16.0,16.0,F2,3.8333333333333335
2026-06-15 19:30:00,16.1,16.0,F2,4.0
2026-06-15 19:40:00,16.2,16.0,F2,4.166666666666667
2026-06-15 19:50:00,16.3,16.0,F2,4.333333333333333
2026-06-15 20:00:00,16.4,16.0,F2,4.5
2026-06-15 20:10:00,16.2,16.0,F2,4.666666666666667
2026-06-15 20:20:00,16.1,16.0,F2,4.833333333333333
2026-06-15 20:30:00,16.1,16.0,F2,5.0
2026-06-15 20:40:00,16.2,16.0,F2,5.166666666666667
2026-06-15 20:50:00,16.3,16.0,F2,5.333333333333333
2026-06-15 21:00:00,16.4,16.0,F2,5.5
2026-06-15 21:10:00,16.3,16.0,F2,5.666666666666667
2026-06-15 21:20:00,16.1,16.0,F2,5.833333333333333
2026-06-15 21:30:00,16.1,16.0,F2,6.0
2026-06-15 21:40:00,16.2,16.0,F2,6.166666666666667
2026-06-15 21:50:00,16.3,16.0,F2,6.333333333333333
2026-06-15 22:00:00,16.4,16.0,F2,6.5
2026-06-15 22:10:00,16.2,16.0,F2,6.666666666666667
2026-06-15 22:20:00,16.1,16.0,F2,6.833333333333333
2026-06-15 22:30:00,16.1,16.0,F2,7.0
2026-06-15 22:40:00,16.2,16.0,F2,7.166666666666667
2026-06-15 22:50:00,16.3,16.0,F2,7.333333333333333
2026-06-15 23:00:00,16.4,16.0,F2,7.5
2026-06-15 23:10:00,16.3,16.0,F2,7.666666666666667
2026-06-15 23:20:00,16.0,16.0,F2,7.833333333333333
2026-06-15 23:30:00,16.0,16.0,F2,8.0
2026-06-15 23:40:00,16.1,16.0,F2,8.166666666666666
2026-06-15 23:50:00,16.2,16.0,F2,8.333333333333334
2026-06-16 00:00:00,16.3,16.0,F2,8.5
2026-06-16 00:10:00,16.4,16.0,F2,8.666666666666666
2026-06-16 00:20:00,16.2,16.0,F2,8.833333333333334
2026-06-16 00:30:00,15.9,16.0,F2,9.0
2026-06-16 00:40:00,15.9,16.0,F2,9.166666666666666
2026-06-16 00:50:00,16.0,16.0,F2,9.333333333333334
2026-06-16 01:00:00,16.1,16.0,F2,9.5
2026-06-16 01:10:00,16.2,16.0,F2,9.666666666666666
2026-06-16 01:20:00,16.4,16.0,F2,9.833333333333334
2026-06-16 01:30:00,16.4,16.0,F2,10.0
2026-06-16 01:40:00,16.0,16.0,F2,10.166666666666666
2026-06-16 01:50:00,15.9,16.0,F2,10.333333333333334
2026-06-16 02:00:00,16.0,16.0,F2,10.5
2026-06-16 02:10:00,16.1,16.0,F2,10.666666666666666
2026-06-16 02:20:00,16.2,16.0,F2,10.833333333333334
2026-06-16 02:30:00,16.4,16.0,F2,11.0
2026-06-16 02:40:00,16.4,16.0,F2,11.166666666666666
2026-06-16 02:50:00,16.0,16.0,F2,11.333333333333334
2026-06-16 03:00:00,16.0,16.0,F2,11.5
2026-06-16 03:10:00,16.1,16.0,F2,11.666666666666666
2026-06-16 03:20:00,16.2,16.0,F2,11.833333333333334
2026-06-16 03:30:00,16.3,16.0,F2,12.0
2026-06-16 03:40:00,16.4,16.0,F2,12.166666666666666
2026-06-16 03:50:00,16.0,16.0,F2,12.333333333333334
2026-06-16 04:00:00,15.9,16.0,F2,12.5
2026-06-16 04:10:00,15.9,16.0,F2,12.666666666666666
2026-06-16 04:20:00,16.1,16.0,F2,12.833333333333334
2026-06-16 04:30:00,16.2,16.0,F2,13.0
2026-06-16 04:40:00,16.3,16.0,F2,13.166666666666666
2026-06-16 04:50:00,16.4,16.0,F2,13.333333333333334
2026-06-16 05:00:00,16.1,16.0,F2,13.5
2026-06-16 05:10:00,15.9,16.0,F2,13.666666666666666
2026-06-16 05:20:00,16.0,16.0,F2,13.833333333333334
2026-06-16 05:30:00,16.1,16.0,F2,14.0
2026-06-16 05:40:00,16.2,16.0,F2,14.166666666666666
2026-06-16 05:50:00,16.4,16.0,F2,14.333333333333334
2026-06-16 06:00:00,16.4,16.0,F2,14.5
2026-06-16 06:10:00,16.0,16.0,F2,14.666666666666666
2026-06-16 06:20:00,15.9,16.0,F2,14.833333333333334
2026-06-16 06:30:00,16.0,16.0,F2,15.0
2026-06-16 06:40:00,16.1,16.0,F2,15.166666666666666
2026-06-16 06:50:00,16.2,16.0,F2,15.333333333333334
2026-06-16 07:00:00,16.4,16.0,F2,15.5
2026-06-16 07:10:00,16.4,16.0,F2,15.666666666666666
2026-06-16 07:20:00,15.9,16.0,F2,15.833333333333334
2026-06-16 07:30:00,15.9,16.0,F2,16.0
2026-06-16 07:40:00,15.9,16.0,F2,16.166666666666668
2026-06-16 07:50:00,16.1,16.0,F2,16.333333333333332
2026-06-16 08:00:00,16.2,16.0,F2,16.5
2026-06-16 08:10:00,16.4,16.0,F2,16.666666666666668
2026-06-16 08:20:00,16.4,16.0,F2,16.833333333333332
2026-06-16 08:30:00,16.0,16.0,F2,17.0
2026-06-16 08:40:00,16.0,16.0,F2,17.166666666666668
2026-06-16 08:50:00,16.0,16.0,F2,17.333333333333332
2026-06-16 09:00:00,16.1,16.0,F2,17.5
2026-06-16 09:10:00,16.3,16.0,F2,17.666666666666668
2026-06-16 09:20:00,16.4,16.0,F2,17.833333333333332
2026-06-16 09:30:00,16.2,16.0,F2,18.0
2026-06-16 09:40:00,16.1,16.0,F2,18.166666666666668
2026-06-16 09:50:00,16.1,16.0,F2,18.333333333333332
2026-06-16 10:00:00,16.2,16.0,F2,18.5
2026-06-16 10:10:00,16.3,16.0,F2,18.666666666666668
2026-06-16 10:20:00,16.4,16.0,F2,18.833333333333332
2026-06-16 10:30:00,16.1,16.0,F2,19.0
2026-06-16 10:40:00,16.0,16.0,F2,19.166666666666668
2026-06-16 10:50:00,16.0,16.0,F2,19.333333333333332
2026-06-16 11:00:00,16.1,16.0,F2,19.5
2026-06-16 11:10:00,16.2,16.0,F2,19.666666666666668
2026-06-16 11:20:00,16.3,16.0,F2,19.833333333333332
2026-06-16 11:30:00,16.4,16.0,F2,20.0
2026-06-16 11:40:00,16.1,16.0,F2,20.166666666666668
2026-06-16 11:50:00,16.0,16.0,F2,20.333333333333332
2026-06-16 12:00:00,15.9,16.0,F2,20.5
2026-06-16 12:10:00,16.1,16.0,F2,20.666666666666668
2026-06-16 12:20:00,16.2,16.0,F2,20.833333333333332
2026-06-16 12:30:00,16.4,16.0,F2,21.0
2026-06-16 12:40:00,16.4,16.0,F2,21.166666666666668
2026-06-16 12:50:00,16.1,16.0,F2,21.333333333333332
2026-06-16 13:00:00,16.1,16.0,F2,21.5
2026-06-16 13:10:00,16.1,16.0,F2,21.666666666666668
2026-06-16 13:20:00,16.2,16.0,F2,21.833333333333332
2026-06-16 13:30:00,16.3,16.0,F2,22.0
2026-06-16 13:40:00,16.4,16.0,F2,22.166666666666668
2026-06-16 13:50:00,16.3,16.0,F2,22.333333333333332
2026-06-16 14:00:00,16.2,16.0,F2,22.5
2026-06-16 14:10:00,16.3,16.0,F2,22.666666666666668
2026-06-16 14:20:00,16.4,16.0,F2,22.833333333333332
2026-06-16 14:30:00,16.4,16.0,F2,23.0
2026-06-16 14:40:00,16.1,16.0,F2,23.166666666666668
2026-06-16 14:50:00,15.9,16.0,F2,23.333333333333332
2026-06-16 15:00:00,16.0,16.0,F2,23.5
2026-06-16 15:10:00,16.1,16.0,F2,23.666666666666668
