,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
kPyrDrain,34.43866358173925,24.0988237561332,12.10912711668957,5.1289528608677255,-36.39703980408342,-20.844572179128612,5.484187406538262,9.94777993913387,0.0,0.0,0.0,-57.01324324233422,-22.105868203358384,46.0523056894945,-1.5024594152340138,0.10424755835027683,-0.0016550644490341481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,86.00289868360339,-1025.8426503809142,-235.56772611817928,-88.8968518287617,831.9630551935929,475.61041218013384,-134.1246987309028,-242.13798779377743,0.0,0.0,0.0,3.973590523888977,1.1309435333232079,-1.5024594152340138,1363.748171384813,-72.91978586954052,4.986664563719517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,2.880200042097206,53.15789319769795,14.538180094296875,6.0116609940250765,-45.283069986078296,-25.916244806235596,6.936936047577607,12.546939057039056,0.0,0.0,0.0,-0.25242874163092077,-0.07428286081940527,0.10424755835027683,-72.91978586954052,4.579713566680785,6.578307188918722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,197.35482530110616,-165.3963765317293,55.78856956637559,38.373787245038436,-26.950019204337615,-14.708054278831254,-5.968297184272129,-20.19264765099306,0.0,0.0,0.0,0.007446469789781128,0.0017835946925777865,-0.0016550644490341481,4.986664563719517,6.578307188918722,223.74837740888668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,64.02800531605199,11.537065640115411,-26.15075498385238,-15.300225685433608,42.31337377462574,41.04574863749059,-4.7049484527758025,-24.285239930879907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.305793999082425,195.02710117917792,0.0,0.0,0.0,0.0,-12.3125890674671,0.0,0.0
k_EA_stationary,279.8632042066827,93.06392179353692,-120.632433487087,-84.35582556259158,138.72830011251915,183.72586036319052,-10.599287171032795,-102.59414000020588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.02710117917792,1350.4256889278156,0.0,0.0,0.0,0.0,-90.51620512156278,0.0,0.0
k_IAA_growth,50.11087856354683,15.246202391509188,-18.28571803477872,-11.16401371136236,27.636089203809597,29.178032365330434,-2.926657175798626,-17.839932962179226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87668779094671,152.8898808814897,0.0,0.0,0.0,-10.260342836681064,0.0
k_IAA_stationary,316.31020570840053,155.34940969922232,-115.86103145767655,-87.87911038343387,110.89932003405912,183.31607407417926,-6.10096680216394,-106.6365497921956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8898808814897,1524.511912115157,0.0,0.0,0.0,-109.77315002407657,0.0
k_EO_growth,52.186487847679324,14.393207739508583,-18.30715785411213,-11.492049773978694,29.03063489092012,30.61887621453013,-3.2347894215531743,-18.89232098802999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.725380068630933,157.20142442480596,0.0,0.0,-12.677361896667245
k_EO_stationary,313.2552046261218,138.90232016744233,-105.88413603779962,-85.57649344768706,109.92361366271003,183.3801182401761,-7.66502987067858,-108.95890191169195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.20142442480596,1487.4040998024116,0.0,0.0,-129.4082672918116
alpha_EA_loss,-15.214050146898195,-7.265092010810957,6.799539717873948,5.417026679865285,-6.31511113657973,-10.13301685182043,0.25533835805568406,5.203055518156079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3125890674671,-90.51620512156278,0.0,0.0,0.0,0.0,6.93416350078825,0.0,0.0
alpha_IAA_loss,-18.04049773331508,-12.251957521744954,6.554852092418047,6.021877552027613,-4.077459267807167,-10.378597895999711,-0.14000255889747482,5.511622032929154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.260342836681064,-109.77315002407657,0.0,0.0,0.0,9.252598257638937,0.0
alpha_EO_loss,-22.031528480796432,-13.064628206711134,7.081662845192511,7.28816568802931,-5.190050824026057,-13.01786654656209,0.02953479461660441,7.146151746935658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.677361896667245,-129.4082672918116,0.0,0.0,13.692675913408804
