experiment_id,timestamp,time_h,process_phase,calibration_include,lot,reactor,condition,replicate,protocol,yeast,initial_volume_l,sample_id,state,observed_value,unit,observation_operator,source_column,censoring_type,lower_bound,upper_bound
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,cell_viability,50.15,percent,identity,Oculyze Viability,observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,density,1035.6,kg/m^3,identity,Densidad,observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,ethanol,4.59,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,fructose,51.91,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,glucose,31.62,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,glycerol,4.5,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,primary_amino_nitrogen,34.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-09 08:00:00,67.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-06,pyruvic_acid,35.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,acetaldehyde,145.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,ammonium_nitrogen,9.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,brix,8.1,degree_Brix,identity,Brix,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,cell_budding,19.69,percent,identity,Oculyze Budding,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,cell_concentration,45.24,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,cell_viability,45.08,percent,identity,Oculyze Viability,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,density,1030.5,kg/m^3,identity,Densidad,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,ethanol,5.92,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,fructose,46.49000000000001,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,glucose,26.41,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,glycerol,4.7,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,primary_amino_nitrogen,29.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-09 15:00:00,74.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-07,pyruvic_acid,31.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,acetaldehyde,121.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,brix,5.4,degree_Brix,identity,Brix,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,cell_budding,24.26,percent,identity,Oculyze Budding,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,cell_concentration,41.47,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,cell_viability,41.32,percent,identity,Oculyze Viability,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,density,1019.7,kg/m^3,identity,Densidad,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,ethanol,7.03,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,fructose,23.87,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,glucose,25.51,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,glycerol,5.64,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,primary_amino_nitrogen,25.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-10 08:00:00,91.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-08,pyruvic_acid,33.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,acetaldehyde,120.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,brix,4.4,degree_Brix,identity,Brix,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,cell_budding,15.0,percent,identity,Oculyze Budding,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,cell_concentration,70.66,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,cell_viability,68.82,percent,identity,Oculyze Viability,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,density,1015.2,kg/m^3,identity,Densidad,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,ethanol,8.049999999999999,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,fructose,31.17,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,glucose,10.22,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,glycerol,5.85,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,primary_amino_nitrogen,23.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-10 15:00:00,98.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-09,pyruvic_acid,21.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,acetaldehyde,134.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,brix,1.8,degree_Brix,identity,Brix,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,cell_budding,8.95,percent,identity,Oculyze Budding,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,cell_concentration,35.18,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,cell_viability,32.8,percent,identity,Oculyze Viability,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,density,1004.7,kg/m^3,identity,Densidad,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,ethanol,9.489999999999998,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,fructose,16.47,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,glucose,2.8,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,glycerol,6.16,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,primary_amino_nitrogen,67.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-11 08:00:00,115.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-10,pyruvic_acid,19.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,acetaldehyde,117.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,brix,0.8,degree_Brix,identity,Brix,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,cell_budding,10.57,percent,identity,Oculyze Budding,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,cell_concentration,50.15,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,cell_viability,47.93,percent,identity,Oculyze Viability,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,density,1000.8,kg/m^3,identity,Densidad,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,ethanol,9.77,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,fructose,13.82,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,glucose,1.53,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,glycerol,6.15,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,primary_amino_nitrogen,28.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-11 15:00:00,122.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-11,pyruvic_acid,20.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,acetaldehyde,114.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,ammonium_nitrogen,0.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,brix,-0.4,degree_Brix,identity,Brix,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,cell_budding,8.67,percent,identity,Oculyze Budding,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,cell_concentration,41.63,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,cell_viability,39.48,percent,identity,Oculyze Viability,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,density,996.3,kg/m^3,identity,Densidad,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,ethanol,10.61,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,fructose,2.9,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,glucose,0.1,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,glycerol,6.16,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,primary_amino_nitrogen,40.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-12 15:00:00,146.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-12,pyruvic_acid,17.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,acetaldehyde,128.0,mg/L,identity,Y15 Acetaldehido,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,ammonium_nitrogen,3.0,mg/L_N,identity,Y15 Amonio,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,brix,-0.9,degree_Brix,identity,Brix,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,cell_budding,20.48,percent,identity,Oculyze Budding,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,cell_concentration,42.01,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,cell_viability,41.55,percent,identity,Oculyze Viability,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,density,994.4,kg/m^3,identity,Densidad,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,ethanol,10.63,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,fructose,0.32,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,glucose,0.0,g/L,identity,Y15 Glucosa,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,glycerol,6.49,g/L,identity,Y15 Glicerol,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,primary_amino_nitrogen,42.0,mg/L_N,identity,Y15 PAN,observed,,
26158,2026-04-13 08:00:00,163.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-13,pyruvic_acid,11.0,mg/L,identity,Y15 Piruvic,observed,,
26158,2026-04-13 15:00:00,170.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-14,ethanol,0.0,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-13 15:00:00,170.0,active_process,True,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-14,fructose,0.0,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-14 08:00:00,187.0,postprocess_cooling,False,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-15,ethanol,0.0,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-14 08:00:00,187.0,postprocess_cooling,False,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-15,fructose,0.0,g/L,identity,Y15 Fructosa,observed,,
26158,2026-04-14 15:00:00,194.0,postprocess_cooling,False,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-16,ethanol,0.0,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26158,2026-04-14 15:00:00,194.0,postprocess_cooling,False,Lote 2,TK-32,A,R4,A,Zymaflore X5,230,26158-P-16,fructose,0.0,g/L,identity,Y15 Fructosa,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,acetaldehyde,55.0,mg/L,identity,Y15 Acetaldehido,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,ammonium_nitrogen,172.0,mg/L_N,identity,Y15 Amonio,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,brix,17.1,degree_Brix,identity,Brix,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,cell_budding,13.77,percent,identity,Oculyze Budding,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,cell_concentration,10.6,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,cell_viability,10.45,percent,identity,Oculyze Viability,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,density,1067.4,kg/m^3,identity,Densidad,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,ethanol,1.25,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,fructose,77.40999999999998,g/L,identity,Y15 Fructosa,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,glucose,75.54,g/L,identity,Y15 Glucosa,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,glycerol,0.96,g/L,identity,Y15 Glicerol,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,primary_amino_nitrogen,97.0,mg/L_N,identity,Y15 PAN,observed,,
26159,2026-04-06 13:00:00,0.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-01,pyruvic_acid,12.0,mg/L,identity,Y15 Piruvic,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,acetaldehyde,97.0,mg/L,identity,Y15 Acetaldehido,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,ammonium_nitrogen,171.0,mg/L_N,identity,Y15 Amonio,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,brix,17.0,degree_Brix,identity,Brix,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,cell_budding,35.29,percent,identity,Oculyze Budding,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,cell_concentration,7.83,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,cell_viability,7.57,percent,identity,Oculyze Viability,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,density,1067.9,kg/m^3,identity,Densidad,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,ethanol,1.3299999999999998,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,fructose,78.61999999999999,g/L,identity,Y15 Fructosa,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,glucose,75.61,g/L,identity,Y15 Glucosa,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,glycerol,1.19,g/L,identity,Y15 Glicerol,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,primary_amino_nitrogen,91.0,mg/L_N,identity,Y15 PAN,observed,,
26159,2026-04-07 08:00:00,19.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-02,pyruvic_acid,18.0,mg/L,identity,Y15 Piruvic,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,acetaldehyde,106.0,mg/L,identity,Y15 Acetaldehido,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,ammonium_nitrogen,166.0,mg/L_N,identity,Y15 Amonio,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,brix,16.9,degree_Brix,identity,Brix,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,cell_budding,32.08,percent,identity,Oculyze Budding,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,cell_concentration,11.25,10^6_cells/mL,identity,Oculyze Concentration,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,cell_viability,11.02,percent,identity,Oculyze Viability,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,density,1066.9,kg/m^3,identity,Densidad,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,ethanol,1.36,percent_v/v,identity,Cf Alcolyzer Real (% v/v),observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,fructose,78.57,g/L,identity,Y15 Fructosa,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,glucose,75.82,g/L,identity,Y15 Glucosa,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,glycerol,0.91,g/L,identity,Y15 Glicerol,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,primary_amino_nitrogen,80.0,mg/L_N,identity,Y15 PAN,observed,,
26159,2026-04-07 15:00:00,26.0,active_process,True,Lote 2,TK-33,C,R1,C,Zymaflore X5,230,26159-P-03,pyruvic_acid,18.0,mg/L,identity,Y15 Piruvic,observed,,
