,mu0,sN,qN,qXG,qXF,betaG0,sG,betaF0,sF,qEG,qEF,iG,iE,Kd0,m0,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
qEF,1879.8823180190552,73.20075797822622,-1718.192367864813,277.66706489599846,339.4689000237129,-8697.927752199485,-395.33997829749677,-5686.498347868571,323.2193981190145,8106.256663394353,7496.815269409958,-832.9795545972078,-559.6376246754558,0.25485613693321973,651.9168658297095,43.68601243017362,825.3114936838941,86.06444861597728,2343.30840476943,34.44681864682679,887.1990498937081
iG,-7246.42721599756,-90.4197259797855,5479.515905677607,58.12579025262008,-42.14321157816967,-4644.974365713451,-1180.0484400547746,-2574.3507272641905,-742.2463310589143,1754.0082890643637,-832.9795545972078,1395.04803898062,4097.728227839747,114.32620537948378,-8.11527190221807,-9.596312969894818,-158.91679355366594,-18.84804886568998,-451.2526979592025,-7.696092858200588,-174.53115647468798
iE,-23968.65588712979,-279.2174471505482,18390.207288231923,213.92556194601377,15.732405234809372,-16761.019729364118,-4442.414560147499,-9901.332056589996,-2382.1450493990346,6298.675576520412,-559.6376246754558,4097.728227839747,14072.029161039483,414.6472730987761,106.00831908555374,-30.106499738999247,-544.6591435948712,-60.75531663395536,-1587.2529163932008,-24.827171515975543,-615.8645398009958
Kd0,-626.2201780409272,-5.039223827923007,523.9732628635622,12.857031148208513,2.75199411864752,-553.0107175206924,-109.80280171249633,-347.1916319786549,-95.0838976736402,375.40659745961705,0.25485613693321973,114.32620537948378,414.6472730987761,42.62776424908857,7.9810898257685885,-1.0471386237102744,-24.225818040485628,-2.1386112114108835,-71.33918971761035,-0.8735919067727709,-27.705276863642077
m0,-51.51000831882657,5.199988870975087,31.508178870827205,32.730721380735595,28.07398548026464,-1052.3452115633359,-63.47272648098297,-664.2033675500822,-12.814953180673873,964.4103115902175,651.9168658297095,-8.11527190221807,106.00831908555374,7.9810898257685885,63.257479575738095,3.9439633056185204,75.5417661825293,7.791000089944896,214.96473201195383,3.1186358947089365,81.43068384826347
k_EA_growth,64.5538341761464,2.5173681675627937,-38.893011138259126,1.6157321583152124,1.6024216054441305,-36.42480557755729,8.149679550655076,-19.17437070231124,5.597168224652176,54.80286090256155,43.68601243017362,-9.596312969894818,-30.106499738999247,-1.0471386237102744,3.9439633056185204,8.546441346273237,123.63620363709187,-6.004965273670431e-07,-4.725910305442226e-06,-8.15246373383875e-08,-1.8129915079883647e-06
k_EA_stationary,1005.504076071155,35.62620555044563,-686.6492570377725,20.364051115114385,21.057418834483894,-664.4169600763448,140.2515746476337,-378.8427064330599,111.18124806220895,919.6025941286421,825.3114936838941,-158.91679355366594,-544.6591435948712,-24.225818040485628,75.5417661825293,123.63620363709187,2347.085751672931,-8.58869383535655e-06,-5.3469679102469374e-05,-9.3925509707081e-07,-2.0023609477089502e-05
k_IAA_growth,131.13282338007576,5.651309458248619,-74.58252134641239,2.7057508462898254,2.6996559032657386,-69.77830162784117,16.34739914073566,-37.17285705603429,11.298408940183457,105.2732121083812,86.06444861597728,-18.84804886568998,-60.75531663395536,-2.1386112114108835,7.791000089944896,-6.004965273670431e-07,-8.58869383535655e-06,12.06933210679485,250.42833748431292,-3.624329475201902e-07,-7.703964954176665e-06
k_IAA_stationary,2947.535009127066,116.3236962825574,-1912.9681704497298,46.21185004025367,48.871613111776114,-1822.7759395492865,407.08085897491725,-1055.3699029101622,324.2101122695957,2533.566029652007,2343.30840476943,-451.2526979592025,-1587.2529163932008,-71.33918971761035,214.96473201195383,-4.725910305442226e-06,-5.3469679102469374e-05,250.42833748431292,6846.184869604472,1.5093630399329114e-07,2.3613975460754386e-12
k_EO_growth,53.5426397903,2.261141301130228,-30.608060654917306,1.0621669868260186,1.0644986057682497,-26.964133464734818,6.717978567728762,-14.515844726107254,4.603329362831289,41.75829116908493,34.44681864682679,-7.696092858200588,-24.827171515975543,-0.8735919067727709,3.1186358947089365,-8.15246373383875e-08,-9.3925509707081e-07,-3.624329475201902e-07,1.5093630399329114e-07,5.2033070000811446,101.78364167067772
k_EO_stationary,1140.662198502976,43.88085079422827,-744.2423545584994,16.393676020352167,17.584101901670444,-661.0884582185424,158.93022122063587,-389.21087957543307,125.44202359599923,943.5744963313444,887.1990498937081,-174.53115647468798,-615.8645398009958,-27.705276863642077,81.43068384826347,-1.8129915079883647e-06,-2.0023609477089502e-05,-7.703964954176665e-06,2.3613975460754386e-12,101.78364167067772,2640.220805368904
