timestamp,time_h,observed_flow_ln_min,minutes_represented,calibration_seconds,valid_nonzero_seconds,valid_observed_edge_zero_seconds,unimputed_missing_seconds,experiment_id,unit,observation_operator,downsampling_method,downsampling_bin_minutes,source_valid_minutes,lag1_autocorrelation,effective_sample_size_minutes,likelihood_weight,sigma_multiplier,weight_basis
2026-04-06 13:00:00,0.075,0.0,10,600,0,0,0,26157,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9805,0.9939805445758163,29.599466551804667,0.029898451062428957,5.783299120420089,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 17:00:00,148.075,0.3015674198977837,10,361,361,0,239,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 17:10:00,148.24166666666667,0.3100383580207806,10,361,361,0,239,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 17:20:00,148.40833333333333,0.3156955415565942,10,357,357,0,243,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 17:30:00,148.575,0.31907100157152785,10,362,362,0,238,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 17:40:00,148.74166666666667,0.3249149653880691,10,358,358,0,242,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 17:50:00,148.90833333333333,0.3295042950317331,10,362,362,0,238,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 18:00:00,149.075,0.3332060627485448,10,364,364,0,236,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 18:10:00,149.24166666666667,0.33764070934694773,10,358,358,0,242,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 18:20:00,149.40833333333333,0.34312372046637524,10,356,356,0,244,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 18:30:00,149.575,0.43138520767520766,10,353,353,0,247,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 18:40:00,149.74166666666667,0.8517154777765071,10,358,358,0,242,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 18:50:00,149.90833333333333,0.3193884546903045,10,355,355,0,245,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 19:00:00,150.075,0.20739776577564406,10,363,363,0,237,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 19:10:00,150.24166666666667,0.2508119069069069,10,356,356,0,244,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 19:20:00,150.40833333333333,0.2707045746641635,10,344,344,0,256,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 19:30:00,150.575,0.618130696329814,10,355,355,0,245,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 19:40:00,150.74166666666667,0.45675823611094507,10,359,359,0,241,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 19:50:00,150.90833333333333,0.1840965448747066,10,363,363,0,237,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 20:00:00,151.075,0.1497686816371878,10,357,357,0,242,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 20:10:00,151.24166666666667,0.18158257863096094,10,353,353,0,247,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 20:20:00,151.40833333333333,0.1868272216066962,10,357,357,0,243,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 20:30:00,151.575,0.1969708994307775,10,356,356,0,244,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 20:40:00,151.74166666666667,0.20538250750750747,10,368,368,0,232,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 20:50:00,151.90833333333333,0.21623961478974635,10,377,377,0,223,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 21:00:00,152.075,0.2246469286478497,10,361,361,0,239,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 21:10:00,152.24166666666667,0.5541588544462074,10,360,360,0,235,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 21:20:00,152.40833333333333,0.4674582517257517,10,349,349,0,251,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 21:30:00,152.575,0.16317849644936053,10,356,356,0,244,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 21:40:00,152.74166666666667,0.15289380854351436,10,357,357,0,242,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 21:50:00,152.90833333333333,0.18156211581965642,10,350,350,0,250,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 22:00:00,153.075,0.17631961888026898,10,364,364,0,236,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 22:10:00,153.24166666666667,0.1752797628743294,10,367,367,0,233,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 22:20:00,153.40833333333333,0.17100093060061744,10,354,354,0,246,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 22:30:00,153.575,0.16385981840821912,10,353,353,0,247,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 22:40:00,153.74166666666667,0.1590826524700789,10,346,346,0,254,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 22:50:00,153.90833333333333,0.156813560371517,10,354,354,0,246,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 23:00:00,154.075,0.15547612004750064,10,350,350,0,250,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 23:10:00,154.24166666666667,0.15771522942787644,10,359,359,0,241,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 23:20:00,154.40833333333333,0.16225906846686253,10,348,348,0,252,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 23:30:00,154.575,0.16323153168853535,10,348,348,0,252,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 23:40:00,154.74166666666667,0.16974768674638158,10,354,354,0,246,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-12 23:50:00,154.90833333333333,0.1714049419246294,10,355,355,0,245,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 00:00:00,155.075,0.17107021356204016,10,355,355,0,245,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 00:10:00,155.24166666666667,0.6487378437785041,10,350,350,0,241,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 00:20:00,155.40833333333333,0.1895001748699919,10,369,369,0,231,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 00:30:00,155.575,0.058752924575424546,10,274,274,0,257,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 00:40:00,155.74166666666667,0.08177289808071055,10,351,351,0,249,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 00:50:00,155.90833333333333,0.10278849421302202,10,354,354,0,246,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 01:00:00,156.075,0.1134101604911976,10,349,349,0,251,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 01:10:00,156.24166666666667,0.11428085843134506,10,354,354,0,246,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 01:20:00,156.40833333333333,0.11879392622260265,10,360,360,0,240,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 01:30:00,156.575,0.12519577488659045,10,357,357,0,243,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 01:40:00,156.74166666666667,0.12882749971240487,10,350,350,0,250,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 01:50:00,156.90833333333333,0.13038490752711335,10,365,365,0,235,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 02:00:00,157.075,0.12767931628842916,10,348,348,0,252,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 02:10:00,157.24166666666667,0.12798651135016942,10,345,345,0,255,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 02:20:00,157.40833333333333,0.12629271988329027,10,356,356,0,244,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 02:30:00,157.575,0.12333141109023456,10,362,362,0,238,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 02:40:00,157.74166666666667,0.12019018029199902,10,340,340,0,260,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 02:50:00,157.90833333333333,0.13325435604732913,10,351,351,0,249,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 03:00:00,158.075,0.11704551167266335,10,353,353,0,247,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 03:10:00,158.24166666666667,0.1161555155061879,10,341,341,0,259,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 03:20:00,158.40833333333333,0.11726702607894615,10,343,343,0,257,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 03:30:00,158.575,0.11249412898359754,10,348,348,0,252,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 03:40:00,158.74166666666667,0.5898326837324033,10,331,331,0,258,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 03:50:00,158.90833333333333,0.17113536120972028,10,349,349,0,251,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 04:00:00,159.025,0.05378816924283152,4,86,86,0,102,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 04:10:00,159.2611111111111,0.03619444444444444,3,7,7,0,84,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 04:22:00,159.425,0.04691688110500606,8,137,137,0,208,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 04:30:00,159.575,0.06061502941594408,10,330,330,0,249,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 04:40:00,159.74166666666667,0.08304196218104141,10,323,323,0,277,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 04:50:00,159.90833333333333,0.08231395398851503,10,357,357,0,243,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 05:00:00,160.075,0.07892061106664253,10,352,352,0,248,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 05:10:00,160.24166666666667,0.07336535148537694,10,333,333,0,267,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 05:20:00,160.40833333333333,0.06521461607869757,10,339,339,0,261,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 05:30:00,160.575,0.06180645852521668,10,337,337,0,261,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 05:40:00,160.74166666666667,0.06238867611718416,10,342,342,0,258,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 05:50:00,160.90833333333333,0.0620185398473491,10,348,348,0,252,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 06:00:00,161.075,0.058560519675621404,10,344,344,0,254,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 06:10:00,161.24166666666667,0.059494389260460134,10,343,343,0,257,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 06:20:00,161.40833333333333,0.05719852750767433,10,339,339,0,261,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 06:30:00,161.575,0.05567257758418744,10,355,355,0,244,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 06:40:00,161.74166666666667,0.05476388363822184,10,336,336,0,262,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 06:50:00,161.90833333333333,0.052973787850158084,10,343,343,0,250,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 07:00:00,162.075,0.0474681430701651,10,299,299,0,268,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
2026-04-13 07:10:00,162.24166666666667,0.04661107851280262,10,243,243,0,269,26158,Ln/min,MassView reported normalized flow,fixed_relative_time_bin_mean_with_lag1_effective_sample_size,10,9482,0.9894103797989618,50.47263237683051,0.051713762681178804,4.397409709046092,provisional_signal_lag1_only; calibration_must_replace_with_residual_ESS
