experiment_id,mix_id,paired_wine_sample_id,timestamp,capture_interval_start,capture_interval_end,capture_interval_h,time_h,volume_a_ml,volume_b_ml,total_condensate_ml,fraction_a,fraction_b,lab_sample_id,paired_wine_gc_lab_sample_id,wine_pair_available,mix_id_result,analyte,mix_result_status,mix_model_observation_type,mix_vial_concentration_ug_l,mix_concentration_ug_l,mix_loq_ug_l,captured_mass_ug,captured_mass_upper_bound_ug,wine_sample_id_result,wine_result_status,wine_model_observation_type,wine_concentration_ug_l,wine_loq_ug_l
26211,26211-MIX-03,26211-P-10,2026-04-22 08:00:00,2026-04-21 08:00:00,2026-04-22 08:00:00,24.0,112.0,21.0,12.0,33.0,0.6363636363636364,0.36363636363636365,Lab-26-2084,Lab-26-2085,True,26211-MIX-03,Decanoato de Etilo,quantified,observed,0.029890615589856652,29.89061558985665,12.5,0.9863903144652695,,26211-P-10,quantified,observed,10.3820043438793,0.0125
26211,26211-MIX-03,26211-P-10,2026-04-22 08:00:00,2026-04-21 08:00:00,2026-04-22 08:00:00,24.0,112.0,21.0,12.0,33.0,0.6363636363636364,0.36363636363636365,Lab-26-2084,Lab-26-2085,True,26211-MIX-03,Feniletil Acetato,NQ,left_censored,,,5000.0,,165.0,26211-P-10,quantified,observed,52.3595748548771,5.0
26211,26211-MIX-04,26211-P-12,2026-04-23 15:00:00,2026-04-22 08:00:00,2026-04-23 15:00:00,31.0,143.0,18.0,36.0,54.0,0.3333333333333333,0.6666666666666666,Lab-26-2086,Lab-26-2087,True,26211-MIX-04,Etil Acetato,below_loq,left_censored,18.7725987945759,18772.598794575897,187500.0,1013.7203349070984,10125.0,26211-P-12,quantified,observed,27465.5897825689,187.5
26211,26211-MIX-04,26211-P-12,2026-04-23 15:00:00,2026-04-22 08:00:00,2026-04-23 15:00:00,31.0,143.0,18.0,36.0,54.0,0.3333333333333333,0.6666666666666666,Lab-26-2086,Lab-26-2087,True,26211-MIX-04,Isoamil Acetato,quantified,observed,110.412097412077,110412.097412077,5000.0,5962.253260252158,,26211-P-12,quantified,observed,2731.60672911657,5.0
26211,26211-MIX-04,26211-P-12,2026-04-23 15:00:00,2026-04-22 08:00:00,2026-04-23 15:00:00,31.0,143.0,18.0,36.0,54.0,0.3333333333333333,0.6666666666666666,Lab-26-2086,Lab-26-2087,True,26211-MIX-04,Hexil Acetato,quantified,observed,70.3022191433959,70302.21914339591,12.5,3796.319833743379,,26211-P-12,quantified,observed,420.70569988432,0.0125
26211,26211-MIX-04,26211-P-12,2026-04-23 15:00:00,2026-04-22 08:00:00,2026-04-23 15:00:00,31.0,143.0,18.0,36.0,54.0,0.3333333333333333,0.6666666666666666,Lab-26-2086,Lab-26-2087,True,26211-MIX-04,Octanoato de Etilo,quantified,observed,39.7490648204357,39749.0648204357,500.0,2146.4495003035277,,26211-P-12,quantified,observed,226.216794539138,0.5
26211,26211-MIX-04,26211-P-12,2026-04-23 15:00:00,2026-04-22 08:00:00,2026-04-23 15:00:00,31.0,143.0,18.0,36.0,54.0,0.3333333333333333,0.6666666666666666,Lab-26-2086,Lab-26-2087,True,26211-MIX-04,Decanoato de Etilo,quantified,observed,0.355713859696313,355.71385969631297,12.5,19.2085484236009,,26211-P-12,quantified,observed,69.2402460878585,0.0125
26211,26211-MIX-04,26211-P-12,2026-04-23 15:00:00,2026-04-22 08:00:00,2026-04-23 15:00:00,31.0,143.0,18.0,36.0,54.0,0.3333333333333333,0.6666666666666666,Lab-26-2086,Lab-26-2087,True,26211-MIX-04,Feniletil Acetato,NQ,left_censored,,,5000.0,,270.0,26211-P-12,quantified,observed,115.00177580839,5.0
26211,26211-MIX-05,26211-P-13,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,6.0,6.0,12.0,0.5,0.5,Lab-26-2088,Lab-26-2089,True,26211-MIX-05,Etil Acetato,NQ,left_censored,,,187500.0,,2250.0,26211-P-13,quantified,observed,10401.1742731794,187.5
26211,26211-MIX-05,26211-P-13,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,6.0,6.0,12.0,0.5,0.5,Lab-26-2088,Lab-26-2089,True,26211-MIX-05,Isoamil Acetato,quantified,observed,33.494738935278,33494.738935278,5000.0,401.93686722333604,,26211-P-13,quantified,observed,707.176939066057,5.0
26211,26211-MIX-05,26211-P-13,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,6.0,6.0,12.0,0.5,0.5,Lab-26-2088,Lab-26-2089,True,26211-MIX-05,Hexil Acetato,quantified,observed,19.7872066809372,19787.2066809372,12.5,237.4464801712464,,26211-P-13,quantified,observed,94.1613825882409,0.0125
26211,26211-MIX-05,26211-P-13,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,6.0,6.0,12.0,0.5,0.5,Lab-26-2088,Lab-26-2089,True,26211-MIX-05,Octanoato de Etilo,quantified,observed,6.3453475807728,6345.3475807728,500.0,76.1441709692736,,26211-P-13,quantified,observed,74.2858849922219,0.5
26211,26211-MIX-05,26211-P-13,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,6.0,6.0,12.0,0.5,0.5,Lab-26-2088,Lab-26-2089,True,26211-MIX-05,Decanoato de Etilo,quantified,observed,0.021994992036597848,21.994992036597846,12.5,0.26393990443917414,,26211-P-13,quantified,observed,17.0857427865302,0.0125
26211,26211-MIX-05,26211-P-13,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,6.0,6.0,12.0,0.5,0.5,Lab-26-2088,Lab-26-2089,True,26211-MIX-05,Feniletil Acetato,NQ,left_censored,,,5000.0,,60.0,26211-P-13,quantified,observed,61.9270932037113,5.0
26211,26211-MIX-06,26211-P-14,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667,Lab-26-2090,Lab-26-2091,True,26211-MIX-06,Etil Acetato,NQ,left_censored,,,187500.0,,2250.0,26211-P-14,quantified,observed,11727.8663765975,187.5
26211,26211-MIX-06,26211-P-14,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667,Lab-26-2090,Lab-26-2091,True,26211-MIX-06,Isoamil Acetato,NQ,left_censored,,,5000.0,,60.0,26211-P-14,quantified,observed,859.626162111899,5.0
26211,26211-MIX-06,26211-P-14,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667,Lab-26-2090,Lab-26-2091,True,26211-MIX-06,Hexil Acetato,quantified,observed,4.43709380949408,4437.093809494079,12.5,53.24512571392895,,26211-P-14,quantified,observed,118.173729978691,0.0125
26211,26211-MIX-06,26211-P-14,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667,Lab-26-2090,Lab-26-2091,True,26211-MIX-06,Octanoato de Etilo,quantified,observed,0.524476912018502,524.476912018502,500.0,6.293722944222025,,26211-P-14,quantified,observed,96.5375018757447,0.5
26211,26211-MIX-06,26211-P-14,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667,Lab-26-2090,Lab-26-2091,True,26211-MIX-06,Decanoato de Etilo,below_loq,left_censored,0.00420923225391611,4.20923225391611,12.5,0.05051078704699331,0.15,26211-P-14,quantified,observed,22.740709228043,0.0125
26211,26211-MIX-06,26211-P-14,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,7.0,5.0,12.0,0.5833333333333334,0.4166666666666667,Lab-26-2090,Lab-26-2091,True,26211-MIX-06,Feniletil Acetato,NQ,left_censored,,,5000.0,,60.0,26211-P-14,quantified,observed,73.4488193343434,5.0
26212,26212-MIX-01,26212-P-05,2026-04-19 15:00:00,2026-04-17 16:00:00,2026-04-19 15:00:00,47.0,47.0,22.5,0.3,22.8,0.9868421052631579,0.013157894736842105,Lab-26-2093,Lab-26-2094,True,26212-MIX-01,Etil Acetato,NQ,left_censored,,,187500.0,,4275.0,26212-P-05,quantified,observed,2521.42221858047,187.5
26212,26212-MIX-01,26212-P-05,2026-04-19 15:00:00,2026-04-17 16:00:00,2026-04-19 15:00:00,47.0,47.0,22.5,0.3,22.8,0.9868421052631579,0.013157894736842105,Lab-26-2093,Lab-26-2094,True,26212-MIX-01,Isoamil Acetato,NQ,left_censored,,,5000.0,,114.0,26212-P-05,quantified,observed,159.611346153438,5.0
26212,26212-MIX-01,26212-P-05,2026-04-19 15:00:00,2026-04-17 16:00:00,2026-04-19 15:00:00,47.0,47.0,22.5,0.3,22.8,0.9868421052631579,0.013157894736842105,Lab-26-2093,Lab-26-2094,True,26212-MIX-01,Hexil Acetato,quantified,observed,0.230239218219419,230.239218219419,12.5,5.249454175402753,,26212-P-05,quantified,observed,78.8471318216689,0.0125
26212,26212-MIX-01,26212-P-05,2026-04-19 15:00:00,2026-04-17 16:00:00,2026-04-19 15:00:00,47.0,47.0,22.5,0.3,22.8,0.9868421052631579,0.013157894736842105,Lab-26-2093,Lab-26-2094,True,26212-MIX-01,Octanoato de Etilo,below_loq,left_censored,0.128661282848577,128.661282848577,500.0,2.933477248947556,11.4,26212-P-05,quantified,observed,26.7755630265241,0.5
26212,26212-MIX-01,26212-P-05,2026-04-19 15:00:00,2026-04-17 16:00:00,2026-04-19 15:00:00,47.0,47.0,22.5,0.3,22.8,0.9868421052631579,0.013157894736842105,Lab-26-2093,Lab-26-2094,True,26212-MIX-01,Decanoato de Etilo,below_loq,left_censored,0.00297138131389852,2.97138131389852,12.5,0.06774749395688626,0.285,26212-P-05,quantified,observed,7.68643056636832,0.0125
26212,26212-MIX-01,26212-P-05,2026-04-19 15:00:00,2026-04-17 16:00:00,2026-04-19 15:00:00,47.0,47.0,22.5,0.3,22.8,0.9868421052631579,0.013157894736842105,Lab-26-2093,Lab-26-2094,True,26212-MIX-01,Feniletil Acetato,NQ,left_censored,,,5000.0,,114.0,26212-P-05,quantified,observed,8.68173729307865,5.0
26212,26212-MIX-02,26212-P-06,2026-04-20 08:00:00,2026-04-19 15:00:00,2026-04-20 08:00:00,17.0,64.0,20.0,10.0,30.0,0.6666666666666666,0.3333333333333333,Lab-26-2095,Lab-26-2096,True,26212-MIX-02,Etil Acetato,NQ,left_censored,,,187500.0,,5625.0,26212-P-06,quantified,observed,8156.66690562832,187.5
26212,26212-MIX-02,26212-P-06,2026-04-20 08:00:00,2026-04-19 15:00:00,2026-04-20 08:00:00,17.0,64.0,20.0,10.0,30.0,0.6666666666666666,0.3333333333333333,Lab-26-2095,Lab-26-2096,True,26212-MIX-02,Isoamil Acetato,NQ,left_censored,,,5000.0,,150.0,26212-P-06,quantified,observed,863.462140200962,5.0
26212,26212-MIX-02,26212-P-06,2026-04-20 08:00:00,2026-04-19 15:00:00,2026-04-20 08:00:00,17.0,64.0,20.0,10.0,30.0,0.6666666666666666,0.3333333333333333,Lab-26-2095,Lab-26-2096,True,26212-MIX-02,Hexil Acetato,quantified,observed,4.69901370025842,4699.01370025842,12.5,140.97041100775257,,26212-P-06,quantified,observed,164.95601738239,0.0125
26212,26212-MIX-02,26212-P-06,2026-04-20 08:00:00,2026-04-19 15:00:00,2026-04-20 08:00:00,17.0,64.0,20.0,10.0,30.0,0.6666666666666666,0.3333333333333333,Lab-26-2095,Lab-26-2096,True,26212-MIX-02,Octanoato de Etilo,quantified,observed,0.637131611034458,637.131611034458,500.0,19.113948331033743,,26212-P-06,quantified,observed,78.3124496761568,0.5
26212,26212-MIX-02,26212-P-06,2026-04-20 08:00:00,2026-04-19 15:00:00,2026-04-20 08:00:00,17.0,64.0,20.0,10.0,30.0,0.6666666666666666,0.3333333333333333,Lab-26-2095,Lab-26-2096,True,26212-MIX-02,Decanoato de Etilo,below_loq,left_censored,0.00561613742430516,5.61613742430516,12.5,0.16848412272915478,0.375,26212-P-06,quantified,observed,22.4894186045865,0.0125
26212,26212-MIX-02,26212-P-06,2026-04-20 08:00:00,2026-04-19 15:00:00,2026-04-20 08:00:00,17.0,64.0,20.0,10.0,30.0,0.6666666666666666,0.3333333333333333,Lab-26-2095,Lab-26-2096,True,26212-MIX-02,Feniletil Acetato,NQ,left_censored,,,5000.0,,150.0,26212-P-06,quantified,observed,56.1849893763513,5.0
26212,26212-MIX-03,26212-P-08,2026-04-21 08:00:00,2026-04-20 08:00:00,2026-04-21 08:00:00,24.0,88.0,15.0,10.0,25.0,0.6,0.4,Lab-26-2097,Lab-26-2098,True,26212-MIX-03,Etil Acetato,NQ,left_censored,,,187500.0,,4687.5,26212-P-08,quantified,observed,12388.4107745575,187.5
26212,26212-MIX-03,26212-P-08,2026-04-21 08:00:00,2026-04-20 08:00:00,2026-04-21 08:00:00,24.0,88.0,15.0,10.0,25.0,0.6,0.4,Lab-26-2097,Lab-26-2098,True,26212-MIX-03,Isoamil Acetato,NQ,left_censored,,,5000.0,,125.0,26212-P-08,quantified,observed,1115.21397435581,5.0
26212,26212-MIX-03,26212-P-08,2026-04-21 08:00:00,2026-04-20 08:00:00,2026-04-21 08:00:00,24.0,88.0,15.0,10.0,25.0,0.6,0.4,Lab-26-2097,Lab-26-2098,True,26212-MIX-03,Hexil Acetato,quantified,observed,2.65426350207721,2654.26350207721,12.5,66.35658755193025,,26212-P-08,quantified,observed,161.880553621174,0.0125
26212,26212-MIX-03,26212-P-08,2026-04-21 08:00:00,2026-04-20 08:00:00,2026-04-21 08:00:00,24.0,88.0,15.0,10.0,25.0,0.6,0.4,Lab-26-2097,Lab-26-2098,True,26212-MIX-03,Octanoato de Etilo,below_loq,left_censored,0.385115870732752,385.115870732752,500.0,9.6278967683188,12.5,26212-P-08,quantified,observed,89.8091399022281,0.5
26212,26212-MIX-03,26212-P-08,2026-04-21 08:00:00,2026-04-20 08:00:00,2026-04-21 08:00:00,24.0,88.0,15.0,10.0,25.0,0.6,0.4,Lab-26-2097,Lab-26-2098,True,26212-MIX-03,Decanoato de Etilo,below_loq,left_censored,0.00687704294582405,6.87704294582405,12.5,0.17192607364560122,0.3125,26212-P-08,quantified,observed,23.6392236590232,0.0125
26212,26212-MIX-03,26212-P-08,2026-04-21 08:00:00,2026-04-20 08:00:00,2026-04-21 08:00:00,24.0,88.0,15.0,10.0,25.0,0.6,0.4,Lab-26-2097,Lab-26-2098,True,26212-MIX-03,Feniletil Acetato,NQ,left_censored,,,5000.0,,125.0,26212-P-08,quantified,observed,81.8025970156514,5.0
26212,26212-MIX-04,26212-P-11,2026-04-23 15:00:00,2026-04-21 08:00:00,2026-04-23 15:00:00,55.0,143.0,20.0,16.0,36.0,0.5555555555555556,0.4444444444444444,Lab-26-2099,Lab-26-2100,True,26212-MIX-04,Etil Acetato,NQ,left_censored,,,187500.0,,6750.0,26212-P-11,quantified,observed,10672.109638039896,187.5
26212,26212-MIX-04,26212-P-11,2026-04-23 15:00:00,2026-04-21 08:00:00,2026-04-23 15:00:00,55.0,143.0,20.0,16.0,36.0,0.5555555555555556,0.4444444444444444,Lab-26-2099,Lab-26-2100,True,26212-MIX-04,Isoamil Acetato,NQ,left_censored,,,5000.0,,180.0,26212-P-11,quantified,observed,976.2629941951654,5.0
26212,26212-MIX-04,26212-P-11,2026-04-23 15:00:00,2026-04-21 08:00:00,2026-04-23 15:00:00,55.0,143.0,20.0,16.0,36.0,0.5555555555555556,0.4444444444444444,Lab-26-2099,Lab-26-2100,True,26212-MIX-04,Hexil Acetato,quantified,observed,8.6435080332336,8643.5080332336,12.5,311.16628919640965,,26212-P-11,quantified,observed,129.5967710590605,0.0125
26212,26212-MIX-04,26212-P-11,2026-04-23 15:00:00,2026-04-21 08:00:00,2026-04-23 15:00:00,55.0,143.0,20.0,16.0,36.0,0.5555555555555556,0.4444444444444444,Lab-26-2099,Lab-26-2100,True,26212-MIX-04,Octanoato de Etilo,quantified,observed,2.24990093877203,2249.9009387720303,500.0,80.99643379579308,,26212-P-11,quantified,observed,85.8627545143415,0.5
26212,26212-MIX-04,26212-P-11,2026-04-23 15:00:00,2026-04-21 08:00:00,2026-04-23 15:00:00,55.0,143.0,20.0,16.0,36.0,0.5555555555555556,0.4444444444444444,Lab-26-2099,Lab-26-2100,True,26212-MIX-04,Decanoato de Etilo,below_loq,left_censored,0.00797398195559439,7.97398195559439,12.5,0.287063350401398,0.45,26212-P-11,quantified,observed,20.7713911143146,0.0125
26212,26212-MIX-04,26212-P-11,2026-04-23 15:00:00,2026-04-21 08:00:00,2026-04-23 15:00:00,55.0,143.0,20.0,16.0,36.0,0.5555555555555556,0.4444444444444444,Lab-26-2099,Lab-26-2100,True,26212-MIX-04,Feniletil Acetato,NQ,left_censored,,,5000.0,,180.0,26212-P-11,quantified,observed,70.87490175683945,5.0
26212,26212-MIX-05,26212-P-12,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,3.0,2.0,5.0,0.6,0.4,Lab-26-2101,Lab-26-2102,True,26212-MIX-05,Etil Acetato,NQ,left_censored,,,187500.0,,937.5,26212-P-12,quantified,observed,10439.6276245471,187.5
26212,26212-MIX-05,26212-P-12,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,3.0,2.0,5.0,0.6,0.4,Lab-26-2101,Lab-26-2102,True,26212-MIX-05,Isoamil Acetato,NQ,left_censored,,,5000.0,,25.0,26212-P-12,quantified,observed,961.214474929614,5.0
26212,26212-MIX-05,26212-P-12,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,3.0,2.0,5.0,0.6,0.4,Lab-26-2101,Lab-26-2102,True,26212-MIX-05,Hexil Acetato,quantified,observed,0.202877808241538,202.877808241538,12.5,1.01438904120769,,26212-P-12,quantified,observed,127.249212629817,0.0125
26212,26212-MIX-05,26212-P-12,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,3.0,2.0,5.0,0.6,0.4,Lab-26-2101,Lab-26-2102,True,26212-MIX-05,Octanoato de Etilo,below_loq,left_censored,0.138415265053432,138.415265053432,500.0,0.69207632526716,2.5,26212-P-12,quantified,observed,92.6088666408465,0.5
26212,26212-MIX-05,26212-P-12,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,3.0,2.0,5.0,0.6,0.4,Lab-26-2101,Lab-26-2102,True,26212-MIX-05,Decanoato de Etilo,below_loq,left_censored,0.0080070673787111,8.0070673787111,12.5,0.040035336893555505,0.0625,26212-P-12,quantified,observed,18.7354486869059,0.0125
26212,26212-MIX-05,26212-P-12,2026-04-24 08:00:00,2026-04-23 15:00:00,2026-04-24 08:00:00,17.0,160.0,3.0,2.0,5.0,0.6,0.4,Lab-26-2101,Lab-26-2102,True,26212-MIX-05,Feniletil Acetato,NQ,left_censored,,,5000.0,,25.0,26212-P-12,quantified,observed,70.1210133531602,5.0
26212,26212-MIX-06,26212-P-13,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,1.5,7.5,9.0,0.16666666666666666,0.8333333333333334,Lab-26-2103,Lab-26-2104,True,26212-MIX-06,Etil Acetato,NQ,left_censored,,,187500.0,,1687.5,26212-P-13,quantified,observed,8922.531998137481,187.5
26212,26212-MIX-06,26212-P-13,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,1.5,7.5,9.0,0.16666666666666666,0.8333333333333334,Lab-26-2103,Lab-26-2104,True,26212-MIX-06,Isoamil Acetato,NQ,left_censored,,,5000.0,,45.0,26212-P-13,quantified,observed,870.367259426642,5.0
26212,26212-MIX-06,26212-P-13,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,1.5,7.5,9.0,0.16666666666666666,0.8333333333333334,Lab-26-2103,Lab-26-2104,True,26212-MIX-06,Hexil Acetato,quantified,observed,2.30526365566395,2305.26365566395,12.5,20.74737290097555,,26212-P-13,quantified,observed,113.6178100270685,0.0125
26212,26212-MIX-06,26212-P-13,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,1.5,7.5,9.0,0.16666666666666666,0.8333333333333334,Lab-26-2103,Lab-26-2104,True,26212-MIX-06,Octanoato de Etilo,below_loq,left_censored,0.441303144248267,441.303144248267,500.0,3.971728298234403,4.5,26212-P-13,quantified,observed,74.4157449688082,0.5
26212,26212-MIX-06,26212-P-13,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,1.5,7.5,9.0,0.16666666666666666,0.8333333333333334,Lab-26-2103,Lab-26-2104,True,26212-MIX-06,Decanoato de Etilo,below_loq,left_censored,0.00585022839189957,5.85022839189957,12.5,0.052652055527096134,0.1125,26212-P-13,quantified,observed,17.1577876459995,0.0125
26212,26212-MIX-06,26212-P-13,2026-04-25 11:00:00,2026-04-24 08:00:00,2026-04-25 11:00:00,27.0,187.0,1.5,7.5,9.0,0.16666666666666666,0.8333333333333334,Lab-26-2103,Lab-26-2104,True,26212-MIX-06,Feniletil Acetato,NQ,left_censored,,,5000.0,,45.0,26212-P-13,quantified,observed,64.6057354048009,5.0
